strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V2,140700,2017-01-06,2017-01-09,8560.0,2019-05-16,2019-05-17,7305.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-14.66,22.25,-15.3,574,36.91,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2019-05-17,7305.0
V2,140700,2021-05-07,2021-05-10,6605.0,2026-06-30,2026-07-01,19200.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,190.69,237.62,-10.14,1260,46.93,2,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-07-01,19200.0
V3,140700,2017-01-06,2017-01-09,8560.0,2017-09-08,2017-09-11,9330.0,SOFT_EXIT,REALIZED,9.0,21.73,-3.56,167,12.73,1,PATTERN_A_FAST_FINAL_STRATEGY_V03,2017-09-11,9330.0
V3,140700,2017-09-22,2017-09-25,9450.0,2025-07-25,2025-07-28,11800.0,SOFT_EXIT,REALIZED,24.87,40.63,-65.45,1921,15.76,2,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-28,11800.0
V3,140700,2025-09-05,2025-09-08,12315.0,2026-03-04,2026-03-05,15605.0,HARD_EXIT,REALIZED,26.72,62.4,-4.59,117,35.68,3,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-03-05,15605.0
V4,140700,2017-01-06,2017-01-09,8560.0,2018-03-23,2018-03-26,9085.0,WINNER_SOFT_WATCH_EXIT,REALIZED,6.13,22.25,-3.56,295,16.12,1,PATTERN_A_FAST_FINAL_STRATEGY_V04,2018-03-26,9085.0
V4,140700,2021-05-07,2021-05-10,6605.0,2023-05-31,2023-06-01,7370.0,WINNER_SOFT_WATCH_EXIT,REALIZED,11.58,23.77,-10.14,511,12.19,2,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-06-01,7370.0
V4,140700,2023-09-15,2023-09-18,8410.0,2025-01-10,2025-01-13,9505.0,WINNER_SOFT_WATCH_EXIT,REALIZED,13.02,29.07,-12.78,320,16.05,3,PATTERN_A_FAST_FINAL_STRATEGY_V04,2025-01-13,9505.0
V4,140700,2025-06-13,2025-06-16,11135.0,2025-11-21,2025-11-24,11980.0,WINNER_SOFT_WATCH_EXIT,REALIZED,7.59,21.24,-2.6,110,13.65,4,PATTERN_A_FAST_FINAL_STRATEGY_V04,2025-11-24,11980.0
Julia,140700,2017-01-06,2017-01-09,8560.0,2026-06-30,2026-07-01,19200.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,124.3,160.51,-61.86,2322,36.21,1,JULIA_STRATEGY_V00,2026-07-01,19200.0
