date,ticker,foreign_net_buy_value,foreign_buy_value,foreign_sell_value
2026-06-02,443670,125477259.0,291233909.0,165756650.0
2026-06-02,444530,-20011530.0,136018515.0,156030045.0
2026-06-02,445090,1552801875.0,5075035875.0,3522234000.0
2026-06-02,445180,169862780.0,391170360.0,221307580.0
2026-06-02,445680,2069512300.0,7195109900.0,5125597600.0
2026-06-02,446070,25892900.0,40607295.0,14714395.0
2026-06-02,446540,101556145.0,747276555.0,645720410.0
2026-06-02,446840,-15731717.0,13777689.0,29509406.0
2026-06-02,448280,136488100.0,279525330.0,143037230.0
2026-06-02,448710,119181780.0,446970690.0,327788910.0
2026-06-02,448730,-64754810.0,56998865.0,121753675.0
2026-06-02,448900,-709929200.0,3305733800.0,4015663000.0
2026-06-02,450080,-2411230400.0,12280862700.0,14692093100.0
2026-06-02,450330,54628660.0,95626550.0,40997890.0
2026-06-02,450520,-75398514.0,371469978.0,446868492.0
2026-06-02,450950,191031740.0,288289535.0,97257795.0
2026-06-02,451220,81688915.0,791917575.0,710228660.0
2026-06-02,451250,207328080.0,241933980.0,34605900.0
2026-06-02,451760,1273556375.0,2687784770.0,1414228395.0
2026-06-02,451800,106419973.0,198932552.0,92512579.0
2026-06-02,452160,-7888298.0,32019680.0,39907978.0
2026-06-02,452190,1585394790.0,2671478210.0,1086083420.0
2026-06-02,452200,249785493.0,672323842.0,422538349.0
2026-06-02,452260,170065580.0,2746453636.0,2576388056.0
2026-06-02,452280,917034225.0,2357255200.0,1440220975.0
2026-06-02,452300,28876725.0,192947390.0,164070665.0
2026-06-02,452400,28620000.0,74447810.0,45827810.0
2026-06-02,452430,-16810050.0,1964760950.0,1981571000.0
2026-06-02,452450,130139252.0,807411040.0,677271788.0
2026-06-02,453340,221288400.0,966009270.0,744720870.0
2026-06-02,453450,239256585.0,421004965.0,181748380.0
2026-06-02,453860,-8436415.0,22742060.0,31178475.0
2026-06-02,454910,-114751712850.0,301283623350.0,416035336200.0
2026-06-02,455180,68150993.0,108433998.0,40283005.0
2026-06-02,455900,-885772550.0,2331982450.0,3217755000.0
2026-06-02,456010,3172360975.0,16693150450.0,13520789475.0
2026-06-02,456040,2148982300.0,4697496750.0,2548514450.0
2026-06-02,456070,145650205.0,378960050.0,233309845.0
2026-06-02,456160,1861346100.0,3915305900.0,2053959800.0
2026-06-02,457190,56091900.0,6790220500.0,6734128600.0
2026-06-02,457370,1458134950.0,6080533990.0,4622399040.0
2026-06-02,457550,473898925.0,949568625.0,475669700.0
2026-06-02,457600,6836823.0,31887114.0,25050291.0
2026-06-02,458350,104754080.0,130425700.0,25671620.0
2026-06-02,458650,-34002480.0,261483510.0,295485990.0
2026-06-02,458870,-122786025.0,3919572650.0,4042358675.0
2026-06-02,459100,-18523920.0,131553020.0,150076940.0
2026-06-02,459510,-106313325.0,744934300.0,851247625.0
2026-06-02,459550,75328785.0,156816824.0,81488039.0
2026-06-02,460470,-58924513.0,139317005.0,198241518.0
2026-06-02,460850,38599380.0,125578570.0,86979190.0
2026-06-02,460860,1212698185.0,2259076670.0,1046378485.0
2026-06-02,460870,24353382.0,252062205.0,227708823.0
2026-06-02,460930,134456230.0,901268295.0,766812065.0
2026-06-02,460940,406949885.0,624110690.0,217160805.0
2026-06-02,461030,32492319.0,154528892.0,122036573.0
2026-06-02,461300,261834095.0,685032315.0,423198220.0
2026-06-02,462310,62328900.0,140023880.0,77694980.0
2026-06-02,462350,747674055.0,1821298050.0,1073623995.0
2026-06-02,462510,26287620.0,52716115.0,26428495.0
2026-06-02,462520,9243100.0,54975490.0,45732390.0
2026-06-02,462860,211162065.0,421240430.0,210078365.0
2026-06-02,462870,-278451850.0,1981067400.0,2259519250.0
2026-06-02,462980,-321228538.0,783615983.0,1104844521.0
2026-06-02,463020,253291225.0,379097185.0,125805960.0
2026-06-02,463480,34276765.0,122404965.0,88128200.0
2026-06-02,464080,181782150.0,1445194350.0,1263412200.0
2026-06-02,464280,448150.0,59796390.0,59348240.0
2026-06-02,464440,-109715.0,0.0,109715.0
2026-06-02,464490,135145110.0,344652960.0,209507850.0
2026-06-02,464500,120968495.0,266220565.0,145252070.0
2026-06-02,464580,-5660213.0,15894015.0,21554228.0
2026-06-02,464680,6330.0,6330.0,0.0
2026-06-02,465480,26497217.0,80347962.0,53850745.0
2026-06-02,465770,82688770.0,123448230.0,40759460.0
2026-06-02,466100,-2290868475.0,10248434300.0,12539302775.0
2026-06-02,466410,-24027240.0,42801840.0,66829080.0
2026-06-02,466690,0.0,0.0,0.0
2026-06-02,467930,0.0,0.0,0.0
2026-06-02,468530,1503859750.0,2498450250.0,994590500.0
2026-06-02,468760,184220.0,190440.0,6220.0
2026-06-02,469480,304720.0,329310.0,24590.0
2026-06-02,469610,10105940.0,328680660.0,318574720.0
2026-06-02,469750,16429395.0,218605621.0,202176226.0
2026-06-02,469880,-1815646.0,895419.0,2711065.0
2026-06-02,469900,-3987515.0,0.0,3987515.0
2026-06-02,471050,0.0,0.0,0.0
2026-06-02,471820,-89416545.0,45251745.0,134668290.0
2026-06-02,472220,182625.0,236285.0,53660.0
2026-06-02,472230,0.0,0.0,0.0
2026-06-02,472850,47552227.0,83708342.0,36156115.0
2026-06-02,473000,17460.0,3588030.0,3570570.0
2026-06-02,473050,190440.0,190440.0,0.0
2026-06-02,473950,0.0,0.0,0.0
2026-06-02,473980,233439525.0,598648985.0,365209460.0
2026-06-02,474170,-253529740.0,1269635725.0,1523165465.0
2026-06-02,474490,181995.0,190190.0,8195.0
2026-06-02,474610,401737295.0,1066638960.0,664901665.0
2026-06-02,474650,877999900.0,1816262350.0,938262450.0
2026-06-02,474660,188140.0,188140.0,0.0
2026-06-02,474930,-2095.0,0.0,2095.0
2026-06-02,475150,4234269400.0,8882299725.0,4648030325.0
2026-06-02,475230,228824210.0,777495020.0,548670810.0
2026-06-02,475240,0.0,0.0,0.0
2026-06-02,475250,-199200.0,0.0,199200.0
2026-06-02,475400,-715464200.0,1791201125.0,2506665325.0
2026-06-02,475430,175984261.0,595876151.0,419891890.0
2026-06-02,475460,22378380.0,45384770.0,23006390.0
2026-06-02,475560,158548225.0,215548790.0,57000565.0
2026-06-02,475580,395206705.0,758568525.0,363361820.0
2026-06-02,475660,47390583.0,120549015.0,73158432.0
2026-06-02,475830,2244810200.0,6954500700.0,4709690500.0
2026-06-02,475960,1111983950.0,2191480200.0,1079496250.0
2026-06-02,476040,473899430.0,689330700.0,215431270.0
2026-06-02,476060,564552130.0,2603048110.0,2038495980.0
2026-06-02,476080,18654005.0,143572575.0,124918570.0
2026-06-02,476830,8844628750.0,14469757800.0,5625129050.0
2026-06-02,477340,0.0,0.0,0.0
2026-06-02,477380,659655.0,678150.0,18495.0
2026-06-02,477470,189060.0,189060.0,0.0
2026-06-02,477760,22550.0,143500.0,120950.0
2026-06-02,477850,1969685025.0,7569991125.0,5600306100.0
2026-06-02,478110,0.0,0.0,0.0
2026-06-02,478340,1395809850.0,2322236325.0,926426475.0
2026-06-02,478390,487991.0,487991.0,0.0
2026-06-02,478440,-2050.0,0.0,2050.0
2026-06-02,478560,-46843455.0,36912520.0,83755975.0
2026-06-02,479880,0.0,612950.0,612950.0
2026-06-02,479960,25238510.0,59418050.0,34179540.0
2026-06-02,480370,20815556.0,71664545.0,50848989.0
2026-06-02,481070,205640000.0,299000840.0,93360840.0
2026-06-02,481850,-4752467.0,7353418.0,12105885.0
2026-06-02,481890,-1135145.0,191360.0,1326505.0
2026-06-02,482520,-2030.0,0.0,2030.0
2026-06-02,482630,132458180.0,1624642075.0,1492183895.0
2026-06-02,482690,1711990.0,1714140.0,2150.0
2026-06-02,483650,16142071850.0,36230450200.0,20088378350.0
2026-06-02,484120,51649530.0,113615780.0,61966250.0
2026-06-02,484130,0.0,0.0,0.0
2026-06-02,484590,968130075.0,1432047640.0,463917565.0
2026-06-02,484810,32814155.0,189770915.0,156956760.0
2026-06-02,484870,764951750.0,2194600300.0,1429648550.0
2026-06-02,486630,-6090.0,0.0,6090.0
2026-06-02,486990,-728515475.0,5882468450.0,6610983925.0
2026-06-02,487360,0.0,0.0,0.0
2026-06-02,487570,-162267150.0,190863350.0,353130500.0
2026-06-02,487580,470751162.0,914168913.0,443417751.0
2026-06-02,487720,1192895.0,1198940.0,6045.0
2026-06-02,487830,0.0,0.0,0.0
2026-06-02,488060,0.0,0.0,0.0
2026-06-02,488280,169108400.0,968617015.0,799508615.0
2026-06-02,488900,390610760.0,841153175.0,450542415.0
2026-06-02,489210,28835.0,28835.0,0.0
2026-06-02,489460,-39185160.0,230865075.0,270050235.0
2026-06-02,489480,167715.0,189880.0,22165.0
2026-06-02,489500,73884150.0,742913125.0,669028975.0
2026-06-02,489730,-26270.0,0.0,26270.0
2026-06-02,489790,756546500.0,17725109450.0,16968562950.0
2026-06-02,490470,-197423000.0,11096053350.0,11293476350.0
2026-06-02,491000,1391167900.0,5008084050.0,3616916150.0
2026-06-02,492220,-285635.0,190350.0,475985.0
2026-06-02,493280,1723407650.0,2325996100.0,602588450.0
2026-06-02,493330,132960680.0,265173360.0,132212680.0
2026-06-02,493790,0.0,0.0,0.0
2026-06-02,494120,784553500.0,1290604850.0,506051350.0
2026-06-02,496070,188000.0,188000.0,0.0
2026-06-02,498390,116915.0,188140.0,71225.0
2026-06-02,499790,173081825.0,1273356475.0,1100274650.0
2026-06-02,900140,61650913.0,418146393.0,356495480.0
2026-06-02,900260,28858433.0,29755750.0,897317.0
2026-06-02,900270,-11001787.0,8675114.0,19676901.0
2026-06-02,900290,-448951566.0,808357582.0,1257309148.0
2026-06-02,900340,-275775110.0,21645.0,275796755.0
2026-06-02,950130,110302247.0,237038230.0,126735983.0
2026-06-02,950140,84806365.0,166283195.0,81476830.0
2026-06-02,950160,7310034000.0,35338282050.0,28028248050.0
2026-06-02,950170,153619415.0,193414120.0,39794705.0
2026-06-02,950190,30687050.0,148116800.0,117429750.0
2026-06-02,950200,11408550.0,46309100.0,34900550.0
2026-06-02,950210,197765075.0,565859545.0,368094470.0
2026-06-02,950250,819029430.0,1173111928.0,354082498.0
2026-06-04,000020,-222417920.0,95180260.0,317598180.0
2026-06-04,000040,-10303120.0,2032597.0,12335717.0
2026-06-04,000050,-52266620.0,155405560.0,207672180.0
2026-06-04,000070,-173918500.0,221785000.0,395703500.0
2026-06-04,000080,-47472595.0,1737425140.0,1784897735.0
2026-06-04,000087,357340.0,383800.0,26460.0
2026-06-04,000100,-6748307800.0,12572412400.0,19320720200.0
2026-06-04,000105,-21534600.0,44855800.0,66390400.0
2026-06-04,000120,-822798900.0,1428142200.0,2250941100.0
2026-06-04,000140,-71043770.0,34427380.0,105471150.0
2026-06-04,000145,0.0,0.0,0.0
2026-06-04,000150,47009154000.0,128298404000.0,81289250000.0
2026-06-04,000155,746192500.0,3671780500.0,2925588000.0
2026-06-04,000157,214604000.0,514549000.0,299945000.0
2026-06-04,000180,11149110.0,44297610.0,33148500.0
2026-06-04,0001A0,151134405.0,643458710.0,492324305.0
2026-06-04,000210,143888800.0,1924868650.0,1780979850.0
2026-06-04,000215,-51381300.0,35258900.0,86640200.0
2026-06-04,000220,-4312657.0,230208325.0,234520982.0
2026-06-04,000225,-967875.0,1122635.0,2090510.0
2026-06-04,000230,13803240.0,51591250.0,37788010.0
2026-06-04,000240,718644375.0,2528623800.0,1809979425.0
2026-06-04,000250,7363906500.0,35044360750.0,27680454250.0
2026-06-04,000270,-19986986850.0,126873528000.0,146860514850.0
2026-06-04,000320,-24329960.0,41437230.0,65767190.0
2026-06-04,000325,-434200.0,0.0,434200.0
2026-06-04,000370,-502465990.0,890158110.0,1392624100.0
2026-06-04,000390,-193293345.0,553489560.0,746782905.0
2026-06-04,000400,-149679077.0,268918518.0,418597595.0
2026-06-04,000430,-311446982.0,380063805.0,691510787.0
2026-06-04,000440,53989020.0,197117640.0,143128620.0
2026-06-04,000480,-10468665.0,5538625.0,16007290.0
2026-06-04,000490,-146646150.0,645455810.0,792101960.0
2026-06-04,0004V0,-98614145.0,983819795.0,1082433940.0
2026-06-04,0004Y0,-340850.0,0.0,340850.0
2026-06-04,000500,-2341024750.0,5120176750.0,7461201500.0
2026-06-04,000520,97192305.0,336836965.0,239644660.0
2026-06-04,000540,-96296359.0,47241630.0,143537989.0
2026-06-04,000590,53186100.0,60288400.0,7102300.0
2026-06-04,000640,-411499700.0,386304100.0,797803800.0
2026-06-04,000650,-1186442250.0,8570709000.0,9757151250.0
2026-06-04,000660,-742560773500.0,4195842574155.0,4938403347655.0
2026-06-04,000670,8007250.0,471198400.0,463191150.0
2026-06-04,000680,-62359128.0,230044505.0,292403633.0
2026-06-04,000700,-46283935.0,15587280.0,61871215.0
2026-06-04,000720,10452927550.0,39704740050.0,29251812500.0
2026-06-04,000725,73367650.0,186222600.0,112854950.0
2026-06-04,000760,-45265.0,1289955.0,1335220.0
2026-06-04,0007C0,195175300.0,1637284600.0,1442109300.0
2026-06-04,0007J0,5814590.0,271677300.0,265862710.0
2026-06-04,000810,20658111500.0,261250342500.0,240592231000.0
2026-06-04,000815,19735222750.0,28644890000.0,8909667250.0
2026-06-04,000850,40191575.0,110616700.0,70425125.0
2026-06-04,000860,-2499770.0,107193850.0,109693620.0
2026-06-04,000880,-1003626600.0,23482634250.0,24486260850.0
2026-06-04,00088K,146767225.0,1701502325.0,1554735100.0
2026-06-04,000890,-13487283.0,7484543.0,20971826.0
2026-06-04,0008Z0,-427272000.0,419416300.0,846688300.0
2026-06-04,000910,21708667.0,98168715.0,76460048.0
2026-06-04,000950,-5193500.0,7176700.0,12370200.0
2026-06-04,000970,-98036835.0,29757755.0,127794590.0
2026-06-04,000990,-16379914250.0,57973224200.0,74353138450.0
2026-06-04,0009K0,9692861175.0,15529301025.0,5836439850.0
2026-06-04,001000,1274449.0,9290839.0,8016390.0
2026-06-04,001020,10792700.0,27231780.0,16439080.0
2026-06-04,001040,-5511614950.0,8091551350.0,13603166300.0
2026-06-04,001045,-88947600.0,53700300.0,142647900.0
2026-06-04,00104K,-123725400.0,170183900.0,293909300.0
2026-06-04,001060,79512600.0,642868250.0,563355650.0
2026-06-04,001070,-19016195.0,18769750.0,37785945.0
2026-06-04,001080,30661700.0,37939145.0,7277445.0
2026-06-04,0010F0,35424260.0,84178165.0,48753905.0
2026-06-04,0010V0,-27856560.0,25171660.0,53028220.0
2026-06-04,001120,95477100.0,3447444775.0,3351967675.0
2026-06-04,001130,-119620080.0,104349570.0,223969650.0
2026-06-04,0011A0,424934355.0,990069755.0,565135400.0
2026-06-04,0011T0,-452315935.0,2133972570.0,2586288505.0
2026-06-04,001200,-584785266.0,1003398090.0,1588183356.0
2026-06-04,001210,-11498234.0,66773980.0,78272214.0
2026-06-04,001230,-270168338.0,726533062.0,996701400.0
2026-06-04,001250,-361505607.0,464959760.0,826465367.0
2026-06-04,001260,-13312705.0,29121640.0,42434345.0
2026-06-04,001270,229187400.0,318690000.0,89502600.0
2026-06-04,001290,57779246.0,106019181.0,48239935.0
2026-06-04,001340,-149658040.0,1339369150.0,1489027190.0
2026-06-04,001360,-143784319.0,186197659.0,329981978.0
2026-06-04,001380,19207645.0,77869682.0,58662037.0
2026-06-04,001390,-247606562.0,214798390.0,462404952.0
2026-06-04,0013V0,62456390.0,119723450.0,57267060.0
2026-06-04,001420,-9600195.0,147904895.0,157505090.0
2026-06-04,001430,622531300.0,5015821300.0,4393290000.0
2026-06-04,001440,-11715447975.0,39703370850.0,51418818825.0
2026-06-04,001450,-5279679525.0,11834679625.0,17114359150.0
2026-06-04,001460,12335500.0,97711500.0,85376000.0
2026-06-04,001465,6358200.0,8003800.0,1645600.0
2026-06-04,001500,230330920.0,879516520.0,649185600.0
2026-06-04,001510,540432735.0,4932239687.0,4391806952.0
2026-06-04,001520,47162566.0,353895649.0,306733083.0
2026-06-04,001527,0.0,0.0,0.0
2026-06-04,001530,-65685000.0,828730600.0,894415600.0
2026-06-04,001540,-36880800.0,333242160.0,370122960.0
2026-06-04,001550,-45798340.0,107398440.0,153196780.0
2026-06-04,001560,6266850.0,13037400.0,6770550.0
2026-06-04,0015G0,85045900.0,930232500.0,845186600.0
2026-06-04,0015N0,-13139535.0,185177360.0,198316895.0
2026-06-04,0015S0,50730100.0,196941460.0,146211360.0
2026-06-04,001620,-2066984.0,47682985.0,49749969.0
2026-06-04,001630,-45027725.0,43226550.0,88254275.0
2026-06-04,001680,-519745325.0,319519410.0,839264735.0
2026-06-04,001685,-18544705.0,2184480.0,20729185.0
2026-06-04,001720,165675900.0,1952514700.0,1786838800.0
2026-06-04,001740,-2080563745.0,72931109940.0,75011673685.0
2026-06-04,001750,-179970575.0,144289875.0,324260450.0
2026-06-04,001755,-6767050.0,2011500.0,8778550.0
2026-06-04,001770,-3367360.0,26820.0,3394180.0
2026-06-04,001780,-23823601.0,483517605.0,507341206.0
2026-06-04,001790,-140626600.0,113087955.0,253714555.0
2026-06-04,001795,-1411188.0,2498670.0,3909858.0
2026-06-04,001800,368842875.0,2617720025.0,2248877150.0
2026-06-04,001810,84229177.0,89042569.0,4813392.0
2026-06-04,001820,1467238150.0,11728480300.0,10261242150.0
2026-06-04,001940,35343700.0,62460600.0,27116900.0
2026-06-04,002020,-507358850.0,812205100.0,1319563950.0
2026-06-04,002025,-2769525.0,2146350.0,4915875.0
2026-06-04,002030,-144282700.0,250177300.0,394460000.0
2026-06-04,002070,9735445.0,25666420.0,15930975.0
2026-06-04,002100,-134619265.0,95022030.0,229641295.0
2026-06-04,002140,-78113871.0,35954565.0,114068436.0
2026-06-04,002150,-92014970.0,65349130.0,157364100.0
2026-06-04,002170,70133700.0,90225500.0,20091800.0
2026-06-04,002200,-15173254.0,14662386.0,29835640.0
2026-06-04,002220,-618618240.0,904818560.0,1523436800.0
2026-06-04,002230,-75013895.0,1405186755.0,1480200650.0
2026-06-04,002240,23855930.0,114926520.0,91070590.0
2026-06-04,002290,-12051086.0,8237944.0,20289030.0
2026-06-04,002310,-107331690.0,201713000.0,309044690.0
2026-06-04,002320,-94950260.0,57245120.0,152195380.0
2026-06-04,002350,349327825.0,955559775.0,606231950.0
2026-06-04,002355,317750.0,1298195.0,980445.0
2026-06-04,002360,-20231873.0,65860453.0,86092326.0
2026-06-04,002380,1234710500.0,13652684000.0,12417973500.0
2026-06-04,002390,-34942915.0,22387190.0,57330105.0
2026-06-04,002420,-55475820.0,153571350.0,209047170.0
2026-06-04,002450,-59799355.0,121432098.0,181231453.0
2026-06-04,002460,-50571595.0,58289500.0,108861095.0
2026-06-04,002600,-138800.0,0.0,138800.0
2026-06-04,002620,-11703030.0,7832020.0,19535050.0
2026-06-04,002680,51745633.0,67492814.0,15747181.0
2026-06-04,002690,-26508604.0,33810467.0,60319071.0
2026-06-04,002700,-168150416.0,201648859.0,369799275.0
2026-06-04,002710,-182320150.0,459861605.0,642181755.0
2026-06-04,002720,-54135180.0,89400520.0,143535700.0
2026-06-04,002760,1737996.0,23747476.0,22009480.0
2026-06-04,002780,-346305887.0,2352350637.0,2698656524.0
2026-06-04,002787,-7720.0,0.0,7720.0
2026-06-04,002790,539242600.0,2433380600.0,1894138000.0
2026-06-04,002795,-14293590.0,55070410.0,69364000.0
2026-06-04,00279K,18184800.0,42544320.0,24359520.0
2026-06-04,002800,-40355460.0,30859050.0,71214510.0
2026-06-04,002810,143538275.0,319214325.0,175676050.0
2026-06-04,002820,8725390.0,9385515.0,660125.0
2026-06-04,002840,52573900.0,484987600.0,432413700.0
2026-06-04,002870,-22346950.0,28791858.0,51138808.0
2026-06-04,002880,26773243.0,37765926.0,10992683.0
2026-06-04,002900,-674525115.0,654548325.0,1329073440.0
2026-06-04,002920,-672835.0,7031785.0,7704620.0
2026-06-04,002960,-266414500.0,221689000.0,488103500.0
2026-06-04,002990,-202684537.0,381442965.0,584127502.0
2026-06-04,002995,-24550.0,0.0,24550.0
2026-06-04,003000,-470304297.0,725444115.0,1195748412.0
2026-06-04,003010,-82920755.0,108391475.0,191312230.0
2026-06-04,003030,-155526100.0,1653787900.0,1809314000.0
2026-06-04,003060,47794055.0,85587935.0,37793880.0
2026-06-04,003070,-41023775.0,40061540.0,81085315.0
2026-06-04,003075,1268650.0,1405100.0,136450.0
2026-06-04,003080,-2643355.0,929005.0,3572360.0
2026-06-04,003090,-45570900.0,463392660.0,508963560.0
2026-06-04,0030R0,31094565.0,47735570.0,16641005.0
2026-06-04,003100,-124315430.0,119621440.0,243936870.0
2026-06-04,003120,32272570.0,44582730.0,12310160.0
2026-06-04,003160,2295716250.0,7058656450.0,4762940200.0
2026-06-04,003200,38367075.0,118836630.0,80469555.0
2026-06-04,003220,-101012365.0,300960205.0,401972570.0
2026-06-04,003230,8179182500.0,25921735000.0,17742552500.0
2026-06-04,003240,458896000.0,935009000.0,476113000.0
2026-06-04,003280,234288376.0,2871210650.0,2636922274.0
2026-06-04,003300,-76825540.0,125757590.0,202583130.0
2026-06-04,003310,1574225233.0,2989504048.0,1415278815.0
2026-06-04,003350,-22852235.0,183588240.0,206440475.0
2026-06-04,003380,-1652084775.0,2171127500.0,3823212275.0
2026-06-04,003460,-6293514.0,60835410.0,67128924.0
2026-06-04,003465,-9255.0,0.0,9255.0
2026-06-04,003470,-807382475.0,1402562970.0,2209945445.0
2026-06-04,003475,28813985.0,73921510.0,45107525.0
2026-06-04,003480,-38446026.0,96752055.0,135198081.0
2026-06-04,003490,-4001738800.0,8444226625.0,12445965425.0
2026-06-04,003495,-18938525.0,3230600.0,22169125.0
2026-06-04,003520,-8159326.0,145309337.0,153468663.0
2026-06-04,003530,-223730050.0,2541738745.0,2765468795.0
2026-06-04,003535,-29873460.0,15971070.0,45844530.0
2026-06-04,003540,56364225.0,863088050.0,806723825.0
2026-06-04,003545,159815375.0,774488100.0,614672725.0
2026-06-04,003547,77743750.0,198371170.0,120627420.0
2026-06-04,003550,4825867400.0,63520682750.0,58694815350.0
2026-06-04,003555,-316894150.0,1012397000.0,1329291150.0
2026-06-04,003570,613477725.0,1190946175.0,577468450.0
2026-06-04,003580,8521946.0,68003075.0,59481129.0
2026-06-04,003610,-204792795.0,111130430.0,315923225.0
2026-06-04,003620,-686746243.0,731026510.0,1417772753.0
2026-06-04,003650,-87197100.0,177488600.0,264685700.0
2026-06-04,003670,-6910678250.0,14228970000.0,21139648250.0
2026-06-04,003680,-13163245.0,4661965.0,17825210.0
2026-06-04,003690,1549540800.0,7134634965.0,5585094165.0
2026-06-04,003720,317256705.0,2334493060.0,2017236355.0
2026-06-04,003780,-43573755.0,7086831415.0,7130405170.0
2026-06-04,0037T0,0.0,0.0,0.0
2026-06-04,003800,-52456000.0,61742525.0,114198525.0
2026-06-04,003830,-685200.0,224200.0,909400.0
2026-06-04,003850,-392523810.0,280682730.0,673206540.0
2026-06-04,003920,-32450950.0,378182750.0,410633700.0
2026-06-04,003925,-12289050.0,45690950.0,57980000.0
2026-06-04,003960,4555200.0,42665450.0,38110250.0
2026-06-04,004000,330622200.0,2002541350.0,1671919150.0
2026-06-04,004020,4861187875.0,15638697875.0,10777510000.0
2026-06-04,004060,-65386546.0,348920244.0,414306790.0
2026-06-04,004080,-270960.0,1019540.0,1290500.0
2026-06-04,004090,4219690.0,780611480.0,776391790.0
2026-06-04,004100,-914815347.0,965629860.0,1880445207.0
2026-06-04,004105,-89522525.0,120125745.0,209648270.0
2026-06-04,004140,-175915389.0,361719051.0,537634440.0
2026-06-04,004150,-117109345.0,591250500.0,708359845.0
2026-06-04,004170,4658258000.0,58313466000.0,53655208000.0
2026-06-04,0041B0,-223110.0,120600.0,343710.0
2026-06-04,0041J0,-100.0,49900.0,50000.0
2026-06-04,0041L0,0.0,0.0,0.0
2026-06-04,004250,-39777105.0,25545840.0,65322945.0
2026-06-04,004255,53025.0,337610.0,284585.0
2026-06-04,004270,-11359730.0,2501670.0,13861400.0
2026-06-04,004310,-26416085.0,1015371895.0,1041787980.0
2026-06-04,004360,-88460720.0,270884430.0,359345150.0
2026-06-04,004365,48778750.0,55504520.0,6725770.0
2026-06-04,004370,-2127302750.0,6627541250.0,8754844000.0
2026-06-04,004380,-427868820.0,348839750.0,776708570.0
2026-06-04,004410,-60055976.0,132832883.0,192888859.0
2026-06-04,004430,-348984470.0,420532960.0,769517430.0
2026-06-04,004440,27383470.0,100368855.0,72985385.0
2026-06-04,004450,808350.0,859200.0,50850.0
2026-06-04,004490,44132050.0,1581410800.0,1537278750.0
2026-06-04,0044K0,-8490760.0,0.0,8490760.0
2026-06-04,004540,-9807080.0,39323823.0,49130903.0
2026-06-04,004545,0.0,0.0,0.0
2026-06-04,004560,-66069065.0,365945830.0,432014895.0
2026-06-04,004590,-106247810.0,80042110.0,186289920.0
2026-06-04,004650,-65287730.0,70494090.0,135781820.0
2026-06-04,004690,-803773200.0,414439200.0,1218212400.0
2026-06-04,004700,-1077600.0,6543700.0,7621300.0
2026-06-04,004710,-9899324905.0,6826997280.0,16726322185.0
2026-06-04,004720,-75736847.0,53882515.0,129619362.0
2026-06-04,004770,-110924.0,129838299.0,129949223.0
2026-06-04,004780,28055182.0,41612470.0,13557288.0
2026-06-04,004800,714812150.0,4486071700.0,3771259550.0
2026-06-04,004830,-69407165.0,163666275.0,233073440.0
2026-06-04,004840,-22000422.0,27045520.0,49045942.0
2026-06-04,004870,-136485828.0,13822965.0,150308793.0
2026-06-04,004890,95390150.0,106903050.0,11512900.0
2026-06-04,004910,298505.0,30395745.0,30097240.0
2026-06-04,004920,114053757.0,209154293.0,95100536.0
2026-06-04,004960,-27709440.0,152310590.0,180020030.0
2026-06-04,004970,-9864430.0,22868620.0,32733050.0
2026-06-04,004980,21239530.0,159547390.0,138307860.0
2026-06-04,004985,-391870.0,1257620.0,1649490.0
2026-06-04,004990,-439774475.0,3720859550.0,4160634025.0
2026-06-04,00499K,-19237650.0,0.0,19237650.0
2026-06-04,005010,28651899.0,780207492.0,751555593.0
2026-06-04,005070,-1466052525.0,2553931650.0,4019984175.0
2026-06-04,005090,-259912200.0,777539300.0,1037451500.0
2026-06-04,005160,-112413550.0,247365945.0,359779495.0
2026-06-04,005180,-529253050.0,405453600.0,934706650.0
2026-06-04,005250,-1075028610.0,755511345.0,1830539955.0
2026-06-04,005290,6536261000.0,39584943600.0,33048682600.0
2026-06-04,005300,13552900.0,1275342700.0,1261789800.0
2026-06-04,005305,-54339100.0,5748600.0,60087700.0
2026-06-04,005320,-14992895.0,20095155.0,35088050.0
2026-06-04,005360,43313533.0,49474683.0,6161150.0
2026-06-04,005380,-106719204500.0,154158199000.0,260877403500.0
2026-06-04,005385,-5636769000.0,9840501500.0,15477270500.0
2026-06-04,005387,-9064189500.0,21549181750.0,30613371250.0
2026-06-04,005389,-1014266500.0,676427500.0,1690694000.0
2026-06-04,005420,-582987780.0,624501850.0,1207489630.0
2026-06-04,005430,37963350.0,540217400.0,502254050.0
2026-06-04,005440,826891970.0,2043209450.0,1216317480.0
2026-06-04,005490,21435701250.0,100488006250.0,79052305000.0
2026-06-04,0054V0,0.0,0.0,0.0
2026-06-04,005500,141612470.0,745750360.0,604137890.0
2026-06-04,005610,21407000.0,71666350.0,50259350.0
2026-06-04,005670,10255390.0,76358230.0,66102840.0
2026-06-04,005680,-58296320.0,269342090.0,327638410.0
2026-06-04,005690,-1529391235.0,1651338275.0,3180729510.0
2026-06-04,005710,107128530.0,279199780.0,172071250.0
2026-06-04,005720,-34597140.0,21576840.0,56173980.0
2026-06-04,005725,-4335.0,0.0,4335.0
2026-06-04,005740,-59283250.0,11402410.0,70685660.0
2026-06-04,005745,6050.0,6050.0,0.0
2026-06-04,005750,-24635825.0,52558340.0,77194165.0
2026-06-04,005800,-71630.0,1606330.0,1677960.0
2026-06-04,005810,255679325.0,915978775.0,660299450.0
