date,strategy,equity,position_state,exposure_flag
2021-04-01,V2,1.0,FLAT,0
2021-04-02,V2,1.0,FLAT,0
2021-04-05,V2,1.0098800282,HOLD,1
2021-04-06,V2,1.0021171489,HOLD,1
2021-04-07,V2,1.0225829217,HOLD,1
2021-04-08,V2,1.0176429076,HOLD,1
2021-04-09,V2,1.0084685956,HOLD,1
2021-04-12,V2,1.0119971771,HOLD,1
2021-04-13,V2,1.0098800282,HOLD,1
2021-04-14,V2,1.0056457304,HOLD,1
2021-04-15,V2,1.0190543402,HOLD,1
2021-04-16,V2,1.0035285815,HOLD,1
2021-04-19,V2,1.0014114326,HOLD,1
2021-04-20,V2,1.014114326,HOLD,1
2021-04-21,V2,1.0014114326,HOLD,1
2021-04-22,V2,1.0155257586,HOLD,1
2021-04-23,V2,1.030345801,HOLD,1
2021-04-26,V2,1.0381086803,HOLD,1
2021-04-27,V2,1.05151729,HOLD,1
2021-04-28,V2,1.0635144672,HOLD,1
2021-04-29,V2,1.0190543402,HOLD,1
2021-04-30,V2,1.0395201129,HOLD,1
2021-05-03,V2,1.0162314749,HOLD,1
2021-05-04,V2,1.014114326,HOLD,1
2021-05-06,V2,1.067748765,HOLD,1
2021-05-07,V2,1.0790402258,HOLD,1
2021-05-10,V2,1.0966831334,HOLD,1
2021-05-11,V2,1.1044460127,HOLD,1
2021-05-12,V2,1.0776287932,HOLD,1
2021-05-13,V2,1.0931545519,HOLD,1
2021-05-14,V2,1.0790402258,HOLD,1
2021-05-17,V2,1.081863091,HOLD,1
2021-05-18,V2,1.0973888497,HOLD,1
2021-05-20,V2,1.0804516584,HOLD,1
2021-05-21,V2,1.0564573042,HOLD,1
2021-05-24,V2,1.0670430487,HOLD,1
2021-05-25,V2,1.0783345095,HOLD,1
2021-05-26,V2,1.0719830628,HOLD,1
2021-05-27,V2,1.0592801694,HOLD,1
2021-05-28,V2,1.0790402258,HOLD,1
2021-05-31,V2,1.0931545519,HOLD,1
2021-06-01,V2,1.0959774171,HOLD,1
2021-06-02,V2,1.1016231475,HOLD,1
2021-06-03,V2,1.1016231475,HOLD,1
2021-06-04,V2,1.1016231475,HOLD,1
2021-06-07,V2,1.1044460127,HOLD,1
2021-06-08,V2,1.1009174312,HOLD,1
2021-06-09,V2,1.0896259704,HOLD,1
2021-06-10,V2,1.0875088215,HOLD,1
2021-06-11,V2,1.0825688073,HOLD,1
2021-06-14,V2,1.0628087509,HOLD,1
2021-06-15,V2,1.0642201835,HOLD,1
2021-06-16,V2,1.0931545519,HOLD,1
2021-06-17,V2,1.0882145378,HOLD,1
2021-06-18,V2,1.0733944954,HOLD,1
2021-06-21,V2,1.0486944248,HOLD,1
2021-06-22,V2,1.0649258998,HOLD,1
2021-06-23,V2,1.0557515879,HOLD,1
2021-06-24,V2,1.0712773465,HOLD,1
2021-06-25,V2,1.0945659845,HOLD,1
2021-06-28,V2,1.0966831334,HOLD,1
2021-06-29,V2,1.0825688073,HOLD,1
2021-06-30,V2,1.081863091,HOLD,1
2021-07-01,V2,1.0705716302,HOLD,1
2021-07-02,V2,1.0726887791,HOLD,1
2021-07-05,V2,1.0642201835,HOLD,1
2021-07-06,V2,1.0663373324,HOLD,1
2021-07-07,V2,1.0458715596,HOLD,1
2021-07-08,V2,1.0402258292,HOLD,1
2021-07-09,V2,1.0155257586,HOLD,1
2021-07-12,V2,1.0324629499,HOLD,1
2021-07-13,V2,1.0458715596,HOLD,1
2021-07-14,V2,1.0296400847,HOLD,1
2021-07-15,V2,1.0345800988,HOLD,1
2021-07-16,V2,1.0416372618,HOLD,1
2021-07-19,V2,1.0225829217,HOLD,1
2021-07-20,V2,1.0134086097,HOLD,1
2021-07-21,V2,1.0127028934,HOLD,1
2021-07-22,V2,1.0388143966,HOLD,1
2021-07-23,V2,1.0388143966,HOLD,1
2021-07-26,V2,1.0275229358,HOLD,1
2021-07-27,V2,1.0352858151,HOLD,1
2021-07-28,V2,1.0458715596,HOLD,1
2021-07-29,V2,1.0508115737,HOLD,1
2021-07-30,V2,1.0317572336,HOLD,1
2021-08-02,V2,1.0239943543,HOLD,1
2021-08-03,V2,1.0275229358,HOLD,1
2021-08-04,V2,1.0451658433,HOLD,1
2021-08-05,V2,1.0359915314,HOLD,1
2021-08-06,V2,1.0345800988,HOLD,1
2021-08-09,V2,1.0486944248,HOLD,1
2021-08-10,V2,1.0437544107,HOLD,1
2021-08-11,V2,1.0550458716,HOLD,1
2021-08-12,V2,1.0613973183,HOLD,1
2021-08-13,V2,1.0494001411,HOLD,1
2021-08-17,V2,1.0437544107,HOLD,1
2021-08-18,V2,1.0472829922,HOLD,1
2021-08-19,V2,1.0119971771,HOLD,1
2021-08-20,V2,0.9950599859,HOLD,1
2021-08-23,V2,1.0077628793,HOLD,1
2021-08-24,V2,1.0366972477,HOLD,1
2021-08-25,V2,1.0508115737,HOLD,1
2021-08-26,V2,1.0585744531,HOLD,1
2021-08-27,V2,1.0663373324,HOLD,1
2021-08-30,V2,1.0388143966,HOLD,1
2021-08-31,V2,1.0501058574,HOLD,1
2021-09-01,V2,1.0564573042,HOLD,1
2021-09-02,V2,1.05151729,HOLD,1
2021-09-03,V2,1.05151729,HOLD,1
2021-09-06,V2,1.0416372618,HOLD,1
2021-09-07,V2,1.0324629499,HOLD,1
2021-09-08,V2,1.0381086803,HOLD,1
2021-09-09,V2,1.0289343684,HOLD,1
2021-09-10,V2,1.0204657728,HOLD,1
2021-09-13,V2,1.0218772054,HOLD,1
2021-09-14,V2,1.0430486944,HOLD,1
2021-09-15,V2,1.0423429781,HOLD,1
2021-09-16,V2,1.0296400847,HOLD,1
2021-09-17,V2,1.0324629499,HOLD,1
2021-09-23,V2,1.0225829217,HOLD,1
2021-09-24,V2,1.0458715596,HOLD,1
2021-09-27,V2,1.0458715596,HOLD,1
2021-09-28,V2,1.0656316161,HOLD,1
2021-09-29,V2,1.0670430487,HOLD,1
2021-09-30,V2,1.0783345095,HOLD,1
2021-10-01,V2,1.0663373324,HOLD,1
2021-10-05,V2,1.0465772759,HOLD,1
2021-10-06,V2,1.0402258292,HOLD,1
2021-10-07,V2,1.0550458716,HOLD,1
2021-10-08,V2,1.0366972477,HOLD,1
2021-10-12,V2,1.0282286521,HOLD,1
2021-10-13,V2,1.0317572336,HOLD,1
2021-10-14,V2,1.0345800988,HOLD,1
2021-10-15,V2,1.0501058574,HOLD,1
2021-10-18,V2,1.0585744531,HOLD,1
2021-10-19,V2,1.0621030346,HOLD,1
2021-10-20,V2,1.0755116443,HOLD,1
2021-10-21,V2,1.0846859562,HOLD,1
2021-10-22,V2,1.0853916725,HOLD,1
2021-10-25,V2,1.105151729,HOLD,1
2021-10-26,V2,1.1100917431,HOLD,1
2021-10-27,V2,1.1009174312,HOLD,1
2021-10-28,V2,1.091037403,HOLD,1
2021-10-29,V2,1.0762173606,HOLD,1
2021-11-01,V2,1.081863091,HOLD,1
2021-11-02,V2,1.0875088215,HOLD,1
2021-11-03,V2,1.0571630205,HOLD,1
2021-11-04,V2,1.0656316161,HOLD,1
2021-11-05,V2,1.044460127,HOLD,1
2021-11-08,V2,1.0409315455,HOLD,1
2021-11-09,V2,1.0451658433,HOLD,1
2021-11-10,V2,1.0458715596,HOLD,1
2021-11-11,V2,1.0416372618,HOLD,1
2021-11-12,V2,1.0592801694,HOLD,1
2021-11-15,V2,1.0599858857,HOLD,1
