requested_date,sector_code,source_mode,wrapper_result_type,ticker_count,classification,json_parse_error_type,http_status,content_type,content_length,response_sha256,response_prefix_sha256,json_parse_success,json_top_level_type,expected_payload_keys_present,payload_key_count,elapsed_seconds,session,session_cookie_count,wrapper_masks_transport_failure,secrets_recorded,role
2026-08-14,1009,same_process_sandwich,DataFrame,0,NON_JSON_HTML,JSONDecodeError,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,0f13523a0310f35d3b7f5ad79219708b553b6cb4ac5b0ebe80da350c53aa8502,False,,False,0,0.899,,,True,False,positive_control
2026-08-14,1009,fresh_process_current,DataFrame,0,NON_JSON_HTML,JSONDecodeError,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,0f13523a0310f35d3b7f5ad79219708b553b6cb4ac5b0ebe80da350c53aa8502,False,,False,0,0.557,,,True,False,
