canonical_run_id,control_id,ticker,authority_record_id,candidate_request_id,pykrx_request_id,candidate_date_count,pykrx_date_count,common_date_count,candidate_only_date_count,pykrx_only_date_count,candidate_only_dates,pykrx_only_dates,reconciliation_status
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_005930_STOCK_SPLIT,005930,20180316800856,REQ_PRICE_NAVER_005930_2018-04-11_2018-06-20,QUERY_PRICE_RAW_PYKRX_005930_2018-04-11_2018-06-20,46,46,46,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_035420_STOCK_SPLIT,035420,20180726800004,REQ_PRICE_NAVER_035420_2018-09-07_2018-11-16,QUERY_PRICE_RAW_PYKRX_035420_2018-09-07_2018-11-16,46,46,46,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_035720_STOCK_SPLIT,035720,20210225800978,REQ_PRICE_NAVER_035720_2021-03-11_2021-05-20,QUERY_PRICE_RAW_PYKRX_035720_2021-03-11_2021-05-20,49,49,49,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_003670_RIGHTS_OFFERING,003670,20210121800246,REQ_PRICE_NAVER_003670_2020-12-30_2021-03-10,QUERY_PRICE_RAW_PYKRX_003670_2020-12-30_2021-03-10,46,46,46,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_028260_MERGER,028260,20150902000259,REQ_PRICE_NAVER_028260_2015-07-28_2015-10-06,QUERY_PRICE_RAW_PYKRX_028260_2015-07-28_2015-10-06,48,48,48,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_000100_BONUS_ISSUE,000100,20201211000171,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,48,48,48,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_004020_MERGER,004020,20150701000257,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,QUERY_PRICE_RAW_PYKRX_004020_2015-05-27_2015-08-05,51,51,51,0,0,[],[],MATCH
CORP_AUTH_FIX03_CORRECTION_13_20260829T221608Z,CORP_010130_RIGHTS_OFFERING,010130,20220819800347,REQ_PRICE_NAVER_010130_2022-08-04_2022-10-13,QUERY_PRICE_RAW_PYKRX_010130_2022-08-04_2022-10-13,46,46,46,0,0,[],[],MATCH
