ticker,isu_cd,market,first_common_date,last_common_date,numeric_or_alpha,currently_common,historical_only,requested_start,requested_end,authority_source,authority_quality,expected_observation_count,actual_source_row_count,matched_expected_count,missing_expected_count,unexpected_source_date_count,first_actual_date,last_actual_date,source_status,coverage_status,acquisition_status,attempt_count,retry_count,reused_without_network,stored_row_count,stored_start,stored_end,duplicate_count,invalid_ohlc_count,future_row_count,post_write_verified,error_type,error_message_sanitized,updated_at,usable_source_count,confirmed_nontrading_count,adjudicated_source_nonusable_count,silent_missing_count,authority_conflict_count,resolved_authority_conflict_count,unresolved_authority_conflict_count,resolved_authority_conflict_dates,unresolved_authority_conflict_dates,phantom_count,analytic_invalid_ohlc_count,terminal_state,authority_suppressed_source_count,authority_suppressed_source_dates,source_presence_audit
122350,KR7122350002,KOSDAQ,2010-03-19,2026-08-21,numeric,True,False,2010-03-19,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3807,4000,3807,0,193,2010-03-19,2026-08-21,SUCCESS,INSUFFICIENT_COVERAGE_AUTHORITY,INSUFFICIENT_AUTHORITY,1,0,False,4000,2010-03-19,2026-08-21,0,0,0,True,,,2026-08-31T03:50:31.189567+00:00,4000,0,0,0,0,0,0,(),(),43,37,UNRESOLVED_ACTIVITY_EVIDENCE,0,(),"({'date': '2011-10-25', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-10-26', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-10-27', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-10-28', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-10-31', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-01', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-02', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-03', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-04', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-07', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-08', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-09', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-10', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-11', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-14', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-15', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-16', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-17', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-18', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-21', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-22', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-23', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-24', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-25', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-28', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-29', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-11-30', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-01', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-02', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-05', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-06', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-07', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-08', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-09', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-12', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-13', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-14', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-15', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-16', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-19', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-20', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-21', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'}, {'date': '2011-12-22', 'classification': 'NAVER_SOURCE_PLACEHOLDER_CANDIDATE', 'reason': 'exact zero-OHL positive-close shape with zero Naver volume; independent authority required', 'source_authority': 'NAVER_DIRECT_DATE_RANGE_ADJUSTED_V1', 'source_row_present': True, 'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2890.0, 'volume': 0.0, 'ticker': '122350'})"
