strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V2,266370,2020-03-06,2020-03-09,13490.0,2020-03-17,2020-03-18,11340.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.94,0.44,-18.42,8,16.38,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2020-03-18,11340.0
V2,266370,2020-09-04,2020-09-07,14975.0,2021-06-30,2021-07-01,21135.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,41.14,54.72,-4.07,202,13.58,2,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-07-01,21135.0
V2,266370,2023-06-09,2023-06-12,19100.0,2023-10-31,2023-11-01,16115.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.63,4.01,-15.97,97,19.64,3,PATTERN_A_FAST_FINAL_STRATEGY_V02,2023-11-01,16115.0
V2,266370,2024-05-03,2024-05-07,20370.0,2024-08-05,2024-08-06,17335.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-14.9,13.06,-20.37,64,27.96,4,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,17335.0
V2,266370,2025-07-04,2025-07-07,17585.0,2026-04-30,2026-05-04,61255.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,248.34,248.34,-1.25,202,0.0,5,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,61255.0
V3,266370,2020-03-06,2020-03-09,13490.0,2021-05-13,2021-05-14,19530.0,SOFT_EXIT,REALIZED,44.77,71.76,-29.76,294,26.99,1,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-05-14,19530.0
V3,266370,2023-06-09,2023-06-12,19100.0,2024-07-26,2024-07-29,19810.0,SOFT_EXIT,REALIZED,3.72,20.58,-15.97,279,16.86,2,PATTERN_A_FAST_FINAL_STRATEGY_V03,2024-07-29,19810.0
V3,266370,2025-07-04,2025-07-07,17585.0,2026-07-28,2026-07-29,57620.0,HARD_EXIT,REALIZED,227.67,481.49,-1.25,260,253.82,3,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-07-29,57620.0
V4,266370,2020-03-06,2020-03-09,13490.0,2021-05-13,2021-05-14,19530.0,WINNER_SOFT_WATCH_EXIT,REALIZED,44.77,71.76,-29.76,294,26.99,1,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-05-14,19530.0
V4,266370,2023-06-09,2023-06-12,19100.0,2023-10-31,2023-11-01,16115.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-15.63,4.01,-15.97,97,19.64,2,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-11-01,16115.0
V4,266370,2024-05-03,2024-05-07,20370.0,2024-09-06,2024-09-09,16325.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-19.86,13.06,-20.37,87,32.92,3,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-09-09,16325.0
V4,266370,2025-07-04,2025-07-07,17585.0,2026-07-28,2026-07-29,57620.0,WINNER_HARD_EXIT,REALIZED,227.67,481.49,-1.25,260,253.82,4,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-07-29,57620.0
Julia,266370,2020-03-06,2020-03-09,13490.0,2021-06-30,2021-07-01,21135.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,56.67,71.76,-29.76,327,15.09,1,JULIA_STRATEGY_V00,2021-07-01,21135.0
Julia,266370,2023-06-09,2023-06-12,19100.0,2026-04-30,2026-05-04,61255.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,220.71,220.71,-30.89,705,0.0,2,JULIA_STRATEGY_V00,2026-05-04,61255.0
