portfolio,date,cash,invested_market_value,equity,position_count,cash_ratio,invested_ratio,high_water_mark,drawdown_pct
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-05-24,69206325.0,132977531.0,202183856.0,26,0.3422940207451578,0.6577059792548422,206113520.0,-1.9065532430866283
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-05-25,69206325.0,134502377.0,203708702.0,26,0.33973180487890986,0.6602681951210901,206113520.0,-1.1667444231702961
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-05-26,69206325.0,136533724.0,205740049.0,26,0.3363775081048999,0.6636224918951001,206113520.0,-0.18119675021803783
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-05-27,69206325.0,137244441.0,206450766.0,26,0.3352195118520413,0.6647804881479588,206450766.0,0.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-05-28,69206325.0,137824324.0,207030649.0,26,0.33428057794476607,0.6657194220552339,207030649.0,0.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-05-31,24507879.0,183348287.0,207856166.0,35,0.11790787577598251,0.8820921242240175,207856166.0,0.0
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-01,24507879.0,182792542.0,207300421.0,35,0.11822397119010193,0.881776028809898,207856166.0,-0.2673699850693878
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-02,24507879.0,182879657.0,207387536.0,35,0.11817431014754907,0.8818256898524509,207856166.0,-0.22545879153760273
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-03,24507879.0,181965431.0,206473310.0,35,0.1186975643486318,0.8813024356513682,207856166.0,-0.6652946730480891
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-04,24507879.0,181354109.0,205861988.0,35,0.11905004531482519,0.8809499546851748,207856166.0,-0.9594028593792103
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-07,8679.0,206630096.0,206638775.0,40,4.2000829708751416e-05,0.9999579991702913,207856166.0,-0.5856891442902912
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-08,8679.0,207180306.0,207188985.0,40,4.188929252199387e-05,0.999958110707478,207856166.0,-0.3209820583335521
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-09,8679.0,206054840.0,206063519.0,40,4.211808107576771e-05,0.9999578819189242,207856166.0,-0.8624459088695025
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-10,8679.0,206487088.0,206495767.0,40,4.2029917252492636e-05,0.9999579700827476,207856166.0,-0.6544905672896895
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-11,8679.0,207357948.0,207366627.0,40,4.185340778099265e-05,0.999958146592219,207856166.0,-0.23551815152791367
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-14,8679.0,206437933.0,206446612.0,40,4.2039924588348295e-05,0.9999579600754116,207856166.0,-0.6781391320380692
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-15,8679.0,206783216.0,206791895.0,40,4.196973000319959e-05,0.9999580302699967,207856166.0,-0.5120228187024289
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-16,8679.0,206445216.0,206453895.0,40,4.203844156100809e-05,0.999957961558439,207856166.0,-0.6746352667738487
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-17,8679.0,206355799.0,206364478.0,40,4.205665666937117e-05,0.9999579433433307,207856166.0,-0.7176539569194174
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-18,8679.0,207249594.0,207258273.0,40,4.187528861634392e-05,0.9999581247113837,207856166.0,-0.28764746868273905
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-21,1729.0,204735415.0,204737144.0,41,8.444974693991043e-06,0.999991555025306,207856166.0,-1.500567464522562
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-22,1729.0,206760811.0,206762540.0,41,8.362249757620505e-06,0.9999916377502424,207856166.0,-0.5261455654868574
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-23,1729.0,205826270.0,205827999.0,41,8.400217698273402e-06,0.9999915997823017,207856166.0,-0.975755032448733
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-24,1729.0,205878928.0,205880657.0,41,8.398069178494996e-06,0.9999916019308215,207856166.0,-0.9504211676838126
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-25,1729.0,204920091.0,204921820.0,41,8.437364064012314e-06,0.999991562635936,207856166.0,-1.411719486830143
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-28,1729.0,206405651.0,206407380.0,41,8.3766384709694e-06,0.999991623361529,207856166.0,-0.6970137224603712
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-29,1729.0,206179796.0,206181525.0,41,8.385814393408915e-06,0.9999916141856066,207856166.0,-0.805672996008211
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-06-30,1729.0,206670113.0,206671842.0,41,8.365919533440844e-06,0.9999916340804665,207856166.0,-0.5697805471885808
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-01,1729.0,206168228.0,206169957.0,41,8.386284913470685e-06,0.9999916137150865,207856166.0,-0.8112383829883552
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-02,1729.0,205700027.0,205701756.0,41,8.40537306837575e-06,0.9999915946269317,207856166.0,-1.036490781803412
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-05,1729.0,205517167.0,205518896.0,41,8.4128517311615e-06,0.9999915871482689,207856166.0,-1.1244650784138832
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-06,1729.0,205680494.0,205682223.0,41,8.406171300472575e-06,0.9999915938286995,207856166.0,-1.045888145555418
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-07,1729.0,204355443.0,204357172.0,41,8.46067687803e-06,0.999991539323122,207856166.0,-1.6833727222698824
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-08,1729.0,201247102.0,201248831.0,41,8.59135425238818e-06,0.9999914086457476,207856166.0,-3.178801537212994
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-09,1729.0,200345319.0,200347048.0,41,8.630024835704093e-06,0.9999913699751642,207856166.0,-3.612651067565631
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-12,1729.0,202354212.0,202355941.0,41,8.544350076679982e-06,0.9999914556499233,207856166.0,-2.6461687934723144
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-13,1729.0,204476278.0,204478007.0,41,8.455677093918467e-06,0.999991544322906,207856166.0,-1.6252387720843475
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-14,1729.0,204113460.0,204115189.0,41,8.470707194651742e-06,0.9999915292928053,207856166.0,-1.7997912075410794
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-15,1729.0,206274149.0,206275878.0,41,8.381978623792356e-06,0.9999916180213763,207856166.0,-0.7602795867984957
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-16,1729.0,206089166.0,206090895.0,41,8.389502117500145e-06,0.9999916104978825,207856166.0,-0.8492752627795475
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-19,1729.0,203783624.0,203785353.0,41,8.484417425230753e-06,0.9999915155825748,207856166.0,-1.95847593955909
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-20,1729.0,202406014.0,202407743.0,41,8.542163330184459e-06,0.9999914578366698,207856166.0,-2.621246751948658
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-21,1729.0,201836571.0,201838300.0,41,8.566263191871909e-06,0.9999914337368081,207856166.0,-2.89520687108219
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-22,1729.0,203080461.0,203082190.0,41,8.51379434109904e-06,0.9999914862056589,207856166.0,-2.296769007083488
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-23,1729.0,204393223.0,204394952.0,41,8.45911302153881e-06,0.9999915408869785,207856166.0,-1.6651966918316052
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-26,1729.0,201824172.0,201825901.0,41,8.566789452856201e-06,0.9999914332105472,207856166.0,-2.901172053755674
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-27,1729.0,202290483.0,202292212.0,41,8.547041840641892e-06,0.9999914529581594,207856166.0,-2.676828937564446
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-28,1729.0,201436337.0,201438066.0,41,8.583283360156962e-06,0.9999914167166398,207856166.0,-3.087760215879287
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-29,1729.0,202854649.0,202856378.0,41,8.523271572954931e-06,0.999991476728427,207856166.0,-2.405407593248876
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-07-30,1729.0,201060671.0,201062400.0,41,8.599320409982175e-06,0.99999140067959,207856166.0,-3.268493848770404
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-02,1729.0,201941490.0,201943219.0,41,8.561812615257956e-06,0.9999914381873848,207856166.0,-2.8447301390135293
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-03,1729.0,200764861.0,200766590.0,41,8.611990670360044e-06,0.9999913880093296,207856166.0,-3.410808606947946
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-04,1729.0,204724178.0,204725907.0,41,8.445438221944231e-06,0.999991554561778,207856166.0,-1.5059736067680518
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-05,1729.0,204987736.0,204989465.0,41,8.434579796576375e-06,0.9999915654202034,207856166.0,-1.3791753476295687
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-06,1729.0,205882195.0,205883924.0,41,8.397935916550726e-06,0.9999916020640834,207856166.0,-0.948849407719754
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-09,1729.0,203061333.0,203063062.0,41,8.514596317867008e-06,0.9999914854036821,207856166.0,-2.3059715245589585
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-10,1729.0,203049560.0,203051289.0,41,8.515089997778838e-06,0.9999914849100022,207856166.0,-2.311635537432166
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-11,1729.0,202749911.0,202751640.0,41,8.52767454803325e-06,0.9999914723254519,207856166.0,-2.4557972458704946
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-12,1729.0,202446259.0,202447988.0,41,8.540465218157664e-06,0.9999914595347819,207856166.0,-2.6018848052840493
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-13,1729.0,200863068.0,200864797.0,41,8.60778008801612e-06,0.999991392219912,207856166.0,-3.3635610309486808
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-17,4078229.0,192295418.0,196373647.0,40,0.020767700057024455,0.9792322999429756,207856166.0,-5.524261907149775
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-18,4078229.0,193935100.0,198013329.0,40,0.020595729694539905,0.9794042703054601,207856166.0,-4.735407753070941
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-19,4078229.0,186891420.0,190969649.0,40,0.021355377785712955,0.978644622214287,207856166.0,-8.124135706419223
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-20,4078229.0,182980603.0,187058832.0,40,0.021801852157400405,0.9781981478425996,207856166.0,-10.005637263606603
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-23,31544576.0,158528678.0,190073254.0,34,0.1659600987311976,0.8340399012688023,207856166.0,-8.555393059641059
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-24,31544576.0,162397589.0,193942165.0,34,0.16264939601968453,0.8373506039803155,207856166.0,-6.69405255940303
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-25,31544576.0,162038680.0,193583256.0,34,0.16295095274149124,0.8370490472585088,207856166.0,-6.8667243674647604
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-26,31544576.0,161624108.0,193168684.0,34,0.16330067248374483,0.8366993275162552,207856166.0,-7.066175751553116
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-27,31544576.0,162857809.0,194402385.0,34,0.16226434670541723,0.8377356532945828,207856166.0,-6.472639834990512
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-30,11615774.0,183851747.0,195467521.0,38,0.059425596337306597,0.9405744036626934,207856166.0,-5.96020086312955
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-08-31,11615774.0,184122343.0,195738117.0,38,0.059343444077374054,0.940656555922626,207856166.0,-5.830016608696608
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-01,11615774.0,184856925.0,196472699.0,38,0.05912156782658134,0.9408784321734187,207856166.0,-5.476607800030331
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-02,11615774.0,185122570.0,196738344.0,38,0.05904173921480197,0.9409582607851981,207856166.0,-5.3488054811903
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-03,11615774.0,185087369.0,196703143.0,38,0.05905230502595477,0.9409476949740452,207856166.0,-5.365740749783676
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-06,21588206.0,176014297.0,197602503.0,37,0.1092506707771814,0.8907493292228186,207856166.0,-4.933056929376822
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-07,21588206.0,175726118.0,197314324.0,37,0.10941023217351417,0.8905897678264858,207856166.0,-5.071700398822909
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-08,21588206.0,173806015.0,195394221.0,37,0.11048538636155468,0.8895146136384453,207856166.0,-5.9954656336728585
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-09,21588206.0,172548572.0,194136778.0,37,0.11120101107271906,0.8887989889272809,207856166.0,-6.600423871957684
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-10,21588206.0,173361329.0,194949535.0,37,0.11073740699099385,0.8892625930090061,207856166.0,-6.20940492090093
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-13,21588206.0,173160316.0,194748522.0,37,0.11085170648945926,0.8891482935105407,207856166.0,-6.306112660617435
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-14,21588206.0,174765788.0,196353994.0,37,0.10994533678800544,0.8900546632119946,207856166.0,-5.533717003131866
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-15,21588206.0,174744349.0,196332555.0,37,0.10995734253038168,0.8900426574696183,207856166.0,-5.5440313471383895
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-16,21588206.0,174198161.0,195786367.0,37,0.11026409208563535,0.8897359079143646,207856166.0,-5.806803441183462
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-17,21588206.0,173925021.0,195513227.0,37,0.11041813554639963,0.8895818644536003,207856166.0,-5.938211618894195
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-23,6725606.0,188350939.0,195076545.0,40,0.0344767537276201,0.96552324627238,207856166.0,-6.1483001663756305
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-24,6725606.0,186794899.0,193520505.0,40,0.034753970903496766,0.9652460290965033,207856166.0,-6.896913993881714
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-27,6725606.0,187147243.0,193872849.0,40,0.03469080912923501,0.9653091908707649,207856166.0,-6.72740061990752
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-28,6725606.0,185219017.0,191944623.0,40,0.035039304018430355,0.9649606959815696,207856166.0,-7.655073845632277
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-29,6725606.0,183459819.0,190185425.0,40,0.03536341441516878,0.9646365855848312,207856166.0,-8.50142737646763
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-09-30,6725606.0,184809945.0,191535551.0,40,0.03511413920228313,0.9648858607977169,207856166.0,-7.851879169175091
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-01,6725606.0,182880204.0,189605810.0,40,0.035471518515176305,0.9645284814848237,207856166.0,-8.780281264304667
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-05,14530392.0,175268501.0,189798893.0,39,0.0765567794960743,0.9234432205039257,207856166.0,-8.687388662792905
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-06,14530392.0,172041360.0,186571752.0,39,0.07788098597048068,0.9221190140295193,207856166.0,-10.239972385519703
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-07,14530392.0,175386867.0,189917259.0,39,0.07650906545570985,0.9234909345442901,207856166.0,-8.630442553241357
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-08,14530392.0,174645653.0,189176045.0,39,0.07680883697510432,0.9231911630248957,207856166.0,-8.987042029823645
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-12,14530392.0,172850902.0,187381294.0,39,0.07754451733052926,0.9224554826694707,207856166.0,-9.850500177127298
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-13,14530392.0,174535848.0,189066240.0,39,0.07685344564952473,0.9231465543504752,207856166.0,-9.03986942586057
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-14,14530392.0,176882077.0,191412469.0,39,0.07591141828905619,0.9240885817109438,207856166.0,-7.911094155368959
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-15,14530392.0,179127469.0,193657861.0,39,0.07503125318522443,0.9249687468147756,207856166.0,-6.830831758919286
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-18,14530392.0,179755994.0,194286386.0,39,0.07478852378261851,0.9252114762173815,207856166.0,-6.528447176303642
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-19,14530392.0,181163228.0,195693620.0,39,0.07425071905767802,0.925749280942322,207856166.0,-5.851424200713873
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-20,14530392.0,181171683.0,195702075.0,39,0.07424751117227552,0.9257524888277245,207856166.0,-5.847356484002497
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-21,14530392.0,180484572.0,195014964.0,39,0.07450911305452437,0.9254908869454757,207856166.0,-6.177926903549258
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-22,14530392.0,179951541.0,194481933.0,39,0.07471332568460227,0.9252866743153977,207856166.0,-6.4343691396674725
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-25,9533722.0,185885313.0,195419035.0,40,0.048786045842463606,0.9512139541575364,207856166.0,-5.9835275706952125
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-26,9533722.0,186711024.0,196244746.0,40,0.04858077576252666,0.9514192242374734,207856166.0,-5.586276425400827
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-27,9533722.0,185508483.0,195042205.0,40,0.04888030259912207,0.9511196974008779,207856166.0,-6.164821206218152
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-28,9533722.0,182337417.0,191871139.0,40,0.04968815033719063,0.9503118496628093,207856166.0,-7.690427138928369
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-10-29,9533722.0,180777917.0,190311639.0,40,0.05009531760692787,0.9499046823930721,207856166.0,-8.440705579068553
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-01,18426522.0,172138415.0,190564937.0,39,0.09669418881606746,0.9033058111839325,207856166.0,-8.318843425602296
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-02,18426522.0,174072120.0,192498642.0,39,0.09572286748911195,0.904277132510888,207856166.0,-7.388534242472266
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-03,18426522.0,172663440.0,191089962.0,39,0.09642851883554197,0.9035714811644581,207856166.0,-8.066252891434555
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-04,18426522.0,171698745.0,190125267.0,39,0.09691779683338986,0.9030822031666101,207856166.0,-8.530369505612834
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-05,18426522.0,170458203.0,188884725.0,39,0.09755432579315242,0.9024456742068476,207856166.0,-9.127196640392189
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-08,18426522.0,171129640.0,189556162.0,39,0.09720877340827358,0.9027912265917264,207856166.0,-8.804167012298302
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-09,18426522.0,169891796.0,188318318.0,39,0.0978477409722829,0.9021522590277171,207856166.0,-9.399696134104584
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-10,18426522.0,166548757.0,184975279.0,39,0.09961613302932226,0.9003838669706777,207856166.0,-11.008038606850857
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-11,18426522.0,164853940.0,183280462.0,39,0.1005372956774847,0.8994627043225153,207856166.0,-11.823418315143941
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-12,18426522.0,166896072.0,185322594.0,39,0.09942944139881832,0.9005705586011816,207856166.0,-10.840944694419118
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-15,30804102.0,155322146.0,186126248.0,35,0.1655011172846508,0.8344988827153492,207856166.0,-10.45430521411619
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-16,30804102.0,154640177.0,185444279.0,35,0.16610974555866456,0.8338902544413355,207856166.0,-10.782401807603826
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-17,30804102.0,152776303.0,183580405.0,35,0.1677962416522613,0.8322037583477387,207856166.0,-11.679115162741915
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-18,30804102.0,151781900.0,182586002.0,35,0.16871009640706192,0.8312899035929381,207856166.0,-12.15752435268146
PORTFOLIO_A_NO_PARTIAL_PROFIT,2021-11-19,30804102.0,151674592.0,182478694.0,35,0.16880930767731164,0.8311906923226884,207856166.0,-12.20915043723071
