portfolio,date,cash,invested_market_value,equity,position_count,cash_ratio,invested_ratio,high_water_mark,drawdown_pct
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-10,7511259.0,195474540.0,202985799.0,54,0.037003864492017986,0.962996135507982,206963294.0,-1.921835956089879
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-11,7511259.0,195731199.0,203242458.0,54,0.036957135206463605,0.9630428647935364,206963294.0,-1.7978241107816872
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-12,7511259.0,197916384.0,205427643.0,54,0.03656401295516008,0.9634359870448399,206963294.0,-0.7419919592118629
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-15,3709.0,207514187.0,207517896.0,57,1.7873157310731407e-05,0.9999821268426893,207517896.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-16,3709.0,208160627.0,208164336.0,57,1.7817653452414634e-05,0.9999821823465476,208164336.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-17,3709.0,207450513.0,207454222.0,57,1.7878643125421666e-05,0.9999821213568746,208164336.0,-0.3411314414588307
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-18,3709.0,208660092.0,208663801.0,57,1.7775004491555292e-05,0.9999822249955085,208663801.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-19,3709.0,208876148.0,208879857.0,57,1.7756618820358536e-05,0.9999822433811797,208879857.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-22,3709.0,208667482.0,208671191.0,57,1.7774374997457124e-05,0.9999822256250025,208879857.0,-0.0998976172221333
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-23,3709.0,208660814.0,208664523.0,57,1.7774942988272137e-05,0.9999822250570117,208879857.0,-0.10308988290814725
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-24,3709.0,207840106.0,207843815.0,57,1.7845130488968365e-05,0.999982154869511,208879857.0,-0.49599899908012723
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-25,3709.0,206036748.0,206040457.0,57,1.8001319032213173e-05,0.9999819986809678,208879857.0,-1.3593460091271492
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-26,3709.0,203302563.0,203306272.0,57,1.8243411595290085e-05,0.9999817565884047,208879857.0,-2.6683209573434397
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-29,3709.0,205385519.0,205389228.0,57,1.8058395934961106e-05,0.9999819416040651,208879857.0,-1.6711180532836156
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-09-30,3709.0,204861488.0,204865197.0,57,1.810458806236376e-05,0.9999818954119376,208879857.0,-1.9219948048892044
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-01,3709.0,205230519.0,205234228.0,57,1.8072034261263672e-05,0.9999819279657387,208879857.0,-1.7453233894161424
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-02,3709.0,207043750.0,207047459.0,57,1.7913767297187646e-05,0.9999820862327028,208879857.0,-0.877249738829533
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-10,2484709.0,204722073.0,207206782.0,56,0.011991446303142722,0.9880085536968573,208879857.0,-0.8009747919350607
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-13,1119.0,205434988.0,205436107.0,58,5.4469490117431015e-06,0.9999945530509883,208879857.0,-1.648675008428413
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-14,1119.0,202398851.0,202399970.0,58,5.528656945947176e-06,0.9999944713430541,208879857.0,-3.1022076963601153
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-15,1119.0,205307542.0,205308661.0,58,5.450330222552082e-06,0.9999945496697774,208879857.0,-1.709689029517092
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-16,1119.0,204675124.0,204676243.0,58,5.46717090170548e-06,0.9999945328290983,208879857.0,-2.0124554183316934
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-17,1119.0,201833319.0,201834438.0,58,5.5441480209635975e-06,0.999994455851979,208879857.0,-3.3729528070291614
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-20,1119.0,203941966.0,203943085.0,58,5.486824914902116e-06,0.9999945131750851,208879857.0,-2.3634504881913987
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-21,1119.0,202975737.0,202976856.0,58,5.512943800843974e-06,0.9999944870561992,208879857.0,-2.826026925133329
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-22,1119.0,204610365.0,204611484.0,58,5.4689012470091855e-06,0.999994531098753,208879857.0,-2.043458407767873
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-23,1119.0,202702742.0,202703861.0,58,5.520368455142549e-06,0.9999944796315449,208879857.0,-2.9567216718268785
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-24,1119.0,203731351.0,203732470.0,58,5.4924970968054334e-06,0.9999945075029032,208879857.0,-2.4642811776723894
PORTFOLIO_B_HALF_PROFIT_AT_50,2025-10-27,1119.0,205133730.0,205134849.0,58,5.45494832036072e-06,0.9999945450516796,208879857.0,-1.7929004997355946
