control_id,ticker,source,evidence_origin,request_id,date,open,high,low,close,volume
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-16,57599.0,57599.0,57011.0,57097.0,257634.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-17,57095.0,57264.0,56340.0,57181.0,336838.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-18,57431.0,61708.0,57431.0,60619.0,2484586.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-21,61790.0,70846.0,60364.0,65817.0,5996172.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-22,66821.0,66821.0,61372.0,62296.0,1503707.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-23,63218.0,64644.0,61458.0,61458.0,1104384.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-24,62964.0,63300.0,61204.0,61625.0,871227.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-28,62210.0,64474.0,61623.0,64224.0,1128787.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-29,65100.0,66589.0,64311.0,64751.0,651997.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2020-12-30,65100.0,65802.0,64399.0,65802.0,440185.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-04,66326.0,69831.0,66151.0,69394.0,1086349.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-05,68954.0,69744.0,67290.0,69219.0,732071.0
CORP_000100_BONUS_ISSUE,000100,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_000100_2020-11-27_2021-02-05,2021-01-06,69217.0,70971.0,67027.0,67116.0,831389.0
