date,strategy,equity,position_state,exposure_flag
2021-04-01,V2,1.0,FLAT,0
2021-04-02,V2,1.0,FLAT,0
2021-04-05,V2,1.0,FLAT,0
2021-04-06,V2,1.0,FLAT,0
2021-04-07,V2,1.0,FLAT,0
2021-04-08,V2,1.0,FLAT,0
2021-04-09,V2,1.0,FLAT,0
2021-04-12,V2,1.0,FLAT,0
2021-04-13,V2,1.0,FLAT,0
2021-04-14,V2,1.0,FLAT,0
2021-04-15,V2,1.0,FLAT,0
2021-04-16,V2,1.0,FLAT,0
2021-04-19,V2,1.0,FLAT,0
2021-04-20,V2,1.0,FLAT,0
2021-04-21,V2,1.0,FLAT,0
2021-04-22,V2,1.0,FLAT,0
2021-04-23,V2,1.0,FLAT,0
2021-04-26,V2,1.0,FLAT,0
2021-04-27,V2,1.0,FLAT,0
2021-04-28,V2,1.0,FLAT,0
2021-04-29,V2,1.0,FLAT,0
2021-04-30,V2,1.0,FLAT,0
2021-05-03,V2,1.0,FLAT,0
2021-05-04,V2,1.0,FLAT,0
2021-05-06,V2,1.0,FLAT,0
2021-05-07,V2,1.0,FLAT,0
2021-05-10,V2,0.9984859955,HOLD,1
2021-05-11,V2,1.0098410295,HOLD,1
2021-05-12,V2,0.9939439818,HOLD,1
2021-05-13,V2,1.0340651022,HOLD,1
2021-05-14,V2,1.01665405,HOLD,1
2021-05-17,V2,0.9871309614,HOLD,1
2021-05-18,V2,0.991672975,HOLD,1
2021-05-20,V2,0.9825889478,HOLD,1
2021-05-21,V2,0.9697199092,HOLD,1
2021-05-24,V2,0.9818319455,HOLD,1
2021-05-25,V2,0.98334595,HOLD,1
2021-05-26,V2,0.9856169569,HOLD,1
2021-05-27,V2,0.9810749432,HOLD,1
2021-05-28,V2,0.9878879637,HOLD,1
2021-05-31,V2,0.9894019682,HOLD,1
2021-06-01,V2,0.9924299773,HOLD,1
2021-06-02,V2,0.9984859955,HOLD,1
2021-06-03,V2,0.9931869796,HOLD,1
2021-06-04,V2,0.991672975,HOLD,1
2021-06-07,V2,0.9894019682,HOLD,1
2021-06-08,V2,0.9962149886,HOLD,1
2021-06-09,V2,0.9863739591,HOLD,1
2021-06-10,V2,0.9742619228,HOLD,1
2021-06-11,V2,0.9682059046,HOLD,1
2021-06-14,V2,0.9644208933,HOLD,1
2021-06-15,V2,0.9629068887,HOLD,1
2021-06-16,V2,0.98334595,HOLD,1
2021-06-17,V2,0.9848599546,HOLD,1
2021-06-18,V2,0.971990916,HOLD,1
2021-06-21,V2,0.9568508706,HOLD,1
2021-06-22,V2,0.9689629069,HOLD,1
2021-06-23,V2,0.9712339137,HOLD,1
2021-06-24,V2,0.9750189251,HOLD,1
2021-06-25,V2,1.0090840273,HOLD,1
2021-06-28,V2,1.0264950795,HOLD,1
2021-06-29,V2,1.0113550341,HOLD,1
2021-06-30,V2,1.008327025,HOLD,1
2021-07-01,V2,1.0,HOLD,1
2021-07-02,V2,1.0189250568,HOLD,1
2021-07-05,V2,1.0060560182,HOLD,1
2021-07-06,V2,1.0098410295,HOLD,1
2021-07-07,V2,0.9954579864,HOLD,1
2021-07-08,V2,0.9909159727,HOLD,1
2021-07-09,V2,0.9697199092,HOLD,1
2021-07-12,V2,0.9871309614,HOLD,1
2021-07-13,V2,0.9992429977,HOLD,1
2021-07-14,V2,0.9886449659,HOLD,1
2021-07-15,V2,0.9947009841,HOLD,1
2021-07-16,V2,1.0,HOLD,1
2021-07-19,V2,0.9856169569,HOLD,1
2021-07-20,V2,0.9795609387,HOLD,1
2021-07-21,V2,0.9841029523,HOLD,1
2021-07-22,V2,1.0022710068,HOLD,1
2021-07-23,V2,0.9954579864,HOLD,1
2021-07-26,V2,0.9856169569,HOLD,1
2021-07-27,V2,0.98334595,HOLD,1
2021-07-28,V2,0.9939439818,HOLD,1
2021-07-29,V2,1.0045420136,HOLD,1
2021-07-30,V2,1.0007570023,HOLD,1
2021-08-02,V2,0.9992429977,HOLD,1
2021-08-03,V2,1.0068130204,HOLD,1
2021-08-04,V2,1.0189250568,HOLD,1
2021-08-05,V2,1.0249810749,HOLD,1
2021-08-06,V2,1.0181680545,HOLD,1
2021-08-09,V2,1.0113550341,HOLD,1
2021-08-10,V2,1.0045420136,HOLD,1
2021-08-11,V2,1.0181680545,HOLD,1
2021-08-12,V2,1.0121120363,HOLD,1
2021-08-13,V2,1.0181680545,HOLD,1
2021-08-17,V2,1.0348221045,HOLD,1
2021-08-18,V2,1.0242240727,HOLD,1
2021-08-19,V2,0.9894019682,HOLD,1
2021-08-20,V2,0.9712339137,HOLD,1
2021-08-23,V2,0.9780469341,HOLD,1
2021-08-24,V2,1.0045420136,HOLD,1
2021-08-25,V2,1.0113550341,HOLD,1
2021-08-26,V2,1.0234670704,HOLD,1
2021-08-27,V2,1.0204390613,HOLD,1
2021-08-30,V2,1.0,HOLD,1
2021-08-31,V2,1.0113550341,HOLD,1
2021-09-01,V2,1.0234670704,HOLD,1
2021-09-02,V2,1.0325510977,HOLD,1
2021-09-03,V2,1.0340651022,HOLD,1
2021-09-06,V2,1.0325510977,HOLD,1
2021-09-07,V2,1.0257380772,HOLD,1
2021-09-08,V2,1.0431491294,HOLD,1
2021-09-09,V2,1.0355791067,HOLD,1
2021-09-10,V2,1.0492051476,HOLD,1
2021-09-13,V2,1.044663134,HOLD,1
2021-09-14,V2,1.0499621499,HOLD,1
2021-09-15,V2,1.0439061317,HOLD,1
2021-09-16,V2,1.0325510977,HOLD,1
2021-09-17,V2,1.0257380772,HOLD,1
2021-09-23,V2,1.0189250568,HOLD,1
2021-09-24,V2,1.028009084,HOLD,1
2021-09-27,V2,1.0317940954,HOLD,1
2021-09-28,V2,1.0552611658,HOLD,1
2021-09-29,V2,1.0469341408,HOLD,1
2021-09-30,V2,1.0560181681,HOLD,1
2021-10-01,V2,1.0552611658,HOLD,1
2021-10-05,V2,1.0575321726,HOLD,1
2021-10-06,V2,1.0772142316,HOLD,1
2021-10-07,V2,1.0658591976,HOLD,1
2021-10-08,V2,1.0620741862,HOLD,1
2021-10-12,V2,1.0598031794,HOLD,1
2021-10-13,V2,1.0590461771,HOLD,1
2021-10-14,V2,1.0575321726,HOLD,1
2021-10-15,V2,1.0681302044,HOLD,1
2021-10-18,V2,1.0711582135,HOLD,1
2021-10-19,V2,1.0764572294,HOLD,1
2021-10-20,V2,1.0764572294,HOLD,1
2021-10-21,V2,1.0840272521,HOLD,1
2021-10-22,V2,1.072672218,HOLD,1
2021-10-25,V2,1.0764572294,HOLD,1
2021-10-26,V2,1.072672218,HOLD,1
2021-10-27,V2,1.0794852385,HOLD,1
2021-10-28,V2,1.0386071158,HOLD,1
2021-10-29,V2,1.0189250568,HOLD,1
2021-11-01,V2,1.0295230886,HOLD,1
2021-11-02,V2,1.0386071158,HOLD,1
2021-11-03,V2,1.0340651022,HOLD,1
2021-11-04,V2,1.0249810749,HOLD,1
2021-11-05,V2,1.0113550341,HOLD,1
2021-11-08,V2,1.0219530659,HOLD,1
2021-11-09,V2,1.0098410295,HOLD,1
2021-11-10,V2,1.0052990159,HOLD,1
2021-11-11,V2,0.9871309614,HOLD,1
2021-11-12,V2,1.0068130204,HOLD,1
2021-11-15,V2,1.0113550341,HOLD,1
2021-11-16,V2,1.0158970477,HOLD,1
2021-11-17,V2,0.9931869796,HOLD,1
2021-11-18,V2,0.9856169569,HOLD,1
2021-11-19,V2,0.9841029523,HOLD,1
