ticker,close,market_cap,volume,trading_value,shares_outstanding,effective_date
030200,53000,13357149305000,206873,10978050200,252021685,2026-09-18
033780,172000,17855398432000,273323,47093354050,103810456,2026-09-18
058850,2115,87570411750,60184,127745490,41404450,2026-09-18
058860,2515,87527030000,5708,14358100,34802000,2026-09-18
093050,21600,631584000000,38880,847419600,29240000,2026-09-18
003550,111900,16918385247600,293611,32902716300,151192004,2026-09-18
034220,8400,4200000000000,3951147,33199970325,500000000,2026-09-18
051900,295500,4425267046500,95182,27954149000,14975523,2026-09-18
051905,99000,207529641000,44836,4484107600,2096259,2026-09-18
064400,70600,6840147928800,400161,28125697300,96885948,2026-09-18
373220,364000,85176000000000,226681,82620746750,234000000,2026-09-18
003555,66800,201148093200,3858,257042500,3011199,2026-09-18
032640,14050,5963209634600,2809689,39873291840,424427732,2026-09-18
011070,532000,12590900924000,201206,107140931000,23667107,2026-09-18
066570,198400,32316312179200,844243,167927025350,162884638,2026-09-18
066575,68200,1171764591800,97523,6674596800,17181299,2026-09-18
037560,1585,122753281025,66366,104519830,77446865,2026-09-18
051910,267000,18848155581000,169755,45406015500,70592343,2026-09-18
051915,122500,941878000000,48185,5803244644,7688800,2026-09-18
079550,744000,16368000000000,108606,80013701500,22000000,2026-09-18
006260,325500,10155600000000,181594,58669314750,31200000,2026-09-18
010120,211500,31725000000000,737732,154228111500,150000000,2026-09-18
000680,2955,232862912280,63587,190253010,78803016,2026-09-18
229640,60500,1852805179500,918517,55105901100,30624879,2026-09-18
108320,35700,580635510000,58950,2113866000,16264300,2026-09-18
001120,41550,1610478000000,164068,6890541100,38760000,2026-09-18
108670,33500,300416945000,15291,511149050,8967670,2026-09-18
108675,18270,18860669100,694,12771010,1032330,2026-09-18
383800,7990,609482713100,108610,871689790,76280690,2026-09-18
38380K,7510,11004290350,748,5498180,1465285,2026-09-18
009810,1920,39075179520,3483,6595117,20351656,2026-09-18
023150,4080,25301846640,2106,8601680,6201433,2026-09-18
035420,197700,30069056751300,1298902,256609196800,152094369,2026-09-18
036570,209000,4502700598000,91782,19293112000,21544022,2026-09-18
181710,56700,1833052315500,174885,10039907250,32328965,2026-09-18
400760,2835,155724494625,531910,1518633013,54929275,2026-09-18
005940,25550,9433215982750,592159,15195353925,369206105,2026-09-18
005945,22500,424596780000,45521,1025299500,18870968,2026-09-18
338100,3795,70814700000,37732,143659411,18660000,2026-09-18
034310,12020,441821027140,268325,3226001450,36757157,2026-09-18
030190,15200,885684863200,51693,794307875,58268741,2026-09-18
008260,3395,97097397215,139274,476577079,28600117,2026-09-18
004250,2840,104284800000,29272,83437275,36720000,2026-09-18
004255,1897,10016160000,1148,2151747,5280000,2026-09-18
456040,75800,678599121000,25561,1929145450,8952495,2026-09-18
010060,204000,3808727328000,124656,25759543250,18670232,2026-09-18
178920,18440,541514977680,32337,601322910,29366322,2026-09-18
001340,4900,220637636100,42354,208204047,45028089,2026-09-18
005490,323000,25595013221000,294834,95612990000,79241527,2026-09-18
010950,149500,16831127404000,315281,47535836500,112582792,2026-09-18
010955,76400,307275222800,14410,1084794750,4021927,2026-09-18
034120,11950,221687294100,7067,83983680,18551238,2026-09-18
003080,2210,44244200000,41717,92849725,20020000,2026-09-18
005090,54400,783867715200,52737,2909437200,14409333,2026-09-18
001380,1202,27023449342,29153,34856517,22482071,2026-09-18
004060,2170,43926216320,49867,108056867,20242496,2026-09-18
001770,5200,6317365600,211801,1147809865,1214878,2026-09-18
002360,1723,19148341679,114490,210130387,11113373,2026-09-18
009160,4690,306589839920,79236,373101543,65370968,2026-09-18
033530,6810,184226156190,19815,134579780,27052299,2026-09-18
123700,3395,52978628710,16954,57240190,15604898,2026-09-18
025530,3630,54210449040,8371,30269085,14934008,2026-09-18
034730,545000,39513973135000,260558,142363035500,72502703,2026-09-18
011790,87700,4349770734600,96130,8427988600,49598298,2026-09-18
018670,240500,2229253182000,7618,1840547000,9269244,2026-09-18
001740,6260,1255717745140,951363,5996186090,200593889,2026-09-18
006120,55500,966463180500,24870,1397752059,17413751,2026-09-18
006125,42100,51854780500,582,24473850,1231705,2026-09-18
210980,3625,67488009750,107464,397057464,18617382,2026-09-18
395400,5060,1523149157200,509328,2596611710,301017620,2026-09-18
302440,35150,2757747837950,103032,3665650100,78456553,2026-09-18
326030,77700,6084939525000,182964,14267381550,78313250,2026-09-18
402340,1079000,142345993842000,529524,565012656000,131923998,2026-09-18
361610,15720,1285693212000,732966,11552944900,81787100,2026-09-18
100090,11920,744739297680,486981,5851426170,62478129,2026-09-18
03473K,379000,214565165000,544,205433500,566135,2026-09-18
096770,136600,23092610840800,644322,88176492100,169052788,2026-09-18
096775,67400,84143912400,2639,178287700,1248426,2026-09-18
475150,50900,1734010503600,1537324,78232756750,34067004,2026-09-18
001510,2350,543543449750,1631132,3857847321,231295085,2026-09-18
001515,4005,7834809285,4205,17071320,1956257,2026-09-18
285130,50700,877047436200,74206,3797759400,17298766,2026-09-18
28513K,25350,53626125150,3090,77967825,2115429,2026-09-18
017670,89200,19159272727600,1768193,157496332350,214790053,2026-09-18
000660,1857000,1356524321805000,4764077,8778082507000,730492365,2026-09-18
003570,28150,936063420550,16487,468501175,33252697,2026-09-18
064960,25800,684739017600,36853,957808550,26540272,2026-09-18
100840,36700,758984736100,137621,5073697400,20680783,2026-09-18
036530,46550,758945893300,4389,203061750,16303886,2026-09-18
000390,7040,191512421760,97468,687065230,27203469,2026-09-18
011810,3530,109493282310,0,0,31017927,2026-09-18
465770,2780,20067096400,392185,1100402498,7218380,2026-09-18
077970,23500,943479480500,115697,2758767775,40148063,2026-09-18
002820,1440,17371013760,9340,13207392,12063204,2026-09-18
002170,53500,160500000000,594,31929300,3000000,2026-09-18
084870,2180,44598998080,98168,217333142,20458256,2026-09-18
002710,11100,290972036700,148617,1685993455,26213697,2026-09-18
069260,16030,655283765640,49769,805724130,40878588,2026-09-18
007980,1723,80804134050,113795,195132159,46897350,2026-09-18
002900,6770,280278000000,199455,1345245880,41400000,2026-09-18
024070,1999,30637549562,44716,88354898,15326438,2026-09-18
037270,3110,197992272100,105161,327326336,63663110,2026-09-18
139130,18220,2885381293760,1149338,20803876095,158363408,2026-09-18
000500,327000,9737277489000,1447374,453920262250,29777607,2026-09-18
000860,12510,162630000000,2433,30306110,13000000,2026-09-18
035250,14280,3055070340000,487704,7011690255,213940500,2026-09-18
011420,1395,38431753380,18386,25412139,27549644,2026-09-18
002100,9000,175703175000,12008,108120010,19522575,2026-09-18
009450,61300,893054689600,38815,2367510600,14568592,2026-09-18
267290,21950,129404161700,4666,101858350,5895406,2026-09-18
012320,46000,108791058000,19424,881625550,2365023,2026-09-18
000050,8090,221789534300,47914,386210780,27415270,2026-09-18
214390,5410,129336112600,10650,57931545,23906860,2026-09-18
012610,3210,133588531650,166301,534624807,41616365,2026-09-18
013580,23500,209876314500,146665,3478132300,8930907,2026-09-18
012200,3935,107121832115,5690415,24187032566,27222829,2026-09-18
012205,5400,6313026600,69897,409428460,1169079,2026-09-18
002140,1976,49280303800,437658,868548653,24939425,2026-09-18
010130,1124000,23461217156000,25195,28418315000,20872969,2026-09-18
002240,16900,456300000000,225189,3806186500,27000000,2026-09-18
009290,6130,305272823040,220463,1394988795,49799808,2026-09-18
017040,932,40390657180,0,0,43337615,2026-09-18
017900,10520,609568386760,20575635,223066692595,57943763,2026-09-18
037710,35100,267713737200,12554,441675325,7627172,2026-09-18
030610,10000,1139629610000,34718,345986960,113962961,2026-09-18
339770,3825,191116431000,25004,95767703,49965080,2026-09-18
007690,37650,348670324800,8367,316816575,9260832,2026-09-18
002720,3285,69510048120,19594,64192265,21159832,2026-09-18
083420,4700,112800000000,11322,53027870,24000000,2026-09-18
014530,3375,117684292500,133604,450443840,34869420,2026-09-18
014280,4465,130955579005,69242,309721012,29329357,2026-09-18
014285,5600,3303300000,181,1007160,589875,2026-09-18
008870,39700,39700000000,689,27470200,1000000,2026-09-18
001570,9900,633275240400,0,0,63967196,2026-09-18
002990,13340,497048053160,3298058,45631147340,37259974,2026-09-18
002995,17880,5225716080,5128,92741060,292266,2026-09-18
011780,119200,2998753140000,112744,13513535950,25157325,2026-09-18
011785,50200,151778997200,879,44473000,3023486,2026-09-18
214330,6720,70270562880,56209,375179820,10456929,2026-09-18
001210,10850,135186052400,10654643,123276317495,12459544,2026-09-18
073240,7010,2013694611870,1289804,9207129340,287260287,2026-09-18
092440,1872,54662400000,50065,94284751,29200000,2026-09-18
000270,121900,47591344456200,851855,103747897650,390412998,2026-09-18
024110,20050,15988388673450,1063112,21372171650,797425869,2026-09-18
013700,1722,102890929260,315801,533694730,59750830,2026-09-18
004540,1225,45619848925,59485,73686220,37240693,2026-09-18
004545,3800,1391408000,6346,22875725,366160,2026-09-18
001260,7620,74924198640,23537,180212860,9832572,2026-09-18
008350,1083,139792654470,1104416,1203256369,129079090,2026-09-18
008355,7130,2195255700,381,2680690,307890,2026-09-18
004270,5410,24670292480,3533,19061230,4560128,2026-09-18
003920,42950,243674548650,2473,106256750,5673447,2026-09-18
003925,30300,57301814700,1590,48137950,1891149,2026-09-18
025860,6190,307512038170,223730,1383585280,49678843,2026-09-18
005720,5610,294771710970,8790,49158790,52543977,2026-09-18
005725,4335,15608601000,11,47590,3600600,2026-09-18
002350,5500,537173323500,155388,860203220,97667877,2026-09-18
002355,3930,25545000000,1091,4301015,6500000,2026-09-18
092790,14050,365328100000,255920,3610037185,26002000,2026-09-18
251270,34650,2881439426250,160213,5571836000,83158425,2026-09-18
090350,7820,156400000000,36979,289654095,20000000,2026-09-18
090355,12000,5557512000,120,1439460,463126,2026-09-18
000320,15940,211860946940,6869,109907770,13291151,2026-09-18
000325,28700,6990143300,162,4614150,243559,2026-09-18
006280,122400,1430432251200,117126,14303845650,11686538,2026-09-18
005250,9550,449119405500,37239,359370050,47028210,2026-09-18
005257,18240,15430857600,6539,117718600,845990,2026-09-18
004370,391500,2381354343000,82488,32247173250,6082642,2026-09-18
072710,90300,418792437000,608,54991000,4637790,2026-09-18
058730,3240,65614053240,340311,1109275307,20251251,2026-09-18
030210,3760,229025758560,60571,229549734,60911106,2026-09-18
023590,39200,1696862630400,49832,1978231375,43287312,2026-09-18
145210,2240,9461011840,0,0,4223666,2026-09-18
483650,180300,2258422474500,330030,59641729650,12525915,2026-09-18
019680,1623,65299538550,11227,18176138,40233850,2026-09-18
019685,999,9703781505,15549,15597551,9713495,2026-09-18
006370,3100,33546994100,88430,274512475,10821611,2026-09-18
008060,14190,443963920620,49051,703269185,31287098,2026-09-18
00806K,10360,12560018520,2005,20771630,1212357,2026-09-18
353200,103200,5099826660000,690477,71361775200,49416925,2026-09-18
35320K,21650,45367986350,2365,51177150,2095519,2026-09-18
000490,7820,225426084300,116297,914386965,28826865,2026-09-18
005750,4480,74333235200,29632,130721972,16592240,2026-09-18
006570,1943,29582175000,11738,22458020,15225000,2026-09-18
001680,17700,613270042500,78807,1402550760,34648025,2026-09-18
001685,14500,19868233500,443,6344460,1370223,2026-09-18
084690,7890,285716924820,19698,156727190,36212538,2026-09-18
084695,13100,11966614200,4016,51988560,913482,2026-09-18
128820,4030,182298976340,98733,398002901,45235478,2026-09-18
117580,7070,194425000000,108156,763268445,27500000,2026-09-18
016710,7030,113108896770,11968,83949780,16089459,2026-09-18
0030R0,3745,223876100000,20152,74703485,59780000,2026-09-18
003540,25900,1234552663400,93202,2432411575,47666126,2026-09-18
003547,19430,186657520380,11973,233045990,9606666,2026-09-18
003545,19910,485472179940,123519,2473018800,24383334,2026-09-18
009190,1145,50364284875,329708,368556403,43986275,2026-09-18
014160,655,70998429595,0,0,108394549,2026-09-18
047040,18910,7770263434580,8015745,153588399265,410907638,2026-09-18
003090,15710,913410505800,76113,1201246325,58141980,2026-09-18
069620,109200,1265253990000,15369,1697508150,11586575,2026-09-18
000430,4845,300390000000,96088,471389942,62000000,2026-09-18
006340,13890,1089176238240,12313924,171446665475,78414416,2026-09-18
006345,10210,26762452000,237300,2445063500,2621200,2026-09-18
003220,7850,176056526550,14076,110912960,22427583,2026-09-18
024890,1702,14041210660,18283,30964993,8249830,2026-09-18
012800,1194,108821755806,248795,298120358,91140499,2026-09-18
015230,6740,182947998800,48513,329544810,27143620,2026-09-18
001070,5930,31429000000,1878,11167660,5300000,2026-09-18
006650,98700,641550000000,68429,6731126300,6500000,2026-09-18
001440,31450,6163967144200,8833594,274751211350,195992596,2026-09-18
084010,8260,283909382960,26067,216889580,34371596,2026-09-18
001790,2870,247514296050,74111,212792798,86241915,2026-09-18
001795,2135,13840692600,7909,16924405,6482760,2026-09-18
001130,11160,188604000000,13681,152560980,16900000,2026-09-18
439260,46850,1784457000500,19827,931329375,38088730,2026-09-18
003490,29300,10788863843700,2500096,73064385975,368220609,2026-09-18
003495,21850,24270783350,622,13526250,1110791,2026-09-18
005880,2020,651949626800,1008935,2060819831,322747340,2026-09-18
003830,112500,149400000000,284,31819000,1328000,2026-09-18
016090,1393,61685257830,13108,18235568,44282310,2026-09-18
069460,2660,46322277400,0,0,17414390,2026-09-18
475560,14770,219009116900,79466,1210014405,14827970,2026-09-18
192080,58000,1228061144000,60480,3512133900,21173468,2026-09-18
004830,3270,51273600000,28570,94405920,15680000,2026-09-18
004835,4380,6096960000,9701,43186527,1392000,2026-09-18
145720,38200,329432636200,16459,627289750,8623891,2026-09-18
002150,5080,171297600000,28845,146148030,33720000,2026-09-18
460850,5370,160555782720,79440,428132860,29898656,2026-09-18
460860,10290,510466494930,295087,3047052905,49608017,2026-09-18
001230,2185,339784357275,774881,1697929462,155507715,2026-09-18
023450,32150,112525000000,1307,41582200,3500000,2026-09-18
004140,1775,85149884650,62186,110356041,47971766,2026-09-18
007590,5600,76258431200,1136,6330050,13617577,2026-09-18
005960,8650,198488634950,117783,1022132020,22946663,2026-09-18
005965,17440,3936766080,63,1101030,225732,2026-09-18
026960,25500,2542350000000,58144,1479585225,99700000,2026-09-18
002210,1364,131789007548,479859,651079514,96619507,2026-09-18
102260,3690,186970790790,61492,227745045,50669591,2026-09-18
000640,93600,630164527200,15972,1497340600,6732527,2026-09-18
170900,35450,344853381450,54212,1922584350,9727881,2026-09-18
028100,19940,223769012980,137753,2717742390,11222117,2026-09-18
001520,1353,144936109296,5029523,6638326904,107122032,2026-09-18
001527,6570,1351481850,23438,146707730,205705,2026-09-18
084670,24200,70072769800,8115,198480875,2895569,2026-09-18
001525,10670,2802102050,31822,336939330,262615,2026-09-18
018500,1349,63072404617,59974,80784296,46754933,2026-09-18
006040,35550,1569206115450,32387,1159785500,44140819,2026-09-18
030720,5040,23455177200,46200,233646670,4653805,2026-09-18
014820,21300,617514306600,22102,470655850,28991282,2026-09-18
014825,13440,3549651840,68,926270,264111,2026-09-18
111380,13100,80276800000,3020,39063070,6128000,2026-09-18
163560,5480,76172000000,23695,129447380,13900000,2026-09-18
004890,34850,84518742750,847,29429000,2425215,2026-09-18
002690,1454,29516723440,25043,35660428,20300360,2026-09-18
000020,5040,140774608800,51374,259820560,27931470,2026-09-18
000150,1447000,23432479245000,144173,208801252500,16193835,2026-09-18
000157,369000,329531022000,600,219656750,893038,2026-09-18
454910,69200,4485542616000,183614,12798669750,64819980,2026-09-18
241560,59000,5655507835000,423163,25007022550,95856065,2026-09-18
034020,84900,54383641295400,2338766,199978238250,640561146,2026-09-18
000155,471000,1882333602000,20700,9620377789,3996462,2026-09-18
336260,50900,3333630653400,559820,28058587575,65493726,2026-09-18
33626K,6690,89406498000,19228,127610905,13364200,2026-09-18
33626L,7830,23382729000,793,6181175,2986300,2026-09-18
016740,3995,114552725880,36757,146499305,28674024,2026-09-18
192650,7640,503375373560,1116886,8514279905,65886829,2026-09-18
024090,11500,131100000000,2892,33410400,11400000,2026-09-18
003160,31400,888620000000,266739,8366202925,28300000,2026-09-18
092200,5910,229831442790,492588,2879780800,38888569,2026-09-18
377190,2350,207740000000,789639,1855489172,88400000,2026-09-18
013570,4120,108436887960,77914,320967441,26319633,2026-09-18
024900,1995,64967135100,296848,595443844,32564980,2026-09-18
002880,3490,32648248510,15856,55404947,9354799,2026-09-18
210540,11200,123667129600,8353,93735800,11041708,2026-09-18
032350,11720,934382367760,265159,3114512155,79725458,2026-09-18
089860,48900,1775529073200,81755,4042744950,36309388,2026-09-18
330590,4000,1155875536000,327351,1310506724,288968884,2026-09-18
000400,2060,639292819200,192403,397617756,310336320,2026-09-18
023530,113400,3207944817000,159788,18219872750,28288755,2026-09-18
020150,42300,2215059084900,398502,16923622725,52365463,2026-09-18
280360,126600,1165299068400,18368,2340335050,9204574,2026-09-18
286940,18170,274900598390,6314,114961645,15129367,2026-09-18
004000,44500,1148100000000,53127,2371711525,25800000,2026-09-18
004990,24600,2451728889600,593301,14570996925,99663776,2026-09-18
00499K,24900,20059514700,133,3295250,805603,2026-09-18
005300,94000,872215096000,12203,1150447000,9278884,2026-09-18
005305,64900,50317619000,455,29532200,775310,2026-09-18
011170,63000,2694851397000,197990,12618393650,42775419,2026-09-18
071840,6010,141882349120,24336,146234655,23607712,2026-09-18
027740,1260,40012073640,305746,387990836,31755614,2026-09-18
357430,911,27790334677,9405,8639880,30505307,2026-09-18
001080,3940,138352942400,24487,96861015,35114960,2026-09-18
088980,9790,4688646311470,758711,7405537245,478921993,2026-09-18
094800,7850,728749498350,759743,5935994340,92834331,2026-09-18
138040,126900,21236368943700,245688,31068881700,167347273,2026-09-18
090370,1186,32383361154,56340,66550898,27304689,2026-09-18
118000,1320,29113636200,11366,14936223,22055785,2026-09-18
017180,1299,44105536746,98283,126708902,33953454,2026-09-18
009900,7920,415563453360,67276,534794205,52470133,2026-09-18
317450,42550,621230000000,5737,243864975,14600000,2026-09-18
012690,1449,52991748495,69656,100699011,36571255,2026-09-18
005360,1266,23923990662,173419,221026973,18897307,2026-09-18
070960,1916,92223466028,44485,85277251,48133333,2026-09-18
009680,10230,222329551620,10370,105907840,21733094,2026-09-18
009580,1686,105152994264,133184,222165394,62368324,2026-09-18
009200,1470,61165685700,34462,50739663,41609310,2026-09-18
033920,7600,216600000000,12601,95610600,28500000,2026-09-18
008420,2195,45005193475,25405,55911610,20503505,2026-09-18
025560,6120,170005509360,261056,1597466805,27778678,2026-09-18
007120,1044,28525331016,16173,17181823,27323114,2026-09-18
396690,1417,56121616980,63127,89554900,39605940,2026-09-18
357250,1825,45616066625,25510,46411587,24995105,2026-09-18
085620,19300,2608974000000,137130,2670958405,135180000,2026-09-18
006800,31650,17186616264150,961650,30496991400,543021051,2026-09-18
00680K,10450,1329983517500,575718,6039397310,127271150,2026-09-18
006805,11640,156606108120,13183,153305280,13454133,2026-09-18
081660,37950,2014835328000,739014,28092250125,53091840,2026-09-18
002840,133300,599850000000,1622,217856300,4500000,2026-09-18
268280,133800,669000000000,1042,138361750,5000000,2026-09-18
107590,60400,140128000000,45,2724700,2320000,2026-09-18
134380,10440,229603579200,7655,79444740,21992680,2026-09-18
003650,127600,221982147200,2843,366859200,1739672,2026-09-18
377740,4655,474279553440,74291,345087125,101886048,2026-09-18
003610,5690,182710326820,20361,115683575,32110778,2026-09-18
035150,10600,209573437400,11642,123451560,19771079,2026-09-18
002410,1935,53173451700,0,0,27479820,2026-09-18
007210,1442,94249120000,35131,50681539,65360000,2026-09-18
002760,990,59301000000,59350,59091561,59900000,2026-09-18
003850,8250,707744457750,105638,886809325,85787207,2026-09-18
000890,1341,37043817525,179699,244645995,27624025,2026-09-18
003000,4005,395152007355,249305,996425374,98664671,2026-09-18
001270,50700,525753220200,675,34416650,10369886,2026-09-18
001275,30250,90750000000,346,10462650,3000000,2026-09-18
026940,2200,44000000000,149448,329914732,20000000,2026-09-18
011390,50200,53011200000,5840,290438350,1056000,2026-09-18
005030,486,45092532168,0,0,92782988,2026-09-18
006740,5020,29873814180,3292,16510430,5950959,2026-09-18
002070,4255,20431659000,232118,962992770,4801800,2026-09-18
100220,5010,65113672410,29773,147902060,12996741,2026-09-18
090460,20550,692772105900,1081114,21906294370,33711538,2026-09-18
005180,84800,749784724800,41320,3533660850,8841801,2026-09-18
003960,27750,254313959250,5505,152161950,9164467,2026-09-18
008040,7840,110657366400,16330,126908610,14114460,2026-09-18
007160,48900,244500000000,1490,72491150,5000000,2026-09-18
014710,9910,170635761130,5715,56841630,17218543,2026-09-18
006090,8820,83108531520,7419,64730170,9422736,2026-09-18
062040,211500,6480962775000,347679,72846810250,30642850,2026-09-18
005610,40400,348611963600,2093,83651000,8629009,2026-09-18
001470,5820,227794235460,0,0,39139903,2026-09-18
028050,51800,10152800000000,5629132,298865625900,196000000,2026-09-18
448730,5340,486207000000,483052,2649239095,91050000,2026-09-18
006400,541000,43596771730000,316231,171317596500,80585530,2026-09-18
006405,217500,351892380000,8190,1775694500,1617896,2026-09-18
006660,13160,106942292240,208985,2742880705,8126314,2026-09-18
028260,351000,56920820931000,322121,113669368500,162167581,2026-09-18
02826K,229500,336811905000,2858,651294750,1467590,2026-09-18
207940,1398000,64714749498000,34673,48417939500,46290951,2026-09-18
032830,283500,56700000000000,302633,85992939000,200000000,2026-09-18
018260,219500,16984427100000,191689,42178073250,77377800,2026-09-18
0126Z0,327000,8136757023000,44625,14703377750,24883049,2026-09-18
009150,1388000,103674850048000,877450,1225804570500,74693696,2026-09-18
009155,510000,1482561840000,178997,91155620000,2906984,2026-09-18
005930,261000,1525878716688000,17489615,4554291006250,5846278608,2026-09-18
005935,196100,157344992908300,3814383,751024707100,802371203,2026-09-18
001360,1310,123352323490,613146,814514749,94162079,2026-09-18
010140,20800,18304000000000,3388016,71053798350,880000000,2026-09-18
016360,85300,7617290000000,426816,36521311450,89300000,2026-09-18
068290,6230,62300000000,7717,48080800,10000000,2026-09-18
029780,43750,5068826481250,122926,5399032625,115858891,2026-09-18
000810,648000,28931562504000,164820,107429390000,44647473,2026-09-18
000815,403500,1213332570000,17983,7312511000,3007020,2026-09-18
006110,59700,902870263500,66818,4018159100,15123455,2026-09-18
0120G0,47850,355806379500,40710,1984819050,7435870,2026-09-18
145990,47200,486794792800,69762,3293281950,10313449,2026-09-18
145995,33050,12230813500,113,3730000,370070,2026-09-18
003230,1300000,9792919500000,50334,65552902500,7533015,2026-09-18
