ticker,close,market_cap,volume,trading_value,shares_outstanding,effective_date
003620,2570,520103523840,370379,950014959,202374912,2026-09-21
016380,5640,564050179080,165916,942230130,100008897,2026-09-21
001390,4255,282547471180,142056,610075699,66403636,2026-09-21
001940,26650,377800527000,4572,121307900,14176380,2026-09-21
025000,56000,232217160000,2479,138488600,4146735,2026-09-21
092230,96700,408523268200,862,83178050,4224646,2026-09-21
000040,1043,20521062548,24854,26304856,19675036,2026-09-21
044450,10030,226452575750,44909,448463285,22577525,2026-09-21
030200,53100,13382351473500,281186,14977702758,252021685,2026-09-21
033780,173800,18042257252800,172525,29942996650,103810456,2026-09-21
058850,2115,87570411750,25223,53330589,41404450,2026-09-21
058860,2450,85264900000,81228,200418919,34802000,2026-09-21
093050,21600,631584000000,3854,83745225,29240000,2026-09-21
003550,111300,16827670045200,136873,15238469900,151192004,2026-09-21
034220,8520,4260000000000,2564993,21782135755,500000000,2026-09-21
051900,299000,4477681377000,46406,13851318000,14975523,2026-09-21
051905,99400,208368144600,15024,1483480650,2096259,2026-09-21
064400,69500,6733573386000,416366,29002225200,96885948,2026-09-21
373220,352000,82368000000000,314679,111235316750,234000000,2026-09-21
003555,66400,199943613600,2360,157030850,3011199,2026-09-21
032640,14490,6149957836680,1318587,19085095935,424427732,2026-09-21
011070,519000,12283228533000,151740,78876711000,23667107,2026-09-21
066570,202500,32984139195000,497341,100052922000,162884638,2026-09-21
066575,69700,1197536540300,67634,4684579600,17181299,2026-09-21
037560,1578,122211152970,56859,89681154,77446865,2026-09-21
051910,258500,18248120665500,175819,45764760500,70592343,2026-09-21
051915,115900,891131920000,25715,3014438050,7688800,2026-09-21
079550,725000,15950000000000,131987,98253519000,22000000,2026-09-21
006260,322500,10062000000000,90301,29010765750,31200000,2026-09-21
010120,209000,31350000000000,274366,57122203750,150000000,2026-09-21
000680,2940,231680867040,78275,230693042,78803016,2026-09-21
229640,59900,1834430252100,247607,14766591350,30624879,2026-09-21
108320,35950,584701585000,30225,1090918475,16264300,2026-09-21
001120,41650,1614354000000,95184,4002939800,38760000,2026-09-21
108670,32950,295484726500,10907,360174500,8967670,2026-09-21
108675,18200,18788406000,456,8339610,1032330,2026-09-21
383800,8060,614822361400,94886,760046630,76280690,2026-09-21
38380K,7400,10843109000,224,1654450,1465285,2026-09-21
009810,1930,39278696080,16313,31687701,20351656,2026-09-21
023150,4105,25456882465,2301,9422520,6201433,2026-09-21
035420,197900,30099475625100,616968,121785931200,152094369,2026-09-21
036570,206500,4448840543000,51115,10572765000,21544022,2026-09-21
181710,56300,1820120729500,115349,6488731300,32328965,2026-09-21
400760,2825,155175201875,64138,179971259,54929275,2026-09-21
005940,26300,9710120561500,557549,14532747525,369206105,2026-09-21
005945,23000,434032264000,63746,1455469625,18870968,2026-09-21
338100,3795,70814700000,76872,290833739,18660000,2026-09-21
034310,12030,442188598710,9254,110997920,36757157,2026-09-21
030190,15370,895590549170,32522,498003680,58268741,2026-09-21
008260,3275,93665383175,69265,229278617,28600117,2026-09-21
004250,2850,104652000000,16403,46250062,36720000,2026-09-21
004255,1892,9989760000,428,804377,5280000,2026-09-21
456040,74300,665170378500,19775,1472616900,8952495,2026-09-21
010060,191000,3566014312000,410941,79746292700,18670232,2026-09-21
178920,18650,547681905300,26517,491706150,29366322,2026-09-21
001340,4940,222438759660,79533,390302664,45028089,2026-09-21
005490,317000,25119564059000,189800,60559739750,79241527,2026-09-21
010950,153900,17326491688800,336267,51627281900,112582792,2026-09-21
010955,75700,304459873900,16425,1231787150,4021927,2026-09-21
034120,11870,220203195060,4033,47928250,18551238,2026-09-21
003080,2225,44544500000,97633,215283995,20020000,2026-09-21
005090,53600,772340248800,76922,4102354650,14409333,2026-09-21
001380,1194,26843592774,21458,25510988,22482071,2026-09-21
004060,2140,43318941440,60285,128959292,20242496,2026-09-21
001770,5200,6317365600,103530,534958378,1214878,2026-09-21
002360,1850,20559740050,117636,211168898,11113373,2026-09-21
009160,4720,308550968960,38304,180223215,65370968,2026-09-21
033530,6730,182061972270,34806,232653010,27052299,2026-09-21
123700,3340,52120359320,5877,19796680,15604898,2026-09-21
025530,3605,53837098840,5468,19702840,14934008,2026-09-21
034730,575000,41689054225000,98222,56154444500,72502703,2026-09-21
011790,88000,4364650224000,106280,9374466700,49598298,2026-09-21
018670,244000,2261695536000,5743,1403435000,9269244,2026-09-21
001740,6090,1221616784010,872075,5363997800,200593889,2026-09-21
006120,56700,987359681700,14415,820746500,17413751,2026-09-21
006125,41850,51546854250,2268,94644925,1231705,2026-09-21
210980,3340,62182055880,260151,898058535,18617382,2026-09-21
395400,5270,1586362857400,244040,1281182660,301017620,2026-09-21
302440,35650,2796976114450,53334,1900046775,78456553,2026-09-21
326030,77600,6077108200000,95089,7399448150,78313250,2026-09-21
402340,1127000,148678345746000,534201,598357452000,131923998,2026-09-21
361610,16210,1325768891000,244175,3959814725,81787100,2026-09-21
100090,11570,722871952530,539189,6288589630,62478129,2026-09-21
03473K,383000,216829705000,680,260577000,566135,2026-09-21
096770,140700,23785727271600,574085,80490556000,169052788,2026-09-21
096775,68400,85392338400,1646,112306650,1248426,2026-09-21
475150,50200,1710163600800,478604,24041092400,34067004,2026-09-21
001510,2380,550482302300,1723431,4100530470,231295085,2026-09-21
001515,4005,7834809285,1904,7580335,1956257,2026-09-21
285130,51300,887426695800,30468,1565907750,17298766,2026-09-21
28513K,25500,53943439500,3184,81373525,2115429,2026-09-21
017670,87000,18686734611000,766120,66935147750,214790053,2026-09-21
000660,1868000,1364559737820000,2755380,5153761949199,730492365,2026-09-21
003570,27450,912786532650,18049,498525325,33252697,2026-09-21
064960,25550,678103949600,46501,1194124125,26540272,2026-09-21
100840,36750,760018775250,90101,3314406375,20680783,2026-09-21
036530,46300,754869921800,3629,167024900,16303886,2026-09-21
000390,7120,193688699280,81086,574787915,27203469,2026-09-21
011810,3530,109493282310,0,0,31017927,2026-09-21
465770,2655,19164798900,239646,652974652,7218380,2026-09-21
077970,23050,925412852150,87960,2033146075,40148063,2026-09-21
002820,1451,17503709004,35965,51109770,12063204,2026-09-21
002170,53200,159600000000,1191,63886100,3000000,2026-09-21
084870,2190,44803580640,8555,18407535,20458256,2026-09-21
002710,11470,300671104590,161848,1857987095,26213697,2026-09-21
069260,16220,663050697360,29197,473263170,40878588,2026-09-21
007980,1702,79819289700,134053,228703817,46897350,2026-09-21
002900,6650,275310000000,350771,2334233710,41400000,2026-09-21
024070,1980,30346347240,14467,28744416,15326438,2026-09-21
037270,3095,197037325450,96819,300376074,63663110,2026-09-21
139130,18070,2861626782560,170230,3083263885,158363408,2026-09-21
000500,318500,9484167829500,345932,110642535250,29777607,2026-09-21
000860,12410,161330000000,5205,64035510,13000000,2026-09-21
035250,14330,3065767365000,187384,2682378765,213940500,2026-09-21
011420,1410,38844998040,18072,25523190,27549644,2026-09-21
002100,8980,175312723500,17726,159223605,19522575,2026-09-21
009450,60300,878486097600,23765,1443077650,14568592,2026-09-21
267290,21500,126751229000,8027,173028500,5895406,2026-09-21
012320,44650,105598276950,9182,411169750,2365023,2026-09-21
000050,7990,219048007300,28864,231221905,27415270,2026-09-21
214390,5350,127901701000,10364,56202005,23906860,2026-09-21
012610,3170,131923877050,108393,345166360,41616365,2026-09-21
013580,23050,205857406350,46635,1075899925,8930907,2026-09-21
012200,3845,104671777505,448467,1717692472,27222829,2026-09-21
012205,5220,6102592380,8850,46331790,1169079,2026-09-21
002140,1954,48731636450,146876,286982984,24939425,2026-09-21
010130,1123000,23440344187000,8922,10029458500,20872969,2026-09-21
002240,16960,457920000000,9921,168513980,27000000,2026-09-21
009290,6400,318718771200,164656,1054545055,49799808,2026-09-21
017040,932,40390657180,0,0,43337615,2026-09-21
017900,11060,640858018780,19162724,220447807505,57943763,2026-09-21
037710,34600,263900151200,14380,500763625,7627172,2026-09-21
030610,10000,1139629610000,15052,150573985,113962961,2026-09-21
339770,3805,190117129400,34411,130199061,49965080,2026-09-21
007690,37800,350059449600,6501,246900850,9260832,2026-09-21
002720,3255,68875253160,24142,78544840,21159832,2026-09-21
083420,4700,112800000000,16084,75090950,24000000,2026-09-21
014530,3325,115940821500,134100,444926075,34869420,2026-09-21
014280,4410,129342464370,48081,212287499,29329357,2026-09-21
014285,5160,3043755000,358,1873210,589875,2026-09-21
008870,39650,39650000000,114,4505550,1000000,2026-09-21
001570,9900,633275240400,0,0,63967196,2026-09-21
002990,12960,482889263040,2498881,33624505130,37259974,2026-09-21
002995,16720,4886687520,14094,224640740,292266,2026-09-21
011780,119400,3003784605000,42148,5025809050,25157325,2026-09-21
011785,51000,154197786000,2485,125163400,3023486,2026-09-21
214330,6480,67760899920,45431,297904870,10456929,2026-09-21
001210,10350,129647888100,1916270,20256709295,12526366,2026-09-21
073240,6780,1947624745860,1307007,9018814290,287260287,2026-09-21
092440,1870,54604000000,54858,102569822,29200000,2026-09-21
000270,120000,46849559760000,800591,95953441050,390412998,2026-09-21
024110,20000,15948517380000,748071,15013003700,797425869,2026-09-21
013700,1675,100082640250,152227,258670447,59750830,2026-09-21
004540,1219,45396404767,18646,22825551,37240693,2026-09-21
004545,3530,1292544800,4993,18765785,366160,2026-09-21
001260,7550,74235918600,11405,85630910,9832572,2026-09-21
008350,1067,137727389030,648597,690178258,129079090,2026-09-21
008355,6990,2152151100,376,2631760,307890,2026-09-21
004270,5400,24624691200,5920,31873730,4560128,2026-09-21
003920,42500,241121497500,3833,163163350,5673447,2026-09-21
003925,30450,57585487050,7073,217438800,1891149,2026-09-21
025860,6080,302047365440,143052,873559025,49678843,2026-09-21
005720,5530,290568192810,15641,86850180,52543977,2026-09-21
005725,4250,15302550000,2043,8687730,3600600,2026-09-21
002350,5470,534243287190,93563,514014010,97667877,2026-09-21
002355,3930,25545000000,29559,116157750,6500000,2026-09-21
092790,13950,362727900000,328560,4577228725,26002000,2026-09-21
251270,34550,2873123583750,127562,4388416825,83158425,2026-09-21
090350,7780,155600000000,31878,250292350,20000000,2026-09-21
090355,11980,5548249480,274,3275540,463126,2026-09-21
000320,15940,211860946940,4443,70786130,13291151,2026-09-21
000325,27100,6600448900,19,525850,243559,2026-09-21
006280,125700,1468997826600,18164,2270760800,11686538,2026-09-21
005250,9620,452411380200,40239,386559090,47028210,2026-09-21
005257,18240,15430857600,108,1993180,845990,2026-09-21
004370,394500,2399602269000,24837,9821796500,6082642,2026-09-21
072710,89500,415082205000,2791,249957300,4637790,2026-09-21
058730,3155,63892696905,240225,763179669,20251251,2026-09-21
030210,3840,233898647040,60578,231942480,60911106,2026-09-21
023590,39400,1705520092800,15348,603561150,43287312,2026-09-21
145210,2240,9461011840,0,0,4223666,2026-09-21
483650,183100,2293495036500,147919,27095048650,12525915,2026-09-21
019680,1642,66063981700,13757,22398307,40233850,2026-09-21
019685,989,9606646555,25359,25122823,9713495,2026-09-21
006370,3130,33871642430,64351,198526167,10821611,2026-09-21
008060,14240,445528275520,26977,382893380,31287098,2026-09-21
00806K,10420,12632759940,2879,29804720,1212357,2026-09-21
353200,101900,5035584657500,461239,47135069850,49416925,2026-09-21
35320K,21650,45367986350,2497,54021975,2095519,2026-09-21
000490,7710,222255129150,92853,720474840,28826865,2026-09-21
005750,4370,72508088800,26669,116796210,16592240,2026-09-21
006570,1907,29034075000,14608,28291429,15225000,2026-09-21
001680,17760,615348924000,44675,795665925,34648025,2026-09-21
001685,14440,19786020120,2105,30360360,1370223,2026-09-21
084690,7830,283544172540,24670,193718285,36212538,2026-09-21
084695,13010,11884400820,2040,26706410,913482,2026-09-21
128820,4025,182072798950,73058,294352065,45235478,2026-09-21
117580,7090,194975000000,97857,693071020,27500000,2026-09-21
016710,7030,113108896770,7664,53466610,16089459,2026-09-21
0030R0,3710,221783800000,9698,36206708,59780000,2026-09-21
003540,26400,1258385726400,42143,1103393050,47666126,2026-09-21
003547,19530,187618186980,11696,227515485,9606666,2026-09-21
003545,20200,492543346800,19544,393455775,24383334,2026-09-21
009190,1131,49748477025,431194,497440601,43986275,2026-09-21
014160,655,70998429595,0,0,108394549,2026-09-21
047040,18290,7515500699020,5145443,94710534540,410907638,2026-09-21
003090,15900,924457482000,58198,922908830,58141980,2026-09-21
069620,108300,1254826072500,10234,1113132600,11586575,2026-09-21
000430,5040,312480000000,184595,921591435,62000000,2026-09-21
006340,13540,1061731192640,2322745,31653801925,78414416,2026-09-21
006345,10210,26762452000,48638,491218060,2621200,2026-09-21
003220,7870,176505078210,21560,169268650,22427583,2026-09-21
024890,1686,13909213380,23309,39536848,8249830,2026-09-21
012800,1169,106543243331,310197,365024015,91140499,2026-09-21
015230,6780,184033743600,48628,329261330,27143620,2026-09-21
001070,5810,30793000000,3731,22013610,5300000,2026-09-21
006650,96700,628550000000,27743,2716304950,6500000,2026-09-21
001440,29700,5820980101200,3797457,114775205725,195992596,2026-09-21
084010,8150,280128507400,25741,207660900,34371596,2026-09-21
001790,2820,243202200300,123911,351692960,86241915,2026-09-21
001795,2095,13581382200,21655,45688763,6482760,2026-09-21
001130,10900,184210000000,32710,358717440,16900000,2026-09-21
439260,46400,1767317072000,34221,1583556600,38088730,2026-09-21
003490,28850,10623164569650,1158147,33468104850,368220609,2026-09-21
003495,21700,24104164700,896,19433675,1110791,2026-09-21
005880,2030,655177100200,804108,1627550917,322747340,2026-09-21
003830,111800,148470400000,264,29293400,1328000,2026-09-21
016090,1399,61950951690,34676,48502478,44282310,2026-09-21
069460,2660,46322277400,0,0,17414390,2026-09-21
475560,14680,217674599600,21374,315486805,14827970,2026-09-21
192080,58300,1234413184400,21995,1282370650,21173468,2026-09-21
004830,3250,50960000000,18821,61468015,15680000,2026-09-21
004835,4420,6152640000,5443,23642405,1392000,2026-09-21
145720,37400,322533523400,9449,355625525,8623891,2026-09-21
002150,5070,170960400000,59314,298336795,33720000,2026-09-21
460850,5280,157864903680,35290,186810010,29898656,2026-09-21
460860,10060,499056651020,110376,1120433905,49608017,2026-09-21
001230,2165,336674202975,293338,632424731,155507715,2026-09-21
023450,32300,113050000000,878,28194200,3500000,2026-09-21
004140,1802,86445122332,138570,249640728,47971766,2026-09-21
007590,5560,75713728120,1055,5888190,13617577,2026-09-21
005960,8570,196652901910,68778,588446200,22946663,2026-09-21
005965,17420,3932251440,153,2669170,225732,2026-09-21
026960,25400,2532380000000,35775,910992350,99700000,2026-09-21
002210,1321,127634368747,82549,110027254,96619507,2026-09-21
102260,3575,181143787825,88492,320070875,50669591,2026-09-21
000640,92600,623432000200,4818,448882800,6732527,2026-09-21
170900,35550,345826169550,2255,79928650,9727881,2026-09-21
028100,19430,218045733310,74637,1430819880,11222117,2026-09-21
001520,1208,129403414656,10901953,14354112542,107122032,2026-09-21
001527,5240,1077894200,12132,66335440,205705,2026-09-21
084670,24400,70651883600,10947,267361125,2895569,2026-09-21
001525,8520,2237479800,26863,237280570,262615,2026-09-21
018500,1331,62230815823,57652,77059551,46754933,2026-09-21
006040,35500,1566999074500,19615,697024950,44140819,2026-09-21
030720,5050,23501715250,25402,126691735,4653805,2026-09-21
014820,21050,610266486100,19992,423503825,28991282,2026-09-21
014825,13100,3459854100,161,2151550,264111,2026-09-21
111380,13000,79664000000,1076,13925780,6128000,2026-09-21
163560,5400,75060000000,25198,136517540,13900000,2026-09-21
004890,34800,84397482000,308,10733300,2425215,2026-09-21
002690,1430,29029514800,4140,5965530,20300360,2026-09-21
000020,5010,139936664700,50117,250159923,27931470,2026-09-21
000150,1432000,23189571720000,88049,126532307564,16193835,2026-09-21
000157,398500,355875643000,529,203967500,893038,2026-09-21
454910,69600,4511470608000,202711,14149763100,64819980,2026-09-21
241560,58100,5569237376500,136389,7978795050,95856065,2026-09-21
034020,85300,54639865753800,1724152,147508016750,640561146,2026-09-21
000155,475000,1898319450000,16797,8032959750,3996462,2026-09-21
336260,48150,3153522906900,882076,42478999875,65493726,2026-09-21
33626K,6590,88070078000,13133,86049200,13364200,2026-09-21
33626L,7730,23084099000,376,2921950,2986300,2026-09-21
016740,4000,114696096000,20034,79644980,28674024,2026-09-21
192650,8200,540271997800,2699070,21590858375,65886829,2026-09-21
024090,11490,130986000000,1078,12417030,11400000,2026-09-21
003160,35400,1001820000000,1924378,67029909200,28300000,2026-09-21
092200,5790,225164814510,223785,1300004695,38888569,2026-09-21
377190,2250,198900000000,346979,790492523,88400000,2026-09-21
013570,4120,108436887960,39377,162295625,26319633,2026-09-21
024900,2015,65618434700,100838,203364321,32564980,2026-09-21
002880,3415,31946638585,14138,48440795,9354799,2026-09-21
210540,11170,123335878360,11334,126224790,11041708,2026-09-21
032350,11690,931990604020,119728,1398576850,79725458,2026-09-21
089860,49200,1786421889600,71671,3555959425,36309388,2026-09-21
330590,4010,1158765224840,133254,539260430,288968884,2026-09-21
000400,2075,643947864000,141926,291244608,310336320,2026-09-21
023530,109500,3097618672500,149846,16509905250,28288755,2026-09-21
020150,41400,2167930168200,267547,11315268275,52365463,2026-09-21
280360,127400,1172662727600,14515,1852449500,9204574,2026-09-21
286940,17820,269605319940,6389,114670670,15129367,2026-09-21
004000,44500,1148100000000,45579,2028849750,25800000,2026-09-21
004990,24400,2431796134400,58484,1425939350,99663776,2026-09-21
00499K,24850,20019234550,315,7717150,805603,2026-09-21
005300,94500,876854538000,10800,1022713100,9278884,2026-09-21
005305,65200,50550212000,688,44517600,775310,2026-09-21
011170,63600,2720516648400,134069,8565621400,42775419,2026-09-21
071840,6000,141646272000,9115,54777385,23607712,2026-09-21
027740,1224,38868871536,104766,128474664,31755614,2026-09-21
357430,905,27607302835,17136,15407753,30505307,2026-09-21
001080,3790,133085698400,31616,121897395,35114960,2026-09-21
088980,9780,4683857091540,547249,5359724250,478921993,2026-09-21
094800,7850,728749498350,54690,428850480,92834331,2026-09-21
138040,129900,21738410762700,168539,21739599300,167347273,2026-09-21
090370,1186,32383361154,16965,19885470,27304689,2026-09-21
118000,1294,28540185790,14125,18290483,22055785,2026-09-21
017180,1252,42509724408,108372,136414317,33953454,2026-09-21
009900,8700,456490157100,1511662,13013535940,52470133,2026-09-21
317450,42250,616850000000,8548,359961300,14600000,2026-09-21
012690,1424,52077467120,108547,155240023,36571255,2026-09-21
005360,1230,23243687610,195016,242087807,18897307,2026-09-21
070960,1905,91693999365,50408,95573175,48133333,2026-09-21
009680,10140,220373573160,9101,92358845,21733094,2026-09-21
009580,1631,101722736444,89630,147403315,62368324,2026-09-21
009200,1452,60416718120,21076,30737272,41609310,2026-09-21
033920,7460,212610000000,35941,269292140,28500000,2026-09-21
008420,2105,43159878025,119579,255064343,20503505,2026-09-21
025560,6170,171394443260,256780,1578688125,27778678,2026-09-21
007120,1036,28306746104,27048,28014030,27323114,2026-09-21
396690,1451,57468218940,76564,110618308,39605940,2026-09-21
357250,1860,46490895300,17981,33232657,24995105,2026-09-21
085620,19350,2615733000000,77587,1514443305,135180000,2026-09-21
006800,31950,17349522579450,674934,21428196100,543021051,2026-09-21
00680K,10740,1366892151000,279554,2958620505,127271150,2026-09-21
006805,11750,158086062750,26478,307950745,13454133,2026-09-21
081660,38500,2044035840000,90691,3500504100,53091840,2026-09-21
002840,136200,612900000000,919,124161100,4500000,2026-09-21
268280,130500,652500000000,727,95702400,5000000,2026-09-21
107590,60200,139664000000,73,4394800,2320000,2026-09-21
134380,10160,223445628800,1699,17476270,21992680,2026-09-21
003650,127600,221982147200,1916,244361300,1739672,2026-09-21
377740,4650,473770123200,28398,131952555,101886048,2026-09-21
003610,5670,182068111260,48506,274084400,32110778,2026-09-21
035150,10600,209573437400,9390,98193245,19771079,2026-09-21
002410,1935,53173451700,0,0,27479820,2026-09-21
007210,1429,93399440000,27458,39063557,65360000,2026-09-21
002760,986,59061400000,43246,43045572,59900000,2026-09-21
003850,8220,705170841540,39203,322246645,85787207,2026-09-21
000890,1312,36242720800,159436,210758325,27624025,2026-09-21
003000,4020,396631977420,149283,595538216,98664671,2026-09-21
001270,51600,535086117600,2382,120563100,10369886,2026-09-21
001275,30050,90150000000,1337,40214500,3000000,2026-09-21
026940,2125,42500000000,156580,337297982,20000000,2026-09-21
011390,50200,53011200000,4464,222692275,1056000,2026-09-21
005030,486,45092532168,0,0,92782988,2026-09-21
006740,4950,29457247050,3815,18807817,5950959,2026-09-21
002070,4000,19207200000,77442,315734807,4801800,2026-09-21
100220,5000,64983705000,8830,43862965,12996741,2026-09-21
090460,19470,656363644860,910337,17830028005,33711538,2026-09-21
005180,84500,747132184500,20658,1747575100,8841801,2026-09-21
003960,26800,245607715600,6467,174143950,9164467,2026-09-21
008040,7590,107128751400,11569,86729700,14114460,2026-09-21
007160,48800,244000000000,887,43343250,5000000,2026-09-21
014710,9880,170119204840,4079,40561370,17218543,2026-09-21
006090,9040,85181533440,4235,37817150,9422736,2026-09-21
062040,205000,6281784250000,183721,37566821000,30642850,2026-09-21
005610,39650,342140206850,2551,101486250,8629009,2026-09-21
001470,5820,227794235460,0,0,39139903,2026-09-21
028050,52000,10192000000000,1599481,82674932850,196000000,2026-09-21
448730,5000,455250000000,384083,1966584510,91050000,2026-09-21
006400,533000,42952087490000,290033,154596917500,80585530,2026-09-21
006405,215000,347847640000,3373,729193750,1617896,2026-09-21
006660,13140,106779765960,317325,4227203025,8126314,2026-09-21
028260,367500,59596586017500,312546,114282351000,162167581,2026-09-21
02826K,239000,350754010000,9157,2167391250,1467590,2026-09-21
207940,1402000,64899913302000,30180,42189093500,46290951,2026-09-21
032830,291000,58200000000000,491993,143445515750,200000000,2026-09-21
018260,224500,17371316100000,118291,26447190750,77377800,2026-09-21
0126Z0,327000,8136757023000,27249,8930148250,24883049,2026-09-21
009150,1429000,106737291584000,589885,838426007500,74693696,2026-09-21
009155,509000,1479654856000,30304,15476812500,2906984,2026-09-21
005930,274000,1601880338592000,22261519,6053449470058,5846278608,2026-09-21
005935,208000,166893210224000,4465880,922975842550,802371203,2026-09-21
001360,1326,124858916754,249775,331158151,94162079,2026-09-21
010140,20600,18128000000000,2157296,44392392675,880000000,2026-09-21
016360,88200,7876260000000,263618,23048710800,89300000,2026-09-21
068290,6170,61700000000,7652,47546365,10000000,2026-09-21
029780,43250,5010897035750,107802,4673021425,115858891,2026-09-21
000810,651000,29065504923000,46916,30531394000,44647473,2026-09-21
000815,409500,1231374690000,9413,3832985500,3007020,2026-09-21
006110,56500,854475207500,127322,7265003850,15123455,2026-09-21
0120G0,47050,349857683500,17812,845227925,7435870,2026-09-21
145990,46000,474418654000,2150,99790800,10313449,2026-09-21
145995,33050,12230813500,54,1784700,370070,2026-09-21
003230,1276000,9612127140000,27641,35465550500,7533015,2026-09-21
272550,9750,146916958500,9051,86579110,15068406,2026-09-21
