ticker,close,market_cap,volume,trading_value,shares_outstanding,effective_date
002790,26350,2014673043000,75718,1987941425,76458180,2026-08-14
475150,58300,1986106333200,3847623,221509409800,34067004,2026-08-14
112610,46850,1975730230550,375857,17335229150,42171403,2026-08-14
071970,58200,1974231009000,165046,9564368600,33921495,2026-08-14
263750,31250,1963872187500,758486,23763029875,62843910,2026-08-14
140860,279500,1957190085500,30528,8498266250,7002469,2026-08-14
068760,43950,1951482491400,84538,3708967175,44402332,2026-08-14
083650,61300,1896890187500,1071213,64006183750,30944375,2026-08-14
462870,31700,1862117913000,39687,1245794750,58741890,2026-08-14
011210,67800,1843826627400,70768,4776275150,27195083,2026-08-14
089030,49250,1824892016250,557788,27361066700,37053645,2026-08-14
020150,34450,1803990200350,160431,5456055575,52365463,2026-08-14
089970,68200,1795485373000,566125,37855784850,26326765,2026-08-14
008770,45400,1781864693400,258404,11589652000,39248121,2026-08-14
395400,5880,1769983605600,164360,946968095,301017620,2026-08-14
0009K0,27250,1762289137250,117792,3162164700,64671161,2026-08-14
000120,77200,1761112956800,54113,4102645850,22812344,2026-08-14
000155,439500,1756445049000,9299,4036448750,3996462,2026-08-14
023590,40250,1742314308000,22277,888238850,43287312,2026-08-14
060370,32500,1697762755000,138654,4535868000,52238854,2026-08-14
041510,73400,1680470246000,83818,6112005700,22894690,2026-08-14
096530,32150,1679065707100,328122,10648321325,52225994,2026-08-14
00680K,12240,1670760000000,149214,1814228505,136500000,2026-08-14
006040,37550,1657487753450,43803,1643714025,44140819,2026-08-14
120110,55300,1656015569600,156822,8743576950,29946032,2026-08-14
323280,54000,1649050920000,335363,17537388400,30537980,2026-08-14
089860,45000,1633922460000,186638,8202099650,36309388,2026-08-14
131970,84000,1623487992000,284651,23747380550,19327238,2026-08-14
030530,21000,1621997601000,691681,14388563145,77237981,2026-08-14
097230,17900,1616286657600,297928,5365619860,90295344,2026-08-14
001430,45000,1613795355000,222455,9896755425,35862119,2026-08-14
001800,26800,1612198273600,99595,2656994625,60156652,2026-08-14
009155,554000,1610469136000,77150,41202173500,2906984,2026-08-14
001740,7590,1522507617510,2342103,18226122915,200593889,2026-08-14
420770,120100,1522358535800,70103,8277076150,12675758,2026-08-14
007810,63100,1513303322000,371274,23742620550,23982620,2026-08-14
006280,129200,1509900709600,15571,2004059000,11686538,2026-08-14
007390,23400,1507780310400,250209,5850578200,64435056,2026-08-14
078600,95600,1501315592800,153706,14442557750,15704138,2026-08-14
020560,7190,1481073212090,25414,180293420,205990711,2026-08-14
229640,48300,1479181655700,97643,4645982450,30624879,2026-08-14
475830,68100,1479104079000,86569,5856224000,21719590,2026-08-14
290650,54700,1475242808800,131121,7167231000,26969704,2026-08-14
001120,37800,1465128000000,57070,2159679550,38760000,2026-08-14
043260,20400,1463532169200,1831986,37242088750,71741773,2026-08-14
035900,41050,1458608796600,368027,15133613800,35532492,2026-08-14
294870,22100,1456551993000,156849,3461956450,65907330,2026-08-14
069620,124600,1443687245000,16708,2077596900,11586575,2026-08-14
082920,31700,1430921420900,359831,11393358600,45139477,2026-08-14
039200,37400,1430855782400,128351,4806172175,38258176,2026-08-14
298020,330500,1430298901000,17439,5700195250,4327682,2026-08-14
281820,71900,1423523725900,157713,11203485300,19798661,2026-08-14
218410,53200,1413813514400,257577,13531862700,26575442,2026-08-14
127120,40500,1407486699000,101655,4130110750,34752758,2026-08-14
005070,42200,1401654896200,98050,4047911125,33214571,2026-08-14
322000,123300,1380960000000,265329,32345540650,11200000,2026-08-14
347700,26450,1363533524900,917312,24216572825,51551362,2026-08-14
241710,127200,1358496000000,244681,31453971500,10680000,2026-08-14
007310,337000,1350638710000,9867,3305919750,4007830,2026-08-14
012630,22300,1332240378300,51584,1138106900,59741721,2026-08-14
093370,12400,1329966092000,3479242,43013929885,107255330,2026-08-14
192080,61600,1304285628800,51900,3194384150,21173468,2026-08-14
017960,25150,1299663622900,511224,12649199375,51676486,2026-08-14
003540,27200,1296518627200,53196,1443305125,47666126,2026-08-14
082640,8250,1287516293250,0,0,156062581,2026-08-14
066575,74800,1285161165200,100474,7476160200,17181299,2026-08-14
361610,15550,1271789405000,198243,3051397895,81787100,2026-08-14
437730,40100,1271473436700,330532,13078842475,31707567,2026-08-14
415640,10300,1262219144400,98301,1012261185,122545548,2026-08-14
003380,11230,1257823123830,518058,5766722835,112005621,2026-08-14
004000,47100,1215180000000,26336,1230385625,25800000,2026-08-14
000815,404000,1214836080000,14817,5994133250,3007020,2026-08-14
030610,10530,1200029979330,43655,456897100,113962961,2026-08-14
280360,129300,1190151418200,62201,7903824350,9204574,2026-08-14
195940,41650,1179939960150,96260,3988055400,28329891,2026-08-14
491000,45900,1159216938900,135460,6242987375,25255271,2026-08-14
006340,14710,1153476059360,5674735,83316415420,78414416,2026-08-14
166090,58300,1153038394200,411486,23410446400,19777674,2026-08-14
330590,3965,1145761625060,109409,431621619,288968884,2026-08-14
077970,28400,1140204989200,219753,6266989900,40148063,2026-08-14
183300,54400,1117664864000,0,0,20545310,2026-08-14
000080,15850,1111617734350,154946,2440466065,70133611,2026-08-14
032350,13760,1097022302080,735851,10076875930,79725458,2026-08-14
300720,14900,1095823614100,59337,875969020,73545209,2026-08-14
000210,51900,1087610379600,57788,2973023950,20955884,2026-08-14
003570,32600,1084037922200,49813,1622817550,33252697,2026-08-14
204270,18630,1077716921580,400855,7418400450,57848466,2026-08-14
001820,103000,1070685000000,1106108,115460947150,10395000,2026-08-14
003090,18110,1052951257800,51530,925133150,58141980,2026-08-14
496320,1023000,1039340379000,0,0,1015973,2026-08-14
003240,930000,1035462000000,1764,1632012000,1113400,2026-08-14
003530,4780,1025538364500,737006,3473861462,214547775,2026-08-14
195870,58900,1001300000000,83900,4933076400,17000000,2026-08-14
451800,5560,998576000000,44060,242751360,179600000,2026-08-14
036540,6040,993340230120,1469831,8906056715,164460303,2026-08-14
009450,68100,992121115200,68182,4610090800,14568592,2026-08-14
031330,9900,989951163300,1518563,15049498915,99995067,2026-08-14
476830,35250,988954119000,199602,6942721300,28055436,2026-08-14
051915,126300,971095440000,9234,1156461000,7688800,2026-08-14
252990,15950,960475329550,422670,6666706220,60217889,2026-08-14
115180,25600,960317465600,170239,4383713825,37512401,2026-08-14
293490,8990,959639932350,498252,4490812385,106745265,2026-08-14
009240,40500,953124084000,60279,2383928400,23533928,2026-08-14
101490,44500,949402115500,242682,10604383175,21334879,2026-08-14
005300,101700,943662502800,17454,1760942900,9278884,2026-08-14
185750,68300,942729874000,26063,1774512500,13802780,2026-08-14
192400,26350,937063574750,61074,1586458350,35562185,2026-08-14
030190,15870,934925933490,85982,1351920005,58911527,2026-08-14
100790,17500,929610115000,1185262,20592126170,53120578,2026-08-14
005090,63900,920756378700,189724,12017203250,14409333,2026-08-14
006120,52700,917704677700,24971,1311774800,17413751,2026-08-14
056190,25550,917468818000,162398,4061600150,35908760,2026-08-14
003470,4755,916193885010,273637,1289753027,192680102,2026-08-14
034230,9890,916104587980,661166,6495250640,92629382,2026-08-14
071055,156300,915644631300,7141,1111052200,5858251,2026-08-14
458870,23950,911530773000,377097,8906514475,38059740,2026-08-14
232140,11100,910703385000,944541,10368563670,82045350,2026-08-14
065350,33100,909718678800,141055,4604814200,27483948,2026-08-14
083450,49300,908599000000,123268,6116698500,18430000,2026-08-14
119850,54900,903045104100,978485,53422958600,16448909,2026-08-14
100090,14440,902184182760,1252801,18376303170,62478129,2026-08-14
079160,5440,900769322240,426655,2296800860,165582596,2026-08-14
038500,8340,900021992040,464750,3839317595,107916306,2026-08-14
090710,7470,893105946630,1987089,15228061320,119559029,2026-08-14
086450,19720,891943882400,681384,13526773970,45230420,2026-08-14
099320,81400,891434029200,38525,3115292850,10951278,2026-08-14
085660,9530,886031222380,221867,2103660720,92972846,2026-08-14
071320,76400,884616041600,17610,1331268400,11578744,2026-08-14
281740,13400,880789343200,310643,4088995220,65730548,2026-08-14
388720,74100,872997664500,41277,3080931050,11781345,2026-08-14
445680,50600,870484703000,176254,8520480825,17203255,2026-08-14
213420,35050,870332823950,104947,3674595125,24831179,2026-08-14
041830,64400,868168800800,120176,7658799750,13480882,2026-08-14
285130,50000,864938300000,340008,16796556600,17298766,2026-08-14
189300,79000,848262263000,87636,6877617293,10737497,2026-08-14
417200,12420,840246024780,370797,4579433020,67652659,2026-08-14
499790,42300,838844574300,46346,1987904900,19830841,2026-08-14
090360,85900,837525000000,322815,28421468000,9750000,2026-08-14
466100,32700,832517115300,2753783,88306550600,25459239,2026-08-14
036830,39950,819134040950,44966,1796363500,20503981,2026-08-14
000370,6990,816005015850,1111263,7600443260,116738915,2026-08-14
365550,3290,809632810000,234880,756068509,246089000,2026-08-14
004490,58000,803880000000,37468,2133936300,13860000,2026-08-14
006110,52900,800030769500,154669,7982368000,15123455,2026-08-14
298050,177700,796086759600,10466,1835708050,4479948,2026-08-14
137310,6550,790906618100,100903,663314580,120749102,2026-08-14
036530,48400,789108082400,11854,577346100,16303886,2026-08-14
003850,9170,786668688190,82916,758795865,85787207,2026-08-14
328130,10560,786278380800,230140,2416780035,74458180,2026-08-14
032190,20500,785150000000,57760,1166005785,38300000,2026-08-14
137400,33100,784163096800,117864,3838621150,23690728,2026-08-14
033100,48700,782239318300,146334,7057789475,16062409,2026-08-14
388210,80800,780078590400,34122,2723253250,9654438,2026-08-14
397030,28300,778512680600,157864,4480367150,27509282,2026-08-14
214320,19330,773200000000,59151,1138284330,40000000,2026-08-14
122870,41050,767267561450,130077,5285603350,18691049,2026-08-14
074600,29150,766295200000,413692,11883504350,26288000,2026-08-14
005180,82400,763768154400,1043098,84244215150,9269031,2026-08-14
064960,28450,755070738400,86186,2463539075,26540272,2026-08-14
035760,34400,754362897600,56389,1951277950,21929154,2026-08-14
356860,31400,744219564000,512113,15925643325,23701260,2026-08-14
456160,44100,733357686600,196853,8618505000,16629426,2026-08-14
093320,150000,732000000000,12720,1896976150,4880000,2026-08-14
003160,25800,730140000000,185076,4760066600,28300000,2026-08-14
048410,7560,729582124320,855344,6581173540,96505572,2026-08-14
032500,17240,727384925240,153712,2618203845,42191701,2026-08-14
456040,80900,724256845500,30605,2450625950,8952495,2026-08-14
102710,50500,721535718000,86467,4304167075,14287836,2026-08-14
005690,11910,714647806740,453793,5412556095,60004014,2026-08-14
253450,23600,709380552800,63939,1506826950,30058498,2026-08-14
160190,22900,707335200000,413053,9388244975,30888000,2026-08-14
248070,14770,706245805720,104770,1554983900,47816236,2026-08-14
044490,35200,704259811200,360250,12793715450,20007381,2026-08-14
000670,38100,701447022300,21134,804498925,18410683,2026-08-14
161580,29850,699751072950,82423,2441697775,23442247,2026-08-14
317450,47650,695690000000,12765,606014750,14600000,2026-08-14
014620,26050,691819332200,209381,5514957275,26557364,2026-08-14
094170,33000,690027888000,156038,5171251000,20909936,2026-08-14
171090,67500,683614755000,67680,4532465950,10127626,2026-08-14
075580,11960,679919493760,230728,2747858160,56849456,2026-08-14
041960,9200,679755754000,159670,1462484470,73886495,2026-08-14
019210,18210,677297786880,2100137,36287614880,37193728,2026-08-14
108320,41500,674968450000,68715,2831533175,16264300,2026-08-14
002960,519000,674700000000,5167,2697524000,1300000,2026-08-14
476060,14810,672490110400,376507,5607319090,45407840,2026-08-14
001060,28850,671799080500,129344,3740199150,23285930,2026-08-14
093050,22900,669596000000,19085,433013200,29240000,2026-08-14
069260,16350,668364913800,48319,784424365,40878588,2026-08-14
033240,30800,665449461600,250647,7676726225,21605502,2026-08-14
268280,132500,662500000000,4051,509341450,5000000,2026-08-14
053800,59300,659801805800,35406,2109997250,11126506,2026-08-14
002350,6730,657304812210,92856,619529055,97667877,2026-08-14
251970,53000,657200000000,94695,5045475200,12400000,2026-08-14
005880,2035,656790836900,1022705,2065351663,322747340,2026-08-14
222080,8420,654908812480,577429,4775309230,77780144,2026-08-14
295310,53800,653572944800,158662,8535076700,12148196,2026-08-14
006730,10120,650482460760,1650013,16984107880,64276923,2026-08-14
094800,7000,649840317000,99983,696246345,92834331,2026-08-14
025540,64200,649383000000,22636,1442538800,10115000,2026-08-14
059090,19350,646614654300,228517,4388480385,33416778,2026-08-14
174900,32350,645451373150,277205,8883927625,19952129,2026-08-14
293940,5320,643401454360,90313,478842190,120940123,2026-08-14
014820,22050,639257768100,30307,663486200,28991282,2026-08-14
001680,18370,636484219250,171615,3123061720,34648025,2026-08-14
000400,2045,634637774400,478114,962966607,310336320,2026-08-14
001570,9900,633275240400,0,0,63967196,2026-08-14
383800,8290,632366920100,53260,435819845,76280690,2026-08-14
050890,10360,629437692240,572506,5851402405,60756534,2026-08-14
052020,9250,628845441750,149839,1374103720,67983291,2026-08-14
124500,27000,626522229000,404820,10805482200,23204527,2026-08-14
000640,93000,626125011000,22858,2101290150,6732527,2026-08-14
225570,9480,624354449520,362444,3423392550,65860174,2026-08-14
121600,50900,624145521900,64144,3228775725,12262191,2026-08-14
053610,69100,621900000000,87194,6025262700,9000000,2026-08-14
490470,18250,620964280000,184090,3358899820,34025440,2026-08-14
090460,18400,620292299200,1289653,23877249660,33711538,2026-08-14
122640,28700,620051302500,367609,10522613800,21604575,2026-08-14
006380,3660,618539985360,0,0,168999996,2026-08-14
017940,89500,613970000000,5711,502085350,6860000,2026-08-14
060250,15190,610039681090,359440,5405136140,40160611,2026-08-14
453340,18580,603322086460,38744,714611010,32471587,2026-08-14
079940,44800,601246643200,12637,565769650,13420684,2026-08-14
023160,23200,600120014400,149404,3483862200,25867242,2026-08-14
046890,10270,598796458000,294053,3024108555,58305400,2026-08-14
001270,57400,595231456400,1725,98613550,10369886,2026-08-14
036810,27450,594286708050,364871,9858797700,21649789,2026-08-14
006650,91400,594100000000,30156,2734367750,6500000,2026-08-14
037460,36250,591546422500,92723,3222130975,16318522,2026-08-14
003620,2915,589922868480,429505,1241056835,202374912,2026-08-14
100840,28450,588368276350,109952,3112764325,20680783,2026-08-14
178920,19900,584389807800,48795,967325615,29366322,2026-08-14
007700,14940,584368642980,32170,466635480,39114367,2026-08-14
112040,17180,583234937940,178469,3106131735,33948483,2026-08-14
