ticker,close,market_cap,volume,trading_value,shares_outstanding,effective_date
000040,1310,22630297160,98795,133918830,17275036,2026-09-04
044450,10230,230968080750,56476,581249900,22577525,2026-09-04
030200,54300,13684777495500,175651,9470413300,252021685,2026-09-04
033780,172500,17907303660000,161014,27834948650,103810456,2026-09-04
058850,2200,91089790000,57721,126484174,41404450,2026-09-04
058860,2585,89963170000,47261,121744320,34802000,2026-09-04
093050,22500,657900000000,12158,270949300,29240000,2026-09-04
003550,121100,18309351684400,355436,42875212550,151192004,2026-09-04
034220,9130,4565000000000,2314009,21189357065,500000000,2026-09-04
051900,294000,4402803762000,37719,11005131750,14975523,2026-09-04
051905,105500,221155324500,6513,678485550,2096259,2026-09-04
064400,74100,7179248746800,482960,35867298100,96885948,2026-09-04
373220,358500,83889000000000,288467,104653592250,234000000,2026-09-04
003555,71000,213795129000,2774,196488350,3011199,2026-09-04
032640,14760,6264553324320,749008,11063572555,424427732,2026-09-04
011070,562000,13300914134000,179412,100176904500,23667107,2026-09-04
066570,201500,32821254557000,416253,84206416000,162884638,2026-09-04
066575,74800,1285161165200,49461,3702573100,17181299,2026-09-04
037560,1640,127012858600,34343,56066838,77446865,2026-09-04
051910,282000,19907040726000,181645,51093224250,70592343,2026-09-04
051915,128800,990317440000,10475,1340595700,7688800,2026-09-04
079550,652000,14344000000000,59051,38688275744,22000000,2026-09-04
006260,299500,9344400000000,110255,33093670750,31200000,2026-09-04
010120,195300,29295000000000,425547,82565048300,150000000,2026-09-04
000680,3030,238773138480,74803,227422467,78803016,2026-09-04
229640,45600,1396494482400,44494,2014069725,30624879,2026-09-04
108320,36200,588767660000,75006,2701792275,16264300,2026-09-04
001120,40300,1562028000000,70842,2855029775,38760000,2026-09-04
108670,35800,321042586000,45309,1616527500,8967670,2026-09-04
108675,19110,19727826300,3140,60148430,1032330,2026-09-04
383800,8190,624738851100,53264,434595620,76280690,2026-09-04
38380K,7600,11136166000,277,2078080,1465285,2026-09-04
009810,1908,30050240616,6490,12323533,15749602,2026-09-04
023150,4105,30288849230,1056,4347145,7378526,2026-09-04
035420,213500,32468330828500,648091,138236649250,152076491,2026-09-04
036570,222000,4782772884000,51793,11384812000,21544022,2026-09-04
181710,71500,2341849438500,176602,12130813250,32753139,2026-09-04
400760,2795,153527323625,66248,183937919,54929275,2026-09-04
005940,26650,9839342698250,278290,7391758125,369206105,2026-09-04
005945,23200,437806457600,32100,744811350,18870968,2026-09-04
338100,3850,71841000000,21094,80831097,18660000,2026-09-04
034310,12620,463875321340,20445,259001940,36757157,2026-09-04
030190,16250,946867041250,148268,2414062190,58268741,2026-09-04
008260,3420,97812400140,68752,237096390,28600117,2026-09-04
004250,3030,111261600000,5231,15734005,36720000,2026-09-04
004255,1870,9873600000,11297,21276776,5280000,2026-09-04
456040,79300,709932853500,25058,1991498950,8952495,2026-09-04
010060,227500,4247477780000,234036,53777433750,18670232,2026-09-04
178920,19030,558841107660,19903,377379330,29366322,2026-09-04
001340,5100,229643253900,70875,358853990,45028089,2026-09-04
005490,337000,26704394599000,222733,75266532250,79241527,2026-09-04
010950,157300,17709273181600,918696,147265732700,112582792,2026-09-04
010955,71900,289176551300,65852,4736468150,4021927,2026-09-04
034120,12150,225397541700,2422,29483310,18551238,2026-09-04
003080,2240,44844800000,8400,18673845,20020000,2026-09-04
005090,56100,808363581300,193622,10910160250,14409333,2026-09-04
001380,1308,29406548868,23114,30169651,22482071,2026-09-04
004060,2295,46456528320,25999,59093757,20242496,2026-09-04
001770,15830,19231518740,16397,254706205,1214878,2026-09-04
002360,1604,17825850292,11512,18519079,11113373,2026-09-04
009160,4960,324240001280,58419,292719570,65370968,2026-09-04
033530,7000,189366093000,30096,209723640,27052299,2026-09-04
123700,3435,53602824630,3206,10930005,15604898,2026-09-04
025530,3655,54583799240,8738,31750385,14934008,2026-09-04
034730,573000,41544048819000,88794,49914992000,72502703,2026-09-04
011790,84300,4181136521400,59474,5018928450,49598298,2026-09-04
018670,238500,2210714694000,16024,3852758250,9269244,2026-09-04
001740,6400,1283800889600,589894,3747450065,200593889,2026-09-04
006120,52900,921187427900,16710,890020950,17413751,2026-09-04
006125,41400,50992587000,2685,111008825,1231705,2026-09-04
210980,4035,75121136370,605971,2521877251,18617382,2026-09-04
395400,5380,1619474795600,119257,641028245,301017620,2026-09-04
302440,37900,2973503358700,46060,1744973300,78456553,2026-09-04
326030,86600,6781927450000,66264,5727426600,78313250,2026-09-04
402340,1041000,137332881918000,455382,464723335600,131923998,2026-09-04
361610,16280,1331493988000,612818,9951116800,81787100,2026-09-04
100090,13860,865946867940,2486936,33952167900,62478129,2026-09-04
03473K,409500,231832282500,1279,517873250,566135,2026-09-04
096770,138300,23380000580400,1280862,176360451550,169052788,2026-09-04
096775,69000,86141394000,5645,389533050,1248426,2026-09-04
475150,52000,1771484208000,1035050,54017851750,34067004,2026-09-04
001510,2430,562047056550,2050304,4994745142,231295085,2026-09-04
001515,4140,8098903980,7174,29533625,1956257,2026-09-04
285130,55200,954891883200,110283,6134602900,17298766,2026-09-04
28513K,24500,51828010500,2240,54614250,2115429,2026-09-04
017670,92500,19868079902500,911127,83894875450,214790053,2026-09-04
000660,1647000,1203120925155000,2827892,4660912821500,730492365,2026-09-04
003570,28200,937726055400,15415,438625100,33252697,2026-09-04
064960,26250,696682140000,41973,1114046625,26540272,2026-09-04
100840,32700,676261604100,212998,6883190625,20680783,2026-09-04
036530,45150,736120452900,8521,385206900,16303886,2026-09-04
000390,6410,174374236290,70882,462445930,27203469,2026-09-04
011810,3530,109493282310,0,0,31017927,2026-09-04
465770,3750,27068925000,4795337,19667250495,7218380,2026-09-04
077970,23550,945486883650,73803,1737249650,40148063,2026-09-04
002820,1701,20519510004,215973,376892996,12063204,2026-09-04
002170,54300,162900000000,943,51393200,3000000,2026-09-04
084870,2200,45008163200,11775,25338080,20458256,2026-09-04
002710,11180,293069132460,245078,2731459455,26213697,2026-09-04
069260,16320,667138556160,51221,834772700,40878588,2026-09-04
007980,1730,81132415500,66558,115010587,46897350,2026-09-04
002900,7520,311328000000,388749,2868142965,41400000,2026-09-04
024070,1937,29687310406,10785,20934563,15326438,2026-09-04
037270,3170,201812058700,118964,373521153,63663110,2026-09-04
139130,18120,2869544952960,589573,10791033640,158363408,2026-09-04
000500,212000,6312852684000,308808,66758903250,29777607,2026-09-04
000860,12650,164450000000,12772,160215470,13000000,2026-09-04
035250,14750,3155622375000,205546,3028533955,213940500,2026-09-04
011420,1499,41296916356,111115,169169129,27549644,2026-09-04
002100,9330,182145624750,29074,271084215,19522575,2026-09-04
009450,61000,888684112000,43634,2662827200,14568592,2026-09-04
267290,22150,130583242900,7031,155173250,5895406,2026-09-04
012320,47400,112102090200,1549,73127850,2365023,2026-09-04
000050,8160,223708603200,12259,100173310,27415270,2026-09-04
214390,5420,129575181200,12931,69623575,23906860,2026-09-04
012610,3160,131507713400,99420,313743152,41616365,2026-09-04
009140,22100,34714613700,3084,67625825,1570797,2026-09-04
013580,22000,196479954000,77969,1721395600,8930907,2026-09-04
012200,3600,98002184400,151325,541486691,27222829,2026-09-04
012205,5220,6102592380,11604,59913800,1169079,2026-09-04
002140,2060,51375215500,150098,310126102,24939425,2026-09-04
010130,1222000,25506768118000,13834,16852873500,20872969,2026-09-04
002240,17220,464940000000,10366,178898905,27000000,2026-09-04
009290,6340,315730782720,85593,537969785,49799808,2026-09-04
017040,932,40390657180,0,0,43337615,2026-09-04
017900,7070,409662404410,460921,3234920480,57943763,2026-09-04
037710,35450,270383247400,26567,941303350,7627172,2026-09-04
030610,10100,1151025906100,54289,544995255,113962961,2026-09-04
339770,3800,189867304000,17114,65222187,49965080,2026-09-04
007690,39200,363024614400,23773,940866475,9260832,2026-09-04
002720,3415,72260826280,25405,86417910,21159832,2026-09-04
083420,4810,115440000000,13579,65036230,24000000,2026-09-04
014530,3245,113151267900,68545,223239435,34869420,2026-09-04
014280,4240,124356473680,16671,71076598,29329357,2026-09-04
014285,5310,3132236250,554,2990460,589875,2026-09-04
008870,40700,40700000000,829,33096600,1000000,2026-09-04
001570,9900,633275240400,0,0,63967196,2026-09-04
002990,16090,599512981660,3227659,52537527250,37259974,2026-09-04
002995,20300,5932999800,7814,158027900,292266,2026-09-04
011780,125900,3167307217500,115629,14663911300,25157325,2026-09-04
011785,51800,156616574800,1520,79156350,3023486,2026-09-04
214330,5910,61800450390,68123,408308100,10456929,2026-09-04
001210,12170,150616114720,3552898,43161475840,12376016,2026-09-04
073240,7180,2062528860660,1133406,8069371775,287260287,2026-09-04
092440,2020,58984000000,11140,22240351,29200000,2026-09-04
000270,126500,49387244247000,977137,124480272525,390412998,2026-09-04
024110,20700,16506715488300,1110330,23078676575,797425869,2026-09-04
013700,1680,100381394400,271510,446084280,59750830,2026-09-04
004540,1225,45619848925,46002,56413685,37240693,2026-09-04
004545,4200,1537872000,3664,14742375,366160,2026-09-04
001260,8000,78660576000,25323,200781295,9832572,2026-09-04
008350,1052,135791202680,496184,527294663,129079090,2026-09-04
008355,7280,2241439200,253,1815770,307890,2026-09-04
004270,4940,22527032320,7376,36736750,4560128,2026-09-04
003920,43400,246227599800,1727,75167100,5673447,2026-09-04
003925,29900,56545355100,2733,81123900,1891149,2026-09-04
025860,6360,315957441480,275612,1773517950,49678843,2026-09-04
005720,6020,316314741540,10612,63487925,52543977,2026-09-04
005725,4335,15608601000,108,463520,3600600,2026-09-04
002350,6080,593820692160,74104,449319335,97667877,2026-09-04
002355,3910,25415000000,83,325470,6500000,2026-09-04
092790,12990,337765980000,309671,4018890565,26002000,2026-09-04
251270,36300,3018650827500,131279,4765584000,83158425,2026-09-04
090350,8040,160800000000,17012,136023620,20000000,2026-09-04
090355,11600,5372261600,1114,13140950,463126,2026-09-04
000320,17090,227145770590,4830,82269315,13291151,2026-09-04
000325,27500,6697872500,264,7144350,243559,2026-09-04
006280,127600,1491202248800,9199,1175031850,11686538,2026-09-04
005250,9900,465579279000,114675,1129209480,47028210,2026-09-04
005257,17690,14965563100,61,1082230,845990,2026-09-04
004370,430000,2615536060000,23388,9959000000,6082642,2026-09-04
072710,94200,436879818000,1781,166978700,4637790,2026-09-04
058730,3625,73410784875,1347417,4950838149,20251251,2026-09-04
030210,3930,239380646580,35011,138163460,60911106,2026-09-04
023590,38300,1657904049600,17588,676803250,43287312,2026-09-04
145210,2240,9461011840,0,0,4223666,2026-09-04
483650,190600,2387439399000,153715,29055040750,12525915,2026-09-04
019680,1000,80467700000,0,0,80467700,2026-09-04
019685,598,11617340020,0,0,19426990,2026-09-04
006370,3580,38741367380,49677,178686053,10821611,2026-09-04
008060,14520,454288662960,112715,1628745080,31287098,2026-09-04
00806K,10760,13044961320,8049,85465845,1212357,2026-09-04
353200,99500,4916984037500,1120300,111482041000,49416925,2026-09-04
35320K,20950,43901123050,4248,88951500,2095519,2026-09-04
000490,8400,242145666000,306455,2557078930,28826865,2026-09-04
005750,4735,78564256400,25100,118210175,16592240,2026-09-04
006570,1924,29292900000,61118,117140859,15225000,2026-09-04
001680,19210,665588560250,176340,3402093510,34648025,2026-09-04
001685,14780,20251895940,1649,24288580,1370223,2026-09-04
084690,7800,282457796400,16510,129058230,36212538,2026-09-04
084695,12230,11171884860,1263,15286690,913482,2026-09-04
128820,4150,187727233700,46788,193569195,45235478,2026-09-04
117580,6960,191400000000,51808,358495730,27500000,2026-09-04
016710,6870,110534583330,21945,150414340,16089459,2026-09-04
0030R0,3920,234337600000,1209,4704720,59780000,2026-09-04
003540,26500,1263152339000,37778,1002958700,47666126,2026-09-04
003547,19520,187522120320,10686,208022790,9606666,2026-09-04
003545,20350,496200846900,32535,661378575,24383334,2026-09-04
009190,1307,57490061425,174446,227722839,43986275,2026-09-04
014160,690,74792238810,135902,92594361,108394549,2026-09-04
047040,16850,6923793700300,3995450,67239316945,410907638,2026-09-04
003090,16860,980273782800,52719,893235655,58141980,2026-09-04
069620,116100,1345201357500,25059,2927628550,11586575,2026-09-04
000430,4390,272180000000,58592,256648415,62000000,2026-09-04
006340,12930,1013898398880,1377051,17662030865,78414416,2026-09-04
006345,9810,25713972000,13928,136458785,2621200,2026-09-04
003220,8070,180990594810,38806,310814070,22427583,2026-09-04
024890,1747,14412453010,61932,106260492,8249830,2026-09-04
012800,1174,106998945826,154170,181106798,91140499,2026-09-04
015230,6520,176976402400,94144,616311915,27143620,2026-09-04
001070,6050,32065000000,2167,12915680,5300000,2026-09-04
006650,96700,628550000000,32437,3124944550,6500000,2026-09-04
001440,27400,5370197130400,699022,19131903100,195992596,2026-09-04
084010,8670,298001737320,19892,169969440,34371596,2026-09-04
001790,2910,250963972650,255441,742739312,86241915,2026-09-04
001795,2190,14197244400,3275,7189077,6482760,2026-09-04
001130,11700,197730000000,7879,92385145,16900000,2026-09-04
439260,46950,1788265873500,32233,1498652925,38088730,2026-09-04
003490,30200,11120263962200,4829883,145479859350,368220661,2026-09-04
003495,22100,24548547400,3588,79234400,1110794,2026-09-04
005880,2105,679383150700,1808503,3808203653,322747340,2026-09-04
003830,114800,152454400000,97,11031700,1328000,2026-09-04
016090,1444,63943655640,12977,18759686,44282310,2026-09-04
069460,2660,46322277400,0,0,17414390,2026-09-04
475560,15430,228795577100,31705,489204745,14827970,2026-09-04
192080,57200,1211122369600,34605,1985365950,21173468,2026-09-04
004830,3320,52057600000,22692,74973140,15680000,2026-09-04
004835,4250,5916000000,4656,19935065,1392000,2026-09-04
145720,37550,323827107050,8942,336615750,8623891,2026-09-04
002150,5320,179390400000,24856,133240630,33720000,2026-09-04
460850,5220,156070984320,22738,118504900,29898656,2026-09-04
460860,10510,521380258670,192835,2047001215,49608017,2026-09-04
001230,2030,315680661450,122222,247096861,155507715,2026-09-04
023450,31600,110600000000,1761,55049300,3500000,2026-09-04
004140,1811,86876868226,67314,121650898,47971766,2026-09-04
007590,5590,76122255430,1318,7367990,13617577,2026-09-04
005960,7520,172558905760,21103,157958605,22946663,2026-09-04
005965,17070,3853245240,847,14461460,225732,2026-09-04
026960,25450,2537365000000,48308,1228516725,99700000,2026-09-04
002210,1425,137682797475,44163,63069868,96619507,2026-09-04
102260,3760,190517662160,89488,337703841,50669591,2026-09-04
000640,92600,623432000200,12692,1181055650,6732527,2026-09-04
170900,36950,359445202950,3506,129081200,9727881,2026-09-04
028100,17720,198855913240,22958,405081190,11222117,2026-09-04
001520,1072,114834818304,167320,178006999,107122032,2026-09-04
001527,6030,1240401150,205,1235220,205705,2026-09-04
084670,23800,68914542200,5079,119730650,2895569,2026-09-04
001525,8900,2337273500,299,2654010,262615,2026-09-04
018500,1438,67233593654,24987,35707694,46754933,2026-09-04
006040,38100,1681765203900,29379,1116299600,44140819,2026-09-04
030720,5590,26014769950,32428,181528150,4653805,2026-09-04
014820,21700,629110819400,30852,673830200,28991282,2026-09-04
014825,14450,3816403950,267,3834310,264111,2026-09-04
111380,13440,82360320000,2541,33927680,6128000,2026-09-04
163560,5690,79091000000,22971,130117110,13900000,2026-09-04
004890,36600,88762869000,96,3504450,2425215,2026-09-04
002690,1484,30125734240,4094,6103501,20300360,2026-09-04
000020,5210,145522958700,55502,288642330,27931470,2026-09-04
000150,1142000,18493359570000,30158,34251980500,16193835,2026-09-04
000157,331500,296042097000,93,30507000,893038,2026-09-04
454910,68400,4433686632000,367336,25263813700,64819980,2026-09-04
241560,62800,6019760882000,69483,4353740300,95856065,2026-09-04
034020,79200,50732442763200,1477682,117317996250,640561146,2026-09-04
000155,401500,1604579493000,3424,1369957000,3996462,2026-09-04
336260,43850,2871899885100,1429271,60534800425,65493726,2026-09-04
33626K,6190,82724398000,35179,209984850,13364200,2026-09-04
33626L,7730,23084099000,1865,14274460,2986300,2026-09-04
016740,3775,108244440600,19570,72694980,28674024,2026-09-04
192650,6300,415087022700,413138,2588220260,65886829,2026-09-04
024090,11730,133722000000,47505,547013660,11400000,2026-09-04
003160,31250,884375000000,756546,23634145250,28300000,2026-09-04
092200,5810,225942585890,266954,1557112745,38888569,2026-09-04
377190,2195,194038000000,102384,224742382,88400000,2026-09-04
013570,4380,115279992540,36399,159117907,26319633,2026-09-04
024900,1697,55262771060,17320,29305100,32564980,2026-09-04
002880,753,35220818235,0,0,46773995,2026-09-04
210540,11540,127421310320,37567,433419885,11041708,2026-09-04
032350,12530,998959988740,118947,1504903430,79725458,2026-09-04
089860,50900,1848147849200,89491,4475034650,36309388,2026-09-04
330590,3925,1134202869700,109406,425498645,288968884,2026-09-04
000400,2050,636189456000,740845,1528005564,310336320,2026-09-04
023530,107500,3041041162500,129111,13826576750,28288755,2026-09-04
020150,36850,1929667311550,163309,6005651450,52365463,2026-09-04
280360,145500,1339265517000,19450,2825575650,9204574,2026-09-04
286940,18710,283070456570,20948,389037790,15129367,2026-09-04
004000,45700,1179060000000,61652,2818961200,25800000,2026-09-04
004990,24750,2466678456000,96135,2376129775,99663776,2026-09-04
00499K,25100,20220635300,451,11194650,805603,2026-09-04
005300,98300,912114297200,8938,876909050,9278884,2026-09-04
005305,66500,51558115000,489,32573400,775310,2026-09-04
011170,60000,2566525140000,212068,12808427450,42775419,2026-09-04
071840,6320,149200739840,2736,17324710,23607712,2026-09-04
027740,1550,49221201700,135317,207194646,31755614,2026-09-04
357430,970,29590147790,34324,33159631,30505307,2026-09-04
001080,4010,140810989600,86061,344588940,35114960,2026-09-04
088980,9920,4750906170560,570095,5656483360,478921993,2026-09-04
094800,7190,667478839890,52673,376884010,92834331,2026-09-04
138040,135500,22675555491500,213109,28892006650,167347273,2026-09-04
090370,1191,32519884599,218251,266163941,27304689,2026-09-04
118000,1315,29003357275,32294,41529329,22055785,2026-09-04
017180,1244,42238096776,91908,114185500,33953454,2026-09-04
009900,8630,452817247790,1467289,12974115215,52470133,2026-09-04
317450,44650,651890000000,6967,312400125,14600000,2026-09-04
012690,1504,55003167520,171512,258890397,36571255,2026-09-04
005360,1353,25568056371,293994,399805222,18897307,2026-09-04
070960,2030,97710665990,25222,51225070,48133333,2026-09-04
009680,10370,225372184780,7810,80776730,21733094,2026-09-04
009580,1623,101223789852,38373,62056089,62368324,2026-09-04
009200,1515,63038104650,9764,14845274,41609310,2026-09-04
033920,7730,220305000000,16946,131376290,28500000,2026-09-04
008420,2235,45825333675,154309,344554450,20503505,2026-09-04
025560,6270,174172311060,257508,1595711055,27778678,2026-09-04
007120,1169,31940720266,28593,33308482,27323114,2026-09-04
396690,1550,61389207000,254477,386456028,39605940,2026-09-04
357250,1910,47740650550,40060,76373007,24995105,2026-09-04
085620,19920,2692785600000,371689,7482333000,135180000,2026-09-04
006800,34450,18707075206950,1066118,36546092175,543021051,2026-09-04
00680K,10900,1387255535000,176196,1917530910,127271150,2026-09-04
006805,11930,160507806690,46618,558351600,13454133,2026-09-04
081660,41400,2198002176000,80834,3316911950,53091840,2026-09-04
002840,130000,585000000000,2744,355425100,4500000,2026-09-04
268280,130700,653500000000,1465,192697800,5000000,2026-09-04
107590,62800,145696000000,104,6595700,2320000,2026-09-04
134380,10290,226304677200,6411,66066640,21992680,2026-09-04
003650,133500,232246212000,1434,190007200,1739672,2026-09-04
377740,4790,488034169920,41640,198601420,101886048,2026-09-04
003610,5500,176609279000,36062,198267360,32110778,2026-09-04
035150,10900,215504761100,8321,90179710,19771079,2026-09-04
002410,1935,53173451700,0,0,27479820,2026-09-04
007210,1430,93464800000,64845,92211188,65360000,2026-09-04
002760,1017,60918300000,66244,66658478,59900000,2026-09-04
003850,9040,775516351280,78942,713778285,85787207,2026-09-04
000890,1406,38839379150,968844,1368456211,27624025,2026-09-04
003000,4080,402551857680,348392,1420544376,98664671,2026-09-04
001270,52100,540271060600,3896,202661900,10369886,2026-09-04
001275,30300,90900000000,1386,41841050,3000000,2026-09-04
026940,2215,44300000000,655507,1465742205,20000000,2026-09-04
011390,53400,56390400000,8152,427678100,1056000,2026-09-04
005030,486,45092532168,0,0,92782988,2026-09-04
006740,5220,31064005980,5896,30610540,5950959,2026-09-04
002070,5180,24873324000,126643,629212419,4801800,2026-09-04
100220,4960,64463835360,6182,30597940,12996741,2026-09-04
090460,21850,736597105300,2926725,62601895115,33711538,2026-09-04
005180,90300,836993499300,58732,5365471800,9269031,2026-09-04
003960,30800,282265583600,996,30330700,9164467,2026-09-04
008040,8550,120678633000,150493,1285315850,14114460,2026-09-04
007160,50300,251500000000,872,43482500,5000000,2026-09-04
014710,10470,180278145210,5726,60037940,17218543,2026-09-04
006090,8970,84521968830,1016,9107170,9422739,2026-09-04
062040,191700,5874234345000,270997,52223812000,30642850,2026-09-04
005610,40650,350769215850,1602,65226700,8629009,2026-09-04
001470,5820,227794235460,0,0,39139903,2026-09-04
028050,45850,8986600000000,917565,41738549850,196000000,2026-09-04
448730,5240,477102000000,27952,145519595,91050000,2026-09-04
006400,548000,44160870440000,259044,142089869000,80585530,2026-09-04
006405,219500,355128172000,3890,848602250,1617896,2026-09-04
006660,12310,100034925340,120551,1481861185,8126314,2026-09-04
028260,367000,59515502227000,395781,143670487250,162167581,2026-09-04
02826K,229000,336078110000,6424,1474739250,1467590,2026-09-04
207940,1447000,66983006097000,45399,65855449500,46290951,2026-09-04
032830,297500,59500000000000,292663,87219853000,200000000,2026-09-04
018260,238000,18415916400000,214444,50517313250,77377800,2026-09-04
0126Z0,356000,8858365444000,28424,10185312750,24883049,2026-09-04
009150,1401000,104645868096000,622762,867415258500,74693696,2026-09-04
009155,501000,1456398984000,18443,9313108750,2906984,2026-09-04
005930,255500,1493724184344000,14031862,3586126499750,5846278608,2026-09-04
005935,191600,153734322494800,2510353,475695126800,802371203,2026-09-04
001360,1319,124199782201,221241,291327293,94162079,2026-09-04
010140,21400,18832000000000,3410970,71941017800,880000000,2026-09-04
016360,86800,7751240000000,156593,13611450400,89300000,2026-09-04
068290,6300,63000000000,6374,39933630,10000000,2026-09-04
029780,46150,5346887819650,81970,3785419300,115858891,2026-09-04
000810,663000,29601274599000,139506,92461667000,44647473,2026-09-04
000815,430500,1294522110000,17321,7518256000,3007020,2026-09-04
006110,68700,1038981358500,116878,8192335950,15123455,2026-09-04
0120G0,49850,370678119500,52179,2562860275,7435870,2026-09-04
145990,46600,480606723400,3710,173812950,10313449,2026-09-04
145995,33200,12286324000,75,2494100,370070,2026-09-04
003230,1417000,10674282255000,39339,55273754000,7533015,2026-09-04
