일자,종가,대비,등락률,시가,고가,저가
"2020/04/28","32.64","2.51","-7.14","34.56","34.94","32.63"
"2020/04/27","35.15","2.39","-6.37","37.01","37.02","35.00"
"2020/04/24","37.54","3.08","8.94","35.93","37.77","35.83"
"2020/04/23","34.46","2.09","-5.72","35.91","36.39","34.45"
"2020/04/22","36.55","0.02","0.05","39.15","39.80","36.12"
"2020/04/21","36.53","3.24","9.73","34.70","41.74","34.25"
"2020/04/20","33.29","1.85","5.88","33.21","33.47","32.43"
"2020/04/17","31.44","3.38","-9.71","31.95","31.95","30.83"
"2020/04/16","34.82","1.22","-3.39","37.35","38.18","34.82"
"2020/04/14","36.04","3.65","-9.20","38.29","38.36","35.96"
"2020/04/13","39.69","3.85","10.74","38.24","39.92","38.02"
"2020/04/10","35.84","0.29","0.82","37.03","37.03","35.41"
"2020/04/09","35.55","4.50","-11.24","38.53","39.87","35.55"
"2020/04/08","40.05","3.91","10.82","37.46","40.11","37.24"
"2020/04/07","36.14","2.12","-5.54","36.33","38.41","35.89"
"2020/04/06","38.26","7.08","-15.62","44.15","44.15","37.97"
"2020/04/03","45.34","1.90","-4.02","46.32","46.80","45.00"
"2020/04/02","47.24","2.76","-5.52","50.15","50.65","47.24"
"2020/04/01","50.00","1.45","2.99","47.52","50.10","42.80"
"2020/03/31","48.55","6.28","-11.45","52.83","52.90","48.34"
"2020/03/30","54.83","0.21","0.38","55.88","57.11","53.79"
"2020/03/27","54.62","1.86","3.53","50.97","56.07","50.56"
"2020/03/26","52.76","3.44","6.97","50.79","53.01","50.05"
"2020/03/25","49.32","4.46","-8.29","53.38","53.38","49.28"
"2020/03/24","53.78","8.72","-13.95","62.09","62.13","53.39"
"2020/03/23","62.50","1.77","2.91","66.07","68.37","62.08"
"2020/03/20","60.73","8.51","-12.29","71.29","71.29","60.29"
"2020/03/19","69.24","6.44","10.25","62.70","71.75","60.80"
"2020/03/18","62.80","1.69","-2.62","62.22","62.80","57.58"
"2020/03/17","64.49","0.07","-0.11","67.88","70.51","61.79"
"2020/03/16","64.56","10.70","19.87","57.76","64.68","55.33"
"2020/03/13","53.86","10.79","25.05","51.07","60.71","48.86"
"2020/03/12","43.07","5.47","14.55","38.45","47.71","38.23"
"2020/03/11","37.60","2.80","8.05","34.51","38.27","34.47"
"2020/03/10","34.80","1.41","-3.89","36.82","37.15","34.48"
"2020/03/09","36.21","8.74","31.82","33.05","36.91","32.75"
"2020/03/06","27.47","3.81","16.10","26.43","28.00","26.13"
"2020/03/05","23.66","3.10","-11.58","25.73","25.73","23.42"
"2020/03/04","26.76","2.73","-9.26","29.23","29.24","26.60"
"2020/03/03","29.49","3.17","-9.71","28.89","29.92","27.84"
"2020/03/02","32.66","1.15","-3.40","35.08","36.76","31.89"
"2020/02/28","33.81","6.97","25.97","32.10","34.13","30.62"
"2020/02/27","26.84","1.74","6.93","25.48","27.62","25.24"
"2020/02/26","25.10","2.38","10.48","25.15","25.33","24.36"
"2020/02/25","22.72","0.93","-3.93","23.73","24.32","22.64"
"2020/02/24","23.65","3.85","19.44","22.81","23.74","22.67"
"2020/02/21","19.80","1.56","8.55","19.35","19.80","19.15"
"2020/02/20","18.24","0.05","0.27","18.07","19.17","17.72"
"2020/02/19","18.19","0.06","-0.33","17.99","18.64","17.90"
"2020/02/18","18.25","1.09","6.35","17.64","18.30","17.56"
"2020/02/17","17.16","0.31","1.84","17.60","17.67","16.99"
"2020/02/14","16.85","0.17","1.02","16.92","17.13","16.76"
"2020/02/13","16.68","0.27","-1.59","16.65","17.09","16.27"
"2020/02/12","16.95","1.21","-6.66","18.19","18.27","16.78"
"2020/02/11","18.16","0.06","-0.33","17.61","18.64","17.39"
"2020/02/10","18.22","0.69","3.94","18.89","19.01","18.16"
"2020/02/07","17.53","0.28","-1.57","17.70","18.20","17.53"
"2020/02/06","17.81","0.42","-2.30","17.58","17.97","17.25"
"2020/02/05","18.23","0.16","-0.87","18.01","18.55","17.77"
"2020/02/04","18.39","0.93","-4.81","18.75","18.84","18.10"
"2020/02/03","19.32","0.03","0.16","21.61","21.72","19.17"
"2020/01/31","19.29","0.91","4.95","17.97","19.56","17.56"
"2020/01/30","18.38","1.39","8.18","17.18","18.49","16.89"
"2020/01/29","16.99","1.33","-7.26","17.90","18.32","16.48"
"2020/01/28","18.32","3.02","19.74","17.48","19.05","17.41"
"2020/01/23","15.30","1.01","7.07","14.88","15.47","14.87"
"2020/01/22","14.29","0.12","-0.83","14.43","14.46","14.20"
"2020/01/21","14.41","0.77","5.65","13.84","14.41","13.81"
"2020/01/20","13.64","0.04","0.29","13.93","14.04","13.62"
"2020/01/17","13.60","0.02","0.15","13.60","13.83","13.50"
"2020/01/16","13.58","0.21","1.57","13.44","13.71","13.25"
"2020/01/15","13.37","0.04","-0.30","13.65","13.69","13.30"
"2020/01/14","13.41","0.15","1.13","13.30","13.48","13.09"
"2020/01/13","13.26","0.45","3.51","13.23","13.31","12.95"
"2020/01/10","12.81","0.77","-5.67","13.46","13.46","12.81"
"2020/01/09","13.58","2.39","-14.97","14.62","14.78","13.58"
"2020/01/08","15.97","0.89","5.90","16.30","17.07","15.57"
"2020/01/07","15.08","0.80","-5.04","15.44","15.45","14.92"
"2020/01/06","15.88","0.00","0.00","16.54","16.54","15.84"
"2020/01/03","15.88","0.48","3.12","15.34","16.18","15.17"
"2020/01/02","15.40","0.71","4.83","15.33","15.64","15.12"
