일자,종가,대비,등락률,시가,고가,저가
"2025/10/13","28.03","4.13","17.28","27.56","28.44","27.24"
"2025/10/10","23.90","1.56","6.98","22.99","24.47","22.88"
"2025/10/02","22.34","1.79","8.71","21.35","22.66","20.96"
"2025/10/01","20.55","0.07","-0.34","20.48","20.55","20.13"
"2025/09/30","20.62","0.34","-1.62","21.08","21.09","20.48"
"2025/09/29","20.96","0.81","-3.72","21.17","21.18","20.77"
"2025/09/26","21.77","1.15","5.58","20.82","22.67","20.70"
"2025/09/25","20.62","0.58","-2.74","21.17","21.29","20.55"
"2025/09/24","21.20","0.22","1.05","21.20","21.69","21.18"
"2025/09/23","20.98","0.04","0.19","21.23","21.33","20.82"
"2025/09/22","20.94","0.26","1.26","21.28","21.46","20.79"
"2025/09/19","20.68","0.01","-0.05","20.95","21.25","20.67"
"2025/09/18","20.69","0.41","-1.94","20.73","20.82","20.26"
"2025/09/17","21.10","0.07","0.33","21.10","21.16","20.86"
"2025/09/16","21.03","0.32","1.55","20.69","21.27","20.30"
"2025/09/15","20.71","0.10","0.49","21.16","21.33","20.68"
"2025/09/12","20.61","0.55","2.74","20.98","21.05","20.43"
"2025/09/11","20.06","0.32","-1.57","20.63","20.98","19.94"
"2025/09/10","20.38","1.68","8.98","18.87","20.60","18.82"
"2025/09/09","18.70","0.34","1.85","18.25","18.84","18.03"
"2025/09/08","18.36","0.07","-0.38","18.71","18.79","18.33"
"2025/09/05","18.43","0.83","-4.31","18.70","18.80","18.41"
"2025/09/04","19.26","0.48","-2.43","19.58","19.59","19.12"
"2025/09/03","19.74","0.17","0.87","19.90","20.13","19.49"
"2025/09/02","19.57","0.83","-4.07","20.45","20.45","19.43"
"2025/09/01","20.40","0.88","4.51","20.32","20.71","19.44"
"2025/08/29","19.52","0.21","1.09","19.29","19.52","19.13"
"2025/08/28","19.31","0.66","-3.30","20.14","20.16","19.23"
"2025/08/27","19.97","0.40","-1.96","20.44","20.56","19.83"
"2025/08/26","20.37","0.27","1.34","20.27","20.78","20.21"
"2025/08/25","20.10","0.99","-4.69","21.19","21.19","20.04"
"2025/08/22","21.09","0.29","-1.36","21.45","21.63","21.02"
"2025/08/21","21.38","0.75","-3.39","21.97","22.01","21.07"
"2025/08/20","22.13","0.63","2.93","22.04","23.53","21.91"
"2025/08/19","21.50","0.13","0.61","21.15","21.69","21.01"
"2025/08/18","21.37","0.91","4.45","21.44","21.79","21.27"
"2025/08/14","20.46","0.35","1.74","19.98","20.56","19.98"
"2025/08/13","20.11","1.04","-4.92","20.11","20.49","20.03"
"2025/08/12","21.15","0.81","3.98","20.37","21.18","20.07"
"2025/08/11","20.34","0.45","-2.16","20.72","21.08","20.15"
"2025/08/08","20.79","0.29","-1.38","21.12","21.22","20.49"
"2025/08/07","21.08","0.85","-3.88","21.59","21.81","21.07"
"2025/08/06","21.93","0.38","-1.70","22.72","23.00","21.83"
"2025/08/05","22.31","1.74","-7.23","23.26","23.51","22.30"
"2025/08/04","24.05","1.82","-7.04","26.05","26.19","23.95"
"2025/08/01","25.87","4.02","18.40","23.07","26.21","22.94"
"2025/07/31","21.85","0.97","-4.25","22.92","23.21","21.58"
"2025/07/30","22.82","0.48","2.15","22.74","22.97","22.24"
"2025/07/29","22.34","0.01","0.04","22.63","23.72","22.33"
"2025/07/28","22.33","0.65","3.00","22.44","22.70","22.09"
"2025/07/25","21.68","0.23","1.07","21.92","22.11","21.60"
"2025/07/24","21.45","0.36","1.71","20.93","22.01","20.86"
"2025/07/23","21.09","0.13","-0.61","21.53","22.26","20.97"
"2025/07/22","21.22","0.82","4.02","20.38","22.19","20.29"
"2025/07/21","20.40","0.10","-0.49","21.29","21.61","20.34"
"2025/07/18","20.50","1.24","-5.70","21.65","21.77","20.43"
"2025/07/17","21.74","0.53","-2.38","21.80","22.85","21.67"
"2025/07/16","22.27","0.20","-0.89","22.79","23.25","22.25"
"2025/07/15","22.47","0.09","-0.40","22.91","23.11","22.32"
"2025/07/14","22.56","0.90","4.16","23.37","23.82","22.48"
"2025/07/11","21.66","0.65","3.09","20.88","22.79","20.84"
"2025/07/10","21.01","0.84","-3.84","21.28","21.31","20.69"
"2025/07/09","21.85","1.67","-7.10","23.37","23.45","21.65"
"2025/07/08","23.52","1.35","-5.43","24.85","24.98","23.50"
"2025/07/07","24.87","0.61","-2.39","25.60","25.64","24.70"
"2025/07/04","25.48","1.52","6.34","23.87","25.48","23.69"
"2025/07/03","23.96","0.01","0.04","24.00","24.15","23.83"
"2025/07/02","23.95","0.01","-0.04","24.24","24.77","23.91"
"2025/07/01","23.96","0.03","-0.13","24.10","24.51","23.71"
"2025/06/30","23.99","0.28","-1.15","25.03","25.03","23.97"
"2025/06/27","24.27","0.85","-3.38","25.21","25.37","24.25"
"2025/06/26","25.12","0.57","-2.22","25.66","25.82","24.98"
"2025/06/25","25.69","0.07","-0.27","26.51","26.66","25.55"
"2025/06/24","25.76","1.00","4.04","24.42","25.86","24.37"
"2025/06/23","24.76","0.79","3.30","25.57","26.15","24.70"
"2025/06/20","23.97","0.72","-2.92","24.52","24.94","23.64"
"2025/06/19","24.69","1.09","-4.23","25.77","25.89","24.54"
"2025/06/18","25.78","0.04","-0.15","26.81","26.90","25.74"
"2025/06/17","25.82","1.05","4.24","24.44","26.22","24.44"
"2025/06/16","24.77","0.14","-0.56","24.59","25.21","23.44"
"2025/06/13","24.91","2.74","12.36","22.11","27.43","22.11"
"2025/06/12","22.17","0.60","-2.64","22.57","22.95","22.17"
"2025/06/11","22.77","1.57","-6.45","24.01","24.02","22.52"
"2025/06/10","24.34","0.50","-2.01","24.47","24.49","23.55"
"2025/06/09","24.84","2.35","10.45","24.47","26.63","24.37"
"2025/06/05","22.49","0.46","2.09","21.97","23.07","21.90"
"2025/06/04","22.03","0.68","-2.99","23.01","23.14","22.01"
"2025/06/02","22.71","0.16","0.71","23.16","23.56","22.70"
"2025/05/30","22.55","0.58","2.64","22.08","23.06","22.08"
"2025/05/29","21.97","1.30","6.29","21.24","22.20","21.02"
"2025/05/28","20.67","0.66","3.30","19.84","21.00","19.55"
"2025/05/27","20.01","0.38","1.94","19.86","20.05","19.82"
"2025/05/26","19.63","0.04","0.20","20.14","20.23","19.56"
"2025/05/23","19.59","0.36","-1.80","19.76","19.81","19.56"
"2025/05/22","19.95","0.47","2.41","19.82","20.45","19.80"
"2025/05/21","19.48","0.30","1.56","19.20","19.48","18.99"
"2025/05/20","19.18","0.51","-2.59","19.20","19.28","18.97"
"2025/05/19","19.69","1.56","8.60","19.16","20.02","19.14"
"2025/05/16","18.13","0.16","-0.87","18.28","18.34","18.11"
"2025/05/15","18.29","0.43","2.41","18.29","18.68","18.06"
"2025/05/14","17.86","0.00","0.00","17.62","18.53","17.56"
"2025/05/13","17.86","1.34","-6.98","18.41","18.50","17.85"
"2025/05/12","19.20","0.28","-1.44","19.45","19.52","18.98"
"2025/05/09","19.48","0.28","-1.42","19.50","20.03","19.35"
"2025/05/08","19.76","1.25","-5.95","20.14","20.14","19.28"
"2025/05/07","21.01","0.08","0.38","20.85","21.63","20.57"
"2025/05/02","20.93","0.19","0.92","21.25","21.53","20.58"
"2025/04/30","20.74","0.04","0.19","20.87","21.08","20.55"
"2025/04/29","20.70","0.53","-2.50","20.97","20.99","20.40"
"2025/04/28","21.23","0.20","-0.93","21.90","21.94","21.21"
"2025/04/25","21.43","1.36","-5.97","21.97","21.98","21.43"
"2025/04/24","22.79","0.05","0.22","22.79","23.26","22.64"
"2025/04/23","22.74","2.11","-8.49","23.90","23.91","22.65"
"2025/04/22","24.85","0.23","-0.92","25.45","25.45","24.65"
"2025/04/21","25.08","1.42","6.00","24.82","25.17","24.55"
"2025/04/18","23.66","0.93","-3.78","24.19","24.25","23.46"
"2025/04/17","24.59","2.03","-7.63","25.80","25.97","24.35"
"2025/04/16","26.62","2.14","8.74","24.96","26.66","24.90"
"2025/04/15","24.48","3.84","-13.56","25.96","25.96","24.24"
"2025/04/14","28.32","3.15","-10.01","29.82","30.00","28.00"
"2025/04/11","31.47","3.27","11.60","32.07","33.25","30.58"
"2025/04/10","28.20","12.77","-31.17","28.90","30.01","27.45"
"2025/04/09","40.97","3.14","8.30","38.96","42.41","38.63"
"2025/04/08","37.83","6.40","-14.47","38.61","39.27","37.18"
"2025/04/07","44.23","17.43","65.04","40.07","44.23","37.95"
"2025/04/04","26.80","0.71","2.72","27.72","28.96","26.22"
"2025/04/03","26.09","1.59","6.49","28.57","28.64","25.84"
"2025/04/02","24.50","0.29","1.20","24.03","24.73","23.98"
"2025/04/01","24.21","1.14","-4.50","23.99","24.28","23.36"
"2025/03/31","25.35","4.17","19.69","23.33","25.62","23.33"
"2025/03/28","21.18","0.74","3.62","20.56","22.01","20.55"
"2025/03/27","20.44","0.77","3.91","20.77","20.80","20.31"
"2025/03/26","19.67","0.03","0.15","19.67","20.01","19.64"
"2025/03/25","19.64","0.04","-0.20","19.56","19.75","19.35"
"2025/03/24","19.68","0.02","0.10","20.22","20.31","19.60"
"2025/03/21","19.66","0.06","0.31","20.07","20.13","19.65"
"2025/03/20","19.60","0.73","-3.59","20.10","20.15","19.53"
"2025/03/19","20.33","0.08","-0.39","20.63","20.79","20.16"
"2025/03/18","20.41","0.44","-2.11","20.58","20.78","19.88"
"2025/03/17","20.85","1.15","-5.23","21.59","21.65","20.82"
"2025/03/14","22.00","1.11","-4.80","23.00","23.21","21.87"
"2025/03/13","23.11","0.03","0.13","22.14","23.19","21.36"
"2025/03/12","23.08","1.00","-4.15","23.72","23.74","22.72"
"2025/03/11","24.08","1.95","8.81","25.58","25.60","23.88"
"2025/03/10","22.13","0.16","0.73","22.78","22.80","21.95"
"2025/03/07","21.97","0.70","3.29","22.43","22.85","21.59"
"2025/03/06","21.27","0.90","-4.06","21.76","21.80","21.17"
"2025/03/05","22.17","1.30","-5.54","22.64","22.79","22.04"
"2025/03/04","23.47","0.61","2.67","23.90","24.07","23.05"
"2025/02/28","22.86","3.54","18.32","20.83","24.24","20.46"
"2025/02/27","19.32","0.61","-3.06","19.78","19.83","19.32"
"2025/02/26","19.93","0.33","1.68","19.85","19.99","19.58"
"2025/02/25","19.60","0.12","0.62","20.18","20.41","19.59"
"2025/02/24","19.48","0.84","4.51","19.98","20.04","19.38"
"2025/02/21","18.64","0.00","0.00","18.82","19.07","18.62"
"2025/02/20","18.64","0.15","0.81","18.57","18.79","18.52"
"2025/02/19","18.49","0.61","3.41","17.88","19.28","17.80"
"2025/02/18","17.88","0.18","-1.00","18.29","18.41","17.73"
"2025/02/17","18.06","0.36","2.03","18.25","18.29","18.03"
"2025/02/14","17.70","0.33","-1.83","18.16","18.27","17.56"
"2025/02/13","18.03","0.77","-4.10","18.65","18.65","17.79"
"2025/02/12","18.80","0.48","-2.49","19.31","19.62","18.60"
"2025/02/11","19.28","0.67","-3.36","19.58","19.58","19.16"
"2025/02/10","19.95","0.66","3.42","19.96","20.15","19.63"
"2025/02/07","19.29","0.17","0.89","19.00","19.43","18.84"
"2025/02/06","19.12","0.94","-4.69","19.53","19.64","18.93"
"2025/02/05","20.06","0.85","-4.07","20.30","20.37","19.75"
"2025/02/04","20.91","1.17","-5.30","20.44","21.24","19.88"
"2025/02/03","22.08","3.29","17.51","21.18","23.26","21.01"
"2025/01/31","18.79","0.83","4.62","19.47","19.54","18.79"
"2025/01/24","17.96","0.17","0.96","17.93","17.98","17.70"
"2025/01/23","17.79","0.12","0.68","17.89","18.18","17.53"
"2025/01/22","17.67","0.63","-3.44","18.02","18.29","17.52"
"2025/01/21","18.30","0.15","-0.81","18.16","19.42","17.83"
"2025/01/20","18.45","0.77","4.36","18.19","18.55","18.09"
"2025/01/17","17.68","0.46","-2.54","18.37","18.37","17.53"
"2025/01/16","18.14","1.12","-5.82","18.34","18.35","17.98"
"2025/01/15","19.26","0.01","0.05","19.62","19.96","18.83"
"2025/01/14","19.25","1.24","-6.05","19.79","19.97","19.07"
"2025/01/13","20.49","0.57","2.86","21.08","21.21","20.43"
"2025/01/10","19.92","0.02","0.10","20.15","20.44","19.80"
"2025/01/09","19.90","0.30","-1.49","19.84","20.01","19.49"
"2025/01/08","20.20","0.04","-0.20","20.46","21.15","20.13"
"2025/01/07","20.24","0.47","-2.27","21.06","21.31","20.17"
"2025/01/06","20.71","0.40","1.97","20.52","20.74","20.21"
"2025/01/03","20.31","0.39","-1.88","20.93","21.04","20.25"
"2025/01/02","20.70","0.44","-2.08","21.91","22.22","20.69"
"2024/12/30","21.14","0.26","1.25","21.92","22.01","21.08"
"2024/12/27","20.88","0.39","1.90","20.80","22.10","20.57"
"2024/12/26","20.49","0.47","2.35","20.15","20.54","20.15"
"2024/12/24","20.02","0.05","-0.25","19.81","20.39","19.80"
"2024/12/23","20.07","1.38","-6.43","20.96","21.03","19.95"
"2024/12/20","21.45","1.15","5.67","20.77","23.03","20.64"
"2024/12/19","20.30","2.34","13.03","20.18","20.46","19.37"
"2024/12/18","17.96","0.40","-2.18","18.33","18.53","17.79"
"2024/12/17","18.36","0.52","-2.75","18.79","18.91","18.36"
"2024/12/16","18.88","0.61","-3.13","19.71","19.73","18.80"
"2024/12/13","19.49","0.42","-2.11","20.23","20.41","19.28"
"2024/12/12","19.91","0.69","-3.35","20.01","20.27","19.48"
"2024/12/11","20.60","1.02","-4.72","21.82","21.83","20.53"
"2024/12/10","21.62","1.83","-7.80","22.48","22.49","21.42"
"2024/12/09","23.45","1.45","6.59","24.03","24.11","22.48"
"2024/12/06","22.00","1.27","6.13","20.41","24.64","19.74"
"2024/12/05","20.73","0.61","-2.86","21.06","21.35","20.44"
"2024/12/04","21.34","2.27","11.90","24.15","24.15","21.10"
"2024/12/03","19.07","0.87","-4.36","19.80","19.92","18.89"
"2024/12/02","19.94","0.60","3.10","19.12","20.69","19.06"
"2024/11/29","19.34","1.62","9.14","17.83","23.93","17.83"
"2024/11/28","17.72","0.48","-2.64","18.25","18.31","17.72"
"2024/11/27","18.20","0.30","-1.62","18.21","18.30","17.68"
"2024/11/26","18.50","0.09","-0.48","19.04","19.13","18.50"
"2024/11/25","18.59","0.32","-1.69","18.90","18.95","18.31"
"2024/11/22","18.91","0.55","-2.83","19.39","19.45","18.88"
"2024/11/21","19.46","0.47","-2.36","20.23","20.27","19.45"
"2024/11/20","19.93","0.08","-0.40","20.09","20.12","19.75"
"2024/11/19","20.01","1.08","-5.12","21.05","21.09","19.94"
"2024/11/18","21.09","0.65","-2.99","22.15","22.92","21.09"
"2024/11/15","21.74","1.67","-7.13","23.64","24.13","21.19"
"2024/11/14","23.41","1.45","-5.83","24.08","24.11","22.41"
"2024/11/13","24.86","3.24","14.99","22.56","24.86","21.86"
"2024/11/12","21.62","1.80","9.08","20.05","21.67","19.93"
"2024/11/11","19.82","0.79","4.15","19.72","20.61","19.65"
"2024/11/08","19.03","0.74","-3.74","19.13","19.44","18.74"
"2024/11/07","19.77","0.95","-4.58","20.51","20.63","19.58"
"2024/11/06","20.72","1.80","-7.99","22.15","22.31","20.71"
"2024/11/05","22.52","0.31","-1.36","22.84","22.87","22.47"
"2024/11/04","22.83","0.12","-0.52","23.38","23.57","22.67"
"2024/11/01","22.95","0.30","1.32","23.67","23.90","22.92"
"2024/10/31","22.65","1.10","5.10","22.07","22.92","22.07"
"2024/10/30","21.55","0.11","0.51","21.52","21.90","21.35"
"2024/10/29","21.44","0.48","-2.19","22.17","22.28","21.43"
"2024/10/28","21.92","0.20","-0.90","22.75","22.79","21.92"
"2024/10/25","22.12","0.03","0.14","21.99","22.48","21.94"
"2024/10/24","22.09","0.55","2.55","22.17","22.62","22.03"
"2024/10/23","21.54","0.16","-0.74","21.65","21.96","21.37"
"2024/10/22","21.70","0.80","3.83","20.88","22.21","20.79"
"2024/10/21","20.90","0.15","0.72","21.26","21.35","20.66"
"2024/10/18","20.75","0.34","-1.61","20.87","21.40","20.71"
"2024/10/17","21.09","0.56","-2.59","21.45","21.60","20.93"
"2024/10/16","21.65","0.41","1.93","22.13","22.24","21.61"
"2024/10/15","21.24","0.57","-2.61","21.43","21.83","21.13"
"2024/10/14","21.81","0.18","-0.82","22.60","22.60","21.81"
"2024/10/11","21.99","1.28","-5.50","23.06","23.27","21.99"
"2024/10/10","23.27","2.35","-9.17","24.36","24.94","23.11"
"2024/10/08","25.62","0.21","0.83","26.18","26.28","25.62"
"2024/10/07","25.41","0.43","-1.66","26.05","26.33","25.23"
"2024/10/04","25.84","0.05","-0.19","26.16","26.23","25.53"
"2024/10/02","25.89","0.45","1.77","26.91","26.91","25.74"
"2024/09/30","25.44","0.04","0.16","25.92","26.30","24.87"
"2024/09/27","25.40","0.23","-0.90","25.43","25.74","25.14"
"2024/09/26","25.63","1.72","7.19","23.77","25.63","23.77"
"2024/09/25","23.91","1.65","7.41","22.70","24.98","22.56"
"2024/09/24","22.26","0.77","3.58","21.26","22.62","20.99"
"2024/09/23","21.49","0.49","2.33","21.56","21.72","21.41"
"2024/09/20","21.00","1.16","-5.23","21.22","21.29","20.77"
"2024/09/19","22.16","0.48","2.21","22.05","23.37","22.03"
"2024/09/13","21.68","0.05","-0.23","21.26","21.91","21.16"
"2024/09/12","21.73","2.33","-9.68","22.55","22.69","21.64"
"2024/09/11","24.06","0.22","0.92","23.57","25.41","23.57"
"2024/09/10","23.84","1.77","-6.91","24.78","25.39","23.77"
"2024/09/09","25.61","1.20","-4.48","28.76","29.09","25.61"
"2024/09/06","26.81","1.31","5.14","25.17","27.84","25.07"
"2024/09/05","25.50","0.54","-2.07","24.84","26.33","23.67"
"2024/09/04","26.04","6.31","31.98","24.83","26.61","23.76"
"2024/09/03","19.73","0.39","2.02","19.31","19.74","18.92"
"2024/09/02","19.34","0.53","2.82","19.31","20.28","19.07"
"2024/08/30","18.81","0.99","-5.00","19.21","19.23","18.67"
"2024/08/29","19.80","0.42","2.17","20.10","20.29","19.78"
"2024/08/28","19.38","0.38","-1.92","19.59","19.75","19.21"
"2024/08/27","19.76","1.20","-5.73","20.72","20.82","19.76"
"2024/08/26","20.96","0.32","-1.50","21.29","21.39","20.92"
"2024/08/23","21.28","0.12","0.57","21.37","21.54","20.97"
"2024/08/22","21.16","0.02","-0.09","21.06","21.37","20.91"
"2024/08/21","21.18","0.15","0.71","21.55","21.55","21.12"
"2024/08/20","21.03","2.19","-9.43","21.37","21.74","21.03"
"2024/08/19","23.22","3.32","16.68","20.12","24.37","20.12"
"2024/08/16","19.90","2.20","-9.95","19.77","19.97","19.37"
"2024/08/14","22.10","1.54","-6.51","22.11","22.56","21.62"
"2024/08/13","23.64","0.85","-3.47","23.87","24.73","23.26"
"2024/08/12","24.49","2.04","-7.69","25.74","26.03","24.49"
"2024/08/09","26.53","2.49","-8.58","26.31","27.39","25.53"
"2024/08/08","29.02","1.15","-3.81","33.86","33.86","28.43"
"2024/08/07","30.17","12.91","-29.97","41.71","41.71","30.17"
"2024/08/06","43.08","2.78","-6.06","39.24","48.19","37.87"
"2024/08/05","45.86","24.09","110.66","25.71","48.51","25.70"
"2024/08/02","21.77","4.65","27.16","18.94","21.94","18.82"
"2024/08/01","17.12","0.39","-2.23","17.24","17.34","17.04"
"2024/07/31","17.51","0.27","-1.52","17.96","17.98","17.35"
"2024/07/30","17.78","0.27","1.54","18.04","18.09","17.75"
"2024/07/29","17.51","0.47","-2.61","17.77","17.87","17.46"
"2024/07/26","17.98","0.79","-4.21","18.65","18.67","17.87"
"2024/07/25","18.77","1.35","7.75","18.47","19.00","18.23"
"2024/07/24","17.42","0.05","-0.29","17.42","17.65","17.29"
"2024/07/23","17.47","0.92","-5.00","17.94","18.01","17.38"
"2024/07/22","18.39","1.12","6.49","18.00","18.79","17.99"
"2024/07/19","17.27","0.48","2.86","17.40","17.99","17.23"
"2024/07/18","16.79","0.26","1.57","17.03","17.25","16.70"
"2024/07/17","16.53","0.19","1.16","16.36","16.61","16.28"
"2024/07/16","16.34","0.13","-0.79","16.68","16.73","16.32"
"2024/07/15","16.47","0.03","0.18","16.90","17.11","16.47"
"2024/07/12","16.44","0.32","1.99","16.33","16.78","16.26"
"2024/07/11","16.12","0.04","0.25","16.18","16.37","16.04"
"2024/07/10","16.08","0.20","-1.23","16.26","16.28","16.00"
"2024/07/09","16.28","0.53","-3.15","16.62","16.73","16.20"
"2024/07/08","16.81","0.09","0.54","17.18","17.23","16.78"
"2024/07/05","16.72","0.36","2.20","16.23","17.53","16.16"
"2024/07/04","16.36","0.81","5.21","15.43","16.38","15.35"
"2024/07/03","15.55","0.33","-2.08","15.71","15.86","15.49"
"2024/07/02","15.88","0.17","-1.06","16.08","16.15","15.80"
"2024/07/01","16.05","0.05","-0.31","16.53","16.63","16.05"
"2024/06/28","16.10","0.47","-2.84","16.57","16.65","16.09"
"2024/06/27","16.57","0.17","-1.02","16.67","16.84","16.44"
"2024/06/26","16.74","0.24","-1.41","17.04","17.20","16.74"
"2024/06/25","16.98","0.04","-0.24","17.11","17.16","16.95"
"2024/06/24","17.02","0.50","3.03","16.89","17.19","16.87"
"2024/06/21","16.52","0.04","-0.24","16.58","16.77","16.40"
"2024/06/20","16.56","0.23","1.41","16.44","16.59","16.35"
"2024/06/19","16.33","0.01","-0.06","16.11","16.46","16.11"
"2024/06/18","16.34","0.37","-2.21","16.61","16.69","16.31"
"2024/06/17","16.71","0.68","4.24","16.80","16.92","16.71"
"2024/06/14","16.03","0.49","-2.97","16.52","16.58","16.02"
"2024/06/13","16.52","0.88","-5.06","16.59","16.64","16.39"
"2024/06/12","17.40","0.24","1.40","17.30","17.48","16.94"
"2024/06/11","17.16","0.01","-0.06","17.13","17.21","16.95"
"2024/06/10","17.17","0.53","3.19","17.01","17.17","16.92"
"2024/06/07","16.64","0.08","0.48","16.46","16.78","16.32"
"2024/06/05","16.56","0.08","-0.48","16.20","16.91","16.20"
"2024/06/04","16.64","0.05","-0.30","16.94","16.95","16.53"
"2024/06/03","16.69","0.21","-1.24","16.78","16.87","16.51"
"2024/05/31","16.90","0.08","0.48","16.31","17.06","16.31"
"2024/05/30","16.82","1.16","7.41","16.14","16.96","16.01"
"2024/05/29","15.66","0.59","3.92","15.19","15.89","15.10"
"2024/05/28","15.07","0.14","-0.92","15.33","15.38","15.07"
"2024/05/27","15.21","0.22","-1.43","15.69","15.76","15.18"
"2024/05/24","15.43","0.21","1.38","15.97","16.03","15.43"
"2024/05/23","15.22","0.49","-3.12","15.69","15.91","15.16"
"2024/05/22","15.71","0.14","-0.88","15.93","16.17","15.63"
"2024/05/21","15.85","0.10","-0.63","16.01","16.18","15.84"
"2024/05/20","15.95","0.03","-0.19","16.26","16.32","15.89"
"2024/05/17","15.98","0.00","0.00","16.03","16.16","15.92"
"2024/05/16","15.98","0.75","-4.48","16.14","16.21","15.91"
"2024/05/14","16.73","0.13","0.78","16.58","16.74","16.54"
"2024/05/13","16.60","0.31","1.90","16.59","16.85","16.56"
"2024/05/10","16.29","0.20","-1.21","16.11","16.54","16.10"
"2024/05/09","16.49","0.03","0.18","16.22","16.72","16.20"
"2024/05/08","16.46","0.75","-4.36","16.96","16.96","16.44"
"2024/05/07","17.21","0.30","-1.71","17.40","17.40","17.01"
"2024/05/03","17.51","0.37","-2.07","17.47","17.56","17.22"
"2024/05/02","17.88","0.26","-1.43","18.16","18.18","17.83"
"2024/04/30","18.14","0.01","0.06","18.16","18.23","17.92"
"2024/04/29","18.13","0.19","-1.04","18.49","18.50","18.11"
"2024/04/26","18.32","0.50","-2.66","18.38","18.68","18.07"
"2024/04/25","18.82","0.80","4.44","18.55","18.83","18.28"
"2024/04/24","18.02","0.91","-4.81","18.05","18.21","17.88"
"2024/04/23","18.93","0.87","-4.39","19.63","19.64","18.87"
"2024/04/22","19.80","1.42","-6.69","20.71","20.81","19.76"
"2024/04/19","21.22","1.80","9.27","19.83","25.29","19.81"
"2024/04/18","19.42","0.60","-3.00","19.69","19.80","19.22"
"2024/04/17","20.02","0.07","0.35","19.39","20.03","19.21"
"2024/04/16","19.95","1.50","8.13","19.20","20.31","19.11"
"2024/04/15","18.45","0.86","4.89","18.86","19.32","18.45"
