strategy_id,execution_date,event_type,ticker,name,signal_date,signal_type,open_price,shares_before,shares_delta,shares_after,cash_before,cash_delta,cash_after,position_cost_basis,realized_pnl,realized_return,portfolio_equity_after_execution
JULIA_STRATEGY_V00,2023-08-07,ENTRY,017960,한국카본,2023-08-04,FASTCORE_FRESH_ENTRY,14360.0,0,348,348,11061053.0,-4997280.0,6063773.0,14360.0,0.0,0.0,181837355.0
JULIA_STRATEGY_V00,2023-08-07,ENTRY,014530,극동유화,2023-08-04,FASTCORE_FRESH_ENTRY,4300.0,0,1162,1162,6063773.0,-4996600.0,1067173.0,4300.0,0.0,0.0,181837355.0
JULIA_STRATEGY_V00,2023-08-07,ENTRY,079960,동양이엔피,2023-08-04,FASTCORE_FRESH_ENTRY,21150.0,0,50,50,1067173.0,-1057500.0,9673.0,21150.0,0.0,0.0,181837355.0
JULIA_STRATEGY_V00,2023-08-07,ENTRY,089850,유비벨록스,2023-08-04,FASTCORE_FRESH_ENTRY,7674.0,0,1,1,9673.0,-7674.0,1999.0,7674.0,0.0,0.0,181837355.0
JULIA_STRATEGY_V00,2023-11-06,FULL_EXIT,053610,프로텍,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,48800.0,144,-144,0,1999.0,7027200.0,7029199.0,34700.0,2030400.0,40.634006,173691062.0
JULIA_STRATEGY_V00,2023-11-06,FULL_EXIT,001060,JW중외제약,2023-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,26432.0,181,-181,0,7029199.0,4784192.0,11813391.0,27624.0,-215752.0,-4.315088,173691062.0
JULIA_STRATEGY_V00,2023-11-06,ENTRY,024110,기업은행,2023-11-03,FASTCORE_FRESH_ENTRY,11400.0,0,438,438,11813391.0,-4993200.0,6820191.0,11400.0,0.0,0.0,173691062.0
JULIA_STRATEGY_V00,2023-11-06,ENTRY,017940,E1,2023-11-03,FASTCORE_FRESH_ENTRY,58400.0,0,85,85,6820191.0,-4964000.0,1856191.0,58400.0,0.0,0.0,173691062.0
JULIA_STRATEGY_V00,2023-11-06,ENTRY,003690,코리안리,2023-11-03,FASTCORE_FRESH_ENTRY,6241.0,0,297,297,1856191.0,-1853577.0,2614.0,6241.0,0.0,0.0,173691062.0
JULIA_STRATEGY_V00,2023-12-04,FULL_EXIT,039440,에스티아이,2023-11-30,EXIT4_SCORE_DRAWDOWN_GE_15,34200.0,256,-256,0,2614.0,8755200.0,8757814.0,19500.0,3763200.0,75.384615,177375270.0
JULIA_STRATEGY_V00,2023-12-04,ENTRY,068790,DMS,2023-12-01,FASTCORE_FRESH_ENTRY,9847.0,0,507,507,8757814.0,-4992429.0,3765385.0,9847.0,0.0,0.0,177375270.0
JULIA_STRATEGY_V00,2023-12-04,ENTRY,084370,유진테크,2023-12-01,FASTCORE_FRESH_ENTRY,44650.0,0,84,84,3765385.0,-3750600.0,14785.0,44650.0,0.0,0.0,177375270.0
JULIA_STRATEGY_V00,2023-12-04,ENTRY,089030,테크윙,2023-12-01,FASTCORE_FRESH_ENTRY,9940.0,0,1,1,14785.0,-9940.0,4845.0,9940.0,0.0,0.0,177375270.0
JULIA_STRATEGY_V00,2023-12-04,ENTRY,027830,대성창투,2023-12-01,FASTCORE_FRESH_ENTRY,2490.0,0,1,1,4845.0,-2490.0,2355.0,2490.0,0.0,0.0,177375270.0
JULIA_STRATEGY_V00,2024-02-05,FULL_EXIT,004370,농심,2024-01-31,EXIT4_SCORE_DRAWDOWN_GE_15,387000.0,14,-14,0,2355.0,5418000.0,5420355.0,336500.0,707000.0,15.007429,179590776.0
JULIA_STRATEGY_V00,2024-02-05,ENTRY,036530,SNT홀딩스,2024-02-02,FASTCORE_FRESH_ENTRY,20850.0,0,239,239,5420355.0,-4983150.0,437205.0,20850.0,0.0,0.0,179590776.0
JULIA_STRATEGY_V00,2024-02-05,ENTRY,123410,코리아에프티,2024-02-02,FASTCORE_FRESH_ENTRY,4490.0,0,97,97,437205.0,-435530.0,1675.0,4490.0,0.0,0.0,179590776.0
JULIA_STRATEGY_V00,2024-04-01,FULL_EXIT,214430,아이쓰리시스템,2024-03-31,EXIT4_SCORE_DRAWDOWN_GE_15,48300.0,241,-241,0,1675.0,11640300.0,11641975.0,20700.0,6651600.0,133.333333,187623571.0
JULIA_STRATEGY_V00,2024-04-01,FULL_EXIT,000400,롯데손해보험,2024-03-31,EXIT4_SCORE_DRAWDOWN_GE_15,3095.0,2427,-2427,0,11641975.0,7511565.0,19153540.0,2060.0,2511945.0,50.242718,187623571.0
JULIA_STRATEGY_V00,2024-04-01,ENTRY,016800,퍼시스,2024-03-29,FASTCORE_FRESH_ENTRY,36000.0,0,138,138,19153540.0,-4968000.0,14185540.0,36000.0,0.0,0.0,187623571.0
JULIA_STRATEGY_V00,2024-04-01,ENTRY,001460,BYC,2024-03-29,FASTCORE_FRESH_ENTRY,49500.0,0,101,101,14185540.0,-4999500.0,9186040.0,49500.0,0.0,0.0,187623571.0
JULIA_STRATEGY_V00,2024-04-01,ENTRY,003410,쌍용C&E,2024-03-29,FASTCORE_FRESH_ENTRY,7000.0,0,714,714,9186040.0,-4998000.0,4188040.0,7000.0,0.0,0.0,187623571.0
JULIA_STRATEGY_V00,2024-04-01,ENTRY,002310,아세아제지,2024-03-29,FASTCORE_FRESH_ENTRY,9030.0,0,463,463,4188040.0,-4180890.0,7150.0,9030.0,0.0,0.0,187623571.0
JULIA_STRATEGY_V00,2024-04-01,ENTRY,064090,인크레더블버즈,2024-03-29,FASTCORE_FRESH_ENTRY,3650.0,0,1,1,7150.0,-3650.0,3500.0,3650.0,0.0,0.0,187623571.0
JULIA_STRATEGY_V00,2024-04-01,ENTRY,043260,성호전자,2024-03-29,FASTCORE_FRESH_ENTRY,2090.0,0,1,1,3500.0,-2090.0,1410.0,2090.0,0.0,0.0,187623571.0
JULIA_STRATEGY_V00,2024-05-07,FULL_EXIT,000660,SK하이닉스,2024-04-30,EXIT4_SCORE_DRAWDOWN_GE_15,179400.0,42,-42,0,1410.0,7534800.0,7536210.0,119000.0,2536800.0,50.756303,187377783.0
JULIA_STRATEGY_V00,2024-05-07,FULL_EXIT,123410,코리아에프티,2024-04-30,EXIT4_SCORE_DRAWDOWN_GE_15,7210.0,97,-97,0,7536210.0,699370.0,8235580.0,4490.0,263840.0,60.579065,187377783.0
JULIA_STRATEGY_V00,2024-05-07,ENTRY,012690,모나리자,2024-05-03,FASTCORE_FRESH_ENTRY,3790.0,0,1319,1319,8235580.0,-4999010.0,3236570.0,3790.0,0.0,0.0,187377783.0
JULIA_STRATEGY_V00,2024-05-07,ENTRY,000640,동아쏘시오홀딩스,2024-05-03,FASTCORE_FRESH_ENTRY,103215.0,0,31,31,3236570.0,-3199665.0,36905.0,103215.0,0.0,0.0,187377783.0
JULIA_STRATEGY_V00,2024-05-07,ENTRY,015360,INVENI,2024-05-03,FASTCORE_FRESH_ENTRY,8070.0,0,4,4,36905.0,-32280.0,4625.0,8070.0,0.0,0.0,187377783.0
JULIA_STRATEGY_V00,2024-05-07,ENTRY,101930,인화정공,2024-05-03,FASTCORE_FRESH_ENTRY,2568.0,0,1,1,4625.0,-2568.0,2057.0,2568.0,0.0,0.0,187377783.0
JULIA_STRATEGY_V00,2024-07-01,FULL_EXIT,051360,토비스,2024-06-30,EXIT4_SCORE_DRAWDOWN_GE_15,14308.0,684,-684,0,2057.0,9786672.0,9788729.0,7309.0,4787316.0,95.758654,189430280.0
JULIA_STRATEGY_V00,2024-07-08,ENTRY,055550,신한지주,2024-07-05,FASTCORE_FRESH_ENTRY,53000.0,0,94,94,9788729.0,-4982000.0,4806729.0,53000.0,0.0,0.0,187659200.0
JULIA_STRATEGY_V00,2024-07-08,ENTRY,010620,HD현대미포,2024-07-05,FASTCORE_FRESH_ENTRY,92300.0,0,52,52,4806729.0,-4799600.0,7129.0,92300.0,0.0,0.0,187659200.0
JULIA_STRATEGY_V00,2024-07-08,ENTRY,092460,한라IMS,2024-07-05,FASTCORE_FRESH_ENTRY,6800.0,0,1,1,7129.0,-6800.0,329.0,6800.0,0.0,0.0,187659200.0
JULIA_STRATEGY_V00,2024-09-02,FULL_EXIT,064090,인크레더블버즈,2024-08-31,EXIT4_SCORE_DRAWDOWN_GE_15,4305.0,1,-1,0,329.0,4305.0,4634.0,3650.0,655.0,17.945205,181420213.0
JULIA_STRATEGY_V00,2024-09-30,ENTRY,035890,서희건설,2024-09-27,FASTCORE_FRESH_ENTRY,3046.0,0,1,1,4634.0,-3046.0,1588.0,3046.0,0.0,0.0,181231863.0
JULIA_STRATEGY_V00,2024-11-04,FULL_EXIT,016800,퍼시스,2024-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,42000.0,138,-138,0,1588.0,5796000.0,5797588.0,36000.0,828000.0,16.666667,175099353.0
JULIA_STRATEGY_V00,2024-11-04,FULL_EXIT,101930,인화정공,2024-10-31,EXIT4_SCORE_DRAWDOWN_GE_15,4560.0,1,-1,0,5797588.0,4560.0,5802148.0,2568.0,1992.0,77.570093,175099353.0
JULIA_STRATEGY_V00,2024-12-30,ENTRY,066620,국보디자인,2024-12-27,FASTCORE_FRESH_ENTRY,18040.0,0,277,277,5802148.0,-4997080.0,805068.0,18040.0,0.0,0.0,167534114.0
JULIA_STRATEGY_V00,2024-12-30,ENTRY,200670,휴메딕스,2024-12-27,FASTCORE_FRESH_ENTRY,42250.0,0,19,19,805068.0,-802750.0,2318.0,42250.0,0.0,0.0,167534114.0
JULIA_STRATEGY_V00,2024-12-30,ENTRY,016090,대현,2024-12-27,FASTCORE_FRESH_ENTRY,2280.0,0,1,1,2318.0,-2280.0,38.0,2280.0,0.0,0.0,167534114.0
JULIA_STRATEGY_V00,2025-01-06,FULL_EXIT,014710,사조씨푸드,2024-12-31,EXIT4_SCORE_DRAWDOWN_GE_15,4640.0,781,-781,0,38.0,3623840.0,3623878.0,6400.0,-1374560.0,-27.5,171538314.0
JULIA_STRATEGY_V00,2025-02-03,FULL_EXIT,017940,E1,2025-01-31,EXIT3_PROGRESSED_TO_TRANSITION,66500.0,85,-85,0,3623878.0,5652500.0,9276378.0,58400.0,688500.0,13.869863,172864558.0
JULIA_STRATEGY_V00,2025-02-03,FULL_EXIT,036530,SNT홀딩스,2025-01-31,EXIT4_SCORE_DRAWDOWN_GE_15,25500.0,239,-239,0,9276378.0,6094500.0,15370878.0,20850.0,1111350.0,22.302158,172864558.0
JULIA_STRATEGY_V00,2025-02-03,ENTRY,300720,한일시멘트,2025-01-31,FASTCORE_FRESH_ENTRY,15100.0,0,331,331,15370878.0,-4998100.0,10372778.0,15100.0,0.0,0.0,172864558.0
JULIA_STRATEGY_V00,2025-02-03,ENTRY,306200,세아제강,2025-01-31,FASTCORE_FRESH_ENTRY,135500.0,0,36,36,10372778.0,-4878000.0,5494778.0,135500.0,0.0,0.0,172864558.0
JULIA_STRATEGY_V00,2025-02-03,ENTRY,008060,대덕,2025-01-31,FASTCORE_FRESH_ENTRY,6800.0,0,735,735,5494778.0,-4998000.0,496778.0,6800.0,0.0,0.0,172864558.0
JULIA_STRATEGY_V00,2025-02-03,ENTRY,108380,대양전기공업,2025-01-31,FASTCORE_FRESH_ENTRY,14900.0,0,33,33,496778.0,-491700.0,5078.0,14900.0,0.0,0.0,172864558.0
JULIA_STRATEGY_V00,2025-02-03,ENTRY,950110,SBI핀테크솔루션즈,2025-01-31,FASTCORE_FRESH_ENTRY,4920.0,0,1,1,5078.0,-4920.0,158.0,4920.0,0.0,0.0,172864558.0
JULIA_STRATEGY_V00,2025-03-04,FULL_EXIT,010620,HD현대미포,2025-02-28,EXIT4_SCORE_DRAWDOWN_GE_15,106000.0,52,-52,0,158.0,5512000.0,5512158.0,92300.0,712400.0,14.842904,174903247.0
JULIA_STRATEGY_V00,2025-03-31,ENTRY,069510,에스텍,2025-03-28,FASTCORE_FRESH_ENTRY,11090.0,0,450,450,5512158.0,-4990500.0,521658.0,11090.0,0.0,0.0,170372507.0
JULIA_STRATEGY_V00,2025-03-31,ENTRY,006800,미래에셋증권,2025-03-28,FASTCORE_FRESH_ENTRY,9329.0,0,55,55,521658.0,-513095.0,8563.0,9329.0,0.0,0.0,170372507.0
JULIA_STRATEGY_V00,2025-03-31,ENTRY,036620,감성코퍼레이션,2025-03-28,FASTCORE_FRESH_ENTRY,3835.0,0,2,2,8563.0,-7670.0,893.0,3835.0,0.0,0.0,170372507.0
JULIA_STRATEGY_V00,2025-04-07,FULL_EXIT,015360,INVENI,2025-03-31,EXIT4_SCORE_DRAWDOWN_GE_15,9500.0,4,-4,0,893.0,38000.0,38893.0,8070.0,5720.0,17.71995,168991161.0
JULIA_STRATEGY_V00,2025-06-30,ENTRY,030000,제일기획,2025-06-27,FASTCORE_FRESH_ENTRY,20250.0,0,1,1,38893.0,-20250.0,18643.0,20250.0,0.0,0.0,200062240.0
JULIA_STRATEGY_V00,2025-06-30,ENTRY,044450,KSS해운,2025-06-27,FASTCORE_FRESH_ENTRY,9480.0,0,1,1,18643.0,-9480.0,9163.0,9480.0,0.0,0.0,200062240.0
JULIA_STRATEGY_V00,2025-06-30,ENTRY,000370,한화손해보험,2025-06-27,FASTCORE_FRESH_ENTRY,5700.0,0,1,1,9163.0,-5700.0,3463.0,5700.0,0.0,0.0,200062240.0
JULIA_STRATEGY_V00,2025-06-30,ENTRY,004150,한솔홀딩스,2025-06-27,FASTCORE_FRESH_ENTRY,3220.0,0,1,1,3463.0,-3220.0,243.0,3220.0,0.0,0.0,200062240.0
JULIA_STRATEGY_V00,2025-07-07,FULL_EXIT,065680,우주일렉트로,2025-06-30,EXIT4_SCORE_DRAWDOWN_GE_15,33250.0,154,-154,0,243.0,5120500.0,5120743.0,32300.0,146300.0,2.941176,202933778.0
JULIA_STRATEGY_V00,2025-08-04,FULL_EXIT,055550,신한지주,2025-07-31,EXIT3_PROGRESSED_TO_EARLY_TREND,65300.0,94,-94,0,5120743.0,6138200.0,11258943.0,53000.0,1156200.0,23.207547,202774302.0
JULIA_STRATEGY_V00,2025-08-04,FULL_EXIT,006800,미래에셋증권,2025-07-31,EXIT4_SCORE_DRAWDOWN_GE_15,17842.0,55,-55,0,11258943.0,981310.0,12240253.0,9329.0,468215.0,91.253082,202774302.0
JULIA_STRATEGY_V00,2025-09-01,FULL_EXIT,017960,한국카본,2025-08-31,EXIT4_SCORE_DRAWDOWN_GE_15,33550.0,348,-348,0,12240253.0,11675400.0,23915653.0,14360.0,6678120.0,133.635097,206953969.0
JULIA_STRATEGY_V00,2025-09-01,FULL_EXIT,089030,테크윙,2025-08-31,EXIT3_PROGRESSED_TO_TRANSITION,32100.0,1,-1,0,23915653.0,32100.0,23947753.0,9940.0,22160.0,222.937626,206953969.0
JULIA_STRATEGY_V00,2025-10-10,FULL_EXIT,092460,한라IMS,2025-09-30,EXIT4_SCORE_DRAWDOWN_GE_15,15200.0,1,-1,0,23947753.0,15200.0,23962953.0,6800.0,8400.0,123.529412,211749499.0
JULIA_STRATEGY_V00,2025-10-10,FULL_EXIT,108380,대양전기공업,2025-09-30,EXIT4_SCORE_DRAWDOWN_GE_15,28000.0,33,-33,0,23962953.0,924000.0,24886953.0,14900.0,432300.0,87.919463,211749499.0
JULIA_STRATEGY_V00,2025-10-10,FULL_EXIT,069510,에스텍,2025-09-30,EXIT4_SCORE_DRAWDOWN_GE_15,14570.0,450,-450,0,24886953.0,6556500.0,31443453.0,11090.0,1566000.0,31.379621,211749499.0
