strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V2,117700,2023-06-02,2023-06-05,3575.0,2024-08-05,2024-08-06,3085.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-13.71,17.06,-17.76,289,30.77,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,3085.0
V2,117700,2025-05-23,2025-05-26,3700.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,154.86,172.57,-1.76,230,17.71,2,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
V3,117700,2023-06-02,2023-06-05,3575.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,16.36,30.49,-26.85,508,14.13,1,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V3,117700,2025-08-08,2025-08-11,4250.0,2026-06-08,2026-06-09,6840.0,HARD_EXIT,REALIZED,60.94,137.29,-13.06,200,76.35,2,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-06-09,6840.0
V4,117700,2023-06-02,2023-06-05,3575.0,2024-11-15,2024-11-18,2825.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-20.98,17.06,-21.96,356,38.04,1,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-11-18,2825.0
V4,117700,2025-05-23,2025-05-26,3700.0,2025-09-05,2025-09-08,4065.0,WINNER_SOFT_WATCH_EXIT,REALIZED,9.86,26.08,-1.76,73,16.22,2,PATTERN_A_FAST_FINAL_STRATEGY_V04,2025-09-08,4065.0
V4,117700,2026-01-16,2026-01-19,4955.0,2026-03-04,2026-03-05,6195.0,WINNER_HARD_EXIT,REALIZED,25.03,46.22,-1.61,30,21.19,3,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-03-05,6195.0
Julia,117700,2023-06-02,2023-06-05,3575.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,163.78,182.1,-26.85,709,18.32,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
