ticker,candidate_rank,rcept_no,report_nm,probe_request_id,source,evidence_origin,retrieval_mode,http_status,transport_response_sha256,archive_detected,extracted_member_sha256,canonical_raw_sha256,event_node_path,timing_node_path,binding_relationship,authority_valid,validation_reason
035420,7,20180727000002,[기재정정]주요사항보고서(회사분할합병결정),REQ_DOC_PROBE_OPENDART_035420_20180727000002_R7,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035420,8,20180726000233,[기재정정]주요사항보고서(회사분할합병결정),REQ_DOC_PROBE_OPENDART_035420_20180726000233_R8,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035720,1,20210225800978,주식분할결정,REQ_DOC_PROBE_OPENDART_035720_20210225800978_R1,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035720,2,20210226003695,주주총회소집공고,REQ_DOC_PROBE_OPENDART_035720_20210226003695_R2,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035720,3,20210312001048,[기재정정]주주총회소집공고,REQ_DOC_PROBE_OPENDART_035720_20210312001048_R3,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035720,4,20210414800614,회사분할합병결정(종속회사의주요경영사항),REQ_DOC_PROBE_OPENDART_035720_20210414800614_R4,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035720,5,20210401800075,유상증자결정(자율공시)(종속회사의주요경영사항),REQ_DOC_PROBE_OPENDART_035720_20210401800075_R5,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
035720,6,20210218800554,유상증자결정(종속회사의주요경영사항),REQ_DOC_PROBE_OPENDART_035720_20210218800554_R6,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,1,20210121800246,유상증자또는주식관련사채등의발행결과(자율공시),REQ_DOC_PROBE_OPENDART_003670_20210121800246_R1,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,2,20210120800032,유상증자또는주식관련사채등의청약결과(자율공시),REQ_DOC_PROBE_OPENDART_003670_20210120800032_R2,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,3,20210120000379,특수관계인의유상증자참여,REQ_DOC_PROBE_OPENDART_003670_20210120000379_R3,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,4,20210115800135,유상증자또는주식관련사채등의청약결과(자율공시),REQ_DOC_PROBE_OPENDART_003670_20210115800135_R4,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,5,20210111800043,유상증자신주발행가액(안내공시),REQ_DOC_PROBE_OPENDART_003670_20210111800043_R5,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,6,20201207800080,유상증자신주발행가액(안내공시),REQ_DOC_PROBE_OPENDART_003670_20201207800080_R6,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,7,20201106000352,특수관계인의유상증자참여,REQ_DOC_PROBE_OPENDART_003670_20201106000352_R7,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,8,20201106000350,특수관계인의유상증자참여,REQ_DOC_PROBE_OPENDART_003670_20201106000350_R8,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,9,20201106000312,주요사항보고서(유상증자결정),REQ_DOC_PROBE_OPENDART_003670_20201106000312_R9,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,10,20210111000381,[기재정정]특수관계인의유상증자참여,REQ_DOC_PROBE_OPENDART_003670_20210111000381_R10,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,11,20210111000364,[기재정정]주요사항보고서(유상증자결정),REQ_DOC_PROBE_OPENDART_003670_20210111000364_R11,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,12,20210111000245,[기재정정]특수관계인의유상증자참여,REQ_DOC_PROBE_OPENDART_003670_20210111000245_R12,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,13,20201207000015,[기재정정]주요사항보고서(유상증자결정),REQ_DOC_PROBE_OPENDART_003670_20201207000015_R13,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,14,20201106000339,[기재정정]주요사항보고서(유상증자결정),REQ_DOC_PROBE_OPENDART_003670_20201106000339_R14,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,15,20210111000395,[발행조건확정]증권신고서(지분증권),REQ_DOC_PROBE_OPENDART_003670_20210111000395_R15,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,16,20201207000019,[발행조건확정]증권신고서(지분증권),REQ_DOC_PROBE_OPENDART_003670_20201207000019_R16,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,17,20201106000377,증권신고서(지분증권),REQ_DOC_PROBE_OPENDART_003670_20201106000377_R17,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
003670,18,20201117000218,[기재정정]증권신고서(지분증권),REQ_DOC_PROBE_OPENDART_003670_20201117000218_R18,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,1,20150902000259,증권발행실적보고서(합병등),REQ_DOC_PROBE_OPENDART_028260_20150902000259_R1,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,2,20150526000696,[첨부추가]증권신고서(합병),REQ_DOC_PROBE_OPENDART_028260_20150526000696_R2,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,3,20150618000357,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_028260_20150618000357_R3,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,4,20150611000338,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_028260_20150611000338_R4,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,5,20150603000301,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_028260_20150603000301_R5,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,6,20150526800003,회사합병결정,REQ_DOC_PROBE_OPENDART_028260_20150526800003_R6,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,7,20150526000677,주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_028260_20150526000677_R7,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,8,20150619000436,[기재정정]주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_028260_20150619000436_R8,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,9,20150612000450,[기재정정]주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_028260_20150612000450_R9,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
028260,10,20150608000390,[기재정정]주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_028260_20150608000390_R10,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
000100,1,20201211000171,주요사항보고서(무상증자결정),REQ_DOC_PROBE_OPENDART_000100_20201211000171_R1,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,1,20150701000257,증권발행실적보고서(합병등),REQ_DOC_PROBE_OPENDART_004020_20150701000257_R1,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,2,20150429000983,[첨부정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_004020_20150429000983_R2,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,3,20150408000946,[첨부추가]증권신고서(합병),REQ_DOC_PROBE_OPENDART_004020_20150408000946_R3,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,4,20150507000707,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_004020_20150507000707_R4,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,5,20150429000975,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_004020_20150429000975_R5,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,6,20150422000072,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_004020_20150422000072_R6,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,7,20150417000063,[기재정정]증권신고서(합병),REQ_DOC_PROBE_OPENDART_004020_20150417000063_R7,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,8,20150408800127,회사합병결정,REQ_DOC_PROBE_OPENDART_004020_20150408800127_R8,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,9,20150408000782,주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_004020_20150408000782_R9,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,10,20150429000895,[기재정정]주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_004020_20150429000895_R10,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,11,20150417800107,[기재정정]회사합병결정,REQ_DOC_PROBE_OPENDART_004020_20150417800107_R11,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,12,20150417000042,[기재정정]주요사항보고서(합병결정),REQ_DOC_PROBE_OPENDART_004020_20150417000042_R12,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,13,20150522000495,[발행조건확정]증권신고서(채무증권),REQ_DOC_PROBE_OPENDART_004020_20150522000495_R13,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,14,20150519000303,[발행조건확정]증권신고서(채무증권),REQ_DOC_PROBE_OPENDART_004020_20150519000303_R14,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,15,20150513004254,증권신고서(채무증권),REQ_DOC_PROBE_OPENDART_004020_20150513004254_R15,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,16,20150521000093,[기재정정]증권신고서(채무증권),REQ_DOC_PROBE_OPENDART_004020_20150521000093_R16,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
004020,17,20150519000296,[기재정정]증권신고서(채무증권),REQ_DOC_PROBE_OPENDART_004020_20150519000296_R17,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
010130,1,20220819800347,유상증자또는주식관련사채등의발행결과(자율공시),REQ_DOC_PROBE_OPENDART_010130_20220819800347_R1,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
010130,2,20220805000342,주요사항보고서(유상증자결정),REQ_DOC_PROBE_OPENDART_010130_20220805000342_R2,OPENDART_OFFICIAL_API,LIVE_OPENDART_DOCUMENT_RESPONSE,NEW_OPENDART_DOCUMENT_FETCH,200,7facdcd1154ee2da86363c2e8e5955358ea72c319f98211980a12d93d38e91fd,False,,,,,,False,ARCHIVE_PROVENANCE_INCONSISTENT
