strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V4,266420,2025-07-25,2025-07-28,19270.0,2026-05-11,2026-05-12,20255.0,WINNER_HARD_EXIT,REALIZED,5.11,31.86,-7.73,192,26.75,7,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-05-12,20255.0
V2,266420,2025-08-29,2025-09-01,18290.0,2026-07-20,2026-07-21,15525.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.12,38.93,-17.25,215,54.05,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-07-21,15525.0
Julia,266420,2025-08-29,2025-09-01,18290.0,,,,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,-4.07,38.93,-19.79,237,43.0,1,JULIA_STRATEGY_V00,2026-08-21,17545.0
V3,266420,2025-08-29,2025-09-01,18290.0,2026-04-03,2026-04-06,21205.0,SOFT_EXIT,REALIZED,15.94,38.93,-0.49,144,22.99,8,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-04-06,21205.0
V4,266420,2025-08-29,2025-09-01,18290.0,2026-05-11,2026-05-12,20255.0,WINNER_HARD_EXIT,REALIZED,10.74,38.93,-0.49,168,28.19,8,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-05-12,20255.0
V2,266420,2025-09-05,2025-09-08,19250.0,2026-07-13,2026-07-14,15975.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-17.01,32.0,-17.01,206,49.01,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-07-14,15975.0
Julia,266420,2025-09-05,2025-09-08,19250.0,,,,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,-8.86,32.0,-23.79,232,40.86,1,JULIA_STRATEGY_V00,2026-08-21,17545.0
V3,266420,2025-09-05,2025-09-08,19250.0,2026-04-03,2026-04-06,21205.0,SOFT_EXIT,REALIZED,10.16,32.0,-3.92,139,21.84,9,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-04-06,21205.0
V4,266420,2025-09-05,2025-09-08,19250.0,2026-05-11,2026-05-12,20255.0,WINNER_HARD_EXIT,REALIZED,5.22,32.0,-3.92,163,26.78,9,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-05-12,20255.0
V2,266420,2025-09-12,2025-09-15,19430.0,2026-07-13,2026-07-14,15975.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-17.78,30.78,-17.78,201,48.56,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-07-14,15975.0
Julia,266420,2025-09-12,2025-09-15,19430.0,,,,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,-9.7,30.78,-24.5,227,40.48,1,JULIA_STRATEGY_V00,2026-08-21,17545.0
V3,266420,2025-09-12,2025-09-15,19430.0,2026-04-03,2026-04-06,21205.0,SOFT_EXIT,REALIZED,9.14,30.78,-4.81,134,21.64,10,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-04-06,21205.0
V4,266420,2025-09-12,2025-09-15,19430.0,2026-05-11,2026-05-12,20255.0,WINNER_HARD_EXIT,REALIZED,4.25,30.78,-4.81,158,26.53,10,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-05-12,20255.0
V2,266420,2025-09-19,2025-09-22,19480.0,2026-07-10,2026-07-13,16415.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.73,30.44,-17.71,195,46.17,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-07-13,16415.0
Julia,266420,2025-09-19,2025-09-22,19480.0,,,,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,-9.93,30.44,-24.69,222,40.37,1,JULIA_STRATEGY_V00,2026-08-21,17545.0
V3,266420,2025-09-19,2025-09-22,19480.0,2026-04-03,2026-04-06,21205.0,SOFT_EXIT,REALIZED,8.86,30.44,-5.06,129,21.58,11,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-04-06,21205.0
V4,266420,2025-09-19,2025-09-22,19480.0,2026-05-11,2026-05-12,20255.0,WINNER_HARD_EXIT,REALIZED,3.98,30.44,-5.06,153,26.46,11,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-05-12,20255.0
V2,266420,2025-09-26,2025-09-29,18970.0,2026-07-13,2026-07-14,15975.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.79,33.95,-15.79,191,49.74,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-07-14,15975.0
Julia,266420,2025-09-26,2025-09-29,18970.0,,,,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,-7.51,33.95,-22.67,217,41.46,1,JULIA_STRATEGY_V00,2026-08-21,17545.0
V3,266420,2025-09-26,2025-09-29,18970.0,2026-04-03,2026-04-06,21205.0,SOFT_EXIT,REALIZED,11.78,33.95,-2.5,124,22.17,12,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-04-06,21205.0
V4,266420,2025-09-26,2025-09-29,18970.0,2026-05-11,2026-05-12,20255.0,WINNER_HARD_EXIT,REALIZED,6.77,33.95,-2.5,148,27.18,12,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-05-12,20255.0
