ticker,name,weekly_date,sample_context_count,fast_score,fast_score_status,fast_monthly_permission_state,fast_daily_risk_state,fast_machine_stage,fast_machine_stage_status,fast_weekly_core_score,fast_conditional_status,pattern_a_evaluation_status,pattern_a_score,pattern_a_stage,pattern_a_candidate_active,fast_trigger_event_status,pattern_a_candidate_event_status
000850,화천기공,2025-09-12,1,70.3,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,70.25,EVENT_OBSERVED,READY,41.88633025415596,base,False,OBSERVED,NOT_OBSERVED
000850,화천기공,2025-09-19,1,79.05,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,41.88633025415596,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-09-26,1,79.05,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,41.88633025415596,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-10-10,1,79.05,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_OBSERVED,READY,53.423192307970965,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-10-17,1,79.05,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_OBSERVED,READY,53.423192307970965,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-10-24,1,79.05,READY,PERMITTED_REGIME,NORMAL,TREND,READY,82.75,EVENT_OBSERVED,READY,53.423192307970965,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-10-31,1,72.75,READY,PERMITTED_REGIME,NORMAL,TREND,READY,73.75,EVENT_OBSERVED,READY,57.73280756144262,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-11-07,1,66.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,65.0,EVENT_OBSERVED,READY,57.73280756144262,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-11-14,1,66.62,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,65.0,EVENT_OBSERVED,READY,57.73280756144262,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-11-21,1,78.0,READY,PERMITTED_REGIME,NORMAL,TREND,READY,81.25,EVENT_OBSERVED,READY,57.73280756144262,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-11-28,1,78.0,READY,PERMITTED_REGIME,NORMAL,TREND,READY,81.25,EVENT_OBSERVED,READY,57.73280756144262,base,False,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-12-05,1,80.24,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_NOT_OBSERVED,READY,64.11320505213658,base,False,OBSERVED,NOT_OBSERVED
000850,화천기공,2025-12-12,1,77.11,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,64.11320505213658,transition,True,NOT_OBSERVED,OBSERVED
000850,화천기공,2025-12-19,1,75.8,READY,PERMITTED_REGIME,ELEVATED,SETUP,READY,74.0,EVENT_OBSERVED,READY,64.11320505213658,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2025-12-26,1,77.11,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,64.11320505213658,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-01-02,1,77.11,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,73.45777027142859,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-01-09,1,77.11,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,73.4343718637483,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-01-16,1,77.11,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,73.43714568918179,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-01-23,1,77.99,READY,PERMITTED_REGIME,ELEVATED,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,73.48267756243612,transition,True,OBSERVED,NOT_OBSERVED
000850,화천기공,2026-01-30,1,83.24,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,73.5356382952187,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-02-06,1,83.24,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,88.59228181850679,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-02-13,1,83.24,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_OBSERVED,READY,88.80762168818802,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-02-20,1,80.24,READY,PERMITTED_REGIME,NORMAL,TRIGGER,READY,82.75,EVENT_NOT_OBSERVED,READY,88.94978573852113,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-02-27,1,71.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,88.75504654196305,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-03-06,1,71.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,95.1284168581607,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-03-13,1,71.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,94.57854000103399,early_trend,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-03-20,1,71.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,94.01097443727973,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-03-27,1,71.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,93.7852577967587,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-04-03,1,71.61,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,89.78933131132091,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-04-10,1,72.92,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,81.75593025787911,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-04-17,1,72.92,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,81.75593025787911,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-04-24,1,72.92,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,81.75593025787911,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-05-08,1,72.92,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,74.0,EVENT_OBSERVED,READY,79.84966552756995,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-05-15,1,67.06,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_OBSERVED,READY,79.84966552756995,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-05-22,1,67.06,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,67.5,EVENT_OBSERVED,READY,79.84966552756995,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-05-29,1,70.56,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_OBSERVED,READY,79.84966552756995,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-06-05,1,59.71,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,57.0,EVENT_OBSERVED,READY,76.83506623381054,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-06-12,1,59.71,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,57.0,EVENT_OBSERVED,READY,76.83506623381054,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-06-19,1,52.01,READY,PERMITTED_REGIME,NORMAL,WATCH,READY,46.0,EVENT_OBSERVED,READY,76.83506623381054,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-06-26,1,60.5,READY,PERMITTED_REGIME,EXTREME,SETUP,READY,67.5,EVENT_OBSERVED,READY,76.83506623381054,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-07-03,1,64.0,READY,PERMITTED_REGIME,EXTREME,SETUP,READY,72.5,EVENT_OBSERVED,READY,78.56934498448354,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-07-10,1,71.88,READY,PERMITTED_REGIME,ELEVATED,SETUP,READY,76.25,EVENT_OBSERVED,READY,78.59689423827174,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-07-24,1,55.95,READY,PERMITTED_REGIME,ELEVATED,WATCH,READY,53.5,EVENT_OBSERVED,READY,78.56934498448354,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-07-31,1,50.9,READY,PERMITTED_REGIME,ELEVATED,WATCH,READY,49.5,EVENT_OBSERVED,READY,74.3146204680565,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-08-07,1,57.46,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,57.0,EVENT_OBSERVED,READY,74.3146204680565,transition,True,NOT_OBSERVED,NOT_OBSERVED
000850,화천기공,2026-08-14,1,68.31,READY,PERMITTED_REGIME,NORMAL,SETUP,READY,72.5,EVENT_OBSERVED,READY,74.3146204680565,transition,True,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-03-17,1,,UNAVAILABLE,UNAVAILABLE,ELEVATED,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-03-24,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-03-31,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-04-07,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,WATCH,READY,47.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-04-14,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,WATCH,READY,47.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-04-21,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-04-28,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-05-12,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-05-19,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-05-26,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-06-02,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-06-09,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-06-16,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-06-23,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-06-30,1,,UNAVAILABLE,UNAVAILABLE,NORMAL,TRIGGER,READY,69.64,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,OBSERVED,NOT_OBSERVED
001210,금호전기,2023-07-07,1,,UNAVAILABLE,UNAVAILABLE,EXTREME,SETUP,READY,57.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-07-14,1,,UNAVAILABLE,UNAVAILABLE,ELEVATED,WATCH,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-07-21,1,,UNAVAILABLE,UNAVAILABLE,ELEVATED,WATCH,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-07-28,1,,UNAVAILABLE,UNAVAILABLE,ELEVATED,WATCH,READY,33.57,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-08-04,1,25.31,PARTIAL,EARLY_REGIME,ELEVATED,WATCH,READY,33.57,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-08-11,1,36.56,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-08-18,1,36.56,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-08-25,1,26.06,PARTIAL,EARLY_REGIME,EXTREME,WATCH,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-09-01,1,35.25,PARTIAL,EARLY_REGIME,ELEVATED,SETUP,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-09-08,1,36.56,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-09-15,1,36.56,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,42.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-09-22,1,34.81,PARTIAL,EARLY_REGIME,ELEVATED,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-10-06,1,35.06,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-10-13,1,40.06,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-10-20,1,34.81,PARTIAL,EARLY_REGIME,ELEVATED,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-10-27,1,40.06,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-11-03,1,40.06,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-11-10,1,40.06,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-11-17,1,41.37,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-11-24,1,41.37,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-12-01,1,31.12,PARTIAL,EARLY_REGIME,ELEVATED,WATCH,READY,40.0,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-12-08,1,36.38,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-12-15,1,36.38,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2023-12-22,1,36.38,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-01-05,1,43.87,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-01-12,1,38.88,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-01-19,1,38.88,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-01-26,1,49.38,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-02-02,1,47.12,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-02-16,1,47.12,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-02-23,1,47.12,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-03-08,1,35.31,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-03-15,1,45.81,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-03-22,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-03-29,1,30.63,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,31.43,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-04-05,1,30.63,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,31.43,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-04-12,1,35.31,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-04-19,1,35.31,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-04-26,1,35.31,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-05-03,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-05-10,1,47.12,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-05-17,1,47.12,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-05-24,1,45.81,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,55.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-05-31,1,50.81,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-06-07,1,52.12,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-06-14,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-06-21,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-06-28,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-07-05,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-07-12,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-07-19,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-07-26,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,UNAVAILABLE,,,,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-08-02,1,36.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-08-09,1,31.38,PARTIAL,EARLY_REGIME,ELEVATED,WATCH,READY,40.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-08-16,1,35.31,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-08-23,1,35.31,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,40.0,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-08-30,1,41.62,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,47.14,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-09-06,1,52.12,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,62.14,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-09-13,1,54.31,PARTIAL,EARLY_REGIME,ELEVATED,SETUP,READY,74.64,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-09-20,1,54.31,PARTIAL,EARLY_REGIME,ELEVATED,SETUP,READY,74.64,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-09-27,1,59.56,PARTIAL,EARLY_REGIME,NORMAL,SETUP,READY,74.64,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-10-04,1,61.07,PARTIAL,EARLY_REGIME,NORMAL,TREND,READY,76.79,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-10-11,1,64.57,PARTIAL,EARLY_REGIME,NORMAL,TREND,READY,81.79,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-10-18,1,59.75,PARTIAL,EARLY_REGIME,ELEVATED,TREND,READY,76.79,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-10-25,1,51.0,PARTIAL,EARLY_REGIME,ELEVATED,SETUP,READY,64.29,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-11-01,1,35.25,PARTIAL,EARLY_REGIME,EXTREME,SETUP,READY,49.29,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-11-08,1,45.75,PARTIAL,EARLY_REGIME,EXTREME,SETUP,READY,64.29,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-11-15,1,30.25,PARTIAL,EARLY_REGIME,EXTREME,SETUP,READY,42.14,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-11-22,1,36.81,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,42.14,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
001210,금호전기,2024-11-29,1,36.81,PARTIAL,EARLY_REGIME,NORMAL,WATCH,READY,42.14,EVENT_NOT_OBSERVED,READY,0.0,weak,False,NOT_OBSERVED,NOT_OBSERVED
