trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_source_isu_cd,control_lifecycle_event_type,control_unresolved_reason,control_lifecycle_evidence_id,control_terminal_reason,control_lifecycle_state,control_certification_class,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_lifecycle_state,candidate_certification_class,pair_certification_class,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source,candidate_source_isu_cd,candidate_lifecycle_event_type,candidate_unresolved_reason,candidate_lifecycle_evidence_id,trade_status,terminal_reason
023590_01,023590|KR7023590003|KOSPI|2010-01-04|2026-08-21|023590_01,023590,KR7023590003|KOSPI|2010-01-04|2026-08-21,2024-02-05,2024-02-02,22200.00000000,2024-04-15,nan,-17.39000000,47,False,2024-04-15,nan,-17.39000000,47,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023590003,,,,,,,,,,,,,,,,,,,KR7023590003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023590_02,023590|KR7023590003|KOSPI|2010-01-04|2026-08-21|023590_02,023590,KR7023590003|KOSPI|2010-01-04|2026-08-21,2025-03-10,2025-03-07,21600.00000000,2025-05-30,nan,24.31000000,57,True,2025-05-30,nan,24.31000000,57,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7023590003,,,,,,,,,,,,,,,,,,,KR7023590003,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
023600_01,023600|KR7023600000|KOSDAQ|2010-01-04|2026-08-21|023600_01,023600,KR7023600000|KOSDAQ|2010-01-04|2026-08-21,2024-04-01,2024-03-29,10730.00000000,2024-08-06,nan,-17.15000000,87,False,2024-08-06,nan,-17.15000000,87,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023600000,,,,,,,,,,,,,,,,,,,KR7023600000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023760_01,023760|KR7023760002|KOSDAQ|2010-01-04|2026-08-21|023760_01,023760,KR7023760002|KOSDAQ|2010-01-04|2026-08-21,2025-05-26,2025-05-23,1274.00000000,2025-05-30,nan,5.18000000,5,True,2025-05-30,nan,5.18000000,5,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7023760002,,,,,,,,,,,,,,,,,,,KR7023760002,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
023770_01,023770|KR7023770001|KOSDAQ|2010-01-04|2026-08-21|023770_01,023770,KR7023770001|KOSDAQ|2010-01-04|2026-08-21,2024-09-19,2024-09-13,8450.00000000,2024-09-26,nan,-34.91000000,6,False,2024-09-26,nan,-34.91000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023770001,,,,,,,,,,,,,,,,,,,KR7023770001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023910_01,023910|KR7023910003|KOSDAQ|2010-01-04|2026-08-21|023910_01,023910,KR7023910003|KOSDAQ|2010-01-04|2026-08-21,2022-12-05,2022-12-02,30850.00000000,2023-07-27,nan,-16.37000000,161,False,2023-07-27,nan,-16.37000000,161,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023910003,,,,,,,,,,,,,,,,,,,KR7023910003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024110_01,024110|KR7024110009|KOSPI|2010-01-04|2026-08-21|024110_01,024110,KR7024110009|KOSPI|2010-01-04|2026-08-21,2023-09-04,2023-09-01,10710.00000000,2025-05-30,nan,46.97000000,421,True,2025-05-30,nan,46.97000000,421,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7024110009,,,,,,,,,,,,,,,,,,,KR7024110009,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
024720_01,024720|KR7024720005|KOSPI|2010-01-04|2026-08-21|024720_01,024720,KR7024720005|KOSPI|2010-01-04|2026-08-21,2024-07-01,2024-06-28,10540.00000000,2024-07-17,nan,-15.37000000,13,False,2024-07-17,nan,-15.37000000,13,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024720005,,,,,,,,,,,,,,,,,,,KR7024720005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024720_02,024720|KR7024720005|KOSPI|2010-01-04|2026-08-21|024720_02,024720,KR7024720005|KOSPI|2010-01-04|2026-08-21,2025-05-12,2025-05-09,9570.00000000,2025-05-30,nan,31.03000000,15,True,2025-05-30,nan,31.03000000,15,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7024720005,,,,,,,,,,,,,,,,,,,KR7024720005,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
024740_01,024740|KR7024740003|KOSDAQ|2010-01-04|2026-08-21|024740_01,024740,KR7024740003|KOSDAQ|2010-01-04|2026-08-21,2024-11-04,2024-11-01,3485.00000000,2024-11-08,nan,-22.53000000,5,False,2024-11-08,nan,-22.53000000,5,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024740003,,,,,,,,,,,,,,,,,,,KR7024740003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024800_01,024800|KR7024800005|KOSDAQ|2010-01-04|2026-08-21|024800_01,024800,KR7024800005|KOSDAQ|2010-01-04|2026-08-21,2025-05-07,2025-05-02,2350.00000000,2025-05-30,nan,20.43000000,18,True,2025-05-30,nan,20.43000000,18,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7024800005,,,,,,,,,,,,,,,,,,,KR7024800005,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
024840_01,024840|KR7024840001|KOSDAQ|2010-01-04|2026-08-21|024840_01,024840,KR7024840001|KOSDAQ|2010-01-04|2026-08-21,2022-05-09,2022-05-06,2360.00000000,2022-06-14,nan,-18.86000000,25,False,2022-06-14,nan,-18.86000000,25,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024840001,,,,,,,,,,,,,,,,,,,KR7024840001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024880_01,024880|KR7024880007|KOSDAQ|2010-01-04|2026-08-21|024880_01,024880,KR7024880007|KOSDAQ|2010-01-04|2026-08-21,2022-01-10,2022-01-07,5650.00000000,2022-02-15,nan,-17.43000000,24,False,2022-02-15,nan,-17.43000000,24,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024880007,,,,,,,,,,,,,,,,,,,KR7024880007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024910_01,024910|KR7024910002|KOSDAQ|2010-01-04|2026-08-21|024910_01,024910,KR7024910002|KOSDAQ|2010-01-04|2026-08-21,2024-07-08,2024-07-05,3100.00000000,2024-07-18,nan,-17.26000000,9,False,2024-07-18,nan,-17.26000000,9,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024910002,,,,,,,,,,,,,,,,,,,KR7024910002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024940_01,024940|KR7024940009|KOSDAQ|2010-01-04|2026-08-21|024940_01,024940,KR7024940009|KOSDAQ|2010-01-04|2026-08-21,2024-10-14,2024-10-11,5620.00000000,2025-04-15,nan,-14.41000000,124,False,2025-04-15,nan,-14.41000000,124,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024940009,,,,,,,,,,,,,,,,,,,KR7024940009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
024950_01,024950|KR7024950008|KOSDAQ|2010-01-04|2026-08-21|024950_01,024950,KR7024950008|KOSDAQ|2010-01-04|2026-08-21,2022-04-04,2022-04-01,13479.00000000,2022-04-26,nan,-17.53000000,17,False,2022-04-26,nan,-17.53000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7024950008,,,,,,,,,,,,,,,,,,,KR7024950008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025320_01,025320|KR7025320003|KOSDAQ|2010-01-04|2026-08-21|025320_01,025320,KR7025320003|KOSDAQ|2010-01-04|2026-08-21,2023-07-10,2023-07-07,3030.00000000,2023-07-27,nan,-17.26000000,14,False,2023-07-27,nan,-17.26000000,14,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7025320003,,,,,,,,,,,,,,,,,,,KR7025320003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025320_02,025320|KR7025320003|KOSDAQ|2010-01-04|2026-08-21|025320_02,025320,KR7025320003|KOSDAQ|2010-01-04|2026-08-21,2023-08-14,2023-08-11,2822.00000000,2024-02-01,nan,154.64000000,115,False,2024-02-01,nan,154.64000000,115,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7025320003,,,,,,,,,,,,,,,,,,,KR7025320003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025540_01,025540|KR7025540006|KOSPI|2010-01-04|2026-08-21|025540_01,025540,KR7025540006|KOSPI|2010-01-04|2026-08-21,2023-11-06,2023-11-03,71700.00000000,2024-04-05,nan,-15.90000000,104,False,2024-04-05,nan,-15.90000000,104,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7025540006,,,,,,,,,,,,,,,,,,,KR7025540006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025550_01,025550|KR7025550005|KOSDAQ|2010-01-04|2026-08-21|025550_01,025550,KR7025550005|KOSDAQ|2010-01-04|2026-08-21,2025-01-20,2025-01-17,4720.00000000,2025-02-04,nan,-17.80000000,8,False,2025-02-04,nan,-17.80000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7025550005,,,,,,,,,,,,,,,,,,,KR7025550005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025560_01,025560|KR7025560004|KOSPI|2010-01-04|2026-08-21|025560_01,025560,KR7025560004|KOSPI|2010-01-04|2026-08-21,2023-03-06,2023-03-03,8104.00000000,2023-08-01,nan,65.81000000,103,False,2023-08-01,nan,65.81000000,103,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7025560004,,,,,,,,,,,,,,,,,,,KR7025560004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025820_01,025820|KR7025820002|KOSPI|2010-01-04|2026-08-21|025820_01,025820,KR7025820002|KOSPI|2010-01-04|2026-08-21,2024-04-08,2024-04-05,5760.00000000,2025-05-30,nan,-26.22000000,277,True,2025-05-30,nan,-26.22000000,277,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7025820002,,,,,,,,,,,,,,,,,,,KR7025820002,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
025880_01,025880|KR7025880006|KOSDAQ|2010-01-04|2026-08-21|025880_01,025880,KR7025880006|KOSDAQ|2010-01-04|2026-08-21,2024-10-14,2024-10-11,3075.00000000,2024-12-10,nan,-18.70000000,42,False,2024-12-10,nan,-18.70000000,42,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7025880006,,,,,,,,,,,,,,,,,,,KR7025880006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
025980_01,025980|KR7025980004|KOSDAQ|2010-01-04|2026-08-21|025980_01,025980,KR7025980004|KOSDAQ|2010-01-04|2026-08-21,2025-05-07,2025-05-02,6590.00000000,2025-05-30,nan,12.59000000,18,True,2025-05-30,nan,12.59000000,18,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7025980004,,,,,,,,,,,,,,,,,,,KR7025980004,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
026150_01,026150|KR7026150003|KOSDAQ|2010-01-04|2026-08-21|026150_01,026150,KR7026150003|KOSDAQ|2010-01-04|2026-08-21,2025-04-28,2025-04-25,8400.00000000,2025-05-30,nan,-11.31000000,22,True,2025-05-30,nan,-11.31000000,22,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7026150003,,,,,,,,,,,,,,,,,,,KR7026150003,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
026890_01,026890|KR7026890004|KOSPI|2010-01-04|2026-08-21|026890_01,026890,KR7026890004|KOSPI|2010-01-04|2026-08-21,2024-05-07,2024-05-03,9050.00000000,2025-05-30,nan,21.10000000,259,True,2025-05-30,nan,21.10000000,259,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7026890004,,,,,,,,,,,,,,,,,,,KR7026890004,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
026940_01,026940|KR7026940007|KOSPI|2010-01-04|2026-08-21|026940_01,026940,KR7026940007|KOSPI|2010-01-04|2026-08-21,2023-12-11,2023-12-08,5360.00000000,2023-12-19,nan,-15.21000000,7,False,2023-12-19,nan,-15.21000000,7,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7026940007,,,,,,,,,,,,,,,,,,,KR7026940007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
026960_01,026960|KR7026960005|KOSPI|2016-07-15|2026-08-21|026960_01,026960,KR7026960005|KOSPI|2016-07-15|2026-08-21,2024-11-11,2024-11-08,26450.00000000,2025-05-30,nan,-1.70000000,134,True,2025-05-30,nan,-1.70000000,134,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7026960005,,,,,,,,,,,,,,,,,,,KR7026960005,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
027830_01,027830|KR7027830009|KOSDAQ|2010-01-04|2026-08-21|027830_01,027830,KR7027830009|KOSDAQ|2010-01-04|2026-08-21,2023-12-04,2023-12-01,2490.00000000,2023-12-14,nan,-17.87000000,9,False,2023-12-14,nan,-17.87000000,9,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7027830009,,,,,,,,,,,,,,,,,,,KR7027830009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
028050_01,028050|KR7028050003|KOSPI|2010-01-04|2026-08-21|028050_01,028050,KR7028050003|KOSPI|2010-01-04|2026-08-21,2023-02-20,2023-02-17,28250.00000000,2023-10-31,nan,-17.52000000,171,False,2023-10-31,nan,-17.52000000,171,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7028050003,,,,,,,,,,,,,,,,,,,KR7028050003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
028260_01,028260|KR7028260008|KOSPI|2014-12-18|2026-08-21|028260_01,028260,KR7028260008|KOSPI|2014-12-18|2026-08-21,2022-07-04,2022-07-01,123000.00000000,2022-09-29,nan,-14.63000000,61,False,2022-09-29,nan,-14.63000000,61,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7028260008,,,,,,,,,,,,,,,,,,,KR7028260008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
028260_02,028260|KR7028260008|KOSPI|2014-12-18|2026-08-21|028260_02,028260,KR7028260008|KOSPI|2014-12-18|2026-08-21,2023-12-04,2023-12-01,119500.00000000,2025-05-30,nan,25.36000000,361,True,2025-05-30,nan,25.36000000,361,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7028260008,,,,,,,,,,,,,,,,,,,KR7028260008,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
028670_01,028670|KR7028670008|KOSPI|2010-01-04|2026-08-21|028670_01,028670,KR7028670008|KOSPI|2010-01-04|2026-08-21,2023-02-27,2023-02-24,6680.00000000,2023-03-21,nan,-14.07000000,16,False,2023-03-21,nan,-14.07000000,16,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7028670008,,,,,,,,,,,,,,,,,,,KR7028670008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
029460_01,029460|KR7029460003|KOSPI|2010-01-04|2026-08-21|029460_01,029460,KR7029460003|KOSPI|2010-01-04|2026-08-21,2023-04-03,2023-03-31,21900.00000000,2023-05-18,nan,-15.16000000,32,False,2023-05-18,nan,-15.16000000,32,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7029460003,,,,,,,,,,,,,,,,,,,KR7029460003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
029460_02,029460|KR7029460003|KOSPI|2010-01-04|2026-08-21|029460_02,029460,KR7029460003|KOSPI|2010-01-04|2026-08-21,2024-01-22,2024-01-19,20800.00000000,2024-09-06,nan,-16.35000000,156,False,2024-09-06,nan,-16.35000000,156,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7029460003,,,,,,,,,,,,,,,,,,,KR7029460003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
029530_01,029530|KR7029530003|KOSPI|2010-01-04|2026-08-21|029530_01,029530,KR7029530003|KOSPI|2010-01-04|2026-08-21,2022-09-19,2022-09-16,35800.00000000,2025-05-30,nan,37.29000000,660,True,2025-05-30,nan,37.29000000,660,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7029530003,,,,,,,,,,,,,,,,,,,KR7029530003,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
029780_01,029780|KR7029780004|KOSPI|2010-01-04|2026-08-21|029780_01,029780,KR7029780004|KOSPI|2010-01-04|2026-08-21,2023-11-20,2023-11-17,33050.00000000,2025-05-30,nan,30.71000000,371,True,2025-05-30,nan,30.71000000,371,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7029780004,,,,,,,,,,,,,,,,,,,KR7029780004,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
029960_01,029960|KR7029960002|KOSDAQ|2010-01-04|2025-06-13|029960_01,029960,KR7029960002|KOSDAQ|2010-01-04|2025-06-13,2024-11-18,2024-11-15,8950.00000000,2025-05-30,MANDATORY_CASH_CORPORATE_ACTION,0.56000000,129,True,2025-05-30,MANDATORY_CASH_CORPORATE_ACTION,0.56000000,129,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7029960002,,,KRX-LIFECYCLE-KR7029960002,MANDATORY_CASH_CORPORATE_ACTION,SETTLEMENT_PENDING,,,9000.00000000,CASH_PER_SHARE,https://kind.krx.co.kr/external/2025/03/18/000013/20250318000040/11347.htm,MANDATORY_CASH_CORPORATE_ACTION,SETTLEMENT_PENDING,,,,9000.00000000,CASH_PER_SHARE,https://kind.krx.co.kr/external/2025/03/18/000013/20250318000040/11347.htm,KR7029960002,,,KRX-LIFECYCLE-KR7029960002,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=MANDATORY_CASH_CORPORATE_ACTION;CANDIDATE=MANDATORY_CASH_CORPORATE_ACTION
030000_01,030000|KR7030000004|KOSPI|2010-01-04|2026-08-21|030000_01,030000,KR7030000004|KOSPI|2010-01-04|2026-08-21,2022-04-25,2022-04-22,25050.00000000,2023-01-04,nan,-14.77000000,174,False,2023-01-04,nan,-14.77000000,174,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7030000004,,,,,,,,,,,,,,,,,,,KR7030000004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
030000_02,030000|KR7030000004|KOSPI|2010-01-04|2026-08-21|030000_02,030000,KR7030000004|KOSPI|2010-01-04|2026-08-21,2023-10-10,2023-10-06,20600.00000000,2024-08-06,nan,-17.48000000,205,False,2024-08-06,nan,-17.48000000,205,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7030000004,,,,,,,,,,,,,,,,,,,KR7030000004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
030200_01,030200|KR7030200000|KOSPI|2010-01-04|2026-08-21|030200_01,030200,KR7030200000|KOSPI|2010-01-04|2026-08-21,2023-10-10,2023-10-06,33450.00000000,2025-05-30,nan,51.87000000,400,True,2025-05-30,nan,51.87000000,400,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7030200000,,,,,,,,,,,,,,,,,,,KR7030200000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
030530_01,030530|KR7030530000|KOSDAQ|2010-01-04|2026-08-21|030530_01,030530,KR7030530000|KOSDAQ|2010-01-04|2026-08-21,2025-03-24,2025-03-21,4800.00000000,2025-03-31,nan,-21.98000000,6,False,2025-03-31,nan,-21.98000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7030530000,,,,,,,,,,,,,,,,,,,KR7030530000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
030530_02,030530|KR7030530000|KOSDAQ|2010-01-04|2026-08-21|030530_02,030530,KR7030530000|KOSDAQ|2010-01-04|2026-08-21,2025-05-26,2025-05-23,5110.00000000,2025-05-30,nan,5.87000000,5,True,2025-05-30,nan,5.87000000,5,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7030530000,,,,,,,,,,,,,,,,,,,KR7030530000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
030610_01,030610|KR7030610000|KOSPI|2010-01-04|2026-08-21|030610_01,030610,KR7030610000|KOSPI|2010-01-04|2026-08-21,2025-02-24,2025-02-21,6580.00000000,2025-04-08,nan,-14.89000000,31,False,2025-04-08,nan,-14.89000000,31,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7030610000,,,,,,,,,,,,,,,,,,,KR7030610000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
030610_02,030610|KR7030610000|KOSPI|2010-01-04|2026-08-21|030610_02,030610,KR7030610000|KOSPI|2010-01-04|2026-08-21,2025-04-28,2025-04-25,6350.00000000,2025-05-30,nan,23.15000000,22,True,2025-05-30,nan,23.15000000,22,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7030610000,,,,,,,,,,,,,,,,,,,KR7030610000,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
030720_01,030720|KR7030720007|KOSPI|2010-01-04|2026-08-21|030720_01,030720,KR7030720007|KOSPI|2010-01-04|2026-08-21,2023-08-07,2023-08-04,9590.00000000,2023-09-08,nan,-14.49000000,24,False,2023-09-08,nan,-14.49000000,24,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7030720007,,,,,,,,,,,,,,,,,,,KR7030720007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
031330_01,031330|KR7031330004|KOSDAQ|2010-01-04|2026-08-21|031330_01,031330,KR7031330004|KOSDAQ|2010-01-04|2026-08-21,2024-05-07,2024-05-03,3690.00000000,2024-08-06,nan,-17.75000000,64,False,2024-08-06,nan,-17.75000000,64,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7031330004,,,,,,,,,,,,,,,,,,,KR7031330004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
031430_01,031430|KR7031430002|KOSPI|2011-07-14|2026-08-21|031430_01,031430,KR7031430002|KOSPI|2011-07-14|2026-08-21,2022-06-07,2022-06-03,35500.00000000,2022-06-24,nan,-15.35000000,14,False,2022-06-24,nan,-15.35000000,14,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7031430002,,,,,,,,,,,,,,,,,,,KR7031430002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
032190_01,032190|KR7032190001|KOSDAQ|2010-01-04|2026-08-21|032190_01,032190,KR7032190001|KOSDAQ|2010-01-04|2026-08-21,2022-10-31,2022-10-28,15250.00000000,2023-03-02,nan,218.36000000,85,False,2023-03-02,nan,218.36000000,85,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7032190001,,,,,,,,,,,,,,,,,,,KR7032190001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
032350_01,032350|KR7032350001|KOSPI|2010-01-04|2026-08-21|032350_01,032350,KR7032350001|KOSPI|2010-01-04|2026-08-21,2023-01-09,2023-01-06,14300.00000000,2023-03-15,nan,-13.15000000,45,False,2023-03-15,nan,-13.15000000,45,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7032350001,,,,,,,,,,,,,,,,,,,KR7032350001,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
032540_01,032540|KR7032540007|KOSDAQ|2010-01-04|2026-08-21|032540_01,032540,KR7032540007|KOSDAQ|2010-01-04|2026-08-21,2023-05-22,2023-05-19,5308.00000000,2023-07-07,nan,-16.71000000,33,False,2023-07-07,nan,-16.71000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7032540007,,,,,,,,,,,,,,,,,,,KR7032540007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
