ticker,date,open,high,low,close,volume,trading_value
021240,2026-08-18,97300.0,97900.0,95200.0,96500.0,171027.0,16435523450.0
021240,2026-08-19,94700.0,94700.0,91900.0,93500.0,126408.0,11769107950.0
021240,2026-08-20,93300.0,94900.0,92200.0,93400.0,172573.0,16124535600.0
021240,2026-08-21,92200.0,96700.0,91800.0,95900.0,123816.0,11737097700.0
