strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V2,229200,2021-12-03,2021-12-06,14655.0,2022-01-27,2022-01-28,12095.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-17.47,5.29,-18.12,39,22.76,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2022-01-28,12095.0
V2,229200,2023-03-31,2023-04-03,12685.0,2024-12-09,2024-12-10,10950.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-13.68,30.98,-15.21,414,44.66,2,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-12-10,10950.0
V2,229200,2025-07-18,2025-07-21,13665.0,2026-05-31,2026-06-01,18725.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,37.03,58.98,-6.44,210,21.95,3,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-06-01,18725.0
V3,229200,2021-12-03,2021-12-06,14655.0,2026-02-06,2026-02-09,19175.0,SOFT_EXIT,REALIZED,30.84,45.96,-36.61,1023,15.12,1,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-02-09,19175.0
V4,229200,2021-12-03,2021-12-06,14655.0,2022-01-28,2022-02-03,12560.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-14.3,5.29,-19.07,40,19.59,1,PATTERN_A_FAST_FINAL_STRATEGY_V04,2022-02-03,12560.0
V4,229200,2023-03-31,2023-04-03,12685.0,2023-09-25,2023-09-26,13220.0,WINNER_HARD_EXIT,REALIZED,4.22,30.98,-5.24,122,26.76,2,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-09-26,13220.0
V4,229200,2024-03-15,2024-03-18,14625.0,2024-08-05,2024-08-06,12015.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-17.85,7.66,-23.35,97,25.51,3,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-08-06,12015.0
V4,229200,2025-07-18,2025-07-21,13665.0,2026-06-08,2026-06-09,16140.0,WINNER_HARD_EXIT,REALIZED,18.11,58.98,-6.44,215,40.87,4,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,16140.0
Julia,229200,2021-12-03,2021-12-06,14655.0,2026-05-31,2026-06-01,18725.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,27.77,48.24,-36.61,1096,20.47,1,JULIA_STRATEGY_V00,2026-06-01,18725.0
