ticker,date,candidate_open,candidate_high,candidate_low,candidate_close,candidate_volume,pykrx_row_present,pykrx_open,pykrx_high,pykrx_low,pykrx_close,pykrx_volume,in_canonical_calendar,in_pit_lifecycle,in_suspension_authority,candidate_pykrx_ohlcv_exact_match,phantom_structure_valid,downstream_normalization_rule_id,classification,reconciliation_status,reconciliation_failure_reason
035720,2021-04-12,0.0,0.0,0.0,112000.0,0.0,True,0.0,0.0,0.0,112000.0,0.0,False,True,True,True,True,RULE_PHANTOM_ROW_ZERO_OHL_VOL,UPSTREAM_TRADING_SUSPENSION_PHANTOM_ROW,RECONCILED,
035720,2021-04-13,0.0,0.0,0.0,112000.0,0.0,True,0.0,0.0,0.0,112000.0,0.0,False,True,True,True,True,RULE_PHANTOM_ROW_ZERO_OHL_VOL,UPSTREAM_TRADING_SUSPENSION_PHANTOM_ROW,RECONCILED,
035720,2021-04-14,0.0,0.0,0.0,112000.0,0.0,True,0.0,0.0,0.0,112000.0,0.0,False,True,True,True,True,RULE_PHANTOM_ROW_ZERO_OHL_VOL,UPSTREAM_TRADING_SUSPENSION_PHANTOM_ROW,RECONCILED,
