ticker,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_pattern_a_stage_report,entry_pattern_a_stage_reconstructed,entry_pattern_a_score,score_status,score_bucket,trade_status,exit_type,exit_execution_date,return_pct,return_source,latest_target_as_of,score_error
003570,SNT다이내믹스,KOSPI,003570_05,5,2023-10-20,2023-10-23,11630.0,EARLY_TREND,EARLY_TREND,67.75543413267947,READY,"[65, 70)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2024-03-04,60.62,REALIZED_REPORT_HISTORY,2026-09-21,
003620,KG모빌리티,KOSPI,003620_01,1,2013-05-31,2013-06-03,42656.0,TRANSITION,TRANSITION,12.067226923185931,READY,"[10, 15)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-93.9,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
003650,미창석유,KOSPI,003650_01,1,2014-08-22,2014-08-25,78000.0,TRANSITION,TRANSITION,99.90389796745565,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-12-18,-15.38,REALIZED_REPORT_HISTORY,2026-09-21,
003650,미창석유,KOSPI,003650_02,2,2015-05-15,2015-05-18,83400.0,TRANSITION,TRANSITION,57.108591379300684,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-05,-17.39,REALIZED_REPORT_HISTORY,2026-09-21,
003650,미창석유,KOSPI,003650_03,3,2016-02-19,2016-02-22,87500.0,TRANSITION,TRANSITION,77.44107265804195,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-08-06,-15.43,REALIZED_REPORT_HISTORY,2026-09-21,
003650,미창석유,KOSPI,003650_04,4,2021-04-02,2021-04-05,77800.0,TRANSITION,TRANSITION,57.93254142274147,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-03-24,-15.17,REALIZED_REPORT_HISTORY,2026-09-21,
003650,미창석유,KOSPI,003650_05,5,2024-03-22,2024-03-25,80300.0,TRANSITION,TRANSITION,64.27521990497823,READY,"[60, 65)",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,58.9,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
003670,포스코퓨처엠,KOSPI,003670_01,1,2014-05-09,2014-05-12,14156.0,TRANSITION,TRANSITION,52.97950034978435,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-01-22,-16.67,REALIZED_REPORT_HISTORY,2026-09-21,
003670,포스코퓨처엠,KOSPI,003670_02,2,2017-03-24,2017-03-27,13508.0,TRANSITION,TRANSITION,50.02168477449927,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2018-02-01,231.7,REALIZED_REPORT_HISTORY,2026-09-21,
003670,포스코퓨처엠,KOSPI,003670_03,3,2020-01-31,2020-02-03,51130.0,EARLY_TREND,EARLY_TREND,68.72391785975073,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-17,-26.16,REALIZED_REPORT_HISTORY,2026-09-21,
003670,포스코퓨처엠,KOSPI,003670_04,4,2022-08-12,2022-08-16,156544.0,TRANSITION,TRANSITION,77.57054871516802,READY,"[75, 80)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2023-06-01,117.65,REALIZED_REPORT_HISTORY,2026-09-21,
003670,포스코퓨처엠,KOSPI,003670_05,5,2026-05-08,2026-05-11,290000.0,TRANSITION,TRANSITION,18.605433408010565,READY,"[15, 20)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-18,-19.83,REALIZED_REPORT_HISTORY,2026-09-21,
003680,한성기업,KOSPI,003680_01,1,2015-07-10,2015-07-13,10750.0,TRANSITION,TRANSITION,66.63332150117783,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-07-31,-18.98,REALIZED_REPORT_HISTORY,2026-09-21,
003720,삼영,KOSPI,003720_01,1,2020-02-07,2020-02-10,1250.0,TRANSITION,TRANSITION,49.162457312089344,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-02,-18.4,REALIZED_REPORT_HISTORY,2026-09-21,
003720,삼영,KOSPI,003720_02,2,2023-03-24,2023-03-27,3510.0,TRANSITION,TRANSITION,52.26325670456021,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-04,224.79,REALIZED_REPORT_HISTORY,2026-09-21,
003780,진양산업,KOSPI,003780_01,1,2013-09-27,2013-09-30,2550.0,TRANSITION,TRANSITION,84.11801548155937,READY,"[80, 85)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-01,132.55,REALIZED_REPORT_HISTORY,2026-09-21,
003800,에이스침대,KOSDAQ,003800_01,1,2013-03-08,2013-03-11,16500.0,TRANSITION,TRANSITION,71.70503823936514,READY,"[70, 75)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2014-05-02,31.51,REALIZED_REPORT_HISTORY,2026-09-21,
003800,에이스침대,KOSDAQ,003800_02,2,2017-04-07,2017-04-10,35340.0,TRANSITION,TRANSITION,96.69395755572181,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-07-11,-16.81,REALIZED_REPORT_HISTORY,2026-09-21,
003800,에이스침대,KOSDAQ,003800_03,3,2019-05-03,2019-05-07,31450.0,TRANSITION,TRANSITION,48.76144871308243,READY,"[45, 50)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,2.7,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
003830,대한화섬,KOSPI,003830_01,1,2014-02-14,2014-02-17,65500.0,TRANSITION,TRANSITION,39.12861723788642,READY,"[35, 40)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-09-01,69.47,REALIZED_REPORT_HISTORY,2026-09-21,
003830,대한화섬,KOSPI,003830_02,2,2017-06-02,2017-06-05,121500.0,EARLY_TREND,EARLY_TREND,73.09629615556038,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-01-07,-15.64,REALIZED_REPORT_HISTORY,2026-09-21,
003830,대한화섬,KOSPI,003830_03,3,2021-03-19,2021-03-22,140000.0,EARLY_TREND,EARLY_TREND,66.95905622127705,READY,"[65, 70)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,4.64,REALIZED_REPORT_HISTORY,2026-09-21,
003830,대한화섬,KOSPI,003830_04,4,2023-01-27,2023-01-30,138500.0,TRANSITION,TRANSITION,71.63527869842582,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-03-24,-15.52,REALIZED_REPORT_HISTORY,2026-09-21,
003830,대한화섬,KOSPI,003830_05,5,2024-02-02,2024-02-05,121200.0,TRANSITION,TRANSITION,52.29903221289341,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-23,-15.43,REALIZED_REPORT_HISTORY,2026-09-21,
003830,대한화섬,KOSPI,003830_06,6,2024-10-18,2024-10-21,121500.0,TRANSITION,TRANSITION,71.20418632361526,READY,"[70, 75)",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,-7.9,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_01,1,2013-01-11,2013-01-14,3400.0,TRANSITION,TRANSITION,77.35870743721789,READY,"[75, 80)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2013-08-01,35.53,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_02,2,2015-02-27,2015-03-02,5820.0,EARLY_TREND,EARLY_TREND,66.11285774529338,READY,"[65, 70)",REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,2016-08-01,66.12,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_03,3,2016-08-05,2016-08-08,9366.0,EARLY_TREND,EARLY_TREND,86.84941915176857,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-11-03,-15.67,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_04,4,2018-01-26,2018-01-29,9119.0,TRANSITION,TRANSITION,46.662255053774295,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-02-08,-17.61,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_05,5,2018-04-06,2018-04-09,8819.0,TRANSITION,TRANSITION,64.51138983086557,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-05-24,-15.44,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_06,6,2019-04-12,2019-04-15,9323.0,EARLY_TREND,EARLY_TREND,72.64460008566624,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-16,-13.72,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_07,7,2020-11-27,2020-11-30,15601.0,TRANSITION,TRANSITION,81.99733912528735,READY,"[80, 85)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-05-03,35.1,REALIZED_REPORT_HISTORY,2026-09-21,
003850,보령,KOSPI,003850_08,8,2024-02-02,2024-02-05,12010.0,TRANSITION,TRANSITION,32.3441796307411,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-06-12,-16.15,REALIZED_REPORT_HISTORY,2026-09-21,
003920,남양유업,KOSPI,003920_01,1,2013-12-13,2013-12-16,93748.0,TRANSITION,TRANSITION,84.57982384297578,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-06-17,-15.91,REALIZED_REPORT_HISTORY,2026-09-21,
003920,남양유업,KOSPI,003920_02,2,2017-01-13,2017-01-16,75456.0,TRANSITION,TRANSITION,77.37127344592844,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2017-10-13,-15.68,REALIZED_REPORT_HISTORY,2026-09-21,
003920,남양유업,KOSPI,003920_03,3,2023-02-03,2023-02-06,54877.0,TRANSITION,TRANSITION,89.03828297834364,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-04-25,-14.49,REALIZED_REPORT_HISTORY,2026-09-21,
003920,남양유업,KOSPI,003920_04,4,2024-02-02,2024-02-05,59400.0,TRANSITION,TRANSITION,88.72592606242125,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-04-09,-15.32,REALIZED_REPORT_HISTORY,2026-09-21,
003920,남양유업,KOSPI,003920_05,5,2024-10-25,2024-10-28,65900.0,EARLY_TREND,EARLY_TREND,92.55010686856926,READY,"[90, 95)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-09-03,-14.87,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_01,1,2015-03-13,2015-03-16,18300.0,TRANSITION,TRANSITION,60.410037263387316,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-03-24,-14.75,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_02,2,2015-03-27,2015-03-30,18500.0,TRANSITION,TRANSITION,60.410037263387316,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-08-03,14.32,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_03,3,2016-06-03,2016-06-07,21500.0,EARLY_TREND,EARLY_TREND,86.39132964755177,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-08-30,-15.35,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_04,4,2017-06-02,2017-06-05,26800.0,TRANSITION,TRANSITION,62.04586499057999,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2017-10-11,-15.3,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_05,5,2018-03-16,2018-03-19,30500.0,TRANSITION,TRANSITION,90.37975777346779,READY,"[90, 95)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,0.0,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_06,6,2023-01-13,2023-01-16,28550.0,TRANSITION,TRANSITION,76.25416282468656,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-03-15,-14.89,REALIZED_REPORT_HISTORY,2026-09-21,
003960,사조대림,KOSPI,003960_07,7,2023-12-08,2023-12-11,32800.0,EARLY_TREND,EARLY_TREND,75.21088607361493,READY,"[75, 80)",REALIZED,EXIT3_PROGRESSED_TO_WEAK,2025-02-03,18.9,REALIZED_REPORT_HISTORY,2026-09-21,
004000,롯데정밀화학,KOSPI,004000_01,1,2017-03-17,2017-03-20,36000.0,TRANSITION,TRANSITION,57.467671473627824,READY,"[55, 60)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-02,101.67,REALIZED_REPORT_HISTORY,2026-09-21,
004000,롯데정밀화학,KOSPI,004000_02,2,2026-04-17,2026-04-20,54700.0,TRANSITION,TRANSITION,70.34094078765536,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-09,-17.18,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_01,1,2013-11-01,2013-11-04,89500.0,TRANSITION,TRANSITION,37.28390841061239,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-01-28,-15.98,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_02,2,2015-04-10,2015-04-13,79400.0,TRANSITION,TRANSITION,41.07415946325485,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-06-22,-15.37,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_03,3,2017-01-13,2017-01-16,61300.0,TRANSITION,TRANSITION,35.92626391258437,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2017-09-25,-16.31,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_04,4,2018-05-18,2018-05-21,64800.0,TRANSITION,TRANSITION,60.21548353503629,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-06-20,-15.74,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_05,5,2021-01-08,2021-01-11,47100.0,TRANSITION,TRANSITION,22.414871560001995,READY,"[20, 25)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-02-01,-18.79,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_06,6,2021-03-26,2021-03-29,47150.0,TRANSITION,TRANSITION,24.021034544333816,READY,"[20, 25)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-01,14.32,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_07,7,2025-07-04,2025-07-07,35250.0,TRANSITION,TRANSITION,35.39294553838806,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-11-24,-14.33,REALIZED_REPORT_HISTORY,2026-09-21,
004020,현대제철,KOSPI,004020_08,8,2026-02-20,2026-02-23,39150.0,TRANSITION,TRANSITION,48.086698361184254,READY,"[45, 50)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-07-01,-26.44,REALIZED_REPORT_HISTORY,2026-09-21,
004060,SG세계물산,KOSPI,004060_01,1,2015-09-18,2015-09-21,9990.0,TRANSITION,TRANSITION,62.41048987456055,READY,"[60, 65)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-78.58,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
004080,신흥,KOSPI,004080_01,1,2014-07-25,2014-07-28,7650.0,TRANSITION,TRANSITION,36.349580567818926,READY,"[35, 40)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-09-01,43.79,REALIZED_REPORT_HISTORY,2026-09-21,
004090,한국석유,KOSPI,004090_01,1,2013-03-08,2013-03-11,2146.0,TRANSITION,TRANSITION,17.363739473012902,READY,"[15, 20)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-06-01,622.27,REALIZED_REPORT_HISTORY,2026-09-21,
004090,한국석유,KOSPI,004090_02,2,2026-01-30,2026-02-02,14850.0,TRANSITION,TRANSITION,80.39057391926188,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-02,-17.78,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_01,1,2013-05-24,2013-05-27,871.0,TRANSITION,TRANSITION,72.52948054242886,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-12-03,-19.06,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_02,2,2014-05-30,2014-06-02,1030.0,EARLY_TREND,EARLY_TREND,95.52981470410428,READY,"[95, 100]",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-05-18,46.6,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_03,3,2020-02-07,2020-02-10,1720.0,TRANSITION,TRANSITION,11.364387733988163,READY,"[10, 15)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-02-21,-17.44,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_04,4,2021-04-02,2021-04-05,1775.0,TRANSITION,TRANSITION,51.13529799828331,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-10-01,7.89,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_05,5,2022-12-02,2022-12-05,1720.0,TRANSITION,TRANSITION,68.64646283290337,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-12-21,-18.6,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_06,6,2023-01-13,2023-01-16,1660.0,TRANSITION,TRANSITION,81.2483597735468,READY,"[80, 85)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2023-11-01,85.54,REALIZED_REPORT_HISTORY,2026-09-21,
004100,태양금속,KOSPI,004100_07,7,2026-03-13,2026-03-16,3175.0,TRANSITION,TRANSITION,40.51363925977631,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-14,-16.69,REALIZED_REPORT_HISTORY,2026-09-21,
004140,동방,KOSPI,004140_01,1,2018-05-04,2018-05-08,2040.0,TRANSITION,TRANSITION,31.387687533964208,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-07-03,-17.01,REALIZED_REPORT_HISTORY,2026-09-21,
004140,동방,KOSPI,004140_02,2,2019-04-19,2019-04-22,2320.0,TRANSITION,TRANSITION,39.18128953522879,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-04-26,-15.82,REALIZED_REPORT_HISTORY,2026-09-21,
004140,동방,KOSPI,004140_03,3,2025-06-20,2025-06-23,2760.0,TRANSITION,TRANSITION,61.831464010487494,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-21,-16.85,REALIZED_REPORT_HISTORY,2026-09-21,
004150,한솔홀딩스,KOSPI,004150_01,1,2013-02-01,2013-02-04,6836.0,TRANSITION,TRANSITION,57.17944792902023,READY,"[55, 60)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2013-08-01,14.99,REALIZED_REPORT_HISTORY,2026-09-21,
004150,한솔홀딩스,KOSPI,004150_02,2,2015-05-22,2015-05-26,10641.0,EARLY_TREND,EARLY_TREND,70.6006007532431,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-12,-17.82,REALIZED_REPORT_HISTORY,2026-09-21,
004150,한솔홀딩스,KOSPI,004150_03,3,2021-04-23,2021-04-26,4925.0,TRANSITION,TRANSITION,19.22649310563059,READY,"[15, 20)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-18,-16.75,REALIZED_REPORT_HISTORY,2026-09-21,
004150,한솔홀딩스,KOSPI,004150_04,4,2025-06-13,2025-06-16,3155.0,TRANSITION,TRANSITION,37.22943722943727,READY,"[35, 40)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,9.51,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
004170,신세계,KOSPI,004170_01,1,2013-11-29,2013-12-02,254000.0,TRANSITION,TRANSITION,56.665473010228474,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-02-17,-15.35,REALIZED_REPORT_HISTORY,2026-09-21,
004170,신세계,KOSPI,004170_02,2,2015-05-08,2015-05-11,210000.0,TRANSITION,TRANSITION,36.33651363886542,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-08-23,-14.52,REALIZED_REPORT_HISTORY,2026-09-21,
004170,신세계,KOSPI,004170_03,3,2017-04-28,2017-05-02,203000.0,TRANSITION,TRANSITION,77.94001163687109,READY,"[75, 80)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2018-05-02,105.67,REALIZED_REPORT_HISTORY,2026-09-21,
004170,신세계,KOSPI,004170_04,4,2021-03-05,2021-03-08,296000.0,TRANSITION,TRANSITION,53.87100425771517,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-20,-15.2,REALIZED_REPORT_HISTORY,2026-09-21,
004170,신세계,KOSPI,004170_05,5,2025-06-20,2025-06-23,185000.0,TRANSITION,TRANSITION,24.331746644799118,READY,"[20, 25)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-04,128.65,REALIZED_REPORT_HISTORY,2026-09-21,
004250,NPC,KOSPI,004250_01,1,2013-03-08,2013-03-11,2880.0,TRANSITION,TRANSITION,96.29636628074117,READY,"[95, 100]",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2013-09-02,64.06,REALIZED_REPORT_HISTORY,2026-09-21,
004250,NPC,KOSPI,004250_02,2,2015-04-17,2015-04-20,6770.0,EARLY_TREND,EARLY_TREND,82.53295395110375,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2017-11-28,-15.95,REALIZED_REPORT_HISTORY,2026-09-21,
004250,NPC,KOSPI,004250_03,3,2021-02-19,2021-02-22,4105.0,TRANSITION,TRANSITION,50.029189351614164,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2022-01-03,155.79,REALIZED_REPORT_HISTORY,2026-09-21,
004270,남성,KOSPI,004270_01,1,2013-05-24,2013-05-27,6662.0,TRANSITION,TRANSITION,56.21227468040504,READY,"[55, 60)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2019-11-01,300.98,REALIZED_REPORT_HISTORY,2026-09-21,
004270,남성,KOSPI,004270_02,2,2020-11-20,2020-11-23,35975.0,EARLY_TREND,EARLY_TREND,80.95226026311873,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-02-01,-21.77,REALIZED_REPORT_HISTORY,2026-09-21,
004360,세방,KOSPI,004360_01,1,2013-05-31,2013-06-03,19550.0,EARLY_TREND,EARLY_TREND,87.93586976940038,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-11-20,-15.35,REALIZED_REPORT_HISTORY,2026-09-21,
004360,세방,KOSPI,004360_02,2,2019-04-05,2019-04-08,14450.0,TRANSITION,TRANSITION,47.36630478488139,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-07-30,-16.96,REALIZED_REPORT_HISTORY,2026-09-21,
004360,세방,KOSPI,004360_03,3,2021-01-08,2021-01-11,15000.0,TRANSITION,TRANSITION,42.00322827111895,READY,"[40, 45)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2021-09-01,-10.0,REALIZED_REPORT_HISTORY,2026-09-21,
004360,세방,KOSPI,004360_04,4,2022-08-26,2022-08-29,13100.0,TRANSITION,TRANSITION,72.75871334098414,READY,"[70, 75)",REALIZED,EXIT3_PROGRESSED_TO_WEAK,2023-06-01,12.29,REALIZED_REPORT_HISTORY,2026-09-21,
004360,세방,KOSPI,004360_05,5,2026-02-20,2026-02-23,16900.0,TRANSITION,TRANSITION,54.92022509308325,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-05,-14.67,REALIZED_REPORT_HISTORY,2026-09-21,
004360,세방,KOSPI,004360_06,6,2026-03-20,2026-03-23,15480.0,TRANSITION,TRANSITION,55.222105044984445,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-09,-16.67,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_01,1,2013-05-03,2013-05-06,335000.0,EARLY_TREND,EARLY_TREND,100.0,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-06-04,-15.37,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_02,2,2014-01-17,2014-01-20,270000.0,TRANSITION,TRANSITION,77.36303198312535,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-01-27,-15.19,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_03,3,2015-06-12,2015-06-15,277500.0,TRANSITION,TRANSITION,38.654426714312024,READY,"[35, 40)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2016-04-01,44.14,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_04,4,2019-03-15,2019-03-18,302000.0,TRANSITION,TRANSITION,43.19244131602387,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-05-20,-14.9,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_05,5,2020-04-03,2020-04-06,304500.0,TRANSITION,TRANSITION,41.458803439653444,READY,"[40, 45)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2024-02-01,23.32,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_06,6,2024-05-31,2024-06-03,467000.0,EARLY_TREND,EARLY_TREND,98.351414165354,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-08-26,-14.99,REALIZED_REPORT_HISTORY,2026-09-21,
004370,농심,KOSPI,004370_07,7,2025-04-04,2025-04-07,387500.0,TRANSITION,TRANSITION,64.58488681588194,READY,"[60, 65)",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,1.94,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
