requested_date,sector_code,classification,ticker_count,http_status,content_type,response_length,response_sha256,json_parse_error_type,attempts
2025-08-01,1009,JSON_PARSE_ERROR,0,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,JSONDecodeError,3
2025-08-01,1027,JSON_PARSE_ERROR,0,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,JSONDecodeError,3
2025-08-01,1021,JSON_PARSE_ERROR,0,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,JSONDecodeError,3
2025-08-01,1025,JSON_PARSE_ERROR,0,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,JSONDecodeError,3
2025-08-01,2024,JSON_PARSE_ERROR,0,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,JSONDecodeError,3
2025-08-01,2066,JSON_PARSE_ERROR,0,200,text/html;charset=UTF-8,7449,a26c4492ba2dbed3f4e0b65b96da9197d3122dc63b72256ad2536fa087457fe9,JSONDecodeError,3
