strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V2,091180,2020-08-14,2020-08-18,15085.0,2021-04-30,2021-05-03,21635.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,43.42,76.63,-7.19,175,33.21,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-05-03,21635.0
V2,091180,2022-09-16,2022-09-19,18845.0,2022-10-11,2022-10-12,15705.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-16.66,0.72,-16.66,16,17.38,2,PATTERN_A_FAST_FINAL_STRATEGY_V02,2022-10-12,15705.0
V2,091180,2024-02-02,2024-02-05,21235.0,2024-08-05,2024-08-06,18280.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-13.92,7.86,-18.84,124,21.78,3,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,18280.0
V2,091180,2025-10-24,2025-10-27,21220.0,2026-05-31,2026-06-01,41120.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,93.78,96.39,-3.16,146,2.61,4,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-06-01,41120.0
V3,091180,2020-08-14,2020-08-18,15085.0,2021-04-29,2021-04-30,21995.0,SOFT_EXIT,REALIZED,45.81,76.63,-7.19,174,30.82,1,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-04-30,21995.0
V3,091180,2022-09-16,2022-09-19,18845.0,2024-07-19,2024-07-22,20310.0,SOFT_EXIT,REALIZED,7.77,21.54,-19.16,454,13.77,2,PATTERN_A_FAST_FINAL_STRATEGY_V03,2024-07-22,20310.0
V3,091180,2025-10-24,2025-10-27,21220.0,2026-03-31,2026-04-01,30220.0,HARD_EXIT,REALIZED,42.41,87.23,-3.16,106,44.82,3,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-04-01,30220.0
V4,091180,2020-08-14,2020-08-18,15085.0,2021-04-29,2021-04-30,21995.0,WINNER_SOFT_WATCH_EXIT,REALIZED,45.81,76.63,-7.19,174,30.82,1,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-04-30,21995.0
V4,091180,2022-09-16,2022-09-19,18845.0,2022-10-14,2022-10-17,15595.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-17.25,0.72,-17.51,19,17.97,2,PATTERN_A_FAST_FINAL_STRATEGY_V04,2022-10-17,15595.0
V4,091180,2024-02-02,2024-02-05,21235.0,2024-09-11,2024-09-12,17885.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-15.78,7.86,-18.84,150,23.64,3,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-09-12,17885.0
V4,091180,2025-10-24,2025-10-27,21220.0,2026-03-31,2026-04-01,30220.0,WINNER_HARD_EXIT,REALIZED,42.41,87.23,-3.16,106,44.82,4,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-04-01,30220.0
Julia,091180,2020-08-14,2020-08-18,15085.0,2021-04-30,2021-05-03,21635.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,43.42,76.63,-7.19,175,33.21,1,JULIA_STRATEGY_V00,2021-05-03,21635.0
Julia,091180,2022-09-16,2022-09-19,18845.0,2026-05-31,2026-06-01,41120.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,118.2,121.15,-19.16,903,2.95,2,JULIA_STRATEGY_V00,2026-06-01,41120.0
