strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V2,363580,2024-05-03,2024-05-07,13280.0,2024-08-05,2024-08-06,11700.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-11.9,12.73,-16.98,64,24.63,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,11700.0
V2,363580,2025-06-27,2025-06-30,12790.0,2026-02-28,2026-03-03,35885.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,180.57,196.76,-3.75,164,16.19,2,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-03-03,35885.0
V3,363580,2024-05-03,2024-05-07,13280.0,2026-07-28,2026-07-29,46950.0,HARD_EXIT,REALIZED,253.54,543.83,-32.85,542,290.29,1,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-07-29,46950.0
V4,363580,2024-05-03,2024-05-07,13280.0,2024-11-11,2024-11-12,10860.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-18.22,12.73,-18.22,127,30.95,1,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-11-12,10860.0
V4,363580,2025-06-27,2025-06-30,12790.0,2026-07-28,2026-07-29,46950.0,WINNER_HARD_EXIT,REALIZED,267.08,568.49,-3.75,265,301.41,2,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-07-29,46950.0
Julia,363580,2024-05-03,2024-05-07,13280.0,2026-02-28,2026-03-03,35885.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,170.22,185.81,-32.85,441,15.59,1,JULIA_STRATEGY_V00,2026-03-03,35885.0
