signal_reference_date,required,available,source_provider,source_channel,source_role,requested_date,effective_date,date_resolution_status,raw_source_file,normalized_source_file,raw_sha256,normalized_sha256,source_and_normalized_identical_content,raw_row_count,normalized_row_count,source_status,authority_status,integrity_status
2022-12-02,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2022-12-02,2022-12-02,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221202.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20221202.csv,b27db7d251bd25c86afadbb31af328cc554c3c31775b298ad347315c3b7e7145,b27db7d251bd25c86afadbb31af328cc554c3c31775b298ad347315c3b7e7145,True,2681,2681,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2022-12-09,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2022-12-09,2022-12-09,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221209.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20221209.csv,af19915fdc13a16aa4a810047be34ed10b1bb1db47759c53e91f0c58d3c610d6,af19915fdc13a16aa4a810047be34ed10b1bb1db47759c53e91f0c58d3c610d6,True,2683,2683,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2022-12-16,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2022-12-16,2022-12-16,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221216.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20221216.csv,b301df620659f841225e4b900b376b6d582bd15106284b4d25c7fa1833dc6c99,b301df620659f841225e4b900b376b6d582bd15106284b4d25c7fa1833dc6c99,True,2683,2683,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2022-12-23,True,True,KRX,KRX_DATA_MARKETPLACE_UI_CSV,CANONICAL_RAW_UI_EXPORT,2022-12-23,2022-12-23,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221223.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20221223.csv,fda6daf22570a76df51c0d6753774dc437aeffdde2d4dd2834121afb9593dae3,531d5695b377eaac2ebc00ada6c81edfac12af303d484e4b5c0ee8af009de08b,False,2689,2689,AVAILABLE_EXISTING,CANONICAL_UI_AUTHORITY,PASS
2023-01-06,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-01-06,2023-01-06,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230106.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230106.csv,19fbd229fc2036a5168d0613dc1e4706ac287f8cdee691220241178891b6d9de,19fbd229fc2036a5168d0613dc1e4706ac287f8cdee691220241178891b6d9de,True,2690,2690,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-01-13,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-01-13,2023-01-13,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230113.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230113.csv,7485c13770d83b422b54a9436378d2e089e377b91756174eb3ebcb31f71ae3a6,7485c13770d83b422b54a9436378d2e089e377b91756174eb3ebcb31f71ae3a6,True,2690,2690,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-01-20,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-01-20,2023-01-20,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230120.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230120.csv,e74db694e938e25c8711c037dc1367ef8574a261b280cb3d85b9722fcdeee5ac,e74db694e938e25c8711c037dc1367ef8574a261b280cb3d85b9722fcdeee5ac,True,2691,2691,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-01-27,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-01-27,2023-01-27,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230127.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230127.csv,c32aa112e6cee8d2af473a5c09256a5073b3da2383a3f96ca657749ed2a2d498,c32aa112e6cee8d2af473a5c09256a5073b3da2383a3f96ca657749ed2a2d498,True,2694,2694,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-02-03,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-02-03,2023-02-03,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230203.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230203.csv,1907eff9ab29542bc57465f7d3df659e4192c6a02ef82ed08e330ac7d28351ec,1907eff9ab29542bc57465f7d3df659e4192c6a02ef82ed08e330ac7d28351ec,True,2697,2697,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-02-10,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-02-10,2023-02-10,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230210.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230210.csv,12f0c893bce2aac328f7d63ad37d712799602529f848c652daea0e7cb48af925,12f0c893bce2aac328f7d63ad37d712799602529f848c652daea0e7cb48af925,True,2699,2699,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-02-17,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-02-17,2023-02-17,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230217.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230217.csv,7c8b65e60b3a1da84c91a4ce05080c9d3585b7d6f6ddfa467b1475cea1a73cc3,7c8b65e60b3a1da84c91a4ce05080c9d3585b7d6f6ddfa467b1475cea1a73cc3,True,2701,2701,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-02-24,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-02-24,2023-02-24,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230224.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230224.csv,78fbe04e6ff48ea2d16ef13405d2604692d943fed1a7b64c2e0ad64aada70e4d,78fbe04e6ff48ea2d16ef13405d2604692d943fed1a7b64c2e0ad64aada70e4d,True,2700,2700,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-03-03,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-03-03,2023-03-03,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230303.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230303.csv,57edc4ba29749585642355e8adb5bff5ff0a3081c89765dba3e656cb967def39,57edc4ba29749585642355e8adb5bff5ff0a3081c89765dba3e656cb967def39,True,2703,2703,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-03-10,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-03-10,2023-03-10,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230310.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230310.csv,6e7870a22b88f6999cba3d8bb1417c1afd5235d11595b06c7a0b52c3bf0dc730,6e7870a22b88f6999cba3d8bb1417c1afd5235d11595b06c7a0b52c3bf0dc730,True,2705,2705,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-03-17,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-03-17,2023-03-17,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230317.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230317.csv,0babc26f16afd3d922598bc246e18217e1df8e66413ff947775bd9f716f8101b,0babc26f16afd3d922598bc246e18217e1df8e66413ff947775bd9f716f8101b,True,2708,2708,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-03-24,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-03-24,2023-03-24,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230324.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230324.csv,6c1467a2e81992e87f628913067207af554c0c8713a17c147e0e1bdf18f64979,6c1467a2e81992e87f628913067207af554c0c8713a17c147e0e1bdf18f64979,True,2708,2708,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-03-31,True,True,KRX,KRX_DATA_MARKETPLACE_UI_CSV,CANONICAL_RAW_UI_EXPORT,2023-03-31,2023-03-31,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230331.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230331.csv,8a83a5d90f58327610cfa5c54a64b7722d26e0b5dd33cc1613953489adb36b05,d70fc40fe2ba55f5aed5b1a0d618b117e31ce8e91f59096a5c864891f651cfae,False,2712,2712,AVAILABLE_EXISTING,CANONICAL_UI_AUTHORITY,PASS
2023-04-07,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-04-07,2023-04-07,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230407.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230407.csv,385714c2b08d61ad923c29b6b7d218a8859e08a31fec853654f02c81fb2032da,385714c2b08d61ad923c29b6b7d218a8859e08a31fec853654f02c81fb2032da,True,2714,2714,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-04-14,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-04-14,2023-04-14,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230414.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230414.csv,3c5655d716370fca2bd9c2ee8e566f1004500446861263ceaaadc3591cb7441d,3c5655d716370fca2bd9c2ee8e566f1004500446861263ceaaadc3591cb7441d,True,2714,2714,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-04-21,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-04-21,2023-04-21,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230421.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230421.csv,d23c08d8823438a227e95bd964f284cf02bdb058832d6047ca53fbdcad7ed895,d23c08d8823438a227e95bd964f284cf02bdb058832d6047ca53fbdcad7ed895,True,2713,2713,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-04-28,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-04-28,2023-04-28,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230428.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230428.csv,d8d1106f2f16b8097da970fee24d1abd6d43f8028603d12958fcf825fafad731,d8d1106f2f16b8097da970fee24d1abd6d43f8028603d12958fcf825fafad731,True,2713,2713,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-05-12,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-05-12,2023-05-12,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230512.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230512.csv,b883e811465a185df40855afd7c8f5b0ff5a652329130b6eaa6a863269778cdd,b883e811465a185df40855afd7c8f5b0ff5a652329130b6eaa6a863269778cdd,True,2711,2711,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-05-19,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-05-19,2023-05-19,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230519.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230519.csv,b420b48f322a19a984fde593922a1a291b21a7f513df0a1223779849bb729db9,b420b48f322a19a984fde593922a1a291b21a7f513df0a1223779849bb729db9,True,2716,2716,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-05-26,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-05-26,2023-05-26,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230526.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230526.csv,ab1b484fdcfc71eb78f2f469f8f4892ea6e0bed515189fcc1e224f19badd8090,ab1b484fdcfc71eb78f2f469f8f4892ea6e0bed515189fcc1e224f19badd8090,True,2717,2717,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-06-02,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-06-02,2023-06-02,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230602.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230602.csv,b9b86f20b81fc095fac576e4e6a13d2e8faa40e536e994ccc16f753112304d1b,b9b86f20b81fc095fac576e4e6a13d2e8faa40e536e994ccc16f753112304d1b,True,2721,2721,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-06-09,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-06-09,2023-06-09,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230609.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230609.csv,f89aca2eecf8a7433d4c8d38e80ab66816bfc75aae16eb4b707d71e9545157e3,f89aca2eecf8a7433d4c8d38e80ab66816bfc75aae16eb4b707d71e9545157e3,True,2722,2722,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-06-16,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-06-16,2023-06-16,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230616.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230616.csv,a78ee27b0fba1de0c08ec613b8d9cb5de420f0de8e153cfa91d78b3439b6fc35,a78ee27b0fba1de0c08ec613b8d9cb5de420f0de8e153cfa91d78b3439b6fc35,True,2723,2723,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-06-23,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-06-23,2023-06-23,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230623.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230623.csv,e69aba71932aefd64e2480bde615386d241974a782b897fb2e5b12177f9e9dee,e69aba71932aefd64e2480bde615386d241974a782b897fb2e5b12177f9e9dee,True,2727,2727,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-06-30,True,True,KRX,KRX_DATA_MARKETPLACE_UI_CSV,CANONICAL_RAW_UI_EXPORT,2023-06-30,2023-06-30,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230630.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230630.csv,5d72e4b9e3ba72f5eaeb190da0a01a44fa1824450fd78ef48e34ccd213e28504,d78caa7c9ee7520e0d2bdf66679f68e422ada0e624859ab1b4ccd1de51a44a80,False,2730,2730,AVAILABLE_EXISTING,CANONICAL_UI_AUTHORITY,PASS
2023-07-07,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-07-07,2023-07-07,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230707.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230707.csv,90da2508ef99c0f3d7271f4c66012b29ba33182edb9ace3da4956837867a902e,90da2508ef99c0f3d7271f4c66012b29ba33182edb9ace3da4956837867a902e,True,2733,2733,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-07-14,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-07-14,2023-07-14,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230714.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230714.csv,b68809af22d0ce7c5486bcd7572f5904a177bd4edd0e1b8b338f1a14bbe0bdcf,b68809af22d0ce7c5486bcd7572f5904a177bd4edd0e1b8b338f1a14bbe0bdcf,True,2735,2735,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-07-21,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-07-21,2023-07-21,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230721.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230721.csv,e870e25d8b72ca30f3802429f450e77e61c1e0761fb61fccbdd30e8b3bd35caf,e870e25d8b72ca30f3802429f450e77e61c1e0761fb61fccbdd30e8b3bd35caf,True,2731,2731,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-07-28,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-07-28,2023-07-28,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230728.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230728.csv,bc812b78989e3ed81627d72fcc873151ea33a2d33c9775e5dd5babc3e4539630,bc812b78989e3ed81627d72fcc873151ea33a2d33c9775e5dd5babc3e4539630,True,2738,2738,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-08-04,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-08-04,2023-08-04,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230804.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230804.csv,97c08f8518f3db8b8065241d7bd10e3c52ead6d3899093d9e968e89e50791e5e,97c08f8518f3db8b8065241d7bd10e3c52ead6d3899093d9e968e89e50791e5e,True,2741,2741,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-08-11,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-08-11,2023-08-11,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230811.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230811.csv,99755033422a6c7e7ada5c41b90c57d1efc6077be8eeaabbcb0d9ffb998a0992,99755033422a6c7e7ada5c41b90c57d1efc6077be8eeaabbcb0d9ffb998a0992,True,2746,2746,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-08-18,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-08-18,2023-08-18,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230818.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230818.csv,d264f92b846eccdac02de233117bb2e6275bb3564b4e9455b6c4a3be3985c025,d264f92b846eccdac02de233117bb2e6275bb3564b4e9455b6c4a3be3985c025,True,2745,2745,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-08-25,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-08-25,2023-08-25,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230825.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230825.csv,a41895aaf942fc70133b191fd97cf920f7c607fc004595eb6cb849255f416163,a41895aaf942fc70133b191fd97cf920f7c607fc004595eb6cb849255f416163,True,2748,2748,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-09-01,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-09-01,2023-09-01,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230901.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230901.csv,54f507ce394101f08e505bf95bf1f820c9e7c304519e3ef4d9bdb52e504acd45,54f507ce394101f08e505bf95bf1f820c9e7c304519e3ef4d9bdb52e504acd45,True,2750,2750,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-09-08,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-09-08,2023-09-08,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230908.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230908.csv,54def5101fe1fe000f1a6586464bda41359dd3649b9e036a2515d4e95b6c0ccf,54def5101fe1fe000f1a6586464bda41359dd3649b9e036a2515d4e95b6c0ccf,True,2752,2752,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
2023-09-15,True,True,KRX,KRX_DATA_MARKETPLACE_JSON_ENDPOINT,DERIVED_PROVIDER_RESPONSE_SNAPSHOT,2023-09-15,2023-09-15,EXACT_COMPLETED_WEEK,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230915.csv,artifacts/patterns/pattern_a/validation/investability_history/normalized/krx_market_cap_20230915.csv,10dbdd8c809b1312b39879422ecd3ac028358aa66eea491dd88600249e67aa77,10dbdd8c809b1312b39879422ecd3ac028358aa66eea491dd88600249e67aa77,True,2754,2754,CHECKPOINT_DERIVED_KRX_KDM_JSON,CHECKPOINT_ACCEPTED_NOT_FINAL_SOURCE_AUTHORITY,PASS
