ticker,name,market,signal_reference_date,execution_candidate_date,pattern_a_stage,market_cap,avg_trading_value_20d,investability_status,market_cap_source_file,market_cap_sha256
051390,YW,KOSDAQ,2026-02-27,2026-03-03,TRANSITION,,87851237.05,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-03-06,2026-03-09,TRANSITION,,102953924.95,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-03-20,2026-03-23,TRANSITION,,95894164.8,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-03-27,2026-03-30,TRANSITION,,64262343.5,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-04-03,2026-04-06,TRANSITION,,45427954.25,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-04-10,2026-04-13,EARLY_TREND,,38455314.8,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-04-17,2026-04-20,EARLY_TREND,,47923359.35,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-04-24,2026-04-27,EARLY_TREND,,43870114.4,DATA_UNAVAILABLE,,
051390,YW,KOSDAQ,2026-06-12,2026-06-15,TRANSITION,,74704387.7,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-05-02,2025-05-07,TRANSITION,,889370160.0,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-05-09,2025-05-12,TRANSITION,,873041802.5,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-05-16,2025-05-19,TRANSITION,,920647766.25,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-05-23,2025-05-26,TRANSITION,,901258841.25,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-05-30,2025-06-02,TRANSITION,,885715182.5,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-06-13,2025-06-16,TRANSITION,,1305221922.5,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2025-06-20,2025-06-23,TRANSITION,,1506083145.0,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2026-02-06,2026-02-09,TRANSITION,,1603485841.25,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2026-02-13,2026-02-19,TRANSITION,,1851619367.5,DATA_UNAVAILABLE,,
051500,CJ프레시웨이,KOSDAQ,2026-02-20,2026-02-23,TRANSITION,,1791648257.5,DATA_UNAVAILABLE,,
052020,에스티큐브,KOSDAQ,2026-03-06,2026-03-09,TRANSITION,,4914120664.0,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-03-14,2025-03-17,TRANSITION,,283499843.25,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-03-21,2025-03-24,TRANSITION,,364140926.75,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-03-28,2025-03-31,TRANSITION,151719457320.0,402830217.75,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20250328.csv,3475f30c8b46faf16edb969b358a842bc4b248249a3e469f6276dbfbc9028813
052330,코텍,KOSDAQ,2025-04-04,2025-04-07,TRANSITION,,435468861.0,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-04-18,2025-04-21,TRANSITION,,346226074.75,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-04-25,2025-04-28,TRANSITION,,344036059.25,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-06-13,2025-06-16,EARLY_TREND,,307370952.75,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-07-11,2025-07-14,TRANSITION,,595039268.0,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-07-18,2025-07-21,TRANSITION,,635419411.25,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2025-07-25,2025-07-28,TRANSITION,,685638471.5,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2026-04-17,2026-04-20,EARLY_TREND,,253525628.5,DATA_UNAVAILABLE,,
052330,코텍,KOSDAQ,2026-04-24,2026-04-27,EARLY_TREND,,254785319.25,DATA_UNAVAILABLE,,
052420,오성첨단소재,KOSDAQ,2024-08-16,2024-08-19,TRANSITION,,92124272651.15,DATA_UNAVAILABLE,,
052710,아모텍,KOSDAQ,2025-08-22,2025-08-25,TRANSITION,,1584323469.75,DATA_UNAVAILABLE,,
052860,아이앤씨,KOSDAQ,2025-09-19,2025-09-22,TRANSITION,,271291562.5,DATA_UNAVAILABLE,,
052860,아이앤씨,KOSDAQ,2025-09-26,2025-09-29,TRANSITION,,555812802.1,DATA_UNAVAILABLE,,
053030,바이넥스,KOSDAQ,2024-08-16,2024-08-19,EARLY_TREND,,59102844497.5,DATA_UNAVAILABLE,,
053030,바이넥스,KOSDAQ,2024-08-23,2024-08-26,EARLY_TREND,,61293192440.5,DATA_UNAVAILABLE,,
053080,케이엔솔,KOSDAQ,2026-02-27,2026-03-03,TRANSITION,,3492610989.25,DATA_UNAVAILABLE,,
053350,이니텍,KOSDAQ,2024-11-01,2024-11-04,TRANSITION,,83619006.5,DATA_UNAVAILABLE,,
053350,이니텍,KOSDAQ,2024-11-08,2024-11-11,TRANSITION,,82041073.5,DATA_UNAVAILABLE,,
053350,이니텍,KOSDAQ,2024-11-22,2024-11-25,TRANSITION,,100861206.75,DATA_UNAVAILABLE,,
053350,이니텍,KOSDAQ,2025-03-28,2025-03-31,TRANSITION,197315432520.0,3474241305.05,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20250328.csv,3475f30c8b46faf16edb969b358a842bc4b248249a3e469f6276dbfbc9028813
053450,세코닉스,KOSDAQ,2025-02-28,2025-03-04,TRANSITION,,4553847984.0,DATA_UNAVAILABLE,,
053620,태양,KOSDAQ,2026-02-27,2026-03-03,TRANSITION,,59520081.5,DATA_UNAVAILABLE,,
053620,태양,KOSDAQ,2026-04-10,2026-04-13,TRANSITION,,46015592.25,DATA_UNAVAILABLE,,
053620,태양,KOSDAQ,2026-04-17,2026-04-20,TRANSITION,,45458085.25,DATA_UNAVAILABLE,,
053620,태양,KOSDAQ,2026-04-24,2026-04-27,TRANSITION,,51234536.0,DATA_UNAVAILABLE,,
053800,안랩,KOSDAQ,2025-04-04,2025-04-07,TRANSITION,,14268897125.0,DATA_UNAVAILABLE,,
054040,한국컴퓨터,KOSDAQ,2026-04-17,2026-04-20,TRANSITION,,345018622.1,DATA_UNAVAILABLE,,
054040,한국컴퓨터,KOSDAQ,2026-04-24,2026-04-27,TRANSITION,,364779009.6,DATA_UNAVAILABLE,,
054040,한국컴퓨터,KOSDAQ,2026-05-08,2026-05-11,TRANSITION,,370180219.0,DATA_UNAVAILABLE,,
054040,한국컴퓨터,KOSDAQ,2026-05-15,2026-05-18,TRANSITION,,406620782.0,DATA_UNAVAILABLE,,
054040,한국컴퓨터,KOSDAQ,2026-05-22,2026-05-26,TRANSITION,,423798575.75,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-07-11,2025-07-14,TRANSITION,,448100449.25,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-07-18,2025-07-21,TRANSITION,,464839451.25,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-07-25,2025-07-28,TRANSITION,,479451245.5,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-08-01,2025-08-04,TRANSITION,,497291653.5,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-08-08,2025-08-11,TRANSITION,,447965820.0,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-08-29,2025-09-01,TRANSITION,,344844594.75,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-09-05,2025-09-08,TRANSITION,,337071861.5,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-09-12,2025-09-15,TRANSITION,,310934964.25,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-09-19,2025-09-22,TRANSITION,,329142305.25,DATA_UNAVAILABLE,,
054050,NH농우바이오,KOSDAQ,2025-09-26,2025-09-29,TRANSITION,,338990608.25,DATA_UNAVAILABLE,,
054210,이랜텍,KOSDAQ,2025-12-12,2025-12-15,TRANSITION,,1941720178.5,DATA_UNAVAILABLE,,
054540,삼영엠텍,KOSDAQ,2024-08-02,2024-08-05,TRANSITION,,874131990.75,DATA_UNAVAILABLE,,
054540,삼영엠텍,KOSDAQ,2024-08-09,2024-08-12,TRANSITION,,1709052940.25,DATA_UNAVAILABLE,,
054540,삼영엠텍,KOSDAQ,2025-04-25,2025-04-28,TRANSITION,,1069109550.35,DATA_UNAVAILABLE,,
054540,삼영엠텍,KOSDAQ,2025-05-02,2025-05-07,EARLY_TREND,,1779892571.3,DATA_UNAVAILABLE,,
054540,삼영엠텍,KOSDAQ,2025-05-09,2025-05-12,EARLY_TREND,,1840995585.8,DATA_UNAVAILABLE,,
054540,삼영엠텍,KOSDAQ,2025-06-27,2025-06-30,TRANSITION,73710000000.0,1398740727.8,FILTERED_MARKET_CAP,artifacts/investability/history/source/krx_market_cap_20250627.csv,2ce977814ec85892eed7a4f3d4f8de7ad3ea6ee0119341c50595043eca4b2243
054540,삼영엠텍,KOSDAQ,2025-07-04,2025-07-07,EARLY_TREND,,2001749965.75,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2025-07-04,2025-07-07,TRANSITION,,402157570.5,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2025-07-11,2025-07-14,TRANSITION,,519824113.75,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-02-06,2026-02-09,TRANSITION,,149341212.0,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-02-13,2026-02-19,TRANSITION,,474264046.25,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-03-20,2026-03-23,EARLY_TREND,,371710628.0,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-03-27,2026-03-30,EARLY_TREND,,366487600.0,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-04-03,2026-04-06,EARLY_TREND,,333966319.25,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-04-10,2026-04-13,EARLY_TREND,,299540257.5,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-04-17,2026-04-20,EARLY_TREND,,219961391.0,DATA_UNAVAILABLE,,
054800,아이디스홀딩스,KOSDAQ,2026-04-24,2026-04-27,EARLY_TREND,,165646967.5,DATA_UNAVAILABLE,,
054930,유신,KOSDAQ,2026-04-10,2026-04-13,TRANSITION,,1327972895.0,DATA_UNAVAILABLE,,
054930,유신,KOSDAQ,2026-04-17,2026-04-20,TRANSITION,,1599856030.0,DATA_UNAVAILABLE,,
054930,유신,KOSDAQ,2026-04-24,2026-04-27,TRANSITION,,1712300476.25,DATA_UNAVAILABLE,,
054950,제이브이엠,KOSDAQ,2025-05-30,2025-06-02,TRANSITION,,1633060320.0,DATA_UNAVAILABLE,,
054950,제이브이엠,KOSDAQ,2025-06-13,2025-06-16,TRANSITION,,1798111306.25,DATA_UNAVAILABLE,,
054950,제이브이엠,KOSDAQ,2025-06-20,2025-06-23,TRANSITION,,1397474298.75,DATA_UNAVAILABLE,,
054950,제이브이엠,KOSDAQ,2025-06-27,2025-06-30,TRANSITION,310105729800.0,1358347613.75,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20250627.csv,2ce977814ec85892eed7a4f3d4f8de7ad3ea6ee0119341c50595043eca4b2243
054950,제이브이엠,KOSDAQ,2025-10-10,2025-10-13,TRANSITION,,3531715898.75,DATA_UNAVAILABLE,,
054950,제이브이엠,KOSDAQ,2025-10-24,2025-10-27,TRANSITION,,3325830777.5,DATA_UNAVAILABLE,,
058470,리노공업,KOSDAQ,2025-10-17,2025-10-20,EARLY_TREND,,35829182323.75,DATA_UNAVAILABLE,,
058610,에스피지,KOSDAQ,2025-01-31,2025-02-03,EARLY_TREND,694151368000.0,34898744827.5,INVESTABLE,artifacts/patterns/pattern_a/production/investability/source/krx_market_cap_20250131.csv,4b5dc0e9196b02a2ec9ef99fa1a3962d3a33939634ff9d10e54452077e6f8278
058610,에스피지,KOSDAQ,2025-02-07,2025-02-10,EARLY_TREND,,42787663575.0,DATA_UNAVAILABLE,,
058610,에스피지,KOSDAQ,2025-10-24,2025-10-27,TRANSITION,,17732128450.0,DATA_UNAVAILABLE,,
058610,에스피지,KOSDAQ,2025-10-31,2025-11-03,TRANSITION,,20828768150.0,DATA_UNAVAILABLE,,
058630,엠게임,KOSDAQ,2024-10-18,2024-10-21,TRANSITION,,1662940023.5,DATA_UNAVAILABLE,,
058630,엠게임,KOSDAQ,2025-08-08,2025-08-11,TRANSITION,,1366068958.25,DATA_UNAVAILABLE,,
058820,CMG제약,KOSDAQ,2024-08-16,2024-08-19,TRANSITION,,3653678599.75,DATA_UNAVAILABLE,,
058820,CMG제약,KOSDAQ,2024-08-23,2024-08-26,TRANSITION,,1872836826.25,DATA_UNAVAILABLE,,
058820,CMG제약,KOSDAQ,2024-08-30,2024-09-02,TRANSITION,,1730176528.25,DATA_UNAVAILABLE,,
058970,엠로,KOSDAQ,2025-02-07,2025-02-10,EARLY_TREND,,22187666050.0,DATA_UNAVAILABLE,,
058970,엠로,KOSDAQ,2025-02-14,2025-02-17,EARLY_TREND,,23717100015.0,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-05-09,2025-05-12,TRANSITION,,2461123310.25,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-05-16,2025-05-19,TRANSITION,,2910271979.75,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-05-23,2025-05-26,TRANSITION,,4766638595.25,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-06-13,2025-06-16,TRANSITION,,7537383640.0,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-06-20,2025-06-23,TRANSITION,,7755648578.75,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-08-01,2025-08-04,EARLY_TREND,,4055413795.25,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-08-08,2025-08-11,EARLY_TREND,,5895022664.0,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-09-05,2025-09-08,EARLY_TREND,,9366374383.25,DATA_UNAVAILABLE,,
059090,미코,KOSDAQ,2025-10-24,2025-10-27,EARLY_TREND,,14519317372.25,DATA_UNAVAILABLE,,
059120,아진엑스텍,KOSDAQ,2025-10-10,2025-10-13,TRANSITION,,2210531934.25,DATA_UNAVAILABLE,,
059120,아진엑스텍,KOSDAQ,2025-11-28,2025-12-01,TRANSITION,,1256450596.25,DATA_UNAVAILABLE,,
059120,아진엑스텍,KOSDAQ,2025-12-05,2025-12-08,TRANSITION,,2527183155.5,DATA_UNAVAILABLE,,
059120,아진엑스텍,KOSDAQ,2025-12-12,2025-12-15,TRANSITION,,3198632077.25,DATA_UNAVAILABLE,,
059120,아진엑스텍,KOSDAQ,2025-12-26,2025-12-29,TRANSITION,,3747942115.5,DATA_UNAVAILABLE,,
059120,아진엑스텍,KOSDAQ,2026-01-02,2026-01-05,TRANSITION,,2580000125.5,DATA_UNAVAILABLE,,
059210,메타바이오메드,KOSDAQ,2025-05-09,2025-05-12,EARLY_TREND,,9730916767.25,DATA_UNAVAILABLE,,
059210,메타바이오메드,KOSDAQ,2025-05-16,2025-05-19,EARLY_TREND,,12035666334.1,DATA_UNAVAILABLE,,
059210,메타바이오메드,KOSDAQ,2025-05-23,2025-05-26,EARLY_TREND,,17440745646.0,DATA_UNAVAILABLE,,
059210,메타바이오메드,KOSDAQ,2025-05-30,2025-06-02,EARLY_TREND,,19966232914.5,DATA_UNAVAILABLE,,
063760,이엘피,KOSDAQ,2026-04-10,2026-04-13,TRANSITION,,279707799.8,DATA_UNAVAILABLE,,
063760,이엘피,KOSDAQ,2026-04-17,2026-04-20,TRANSITION,,384580820.15,DATA_UNAVAILABLE,,
063760,이엘피,KOSDAQ,2026-04-24,2026-04-27,TRANSITION,,469127675.5,DATA_UNAVAILABLE,,
063760,이엘피,KOSDAQ,2026-05-08,2026-05-11,TRANSITION,,634202074.95,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-06-20,2025-06-23,TRANSITION,,3787686632.5,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-06-27,2025-06-30,TRANSITION,1210697500000.0,4286193727.5,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20250627.csv,2ce977814ec85892eed7a4f3d4f8de7ad3ea6ee0119341c50595043eca4b2243
064760,티씨케이,KOSDAQ,2025-07-04,2025-07-07,TRANSITION,,4144071655.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-07-11,2025-07-14,TRANSITION,,4024879855.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-07-18,2025-07-21,TRANSITION,,3823213320.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-08-01,2025-08-04,TRANSITION,,5874309755.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-08-08,2025-08-11,TRANSITION,,5360594917.5,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-08-22,2025-08-25,TRANSITION,,6266200525.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-08-29,2025-09-01,TRANSITION,,3897107150.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-09-05,2025-09-08,TRANSITION,,3809973640.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-09-12,2025-09-15,TRANSITION,,5289514215.0,DATA_UNAVAILABLE,,
064760,티씨케이,KOSDAQ,2025-09-26,2025-09-29,TRANSITION,,10065166972.5,DATA_UNAVAILABLE,,
064820,케이프,KOSDAQ,2025-01-17,2025-01-20,EARLY_TREND,,3328561546.0,DATA_UNAVAILABLE,,
064820,케이프,KOSDAQ,2025-01-24,2025-01-31,EARLY_TREND,,3963674276.5,DATA_UNAVAILABLE,,
065450,빅텍,KOSDAQ,2026-02-27,2026-03-03,TRANSITION,,8682781127.15,DATA_UNAVAILABLE,,
065660,안트로젠,KOSDAQ,2024-12-27,2024-12-30,TRANSITION,181003537800.0,1217472004.5,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20241227.csv,39359486da9f40e9a7eb0ca3a20a1ebdf7ae4123cce309751f99571f78cdb126
065660,안트로젠,KOSDAQ,2025-01-03,2025-01-06,TRANSITION,,1173819821.5,DATA_UNAVAILABLE,,
065660,안트로젠,KOSDAQ,2025-01-10,2025-01-13,TRANSITION,,1212892064.5,DATA_UNAVAILABLE,,
065660,안트로젠,KOSDAQ,2025-01-17,2025-01-20,TRANSITION,,1261809109.0,DATA_UNAVAILABLE,,
065660,안트로젠,KOSDAQ,2025-01-24,2025-01-31,TRANSITION,,955822715.0,DATA_UNAVAILABLE,,
065660,안트로젠,KOSDAQ,2025-01-31,2025-02-03,TRANSITION,215063343300.0,878497039.5,INVESTABLE,artifacts/patterns/pattern_a/production/investability/source/krx_market_cap_20250131.csv,4b5dc0e9196b02a2ec9ef99fa1a3962d3a33939634ff9d10e54452077e6f8278
065660,안트로젠,KOSDAQ,2025-04-11,2025-04-14,TRANSITION,,373953453.25,DATA_UNAVAILABLE,,
065660,안트로젠,KOSDAQ,2025-05-30,2025-06-02,EARLY_TREND,,667940132.5,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-01-10,2025-01-13,TRANSITION,,1297685398.0,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-01-17,2025-01-20,TRANSITION,,2002642719.5,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-01-24,2025-01-31,TRANSITION,,2310136352.0,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-04-04,2025-04-07,EARLY_TREND,,1339882312.5,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-04-18,2025-04-21,EARLY_TREND,,1225332277.5,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-04-25,2025-04-28,EARLY_TREND,,1229611862.5,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-05-02,2025-05-07,EARLY_TREND,,1457760210.0,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-05-09,2025-05-12,EARLY_TREND,,1343174336.25,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-05-16,2025-05-19,EARLY_TREND,,1614767971.25,DATA_UNAVAILABLE,,
065680,우주일렉트로,KOSDAQ,2025-05-23,2025-05-26,EARLY_TREND,,1487816611.25,DATA_UNAVAILABLE,,
065710,서호전기,KOSDAQ,2025-02-21,2025-02-24,TRANSITION,,266127065.0,DATA_UNAVAILABLE,,
066310,큐에스아이,KOSDAQ,2026-03-27,2026-03-30,TRANSITION,,9571667525.5,DATA_UNAVAILABLE,,
066360,체리부로,KOSDAQ,2026-04-17,2026-04-20,TRANSITION,,465221718.9,DATA_UNAVAILABLE,,
066430,아이로보틱스,KOSDAQ,2025-04-25,2025-04-28,TRANSITION,,1037901717.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-10-04,2024-10-07,TRANSITION,,79595218.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-10-11,2024-10-14,TRANSITION,,80551848.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-10-18,2024-10-21,TRANSITION,,83024046.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-10-25,2024-10-28,TRANSITION,,80548143.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-11-01,2024-11-04,TRANSITION,,64643342.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-11-08,2024-11-11,TRANSITION,,90452193.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-11-15,2024-11-18,TRANSITION,,144516760.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-11-22,2024-11-25,TRANSITION,,140926734.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-11-29,2024-12-02,TRANSITION,,157971903.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-12-06,2024-12-09,TRANSITION,,138978800.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-12-13,2024-12-16,TRANSITION,,136413823.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-12-20,2024-12-23,TRANSITION,,185657576.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2024-12-27,2024-12-30,TRANSITION,135300000000.0,230977913.5,FILTERED_LIQUIDITY,artifacts/investability/history/source/krx_market_cap_20241227.csv,39359486da9f40e9a7eb0ca3a20a1ebdf7ae4123cce309751f99571f78cdb126
066620,국보디자인,KOSDAQ,2025-01-03,2025-01-06,TRANSITION,,227104365.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-01-10,2025-01-13,TRANSITION,,218211875.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-01-17,2025-01-20,TRANSITION,,212022464.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-01-24,2025-01-31,TRANSITION,,174046507.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-01-31,2025-02-03,TRANSITION,132750000000.0,155729326.0,FILTERED_LIQUIDITY,artifacts/patterns/pattern_a/production/investability/source/krx_market_cap_20250131.csv,4b5dc0e9196b02a2ec9ef99fa1a3962d3a33939634ff9d10e54452077e6f8278
066620,국보디자인,KOSDAQ,2025-02-07,2025-02-10,TRANSITION,,142669329.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-02-14,2025-02-17,TRANSITION,,170724816.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-02-21,2025-02-24,TRANSITION,,142642227.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-02-28,2025-03-04,TRANSITION,,160322232.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-03-07,2025-03-10,TRANSITION,,144840629.25,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-03-14,2025-03-17,TRANSITION,,137681287.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-06-20,2025-06-23,TRANSITION,,357629091.25,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-06-27,2025-06-30,TRANSITION,143100000000.0,418387381.25,INVESTABLE,artifacts/investability/history/source/krx_market_cap_20250627.csv,2ce977814ec85892eed7a4f3d4f8de7ad3ea6ee0119341c50595043eca4b2243
066620,국보디자인,KOSDAQ,2025-08-08,2025-08-11,EARLY_TREND,,374484995.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-09-12,2025-09-15,EARLY_TREND,,185594206.75,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2025-09-19,2025-09-22,EARLY_TREND,,191258910.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2026-02-13,2026-02-19,TRANSITION,,301322661.25,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2026-02-20,2026-02-23,TRANSITION,,353926887.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2026-02-27,2026-03-03,EARLY_TREND,,425856337.5,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2026-05-08,2026-05-11,TRANSITION,,243464960.0,DATA_UNAVAILABLE,,
066620,국보디자인,KOSDAQ,2026-05-15,2026-05-18,TRANSITION,,321181306.25,DATA_UNAVAILABLE,,
066900,디에이피,KOSDAQ,2025-05-30,2025-06-02,TRANSITION,,32812959.5,DATA_UNAVAILABLE,,
067000,조이시티,KOSDAQ,2026-01-30,2026-02-02,TRANSITION,,5517525873.5,DATA_UNAVAILABLE,,
067080,대화제약,KOSDAQ,2024-10-11,2024-10-14,EARLY_TREND,,34593698898.0,DATA_UNAVAILABLE,,
067280,멀티캠퍼스,KOSDAQ,2025-04-04,2025-04-07,TRANSITION,,141860903.75,DATA_UNAVAILABLE,,
067280,멀티캠퍼스,KOSDAQ,2025-04-11,2025-04-14,TRANSITION,,202706751.25,DATA_UNAVAILABLE,,
067280,멀티캠퍼스,KOSDAQ,2025-04-18,2025-04-21,TRANSITION,,294101277.5,DATA_UNAVAILABLE,,
067280,멀티캠퍼스,KOSDAQ,2025-04-25,2025-04-28,TRANSITION,,564988991.25,DATA_UNAVAILABLE,,
067280,멀티캠퍼스,KOSDAQ,2025-05-02,2025-05-07,TRANSITION,,656869302.5,DATA_UNAVAILABLE,,
067280,멀티캠퍼스,KOSDAQ,2025-05-09,2025-05-12,TRANSITION,,690988693.75,DATA_UNAVAILABLE,,
067290,JW신약,KOSDAQ,2026-02-20,2026-02-23,TRANSITION,,5922131902.0,DATA_UNAVAILABLE,,
067730,로지시스,KOSDAQ,2025-05-30,2025-06-02,TRANSITION,,399933628.85,DATA_UNAVAILABLE,,
067900,와이엔텍,KOSDAQ,2026-02-13,2026-02-19,TRANSITION,,1599239001.75,DATA_UNAVAILABLE,,
067900,와이엔텍,KOSDAQ,2026-02-20,2026-02-23,TRANSITION,,1495585299.25,DATA_UNAVAILABLE,,
