date,strategy_id,valuation_basis_date,cash,pending_sale_proceeds,invested_market_value,equity,drawdown,exposure,cash_ratio,open_positions,valuation_is_execution_support_only
2024-04-23,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-04-23,4642979.940011086,0.0,181227812.0,185870791.94001108,-0.16370382071969225,0.9750203897473596,0.02497961025264037,34,False
2024-04-24,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-04-24,4642979.940011086,0.0,181468366.0,186111345.94001108,-0.16262148610966098,0.9750526765761629,0.024947323423837087,34,False
2024-04-25,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-04-25,4642979.940011086,0.0,180930173.0,185573152.94001108,-0.16504300024277274,0.9749803251900775,0.025019674809922475,34,False
2024-04-26,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-04-26,4642979.940011086,0.0,183403027.0,188046006.94001108,-0.1539167854645762,0.9753093404344807,0.02469065956551926,34,False
2024-04-29,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-04-29,4642979.940011086,0.0,185291025.0,189934004.94001108,-0.14542203759478478,0.9755547726091622,0.024445227390837827,34,False
2024-04-30,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-04-30,4642979.940011086,0.0,184340196.0,188983175.94001108,-0.1497001420325469,0.9754317816021628,0.024568218397837207,34,False
2024-05-02,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-02,4642979.940011086,7582580.0797500005,174594547.0,186820107.0197611,-0.15943252792623208,0.9345597204991007,0.0654402795008993,33,False
2024-05-03,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-03,12225560.019761086,0.0,174697456.0,186923016.0197611,-0.15896950518545994,0.9345957481315804,0.0654042518684196,33,False
2024-05-07,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-07,2336078.700043087,0.0,187708045.0,190044123.70004308,-0.14492657568105083,0.9877077035871404,0.012292296412859607,35,False
2024-05-08,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-08,2336078.700043087,0.0,189388248.0,191724326.70004308,-0.1373667684910712,0.9878154288490583,0.012184571150941806,35,False
2024-05-09,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-09,2336078.700043087,0.0,187598117.0,189934195.70004308,-0.14542117930024456,0.9877005891886241,0.012299410811375852,35,False
2024-05-10,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-10,2336078.700043087,0.0,189589906.0,191925984.70004308,-0.13645944027042345,0.9878282312648071,0.012171768735192856,35,False
2024-05-13,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-13,2336078.700043087,0.0,191383806.0,193719884.70004308,-0.1283880714429041,0.9879409452278981,0.012059054772101913,35,False
2024-05-14,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-14,2336078.700043087,0.0,190425807.0,192761885.70004308,-0.13269843615966348,0.9878810134505622,0.01211898654943779,35,False
2024-05-16,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-16,2336078.700043087,0.0,192299100.0,194635178.70004308,-0.12426985110753674,0.9879976543004938,0.012002345699506221,35,False
2024-05-17,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-17,2336078.700043087,0.0,189027808.0,191363886.70004308,-0.13898851116356747,0.9877924788196594,0.012207521180340663,35,False
2024-05-20,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-20,2336078.700043087,3310212.474,187014158.0,192660449.1740431,-0.1331548337369689,0.9706930446895076,0.029306955310492475,34,False
2024-05-21,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-05-21,5646291.174043087,0.0,187095578.0,192741869.1740431,-0.13278849734701592,0.9707054248345772,0.02929457516542277,34,False
