ticker,identity,market,valuation_date,previous_valid_adjusted_close_date,carried_adjusted_close,stale_age_trading_days,stale_age_calendar_days,gap_classification,classification_status,raw_partition_status,raw_partition_file_sha256,raw_ticker_row_count,raw_row_is_nontrading_placeholder,adjusted_source_row_present,adjusted_invalid_relation_fields,valuation_only,used_for_execution,used_for_strategy_or_features
207940,KR7207940008,KOSPI,2025-11-11,2025-10-29,1797000.0,9,13,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,cc93ca3144efc9895c36cceca91a5f48c3d119fe9bc0a08e022fa71d8af02004,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-12,2025-10-29,1797000.0,10,14,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,9e3340616aacdc1e463f0c4f44ff524f65a9b567ae6a645c3916371554320c5c,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-13,2025-10-29,1797000.0,11,15,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,b1bc82bfa073769cd0dfe2525801d06d982ea873d90e4ed41b2d25f5cb3b0bbf,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-14,2025-10-29,1797000.0,12,16,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,a4021d9c3cd6e9641e3264c12c211bd3c438d741e8ca54b9b3640ed300845e2e,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-17,2025-10-29,1797000.0,13,19,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,a57b3002fb7506a47f13a6b29d20c3a43dab3065628ae3c6535b415568825637,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-18,2025-10-29,1797000.0,14,20,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,c8a1b2ee1a73d5040a451e62e5a0852dfa8684400fc5c7d53910ab55e63ffac1,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-19,2025-10-29,1797000.0,15,21,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,8dec2fb3cf522801d2cb6c8ee73ba9efa7c78cb26aa8efd74326d34a8197f8cd,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-20,2025-10-29,1797000.0,16,22,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,1c65059df56120f68d6a6e37a68d3d627d6e36c5b07ee5f6f0e9822952c91b15,1,True,True,,True,False,False
207940,KR7207940008,KOSPI,2025-11-21,2025-10-29,1797000.0,17,23,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,e4291e880ea1033479f80234f5b5d4214a417fab5a9690639a32c6da48df9604,1,True,True,,True,False,False
263750,KR7263750002,KOSDAQ,2021-04-13,2021-04-12,67300.0,1,1,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,f39d9a3a7cb66afcb1128ae5beb8528a27b4d4dbb8089448d29a8853bbddb142,1,True,False,,True,False,False
263750,KR7263750002,KOSDAQ,2021-04-14,2021-04-12,67300.0,2,2,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,19e9e049cf8d416d5b0231a1b3639d1c93581d3b5d93542f054ebfa3837a4078,1,True,False,,True,False,False
263750,KR7263750002,KOSDAQ,2021-04-15,2021-04-12,67300.0,3,3,NON_TRADING_PLACEHOLDER,RAW_ZERO_OHLCV_PLACEHOLDER,COMPLETE,509536c6747a0e974c57eec912b4264c9347ff25454765da18dbbd77daffe1ce,1,True,False,,True,False,False
