ticker,issuer_name,prior_claimed_event,authoritative_event_anchor,official_evidence_found,authority_source_tier,authority_record_id,normalized_event_type,adjudication,adjudication_reason
005930,삼성전자,STOCK_SPLIT,,False,TIER_A1_OPENDART,DART_RCP_20180131000186,,INSUFFICIENT_AUTHORITY,"WRONG_DOCUMENT_ISSUER_MISMATCH: claimed '삼성전자', parsed '캐피탈인터내셔널펀드'"
035420,NAVER,STOCK_SPLIT,,False,TIER_A1_OPENDART,DART_RCP_20180726000282,,INSUFFICIENT_AUTHORITY,"WRONG_DOCUMENT_ISSUER_MISMATCH: claimed 'NAVER', parsed '한국투자신탁운용'"
035720,카카오,STOCK_SPLIT,,False,TIER_A1_OPENDART,DART_RCP_20210225000572,,INSUFFICIENT_AUTHORITY,BLOCKED_OR_EMPTY_DOCUMENT_DETECTED
003670,포스코퓨처엠,RIGHTS_OFFERING,,False,TIER_A1_OPENDART,DART_RCP_20201106000375,,INSUFFICIENT_AUTHORITY,BLOCKED_OR_EMPTY_DOCUMENT_DETECTED
028260,삼성물산,MERGER,,False,TIER_A1_OPENDART,DART_RCP_20150526000552,,INSUFFICIENT_AUTHORITY,BLOCKED_OR_EMPTY_DOCUMENT_DETECTED
000100,유한양행,BONUS_ISSUE,,False,TIER_A1_OPENDART,DART_RCP_20191210000412,,INSUFFICIENT_AUTHORITY,"WRONG_DOCUMENT_ISSUER_MISMATCH: claimed '유한양행', parsed '한국해양진흥공사'"
004020,현대제철,MERGER,,False,TIER_A1_OPENDART,DART_RCP_20150408000450,,INSUFFICIENT_AUTHORITY,"WRONG_DOCUMENT_ISSUER_MISMATCH: claimed '현대제철', parsed '무등배움터'"
010130,고려아연,RIGHTS_OFFERING,,False,TIER_A1_OPENDART,DART_RCP_20220818000620,,INSUFFICIENT_AUTHORITY,BLOCKED_OR_EMPTY_DOCUMENT_DETECTED
