panel,group,panel_n,trades,mean_return,median_return,q25_return,q75_return,positive_rate_pct,ge_30_count,ge_30_rate_pct,ge_50_count,ge_50_rate_pct,ge_100_count,ge_100_rate_pct,le_neg_15_count,le_neg_15_rate_pct,le_neg_30_count,le_neg_30_rate_pct,le_neg_40_count,le_neg_40_rate_pct,le_neg_50_count,le_neg_50_rate_pct,le_neg_60_count,le_neg_60_rate_pct,open_at_cutoff_rate_pct,closed_rate_pct,holding_days_mean,holding_days_median,mfe_mean,mfe_median,mae_mean,mae_median,peak_giveback_mean,peak_giveback_median,exit_type_mix,open_at_cutoff_count
SIMPLE_P1,FAIL_TO_TRANSITION,660,266,5.5677,-15.39,-16.76,4.3425,25.9398,48.0,18.0451,33.0,12.406,13.0,4.8872,159.0,59.7744,6.0,2.2556,5.0,1.8797,2.0,0.7519,2.0,0.7519,6.015,93.985,321.1316,112.5,50.8794,22.305,-18.2195,-16.67,45.3117,32.675,LOSS_GUARD_CLOSE_LE_NEG_15=69.2%; EXIT4_SCORE_DRAWDOWN_GE_15=18.8%; EXIT3_PROGRESSED_TO_TRANSITION=5.6%; NO_EXIT_BEFORE_CUTOFF=4.1%; NO_PROGRESSED_BEFORE_CUTOFF=1.9%; EXIT3_PROGRESSED_TO_WEAK=0.4%,16.0
SIMPLE_P1,FAIL_TO_BASE,660,6,6.2883,-16.73,-18.6125,23.4175,33.3333,2.0,33.3333,1.0,16.6667,0.0,0.0,4.0,66.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,152.3333,131.0,37.0467,17.72,-18.4433,-18.345,30.7583,34.91,LOSS_GUARD_CLOSE_LE_NEG_15=66.7%; EXIT4_SCORE_DRAWDOWN_GE_15=33.3%,0.0
SIMPLE_P1,FAIL_TO_WEAK,660,3,-4.5,-18.03,-18.055,2.29,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,156.3333,207.0,46.6733,43.04,-14.6567,-18.03,51.1733,61.12,LOSS_GUARD_CLOSE_LE_NEG_15=33.3%; EXIT3_PROGRESSED_TO_BASE=33.3%; EXIT4_SCORE_DRAWDOWN_GE_15=33.3%,0.0
SIMPLE_P2-1,STRICT_PASS,265,74,24.3507,14.89,-8.985,55.0625,71.6216,28.0,37.8378,21.0,28.3784,6.0,8.1081,16.0,21.6216,2.0,2.7027,2.0,2.7027,1.0,1.3514,1.0,1.3514,1.3514,98.6486,118.5811,100.5,59.1301,43.135,-15.3196,-13.34,34.7795,28.27,EXIT4_SCORE_DRAWDOWN_GE_15=81.1%; EXIT3_PROGRESSED_TO_TRANSITION=13.5%; EXIT3_PROGRESSED_TO_WEAK=4.1%; NO_EXIT_BEFORE_CUTOFF=1.4%,1.0
SIMPLE_P2-1,STRICT_FAIL,265,99,-1.6515,-15.3,-16.67,11.245,28.2828,12.0,12.1212,8.0,8.0808,1.0,1.0101,54.0,54.5455,2.0,2.0202,2.0,2.0202,2.0,2.0202,2.0,2.0202,10.101,89.899,163.1111,104.0,33.3177,18.78,-16.7708,-16.46,34.9692,25.24,LOSS_GUARD_CLOSE_LE_NEG_15=57.6%; EXIT4_SCORE_DRAWDOWN_GE_15=26.3%; NO_PROGRESSED_BEFORE_CUTOFF=5.1%; NO_EXIT_BEFORE_CUTOFF=5.1%; EXIT3_PROGRESSED_TO_TRANSITION=4.0%; EXIT3_PROGRESSED_TO_WEAK=1.0%; EXIT3_PROGRESSED_TO_BASE=1.0%,10.0
SIMPLE_P2-1,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,265,92,-15.56,-15.92,-17.55,-14.9575,4.3478,0.0,0.0,0.0,0.0,0.0,0.0,67.0,72.8261,1.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,5.4348,94.5652,21.6522,19.5,8.1537,5.94,-17.5314,-17.54,23.7137,21.165,LOSS_GUARD_CLOSE_LE_NEG_15=94.6%; NO_PROGRESSED_BEFORE_CUTOFF=5.4%,5.0
SIMPLE_P2-1,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,265,58,26.0353,15.765,-5.7925,55.0625,72.4138,24.0,41.3793,17.0,29.3103,5.0,8.6207,11.0,18.9655,1.0,1.7241,1.0,1.7241,1.0,1.7241,1.0,1.7241,1.7241,98.2759,126.0345,101.0,61.9702,43.605,-14.959,-13.34,35.9348,28.27,EXIT4_SCORE_DRAWDOWN_GE_15=79.3%; EXIT3_PROGRESSED_TO_TRANSITION=15.5%; EXIT3_PROGRESSED_TO_WEAK=3.4%; NO_EXIT_BEFORE_CUTOFF=1.7%,1.0
SIMPLE_P2-1,PASS_NON_TRANSITION_ORIGIN,265,16,18.2437,12.555,-20.83,35.2175,68.75,4.0,25.0,4.0,25.0,1.0,6.25,5.0,31.25,1.0,6.25,1.0,6.25,0.0,0.0,0.0,0.0,0.0,100.0,91.5625,94.5,48.835,31.85,-16.6269,-13.95,30.5912,30.015,EXIT4_SCORE_DRAWDOWN_GE_15=87.5%; EXIT3_PROGRESSED_TO_TRANSITION=6.2%; EXIT3_PROGRESSED_TO_WEAK=6.2%,0.0
SIMPLE_P2-1,PASS_ORIGIN_TRANSITION,265,58,26.0353,15.765,-5.7925,55.0625,72.4138,24.0,41.3793,17.0,29.3103,5.0,8.6207,11.0,18.9655,1.0,1.7241,1.0,1.7241,1.0,1.7241,1.0,1.7241,1.7241,98.2759,126.0345,101.0,61.9702,43.605,-14.959,-13.34,35.9348,28.27,EXIT4_SCORE_DRAWDOWN_GE_15=79.3%; EXIT3_PROGRESSED_TO_TRANSITION=15.5%; EXIT3_PROGRESSED_TO_WEAK=3.4%; NO_EXIT_BEFORE_CUTOFF=1.7%,1.0
SIMPLE_P2-1,PASS_ORIGIN_BASE,265,10,20.165,10.7,-14.0225,50.305,70.0,3.0,30.0,3.0,30.0,1.0,10.0,3.0,30.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,87.0,83.5,47.292,29.745,-17.446,-13.95,27.127,24.445,EXIT4_SCORE_DRAWDOWN_GE_15=90.0%; EXIT3_PROGRESSED_TO_WEAK=10.0%,0.0
SIMPLE_P2-1,PASS_ORIGIN_WEAK,265,2,-3.965,-3.965,-13.8425,5.9125,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.0,121.0,43.275,43.275,-13.645,-13.645,47.24,47.24,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P2-1,PASS_ORIGIN_PROGRESSED,265,2,1.74,1.74,-10.73,14.21,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,84.5,84.5,37.33,37.33,-21.335,-21.335,35.59,35.59,EXIT4_SCORE_DRAWDOWN_GE_15=50.0%; EXIT3_PROGRESSED_TO_TRANSITION=50.0%,0.0
SIMPLE_P2-1,PASS_ORIGIN_OTHER,265,2,47.35,47.35,28.335,66.365,100.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.0,92.0,73.615,73.615,-10.805,-10.805,26.265,26.265,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P2-1,FAIL_TO_TRANSITION,265,93,-2.4909,-15.38,-16.67,10.32,26.8817,11.0,11.828,7.0,7.5269,1.0,1.0753,53.0,56.9892,2.0,2.1505,2.0,2.1505,2.0,2.1505,2.0,2.1505,9.6774,90.3226,163.9032,100.0,32.1898,17.78,-16.843,-16.35,34.6806,25.09,LOSS_GUARD_CLOSE_LE_NEG_15=60.2%; EXIT4_SCORE_DRAWDOWN_GE_15=24.7%; NO_EXIT_BEFORE_CUTOFF=5.4%; EXIT3_PROGRESSED_TO_TRANSITION=4.3%; NO_PROGRESSED_BEFORE_CUTOFF=4.3%; EXIT3_PROGRESSED_TO_WEAK=1.1%,9.0
SIMPLE_P2-1,FAIL_TO_BASE,265,2,31.895,31.895,10.6425,53.1475,50.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,157.0,157.0,73.645,73.645,-18.34,-18.34,41.75,41.75,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P2-1,FAIL_TO_WEAK,265,3,-3.3533,-14.59,-16.335,4.01,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,151.6667,207.0,43.45,43.04,-14.22,-16.72,46.8033,61.12,EXIT3_PROGRESSED_TO_BASE=33.3%; LOSS_GUARD_CLOSE_LE_NEG_15=33.3%; EXIT4_SCORE_DRAWDOWN_GE_15=33.3%,0.0
SIMPLE_P2-2,STRICT_PASS,320,95,24.2541,15.79,-8.32,53.635,68.4211,34.0,35.7895,26.0,27.3684,8.0,8.4211,19.0,20.0,4.0,4.2105,3.0,3.1579,1.0,1.0526,1.0,1.0526,2.1053,97.8947,117.8632,104.0,63.906,44.51,-14.8919,-12.65,39.6519,30.73,EXIT4_SCORE_DRAWDOWN_GE_15=80.0%; EXIT3_PROGRESSED_TO_TRANSITION=11.6%; EXIT3_PROGRESSED_TO_WEAK=6.3%; NO_EXIT_BEFORE_CUTOFF=2.1%,2.0
SIMPLE_P2-2,STRICT_FAIL,320,125,3.101,-15.3,-16.67,14.41,30.4,24.0,19.2,17.0,13.6,3.0,2.4,67.0,53.6,2.0,1.6,1.0,0.8,0.0,0.0,0.0,0.0,7.2,92.8,214.168,112.0,38.8942,20.72,-18.1366,-16.46,35.7933,26.94,LOSS_GUARD_CLOSE_LE_NEG_15=58.4%; EXIT4_SCORE_DRAWDOWN_GE_15=28.0%; EXIT3_PROGRESSED_TO_TRANSITION=4.0%; NO_EXIT_BEFORE_CUTOFF=4.0%; NO_PROGRESSED_BEFORE_CUTOFF=3.2%; EXIT3_PROGRESSED_TO_WEAK=1.6%; EXIT3_PROGRESSED_TO_BASE=0.8%,9.0
SIMPLE_P2-2,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,320,100,-16.5327,-15.805,-17.535,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.6,20.0,8.7708,5.71,-18.0691,-17.66,25.3035,22.365,LOSS_GUARD_CLOSE_LE_NEG_15=100.0%,0.0
SIMPLE_P2-2,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,320,76,25.9967,17.295,-8.2,56.9625,69.7368,29.0,38.1579,22.0,28.9474,7.0,9.2105,14.0,18.4211,3.0,3.9474,2.0,2.6316,1.0,1.3158,1.0,1.3158,2.6316,97.3684,121.8816,104.0,64.4874,45.285,-14.6826,-12.4,38.4907,29.315,EXIT4_SCORE_DRAWDOWN_GE_15=78.9%; EXIT3_PROGRESSED_TO_TRANSITION=13.2%; EXIT3_PROGRESSED_TO_WEAK=5.3%; NO_EXIT_BEFORE_CUTOFF=2.6%,2.0
SIMPLE_P2-2,PASS_NON_TRANSITION_ORIGIN,320,19,17.2837,9.32,-13.425,34.99,63.1579,5.0,26.3158,4.0,21.0526,1.0,5.2632,5.0,26.3158,1.0,5.2632,1.0,5.2632,0.0,0.0,0.0,0.0,0.0,100.0,101.7895,104.0,61.5805,44.51,-15.7289,-13.1,44.2968,38.35,EXIT4_SCORE_DRAWDOWN_GE_15=84.2%; EXIT3_PROGRESSED_TO_WEAK=10.5%; EXIT3_PROGRESSED_TO_TRANSITION=5.3%,0.0
SIMPLE_P2-2,PASS_ORIGIN_TRANSITION,320,76,25.9967,17.295,-8.2,56.9625,69.7368,29.0,38.1579,22.0,28.9474,7.0,9.2105,14.0,18.4211,3.0,3.9474,2.0,2.6316,1.0,1.3158,1.0,1.3158,2.6316,97.3684,121.8816,104.0,64.4874,45.285,-14.6826,-12.4,38.4907,29.315,EXIT4_SCORE_DRAWDOWN_GE_15=78.9%; EXIT3_PROGRESSED_TO_TRANSITION=13.2%; EXIT3_PROGRESSED_TO_WEAK=5.3%; NO_EXIT_BEFORE_CUTOFF=2.6%,2.0
SIMPLE_P2-2,PASS_ORIGIN_BASE,320,12,20.4125,10.7,-5.01,47.6825,66.6667,4.0,33.3333,3.0,25.0,1.0,8.3333,3.0,25.0,1.0,8.3333,1.0,8.3333,0.0,0.0,0.0,0.0,0.0,100.0,92.9167,94.0,52.9342,45.545,-15.8092,-12.875,32.5217,30.015,EXIT4_SCORE_DRAWDOWN_GE_15=91.7%; EXIT3_PROGRESSED_TO_WEAK=8.3%,0.0
SIMPLE_P2-2,PASS_ORIGIN_WEAK,320,2,-3.965,-3.965,-13.8425,5.9125,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.0,121.0,43.275,43.275,-13.645,-13.645,47.24,47.24,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P2-2,PASS_ORIGIN_PROGRESSED,320,3,-1.11,-6.81,-15.005,9.935,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,131.0,132.0,100.3467,44.51,-20.08,-17.57,101.4567,67.71,EXIT4_SCORE_DRAWDOWN_GE_15=33.3%; EXIT3_PROGRESSED_TO_TRANSITION=33.3%; EXIT3_PROGRESSED_TO_WEAK=33.3%,0.0
SIMPLE_P2-2,PASS_ORIGIN_OTHER,320,2,47.35,47.35,28.335,66.365,100.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.0,92.0,73.615,73.615,-10.805,-10.805,26.265,26.265,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P2-2,FAIL_TO_TRANSITION,320,119,2.9308,-15.38,-16.715,13.545,30.2521,23.0,19.3277,16.0,13.4454,3.0,2.521,66.0,55.4622,2.0,1.6807,1.0,0.8403,0.0,0.0,0.0,0.0,7.563,92.437,216.8151,106.0,38.2939,20.63,-18.2466,-16.39,35.3632,26.66,LOSS_GUARD_CLOSE_LE_NEG_15=59.7%; EXIT4_SCORE_DRAWDOWN_GE_15=26.9%; EXIT3_PROGRESSED_TO_TRANSITION=4.2%; NO_EXIT_BEFORE_CUTOFF=4.2%; NO_PROGRESSED_BEFORE_CUTOFF=3.4%; EXIT3_PROGRESSED_TO_WEAK=1.7%,9.0
SIMPLE_P2-2,FAIL_TO_BASE,320,2,31.895,31.895,10.6425,53.1475,50.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,157.0,157.0,73.645,73.645,-18.34,-18.34,41.75,41.75,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P2-2,FAIL_TO_WEAK,320,3,-3.3533,-14.59,-16.335,4.01,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,151.6667,207.0,43.45,43.04,-14.22,-16.72,46.8033,61.12,EXIT3_PROGRESSED_TO_BASE=33.3%; LOSS_GUARD_CLOSE_LE_NEG_15=33.3%; EXIT4_SCORE_DRAWDOWN_GE_15=33.3%,0.0
SIMPLE_P3-1,STRICT_PASS,159,28,40.4446,47.06,0.655,74.91,75.0,15.0,53.5714,14.0,50.0,5.0,17.8571,6.0,21.4286,1.0,3.5714,1.0,3.5714,0.0,0.0,0.0,0.0,3.5714,96.4286,115.75,121.0,75.7932,65.04,-12.67,-9.275,35.3486,37.23,EXIT4_SCORE_DRAWDOWN_GE_15=75.0%; EXIT3_PROGRESSED_TO_TRANSITION=14.3%; EXIT3_PROGRESSED_TO_WEAK=7.1%; NO_EXIT_BEFORE_CUTOFF=3.6%,1.0
SIMPLE_P3-1,STRICT_FAIL,159,66,3.4259,-15.23,-16.4875,17.0225,30.303,12.0,18.1818,7.0,10.6061,3.0,4.5455,36.0,54.5455,1.0,1.5152,1.0,1.5152,1.0,1.5152,1.0,1.5152,15.1515,84.8485,154.6212,92.5,39.1448,19.955,-16.3027,-16.32,35.7189,25.235,LOSS_GUARD_CLOSE_LE_NEG_15=63.6%; EXIT4_SCORE_DRAWDOWN_GE_15=18.2%; NO_PROGRESSED_BEFORE_CUTOFF=10.6%; NO_EXIT_BEFORE_CUTOFF=4.5%; EXIT3_PROGRESSED_TO_WEAK=1.5%; EXIT3_PROGRESSED_TO_TRANSITION=1.5%,10.0
SIMPLE_P3-1,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,159,65,-15.3911,-15.84,-17.93,-14.9,6.1538,0.0,0.0,0.0,0.0,0.0,0.0,47.0,72.3077,1.0,1.5385,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,92.3077,20.2308,17.0,7.5603,5.86,-17.6412,-17.66,22.9514,21.0,LOSS_GUARD_CLOSE_LE_NEG_15=92.3%; NO_PROGRESSED_BEFORE_CUTOFF=7.7%,5.0
SIMPLE_P3-1,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,159,19,50.8347,58.38,12.625,76.02,78.9474,13.0,68.4211,12.0,63.1579,4.0,21.0526,3.0,15.7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2632,94.7368,126.8421,124.0,84.4184,73.89,-10.8089,-8.35,33.5837,31.27,EXIT4_SCORE_DRAWDOWN_GE_15=73.7%; EXIT3_PROGRESSED_TO_TRANSITION=15.8%; NO_EXIT_BEFORE_CUTOFF=5.3%; EXIT3_PROGRESSED_TO_WEAK=5.3%,1.0
SIMPLE_P3-1,PASS_NON_TRANSITION_ORIGIN,159,9,18.51,15.79,-23.2,26.68,66.6667,2.0,22.2222,2.0,22.2222,1.0,11.1111,3.0,33.3333,1.0,11.1111,1.0,11.1111,0.0,0.0,0.0,0.0,0.0,100.0,92.3333,119.0,57.5844,44.51,-16.5989,-13.03,39.0744,41.5,EXIT4_SCORE_DRAWDOWN_GE_15=77.8%; EXIT3_PROGRESSED_TO_TRANSITION=11.1%; EXIT3_PROGRESSED_TO_WEAK=11.1%,0.0
SIMPLE_P3-1,PASS_ORIGIN_TRANSITION,159,19,50.8347,58.38,12.625,76.02,78.9474,13.0,68.4211,12.0,63.1579,4.0,21.0526,3.0,15.7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2632,94.7368,126.8421,124.0,84.4184,73.89,-10.8089,-8.35,33.5837,31.27,EXIT4_SCORE_DRAWDOWN_GE_15=73.7%; EXIT3_PROGRESSED_TO_TRANSITION=15.8%; NO_EXIT_BEFORE_CUTOFF=5.3%; EXIT3_PROGRESSED_TO_WEAK=5.3%,1.0
SIMPLE_P3-1,PASS_ORIGIN_BASE,159,4,21.415,10.7,-7.9675,40.0825,75.0,1.0,25.0,1.0,25.0,1.0,25.0,1.0,25.0,1.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,92.25,93.5,57.5425,46.375,-18.42,-11.245,36.1275,30.925,EXIT4_SCORE_DRAWDOWN_GE_15=75.0%; EXIT3_PROGRESSED_TO_WEAK=25.0%,0.0
SIMPLE_P3-1,PASS_ORIGIN_WEAK,159,2,-3.965,-3.965,-13.8425,5.9125,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.0,121.0,43.275,43.275,-13.645,-13.645,47.24,47.24,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P3-1,PASS_ORIGIN_PROGRESSED,159,2,1.74,1.74,-10.73,14.21,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,84.5,84.5,37.33,37.33,-21.335,-21.335,35.59,35.59,EXIT4_SCORE_DRAWDOWN_GE_15=50.0%; EXIT3_PROGRESSED_TO_TRANSITION=50.0%,0.0
SIMPLE_P3-1,PASS_ORIGIN_OTHER,159,1,85.38,85.38,85.38,85.38,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.0,51.0,126.88,126.88,-5.75,-5.75,41.5,41.5,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P3-1,FAIL_TO_TRANSITION,159,62,2.085,-15.465,-16.625,12.435,27.4194,11.0,17.7419,6.0,9.6774,3.0,4.8387,36.0,58.0645,1.0,1.6129,1.0,1.6129,1.0,1.6129,1.0,1.6129,14.5161,85.4839,155.871,87.5,37.7506,18.07,-16.4169,-16.32,35.6656,25.235,LOSS_GUARD_CLOSE_LE_NEG_15=66.1%; EXIT4_SCORE_DRAWDOWN_GE_15=16.1%; NO_PROGRESSED_BEFORE_CUTOFF=9.7%; NO_EXIT_BEFORE_CUTOFF=4.8%; EXIT3_PROGRESSED_TO_WEAK=1.6%; EXIT3_PROGRESSED_TO_TRANSITION=1.6%,9.0
SIMPLE_P3-1,FAIL_TO_BASE,159,1,74.4,74.4,74.4,74.4,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,157.0,157.0,128.55,128.55,-19.76,-19.76,54.15,54.15,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P3-1,FAIL_TO_WEAK,159,2,4.01,4.01,-5.29,13.31,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,124.0,124.0,43.655,43.655,-11.9,-11.9,39.645,39.645,LOSS_GUARD_CLOSE_LE_NEG_15=50.0%; EXIT4_SCORE_DRAWDOWN_GE_15=50.0%,0.0
SIMPLE_P3-2,STRICT_PASS,215,49,32.4473,19.4,-8.08,73.8,67.3469,21.0,42.8571,19.0,38.7755,6.0,12.2449,9.0,18.3673,3.0,6.1224,2.0,4.0816,0.0,0.0,0.0,0.0,4.0816,95.9184,115.9796,119.0,77.4571,62.79,-12.9908,-10.2,45.0098,39.87,EXIT4_SCORE_DRAWDOWN_GE_15=75.5%; EXIT3_PROGRESSED_TO_WEAK=10.2%; EXIT3_PROGRESSED_TO_TRANSITION=10.2%; NO_EXIT_BEFORE_CUTOFF=4.1%,2.0
SIMPLE_P3-2,STRICT_FAIL,215,91,8.8378,-15.11,-16.47,23.3,31.8681,21.0,23.0769,15.0,16.4835,8.0,8.7912,47.0,51.6484,1.0,1.0989,1.0,1.0989,0.0,0.0,0.0,0.0,8.7912,91.2088,176.1868,93.0,44.9954,20.63,-16.483,-16.29,36.1576,26.66,LOSS_GUARD_CLOSE_LE_NEG_15=63.7%; EXIT4_SCORE_DRAWDOWN_GE_15=25.3%; NO_PROGRESSED_BEFORE_CUTOFF=4.4%; NO_EXIT_BEFORE_CUTOFF=4.4%; EXIT3_PROGRESSED_TO_WEAK=1.1%; EXIT3_PROGRESSED_TO_TRANSITION=1.1%,8.0
SIMPLE_P3-2,NO_NEXT_STAGE_BEFORE_EXIT_OR_CUTOFF,215,75,-16.7223,-15.71,-17.54,-14.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,70.6667,1.0,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.7067,17.0,8.3372,5.79,-18.2989,-17.66,25.0595,22.44,LOSS_GUARD_CLOSE_LE_NEG_15=100.0%,0.0
SIMPLE_P3-2,PURE_ENTRY_CYCLE_TRANSITION_ET_PASS,215,37,37.4822,29.27,-8.08,76.55,70.2703,18.0,48.6486,17.0,45.9459,5.0,13.5135,6.0,16.2162,2.0,5.4054,1.0,2.7027,0.0,0.0,0.0,0.0,5.4054,94.5946,118.4595,119.0,78.0668,65.43,-12.2795,-10.16,40.5846,38.42,EXIT4_SCORE_DRAWDOWN_GE_15=75.7%; EXIT3_PROGRESSED_TO_TRANSITION=10.8%; EXIT3_PROGRESSED_TO_WEAK=8.1%; NO_EXIT_BEFORE_CUTOFF=5.4%,2.0
SIMPLE_P3-2,PASS_NON_TRANSITION_ORIGIN,215,12,16.9233,9.96,-10.9075,30.835,58.3333,3.0,25.0,2.0,16.6667,1.0,8.3333,3.0,25.0,1.0,8.3333,1.0,8.3333,0.0,0.0,0.0,0.0,0.0,100.0,108.3333,121.0,75.5775,56.97,-15.1842,-12.425,58.6542,51.705,EXIT4_SCORE_DRAWDOWN_GE_15=75.0%; EXIT3_PROGRESSED_TO_WEAK=16.7%; EXIT3_PROGRESSED_TO_TRANSITION=8.3%,0.0
SIMPLE_P3-2,PASS_ORIGIN_TRANSITION,215,37,37.4822,29.27,-8.08,76.55,70.2703,18.0,48.6486,17.0,45.9459,5.0,13.5135,6.0,16.2162,2.0,5.4054,1.0,2.7027,0.0,0.0,0.0,0.0,5.4054,94.5946,118.4595,119.0,78.0668,65.43,-12.2795,-10.16,40.5846,38.42,EXIT4_SCORE_DRAWDOWN_GE_15=75.7%; EXIT3_PROGRESSED_TO_TRANSITION=10.8%; EXIT3_PROGRESSED_TO_WEAK=8.1%; NO_EXIT_BEFORE_CUTOFF=5.4%,2.0
SIMPLE_P3-2,PASS_ORIGIN_BASE,215,6,21.4933,10.7,1.0325,36.7925,66.6667,2.0,33.3333,1.0,16.6667,1.0,16.6667,1.0,16.6667,1.0,16.6667,1.0,16.6667,0.0,0.0,0.0,0.0,0.0,100.0,102.3333,115.5,65.41,62.175,-14.8217,-8.85,43.9167,53.235,EXIT4_SCORE_DRAWDOWN_GE_15=83.3%; EXIT3_PROGRESSED_TO_WEAK=16.7%,0.0
SIMPLE_P3-2,PASS_ORIGIN_WEAK,215,2,-3.965,-3.965,-13.8425,5.9125,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.0,121.0,43.275,43.275,-13.645,-13.645,47.24,47.24,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
SIMPLE_P3-2,PASS_ORIGIN_PROGRESSED,215,3,-1.11,-6.81,-15.005,9.935,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,131.0,132.0,100.3467,44.51,-20.08,-17.57,101.4567,67.71,EXIT4_SCORE_DRAWDOWN_GE_15=33.3%; EXIT3_PROGRESSED_TO_TRANSITION=33.3%; EXIT3_PROGRESSED_TO_WEAK=33.3%,0.0
SIMPLE_P3-2,PASS_ORIGIN_OTHER,215,1,85.38,85.38,85.38,85.38,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.0,51.0,126.88,126.88,-5.75,-5.75,41.5,41.5,EXIT4_SCORE_DRAWDOWN_GE_15=100.0%,0.0
