ticker,trade_sequence,column,authority,production,kind
014830,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
015230,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
015860,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
016090,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
017940,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
018260,1,entry_signal_date,2025-06-27,2023-09-01,STRUCTURAL
018260,1,entry_execution_date,2025-06-30,2023-09-04,STRUCTURAL
018260,1,daily_risk,ELEVATED,NORMAL,STRUCTURAL
018260,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230901.csv,STRUCTURAL
018260,1,entry_open,171100.0,142000.0,NUMERIC
018260,1,fast_score,75.74,76.3,NUMERIC
018260,1,investability_market_cap,13409572740000.0,11072763180000.0,NUMERIC
018260,1,investability_avg_trading_value_20d,71217288252.5,27490138045.0,NUMERIC
018260,1,terminal_return,42.31,71.48,NUMERIC
018260,1,mfe,127.06,173.59,NUMERIC
018260,1,mae,-16.01,-23.24,NUMERIC
018260,1,peak_giveback,84.75,102.11,NUMERIC
018260,1,profit_capture,0.333,0.4118,NUMERIC
018260,1,holding_weeks,55.4,143.2,NUMERIC
018310,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
019210,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
021240,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
023530,1,entry_signal_date,2022-06-24,2022-06-03,STRUCTURAL
023530,1,entry_execution_date,2022-06-27,2022-06-07,STRUCTURAL
023530,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20220624.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220603.csv,STRUCTURAL
023530,1,entry_open,101500.0,106500.0,NUMERIC
023530,1,fast_score,69.31,75.13,NUMERIC
023530,1,investability_market_cap,2857164255000.0,3012752407500.0,NUMERIC
023530,1,investability_avg_trading_value_20d,12114846025.0,10787851665.0,NUMERIC
023530,1,terminal_return,40.49,33.9,NUMERIC
023530,1,mfe,75.37,67.14,NUMERIC
023530,1,mae,-48.97,-51.36,NUMERIC
023530,1,peak_giveback,34.88,33.24,NUMERIC
023530,1,profit_capture,0.5372,0.5049,NUMERIC
023530,1,holding_weeks,192.0,194.8,NUMERIC
023600,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
023760,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
023910,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
024110,1,entry_signal_date,2023-09-22,2023-09-01,STRUCTURAL
024110,1,entry_execution_date,2023-09-25,2023-09-04,STRUCTURAL
024110,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20230922.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230901.csv,STRUCTURAL
024110,1,entry_open,11450.0,10710.0,NUMERIC
024110,1,investability_market_cap,9130526200050.0,8580302350440.0,NUMERIC
024110,1,investability_avg_trading_value_20d,9199247791.5,6172413391.0,NUMERIC
024110,1,terminal_return,99.56,113.35,NUMERIC
024110,1,mfe,158.08,175.91,NUMERIC
024110,1,mae,-4.37,0.0,NUMERIC
024110,1,peak_giveback,58.52,62.56,NUMERIC
024110,1,profit_capture,0.6298,0.6444,NUMERIC
024110,1,holding_weeks,126.2,129.2,NUMERIC
025860,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
027410,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
028260,1,entry_signal_date,2023-12-22,2022-07-01,STRUCTURAL
028260,1,entry_execution_date,2023-12-26,2022-07-04,STRUCTURAL
028260,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220701.csv,STRUCTURAL
028260,1,entry_open,127600.0,123000.0,NUMERIC
028260,1,fast_score,82.3,72.04,NUMERIC
028260,1,investability_market_cap,23681497092000.0,22893667422500.0,NUMERIC
028260,1,investability_avg_trading_value_20d,39287877695.0,42025913606.4,NUMERIC
028260,1,terminal_return,135.5,144.31,NUMERIC
028260,1,mfe,143.73,152.85,NUMERIC
028260,1,mae,-15.28,-19.27,NUMERIC
028260,1,peak_giveback,8.23,8.54,NUMERIC
028260,1,profit_capture,0.9427,0.9441,NUMERIC
028260,1,holding_weeks,102.2,175.4,NUMERIC
029460,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
029780,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
030000,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
030190,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
030200,1,entry_signal_date,2023-12-22,2023-10-06,STRUCTURAL
030200,1,entry_execution_date,2023-12-26,2023-10-10,STRUCTURAL
030200,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231006.csv,STRUCTURAL
030200,1,entry_open,35500.0,33450.0,NUMERIC
030200,1,fast_score,79.85,77.35,NUMERIC
030200,1,investability_market_cap,9128270904000.0,8483619004000.0,NUMERIC
030200,1,investability_avg_trading_value_20d,24781194364.9,26619388291.2,NUMERIC
030200,1,terminal_return,41.69,50.37,NUMERIC
030200,1,mfe,66.76,76.98,NUMERIC
030200,1,mae,-7.18,-3.89,NUMERIC
030200,1,peak_giveback,25.07,26.61,NUMERIC
030200,1,profit_capture,0.6245,0.6543,NUMERIC
030200,1,holding_weeks,93.8,104.6,NUMERIC
032350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
032830,1,entry_signal_date,2022-12-23,2022-05-27,STRUCTURAL
032830,1,entry_execution_date,2022-12-26,2022-05-30,STRUCTURAL
032830,1,entry_pattern_a_stage,EARLY_TREND,TRANSITION,STRUCTURAL
032830,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20221223.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220527.csv,STRUCTURAL
032830,1,entry_open,74000.0,69500.0,NUMERIC
032830,1,fast_score,79.8,69.35,NUMERIC
032830,1,investability_market_cap,14840000000000.0,13960000000000.0,NUMERIC
032830,1,investability_avg_trading_value_20d,21836834151.1,16971053950.0,NUMERIC
032830,1,terminal_return,154.05,170.5,NUMERIC
032830,1,mfe,170.27,187.77,NUMERIC
032830,1,mae,-18.92,-19.42,NUMERIC
032830,1,peak_giveback,16.22,17.27,NUMERIC
032830,1,profit_capture,0.9047,0.908,NUMERIC
032830,1,holding_weeks,151.4,180.0,NUMERIC
033780,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
034230,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
034310,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
034730,1,entry_signal_date,2025-06-27,2024-02-23,STRUCTURAL
034730,1,entry_execution_date,2025-06-30,2024-02-26,STRUCTURAL
034730,1,daily_risk,ELEVATED,NORMAL,STRUCTURAL
034730,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240223.csv,STRUCTURAL
034730,1,entry_open,198800.0,199800.0,NUMERIC
034730,1,fast_score,70.99,72.74,NUMERIC
034730,1,investability_market_cap,14326534112800.0,14932459116000.0,NUMERIC
034730,1,investability_avg_trading_value_20d,89962537725.0,59112548285.0,NUMERIC
034730,1,terminal_return,63.48,62.66,NUMERIC
034730,1,mfe,70.77,69.92,NUMERIC
034730,1,mae,-11.02,-42.54,NUMERIC
034730,1,peak_giveback,7.29,7.26,NUMERIC
034730,1,profit_capture,0.897,0.8962,NUMERIC
034730,1,holding_weeks,29.4,94.2,NUMERIC
035420,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
035890,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
036190,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
036620,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
036890,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
039340,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
044450,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
052330,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
053350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
054950,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
060980,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
064760,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
064960,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
065660,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
066620,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
067830,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
068270,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231222.csv,STRUCTURAL
069460,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
069620,1,entry_signal_date,2022-03-25,2022-03-18,STRUCTURAL
069620,1,entry_execution_date,2022-03-28,2022-03-21,STRUCTURAL
069620,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20220325.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220318.csv,STRUCTURAL
069620,1,entry_open,166500.0,171500.0,NUMERIC
069620,1,fast_score,71.99,77.99,NUMERIC
069620,1,investability_market_cap,1946544600000.0,2027650625000.0,NUMERIC
069620,1,investability_avg_trading_value_20d,9564240550.0,10169443900.0,NUMERIC
069620,1,terminal_return,-25.17,-27.35,NUMERIC
069620,1,mfe,19.76,16.27,NUMERIC
069620,1,mae,-46.97,-48.51,NUMERIC
069620,1,peak_giveback,44.93,43.62,NUMERIC
069620,1,profit_capture,-1.2738,-1.681,NUMERIC
069620,1,holding_weeks,214.8,215.8,NUMERIC
069960,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
072710,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
078930,1,entry_signal_date,2024-03-29,2022-05-06,STRUCTURAL
078930,1,entry_execution_date,2024-04-01,2022-05-09,STRUCTURAL
078930,1,entry_pattern_a_stage,EARLY_TREND,TRANSITION,STRUCTURAL
078930,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240329.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220506.csv,STRUCTURAL
078930,1,entry_open,48700.0,47700.0,NUMERIC
078930,1,fast_score,75.49,79.3,NUMERIC
078930,1,investability_market_cap,4483166988500.0,4432063530600.0,NUMERIC
078930,1,investability_avg_trading_value_20d,7543043970.0,10407616867.5,NUMERIC
078930,1,terminal_return,69.2,72.75,NUMERIC
078930,1,mfe,72.48,76.1,NUMERIC
078930,1,mae,-28.75,-27.67,NUMERIC
078930,1,peak_giveback,3.28,3.35,NUMERIC
078930,1,profit_capture,0.9547,0.956,NUMERIC
078930,1,holding_weeks,101.4,195.0,NUMERIC
079960,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
084110,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
086280,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
088350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
089970,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
090350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
090850,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
