date,cash,invested_market_value,equity,position_count,cash_ratio,invested_ratio,high_water_mark,drawdown_pct
2023-09-05,1970.0,185176617.0,185178587.0,49,1.063837904757314e-05,0.9999893616209524,202469047.0,-8.539804111390914
2023-09-06,1970.0,184104271.0,184106241.0,49,1.0700343395746155e-05,0.9999892996566042,202469047.0,-9.069438648565376
2023-09-07,1970.0,183840579.0,183842549.0,49,1.0715691284284793e-05,0.9999892843087157,202469047.0,-9.199676827638747
2023-09-08,1970.0,184611614.0,184613584.0,49,1.0670937410542878e-05,0.9999893290625894,202469047.0,-8.818860593540501
2023-09-11,1970.0,185737690.0,185739660.0,49,1.0606243168529542e-05,0.9999893937568315,202469047.0,-8.26268866667802
2023-09-12,1970.0,183738913.0,183740883.0,49,1.0721620402792991e-05,0.9999892783795972,202469047.0,-9.249889935027944
2023-09-13,1970.0,180716080.0,180718050.0,49,1.090095870335033e-05,0.9999890990412966,202469047.0,-10.742875181311051
2023-09-14,1970.0,183235321.0,183237291.0,49,1.0751086687916598e-05,0.9999892489133121,202469047.0,-9.498615361191476
2023-09-15,1970.0,183709436.0,183711406.0,49,1.0723340716253622e-05,0.9999892766592837,202469047.0,-9.264448703608508
2023-09-18,1970.0,183696700.0,183698670.0,49,1.0724084175459735e-05,0.9999892759158245,202469047.0,-9.270739047830856
2023-09-19,1970.0,183951557.0,183953527.0,49,1.070922657547088e-05,0.9999892907734246,202469047.0,-9.144864498720139
2023-09-20,1970.0,182434695.0,182436665.0,49,1.0798267990702418e-05,0.9999892017320093,202469047.0,-9.894046668773026
2023-09-21,1970.0,178151815.0,178153785.0,49,1.1057862172279977e-05,0.9999889421378277,202469047.0,-12.009372474598546
2023-09-22,1970.0,177315589.0,177317559.0,49,1.111001082526745e-05,0.9999888899891747,202469047.0,-12.422386716721201
2023-09-25,1970.0,176020742.0,176022712.0,49,1.1191737575319258e-05,0.9999888082624246,202469047.0,-13.061915088680198
2023-09-26,1970.0,175107456.0,175109426.0,49,1.125010826087683e-05,0.9999887498917391,202469047.0,-13.512989469447145
2023-09-27,1970.0,177163614.0,177165584.0,49,1.1119541140676622e-05,0.9999888804588594,202469047.0,-12.497447572813435
2023-10-04,1970.0,172249045.0,172251015.0,49,1.143679762932021e-05,0.9999885632023707,202469047.0,-14.92476625328315
2023-10-05,1970.0,171974562.0,171976532.0,49,1.145505132060693e-05,0.9999885449486794,202469047.0,-15.060334135913623
2023-10-06,1970.0,174167654.0,174169624.0,49,1.1310812728171246e-05,0.9999886891872718,202469047.0,-13.977160173031288
2023-10-10,1970.0,173148786.0,173150756.0,49,1.1377368747959726e-05,0.999988622631252,202469047.0,-14.480381783986962
2023-10-11,1970.0,176253446.0,176255416.0,49,1.1176961506816902e-05,0.9999888230384932,202469047.0,-12.946981965100079
2023-10-12,1970.0,177656135.0,177658105.0,49,1.1088714472103594e-05,0.9999889112855279,202469047.0,-12.254190142950595
2023-10-13,1970.0,176313445.0,176315415.0,49,1.1173158058811817e-05,0.9999888268419412,202469047.0,-12.9173482996638
2023-10-16,1970.0,174620779.0,174622749.0,49,1.1281462531551374e-05,0.9999887185374684,202469047.0,-13.753360532190385
2023-10-17,1970.0,176984608.0,176986578.0,49,1.1130787556104961e-05,0.9999888692124439,202469047.0,-12.585859111590525
2023-10-18,1970.0,175649419.0,175651389.0,49,1.1215396651375186e-05,0.9999887846033486,202469047.0,-13.245312504483708
2023-10-19,1970.0,169487971.0,169489941.0,49,1.1623108653982008e-05,0.999988376891346,202469047.0,-16.288468034326254
2023-10-20,1970.0,167111127.0,167113097.0,49,1.1788423740360698e-05,0.9999882115762596,202469047.0,-17.462397597989387
2023-10-23,1970.0,164983603.0,164985573.0,49,1.1940437967870076e-05,0.9999880595620322,202469047.0,-18.513187351546133
2023-10-24,1970.0,167667939.0,167669909.0,49,1.1749275774939438e-05,0.999988250724225,202469047.0,-17.18738667249221
2023-10-25,1970.0,169058586.0,169060556.0,49,1.1652629369088317e-05,0.9999883473706309,202469047.0,-16.500542426122056
