ticker,candidate_rank,rcept_no,report_nm,rcept_dt,event_match_score,selection_status,rejection_reason
004020,17,20150708000360,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,18,20150708000354,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,19,20150708000348,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,20,20150708000343,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,21,20150708000336,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,22,20150708000331,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,23,20150708000324,임원ㆍ주요주주특정증권등소유상황보고서,20150708,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,24,20150703000304,임원ㆍ주요주주특정증권등소유상황보고서,20150703,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,25,20150703000296,임원ㆍ주요주주특정증권등소유상황보고서,20150703,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,26,20150703000207,임원ㆍ주요주주특정증권등소유상황보고서,20150703,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,27,20150703000205,임원ㆍ주요주주특정증권등소유상황보고서,20150703,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,28,20150703000204,주식등의대량보유상황보고서(일반),20150703,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,29,20150703800229,최대주주등소유주식변동신고서,20150703,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
004020,30,20150701000257,증권발행실적보고서(합병등),20150701,100,SELECTED,
010130,1,20220831001334,대규모기업집단현황공시[분기별공시(개별회사용)],20220831,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
010130,2,20220830001258,주식등의대량보유상황보고서(일반),20220830,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
010130,3,20220830800343,최대주주등소유주식변동신고서,20220830,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
010130,4,20220819800323,최대주주등소유주식변동신고서,20220819,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
010130,5,20220819000348,주식등의대량보유상황보고서(일반),20220819,0,REJECTED_EVENT_MISMATCH,No target keywords found in report title
010130,6,20220819800347,유상증자또는주식관련사채등의발행결과(자율공시),20220819,100,SELECTED,
