ticker,name,raw_market,market,close,volume,trading_value,market_cap,shares_outstanding,effective_date
175330,JB금융지주,KOSPI,KOSPI,8670,443990,3836008920,1707841690980,196982894,2021-12-24
950170,JTC,KOSDAQ,KOSDAQ,3970,39774,159019350,138971902490,35005517,2021-12-24
234080,JW생명과학,KOSPI,KOSPI,14150,131919,1827942450,224058939100,15834554,2021-12-24
067290,JW신약,KOSDAQ,KOSDAQ,4160,410702,1712435305,182777329280,43936858,2021-12-24
001060,JW중외제약,KOSPI,KOSPI,22900,46674,1065649950,493264305400,21539926,2021-12-24
001067,JW중외제약2우B,KOSPI,KOSPI,60500,256,15287700,6050000000,100000,2021-12-24
001065,JW중외제약우,KOSPI,KOSPI,34700,236,8165350,6158764200,177486,2021-12-24
096760,JW홀딩스,KOSPI,KOSPI,3395,47189,160027315,232357812890,68441182,2021-12-24
035900,JYP Ent.,KOSDAQ,KOSDAQ,48850,176544,8627460850,1734052484200,35497492,2021-12-24
024840,KBI메탈,KOSDAQ,KOSDAQ,1955,318102,620686530,64418907840,32950848,2021-12-24
105560,KB금융,KOSPI,KOSPI,57400,512369,29458299500,23867374608000,415807920,2021-12-24
024120,KB오토시스,KOSDAQ,KOSDAQ,6670,37214,247393540,76705000000,11500000,2021-12-24
002380,KCC,KOSPI,KOSPI,308000,19901,6144662000,2737033068000,8886471,2021-12-24
021320,KCC건설,KOSDAQ,KOSDAQ,8300,20066,166499410,177620000000,21400000,2021-12-24
344820,KCC글라스,KOSPI,KOSPI,60100,40953,2464016200,959827771200,15970512,2021-12-24
036670,KCI,KOSDAQ,KOSDAQ,9240,7948,73290520,104134800000,11270000,2021-12-24
009070,KCTC,KOSPI,KOSPI,6500,613057,4049706990,195000000000,30000000,2021-12-24
009440,KC그린홀딩스,KOSPI,KOSPI,4185,43654,182345455,93890391300,22434980,2021-12-24
112190,KC산업,KONEX,KONEX,3470,18255,62839560,24724627910,7125253,2021-12-24
119650,KC코트렐,KOSPI,KOSPI,5990,68039,408662310,105424000000,17600000,2021-12-24
044180,KD,KOSDAQ,KOSDAQ,1270,283810,356078390,27576583150,21713845,2021-12-24
092220,KEC,KOSPI,KOSPI,3660,19535776,73494816765,529668396060,144718141,2021-12-24
151860,KG ETS,KOSDAQ,KOSDAQ,15000,251502,3780849150,540000000000,36000000,2021-12-24
016380,KG동부제철,KOSPI,KOSPI,10750,93418,1007051100,1075095642750,100008897,2021-12-24
016385,KG동부제철우,KOSPI,KOSPI,97100,22,2133900,5183683500,53385,2021-12-24
046440,KG모빌리언스,KOSDAQ,KOSDAQ,12500,1223588,15083400000,485319600000,38825568,2021-12-24
035600,KG이니시스,KOSDAQ,KOSDAQ,19600,537633,10399873350,546926906400,27904434,2021-12-24
001390,KG케미칼,KOSPI,KOSPI,30650,58667,1806840650,424995842400,13866096,2021-12-24
226360,KH E&T,KOSDAQ,KOSDAQ,1285,210657,268810815,87160940910,67829526,2021-12-24
111870,KH 일렉트론,KOSDAQ,KOSDAQ,735,204086,149633075,81541866525,110941315,2021-12-24
033180,KH 필룩스,KOSPI,KOSPI,2535,466304,1190817245,346611219240,136730264,2021-12-24
060720,KH바텍,KOSDAQ,KOSDAQ,24000,521282,12553994700,568258608000,23677442,2021-12-24
001940,KISCO홀딩스,KOSPI,KOSPI,15000,21323,318963400,277145700000,18476380,2021-12-24
122450,KMH,KOSDAQ,KOSDAQ,7850,309290,2449997760,355887317400,45335964,2021-12-24
052900,KMH하이텍,KOSDAQ,KOSDAQ,1755,789450,1397380705,90607220730,51628046,2021-12-24
058400,KNN,KOSDAQ,KOSDAQ,1325,537295,720423440,175469379000,132429720,2021-12-24
114450,KPX생명과학,KOSDAQ,KOSDAQ,9780,11489282,121309908660,146700000000,15000000,2021-12-24
025000,KPX케미칼,KOSPI,KOSPI,54900,5263,288534800,265716000000,4840000,2021-12-24
092230,KPX홀딩스,KOSPI,KOSPI,65700,2130,139683300,277559242200,4224646,2021-12-24
000040,KR모터스,KOSPI,KOSPI,869,172531,149388901,83543372792,96137368,2021-12-24
044450,KSS해운,KOSPI,KOSPI,11700,35843,420066150,271274796000,23185880,2021-12-24
030200,KT,KOSPI,KOSPI,32750,1402217,45910818550,8551411712000,261111808,2021-12-24
033780,KT&G,KOSPI,KOSPI,84200,584637,49177739700,11560028247400,137292497,2021-12-24
030210,KTB투자증권,KOSPI,KOSPI,5450,483446,2662783610,328711801400,60314092,2021-12-24
058850,KTcs,KOSPI,KOSPI,2570,71745,183221505,109700450000,42685000,2021-12-24
058860,KTis,KOSPI,KOSPI,2500,48741,121880440,87005000000,34802000,2021-12-24
060370,KT서브마린,KOSDAQ,KOSDAQ,5180,264497,1381074140,113442000000,21900000,2021-12-24
093050,LF,KOSPI,KOSPI,17150,41521,709267250,501466000000,29240000,2021-12-24
003550,LG,KOSPI,KOSPI,82500,292828,24065326600,12977331922500,157300993,2021-12-24
034220,LG디스플레이,KOSPI,KOSPI,23150,3096328,71822540050,8283433455000,357815700,2021-12-24
051900,LG생활건강,KOSPI,KOSPI,1122000,20809,23458169000,17523617034000,15618197,2021-12-24
051905,LG생활건강우,KOSPI,KOSPI,616000,1644,1012737000,1293413352000,2099697,2021-12-24
003555,LG우,KOSPI,KOSPI,64700,6960,450111900,195498814000,3021620,2021-12-24
032640,LG유플러스,KOSPI,KOSPI,14150,871096,12326887900,6178050758150,436611361,2021-12-24
011070,LG이노텍,KOSPI,KOSPI,361000,514428,184157157000,8543825627000,23667107,2021-12-24
066570,LG전자,KOSPI,KOSPI,136500,1170212,159385061500,22337926611000,163647814,2021-12-24
066575,LG전자우,KOSPI,KOSPI,65400,59161,3848825700,1123963876800,17185992,2021-12-24
037560,LG헬로비전,KOSPI,KOSPI,5600,147786,824599430,433702444000,77446865,2021-12-24
051910,LG화학,KOSPI,KOSPI,621000,292150,182536574000,43837845003000,70592343,2021-12-24
051915,LG화학우,KOSPI,KOSPI,296000,17558,5198749000,2275884800000,7688800,2021-12-24
079550,LIG넥스원,KOSPI,KOSPI,62700,151933,9531536300,1379400000000,22000000,2021-12-24
006260,LS,KOSPI,KOSPI,53600,87409,4680680500,1725920000000,32200000,2021-12-24
010120,LS ELECTRIC,KOSPI,KOSPI,56000,55436,3110996900,1680000000000,30000000,2021-12-24
000680,LS네트웍스,KOSPI,KOSPI,3035,40470,122403215,239167153560,78803016,2021-12-24
229640,LS전선아시아,KOSPI,KOSPI,7840,43014,337795500,240099051360,30624879,2021-12-24
108320,LX세미콘,KOSDAQ,KOSDAQ,161400,364776,58389393200,2625058020000,16264300,2021-12-24
001120,LX인터내셔널,KOSPI,KOSPI,27250,866820,23505032950,1056210000000,38760000,2021-12-24
108670,LX하우시스,KOSPI,KOSPI,62100,38359,2383587900,556892307000,8967670,2021-12-24
108675,LX하우시스우,KOSPI,KOSPI,28800,2786,80298200,29731104000,1032330,2021-12-24
383800,LX홀딩스,KOSPI,KOSPI,10050,486291,4883905680,766620934500,76280690,2021-12-24
38380K,LX홀딩스1우,KOSPI,KOSPI,15750,16991,265135450,23078238750,1465285,2021-12-24
023150,MH에탄올,KOSPI,KOSPI,10600,106016,1124393400,78212375600,7378526,2021-12-24
035420,NAVER,KOSPI,KOSPI,384000,412695,158903133000,62994848640000,164049085,2021-12-24
160550,NEW,KOSDAQ,KOSDAQ,13050,358839,4699885950,364174683300,27906106,2021-12-24
053290,NE능률,KOSDAQ,KOSDAQ,11650,139469,1617870200,192531476550,16526307,2021-12-24
181710,NHN,KOSPI,KOSPI,93200,101007,9451539300,1823460330000,19565025,2021-12-24
104200,NHN벅스,KOSDAQ,KOSDAQ,17950,5259689,96963569950,266154522500,14827550,2021-12-24
060250,NHN한국사이버결제,KOSDAQ,KOSDAQ,34050,113980,3882410700,1226358930750,36016415,2021-12-24
400760,NH올원리츠,KOSPI,KOSPI,5230,116401,609224280,220706000000,42200000,2021-12-24
005940,NH투자증권,KOSPI,KOSPI,13400,1282719,17195703100,3980254085800,297033887,2021-12-24
005945,NH투자증권우,KOSPI,KOSPI,12700,136962,1736917150,239661293600,18870968,2021-12-24
338100,NH프라임리츠,KOSPI,KOSPI,4775,32420,154420690,89101500000,18660000,2021-12-24
034310,NICE,KOSPI,KOSPI,16300,71187,1159530350,617481490000,37882300,2021-12-24
030190,NICE평가정보,KOSDAQ,KOSDAQ,18700,61998,1154205250,1135367134000,60714820,2021-12-24
008260,NI스틸,KOSPI,KOSPI,3375,46304,154805560,96525394875,28600117,2021-12-24
004250,NPC,KOSPI,KOSPI,9770,8869239,85429531210,358754400000,36720000,2021-12-24
004255,NPC우,KOSPI,KOSPI,4190,47382,194347855,22123200000,5280000,2021-12-24
010060,OCI,KOSPI,KOSPI,105000,123237,12959366500,2504183955000,23849371,2021-12-24
078590,OQP,KOSDAQ,KOSDAQ,2380,0,0,197556560040,83006958,2021-12-24
178920,PI첨단소재,KOSPI,KOSPI,53200,151163,8092248700,1562288330400,29366322,2021-12-24
024940,PN풍년,KOSDAQ,KOSDAQ,4620,66216,308019585,46200000000,10000000,2021-12-24
005490,POSCO,KOSPI,KOSPI,284000,167055,47358534000,24761061140000,87186835,2021-12-24
218410,RFHIC,KOSDAQ,KOSDAQ,32800,142915,4678125250,874592221600,26664397,2021-12-24
327260,RF머트리얼즈,KOSDAQ,KOSDAQ,13700,26153,358828700,55126731300,4023849,2021-12-24
091340,S&K폴리텍,KOSDAQ,KOSDAQ,5850,50644,292955000,68466767850,11703721,2021-12-24
010950,S-Oil,KOSPI,KOSPI,88700,204054,18086464400,9986093650400,112582792,2021-12-24
010955,S-Oil우,KOSPI,KOSPI,57900,22630,1290403100,232869573300,4021927,2021-12-24
019550,SBI인베스트먼트,KOSDAQ,KOSDAQ,1595,1924793,3086589345,258496187125,162066575,2021-12-24
950110,SBI핀테크솔루션즈,KOSDAQ,KOSDAQ,6370,33305,211442410,153214679800,24052540,2021-12-24
034120,SBS,KOSPI,KOSPI,45900,46838,2147844750,837793513800,18252582,2021-12-24
101060,SBS미디어홀딩스,KOSPI,KOSPI,1930,0,0,269999646700,139896190,2021-12-24
046140,SBS콘텐츠허브,KOSDAQ,KOSDAQ,8200,12439,101650160,176001151000,21463555,2021-12-24
036120,SCI평가정보,KOSDAQ,KOSDAQ,3375,61853,209583855,119812500000,35500000,2021-12-24
099220,SDN,KOSDAQ,KOSDAQ,1900,354801,671364430,101021932200,53169438,2021-12-24
036540,SFA반도체,KOSDAQ,KOSDAQ,7610,2582351,19781316520,1251542905830,164460303,2021-12-24
255220,SG,KOSDAQ,KOSDAQ,1970,349377,703048830,81440325990,41340267,2021-12-24
040610,SG&G,KOSDAQ,KOSDAQ,2315,107332,243410490,78911858740,34087196,2021-12-24
049470,SGA,KOSDAQ,KOSDAQ,1030,211628,213732450,54448116470,52862249,2021-12-24
184230,SGA솔루션즈,KOSDAQ,KOSDAQ,1205,139228,166032250,55641846230,46175806,2021-12-24
005090,SGC에너지,KOSPI,KOSPI,45500,29462,1334629050,667803682000,14677004,2021-12-24
016250,SGC이테크건설,KOSDAQ,KOSDAQ,79800,37275,2970380200,161534910600,2024247,2021-12-24
001380,SG글로벌,KOSPI,KOSPI,1835,63886,117134805,82509202405,44964143,2021-12-24
004060,SG세계물산,KOSPI,KOSPI,670,414609,278149175,135624723200,202424960,2021-12-24
001770,SHD,KOSPI,KOSPI,29450,4202,122326500,35778157100,1214878,2021-12-24
002360,SH에너지화학,KOSPI,KOSPI,985,6437365,6403134437,109466724050,111133730,2021-12-24
009160,SIMPAC,KOSPI,KOSPI,6430,73830,475653620,420711787880,65429516,2021-12-24
123700,SJM,KOSPI,KOSPI,4825,22307,107883490,75293632850,15604898,2021-12-24
025530,SJM홀딩스,KOSPI,KOSPI,3740,23149,87121930,55853189920,14934008,2021-12-24
034730,SK,KOSPI,KOSPI,255000,95599,24431357500,17941875735000,70360297,2021-12-24
337450,SK5호스팩,KOSDAQ,KOSDAQ,2070,38267,78983145,8921700000,4310000,2021-12-24
340350,SK6호스팩,KOSDAQ,KOSDAQ,2080,7489,15521050,11876800000,5710000,2021-12-24
011790,SKC,KOSPI,KOSPI,170500,169987,29117384500,6456544809000,37868298,2021-12-24
018670,SK가스,KOSPI,KOSPI,131500,35355,4648672000,1213777086000,9230244,2021-12-24
001740,SK네트웍스,KOSPI,KOSPI,5040,374371,1883002440,1250865740880,248187647,2021-12-24
001745,SK네트웍스우,KOSPI,KOSPI,87700,149,13118600,9966929600,113648,2021-12-24
006120,SK디스커버리,KOSPI,KOSPI,47250,26679,1264496400,899538648750,19037855,2021-12-24
006125,SK디스커버리우,KOSPI,KOSPI,37000,4523,169281750,50262835000,1358455,2021-12-24
210980,SK디앤디,KOSPI,KOSPI,31150,20749,647515050,691223608600,22190164,2021-12-24
068400,SK렌터카,KOSPI,KOSPI,10300,36422,375497300,487044152000,47285840,2021-12-24
395400,SK리츠,KOSPI,KOSPI,6260,236210,1469031790,970428530320,155020532,2021-12-24
036490,SK머티리얼즈,KOSDAQ,KOSDAQ,402900,0,0,4249657451700,10547673,2021-12-24
302440,SK바이오사이언스,KOSPI,KOSPI,239000,1088522,265770659000,18283500000000,76500000,2021-12-24
326030,SK바이오팜,KOSPI,KOSPI,98100,142595,14068174700,7682529825000,78313250,2021-12-24
402340,SK스퀘어,KOSPI,KOSPI,65800,1920024,127307081800,9308566171800,141467571,2021-12-24
361610,SK아이이테크놀로지,KOSPI,KOSPI,162000,230835,37220723000,11550209904000,71297592,2021-12-24
03473K,SK우,KOSPI,KOSPI,223000,1400,313305000,126248105000,566135,2021-12-24
096770,SK이노베이션,KOSPI,KOSPI,223500,386983,86694341000,20666053554000,92465564,2021-12-24
096775,SK이노베이션우,KOSPI,KOSPI,138000,3399,470521000,172282788000,1248426,2021-12-24
001510,SK증권,KOSPI,KOSPI,1010,3772111,3811585320,477316072710,472590171,2021-12-24
001515,SK증권우,KOSPI,KOSPI,4010,2990,11979900,15689181140,3912514,2021-12-24
285130,SK케미칼,KOSPI,KOSPI,153000,105301,16188806000,2695979340000,17620780,2021-12-24
28513K,SK케미칼우,KOSPI,KOSPI,91600,16031,1480464000,193773296400,2115429,2021-12-24
017670,SK텔레콤,KOSPI,KOSPI,61700,812897,50283828200,13502004984800,218833144,2021-12-24
000660,SK하이닉스,KOSPI,KOSPI,128000,2462683,317105459500,93184302720000,728002365,2021-12-24
048550,SM C&C,KOSDAQ,KOSDAQ,4575,20466264,90701494760,436986249000,95516120,2021-12-24
063440,SM Life Design,KOSDAQ,KOSDAQ,3040,22038260,68314441565,138104628160,45429154,2021-12-24
950180,SNK,KOSDAQ,KOSDAQ,35900,335331,12049253950,756118620000,21061800,2021-12-24
064960,SNT모티브,KOSPI,KOSPI,47350,89081,4163144000,692405489600,14623136,2021-12-24
100840,SNT에너지,KOSPI,KOSPI,18700,8302,155406150,140375495700,7506711,2021-12-24
003570,SNT중공업,KOSPI,KOSPI,8910,20690,183524340,296281530270,33252697,2021-12-24
036530,SNT홀딩스,KOSPI,KOSPI,17600,4683,82203550,286948393600,16303886,2021-12-24
005610,SPC삼립,KOSPI,KOSPI,71000,5133,366285700,612659639000,8629009,2021-12-24
011810,STX,KOSPI,KOSPI,4095,3338448,14422525585,117204854130,28621454,2021-12-24
077970,STX엔진,KOSPI,KOSPI,9560,943923,9726312400,219965122240,23008904,2021-12-24
071970,STX중공업,KOSPI,KOSPI,4765,4815813,24625687725,135163875640,28365976,2021-12-24
002820,SUN&L,KOSPI,KOSPI,4910,8066,39204325,61905225990,12607989,2021-12-24
289080,SV인베스트먼트,KOSDAQ,KOSDAQ,3130,1234002,3908498365,166622420000,53234000,2021-12-24
084870,TBH글로벌,KOSPI,KOSPI,2500,74029,183802480,52142047500,20856819,2021-12-24
002710,TCC스틸,KOSPI,KOSPI,8390,144138,1216047230,197165000000,23500000,2021-12-24
089230,THE E&M,KOSDAQ,KOSDAQ,630,594013,371665600,109273620330,173450191,2021-12-24
161570,THE MIDONG,KOSDAQ,KOSDAQ,1495,171424,252658330,23296330850,15582830,2021-12-24
192410,THQ,KOSDAQ,KOSDAQ,2475,93017,229698895,71601500025,28929899,2021-12-24
032540,TJ미디어,KOSDAQ,KOSDAQ,4980,33368,165180950,69379412820,13931609,2021-12-24
048770,TPC,KOSDAQ,KOSDAQ,3665,84555,309349895,54145141380,14773572,2021-12-24
246690,TS인베스트먼트,KOSDAQ,KOSDAQ,2630,165498,433891195,102901061770,39125879,2021-12-24
317240,TS트릴리온,KOSDAQ,KOSDAQ,798,292836,232857133,73957869930,92679035,2021-12-24
002900,TYM,KOSPI,KOSPI,1770,953130,1703016390,268207342440,151529572,2021-12-24
038340,UCI,KOSDAQ,KOSDAQ,1335,0,0,16641828315,12465789,2021-12-24
073570,WI,KOSDAQ,KOSDAQ,1100,340046,372884780,88995360300,80904873,2021-12-24
024070,WISCOM,KOSPI,KOSPI,3380,65416,220609285,51803360440,15326438,2021-12-24
057030,YBM넷,KOSDAQ,KOSDAQ,7190,945471,6869376290,117288291430,16312697,2021-12-24
037270,YG PLUS,KOSPI,KOSPI,7970,307493,2457675950,505532397700,63429410,2021-12-24
040300,YTN,KOSDAQ,KOSDAQ,2920,5496,16011750,122640000000,42000000,2021-12-24
051390,YW,KOSDAQ,KOSDAQ,4060,80287,326313430,46102794080,11355368,2021-12-24
052220,iMBC,KOSDAQ,KOSDAQ,4715,150297,709699975,108445000000,23000000,2021-12-24
079940,가비아,KOSDAQ,KOSDAQ,13650,30267,415346500,184762086600,13535684,2021-12-24
078890,가온미디어,KOSDAQ,KOSDAQ,16250,535070,8805728850,257594122500,15851946,2021-12-24
000500,가온전선,KOSPI,KOSPI,23900,3662,87255700,99432293300,4160347,2021-12-24
036620,감성코퍼레이션,KOSDAQ,KOSDAQ,2150,293095,628735460,168034696950,78155673,2021-12-24
000860,강남제비스코,KOSPI,KOSPI,24100,41643,983599400,156650000000,6500000,2021-12-24
217730,강스템바이오텍,KOSDAQ,KOSDAQ,3170,528690,1666207150,120263222250,37937925,2021-12-24
035250,강원랜드,KOSPI,KOSPI,24100,440442,10640022600,5155966050000,213940500,2021-12-24
114190,강원에너지,KOSDAQ,KOSDAQ,2500,0,0,65307595000,26123038,2021-12-24
094480,갤럭시아머니트리,KOSDAQ,KOSDAQ,13150,1057892,14073378800,515872369700,39229838,2021-12-24
011420,갤럭시아에스엠,KOSPI,KOSPI,3010,5122720,15791439825,82924428440,27549644,2021-12-24
039240,경남스틸,KOSDAQ,KOSDAQ,4735,26222519,125807539790,118375000000,25000000,2021-12-24
053950,경남제약,KOSDAQ,KOSDAQ,5440,358274,1944328765,109069633600,20049565,2021-12-24
223310,경남제약헬스케어,KOSDAQ,KOSDAQ,3320,0,0,44267239920,13333506,2021-12-24
002100,경농,KOSPI,KOSPI,11950,30809,365646050,233294771250,19522575,2021-12-24
009450,경동나비엔,KOSPI,KOSPI,53100,13896,739148300,773592235200,14568592,2021-12-24
267290,경동도시가스,KOSPI,KOSPI,22950,36101,824965850,135299567700,5895406,2021-12-24
012320,경동인베스트,KOSPI,KOSPI,34800,470,16204950,82302800400,2365023,2021-12-24
011040,경동제약,KOSDAQ,KOSDAQ,11900,263290,3149408900,366148315400,30768766,2021-12-24
