ticker,name,raw_market,market,close,volume,trading_value,market_cap,shares_outstanding,effective_date
060310,3S,KOSDAQ,KOSDAQ,3325,78920,259339820,153852780725,46271513,2021-12-30
095570,AJ네트웍스,KOSPI,KOSPI,5410,180273,970926310,253308615950,46822295,2021-12-30
006840,AK홀딩스,KOSPI,KOSPI,19300,14993,289853350,255677927300,13247561,2021-12-30
054620,APS홀딩스,KOSDAQ,KOSDAQ,14850,122562,1836272750,302854181850,20394221,2021-12-30
265520,AP시스템,KOSDAQ,KOSDAQ,25200,116867,2918059000,385091809200,15281421,2021-12-30
211270,AP위성,KOSDAQ,KOSDAQ,14500,221737,3179052600,218693408000,15082304,2021-12-30
027410,BGF,KOSPI,KOSPI,5290,142976,754152560,506341824390,95716791,2021-12-30
282330,BGF리테일,KOSPI,KOSPI,145500,20511,2973355000,2514808323000,17283906,2021-12-30
032790,BNGT,KOSDAQ,KOSDAQ,4075,0,0,120352455875,29534345,2021-12-30
138930,BNK금융지주,KOSPI,KOSPI,8400,1058390,8878043900,2737856066400,325935246,2021-12-30
001460,BYC,KOSPI,KOSPI,450500,2894,1309668500,281389057500,624615,2021-12-30
001465,BYC우,KOSPI,KOSPI,184500,193,35314500,39738532500,215385,2021-12-30
013720,CBI,KOSDAQ,KOSDAQ,3305,989417,3442685080,174535513175,52809535,2021-12-30
001040,CJ,KOSPI,KOSPI,83400,50897,4254552700,2433361633200,29176998,2021-12-30
079160,CJ CGV,KOSPI,KOSPI,25050,191412,4802493150,950732970600,37953412,2021-12-30
035760,CJ ENM,KOSDAQ,KOSDAQ,138800,73094,10127135900,3043766575200,21929154,2021-12-30
00104K,CJ4우(전환),KOSPI,KOSPI,70500,6143,435190700,297969096000,4226512,2021-12-30
000120,CJ대한통운,KOSPI,KOSPI,126000,66720,8386864500,2874355344000,22812344,2021-12-30
011150,CJ씨푸드,KOSPI,KOSPI,3800,2763382,11096481930,136536937400,35930773,2021-12-30
011155,CJ씨푸드1우,KOSPI,KOSPI,36850,1278,47070050,7370000000,200000,2021-12-30
001045,CJ우,KOSPI,KOSPI,53800,674,36267900,121599997400,2260223,2021-12-30
097950,CJ제일제당,KOSPI,KOSPI,387500,29345,11422504000,5833497075000,15054186,2021-12-30
097955,CJ제일제당 우,KOSPI,KOSPI,177500,2742,487397500,235619357500,1327433,2021-12-30
051500,CJ프레시웨이,KOSDAQ,KOSDAQ,28750,15841,454518800,341308097500,11871586,2021-12-30
058820,CMG제약,KOSDAQ,KOSDAQ,3835,469510,1793150995,532651755740,138892244,2021-12-30
023460,CNH,KOSDAQ,KOSDAQ,2545,9788,24892035,94674000000,37200000,2021-12-30
056730,CNT85,KOSDAQ,KOSDAQ,1550,0,0,109591063600,70703912,2021-12-30
056000,COWON,KOSDAQ,KOSDAQ,2860,0,0,56399843500,19720225,2021-12-30
065770,CS,KOSDAQ,KOSDAQ,4285,1808182,7751309650,83176692050,19411130,2021-12-30
083660,CSA 코스믹,KOSDAQ,KOSDAQ,1600,16188,25882070,60694582400,37934114,2021-12-30
000590,CS홀딩스,KOSPI,KOSPI,64100,1019,65176500,74002296200,1154482,2021-12-30
012030,DB,KOSPI,KOSPI,950,489166,462319614,191115236350,201173933,2021-12-30
367340,DB금융스팩8호,KOSDAQ,KOSDAQ,2115,3213,6750925,12795750000,6050000,2021-12-30
367360,DB금융스팩9호,KOSDAQ,KOSDAQ,2095,3112,6503600,10139800000,4840000,2021-12-30
016610,DB금융투자,KOSPI,KOSPI,6580,117642,772370510,279297239620,42446389,2021-12-30
005830,DB손해보험,KOSPI,KOSPI,54000,148954,8057207800,3823200000000,70800000,2021-12-30
000990,DB하이텍,KOSPI,KOSPI,72700,519512,37796321300,3227777347600,44398588,2021-12-30
000995,DB하이텍1우,KOSPI,KOSPI,102000,213,21669500,11456232000,112316,2021-12-30
139130,DGB금융지주,KOSPI,KOSPI,9380,280252,2615634010,1586587913540,169145833,2021-12-30
001530,DI동일,KOSPI,KOSPI,277000,9245,2537129500,695451435000,2510655,2021-12-30
000210,DL,KOSPI,KOSPI,60900,74554,4542935300,1276213335600,20955884,2021-12-30
001880,DL건설,KOSPI,KOSPI,27150,11822,320122800,598746660600,22053284,2021-12-30
000215,DL우,KOSPI,KOSPI,37000,1199,44515650,62386255000,1686115,2021-12-30
375500,DL이앤씨,KOSPI,KOSPI,119000,124189,14791159500,2303689822000,19358738,2021-12-30
37550K,DL이앤씨우,KOSPI,KOSPI,69800,6141,429030800,147549173000,2113885,2021-12-30
068790,DMS,KOSDAQ,KOSDAQ,6760,82671,555664800,166113892360,24573061,2021-12-30
004840,DRB동일,KOSPI,KOSPI,5260,9482,49438320,104831800000,19930000,2021-12-30
241520,DSC인베스트먼트,KOSDAQ,KOSDAQ,5960,263718,1575362110,165755961880,27811403,2021-12-30
155660,DSR,KOSPI,KOSPI,5730,120927,695429040,91680000000,16000000,2021-12-30
069730,DSR제강,KOSPI,KOSPI,4730,107359,512047025,68112000000,14400000,2021-12-30
017940,E1,KOSPI,KOSPI,48200,5683,272126500,330652000000,6860000,2021-12-30
245620,EDGC,KOSDAQ,KOSDAQ,3250,414831,1337661960,272001847000,83692876,2021-12-30
037370,EG,KOSDAQ,KOSDAQ,13500,221618,2970805850,111880939500,8287477,2021-12-30
278990,EMB,KONEX,KONEX,9000,6,53000,32653998000,3628222,2021-12-30
079190,EMW,KOSDAQ,KOSDAQ,1495,141535,210110420,47517374515,31784197,2021-12-30
365550,ESR켄달스퀘어리츠,KOSPI,KOSPI,6330,109296,691275710,1348853370000,213089000,2021-12-30
050120,ES큐브,KOSDAQ,KOSDAQ,4960,38594,189640210,67277866560,13564086,2021-12-30
383220,F&F,KOSPI,KOSPI,945000,33319,31775491000,7240037175000,7661415,2021-12-30
007700,F&F홀딩스,KOSPI,KOSPI,33300,74848,2510475750,1302508421100,39114367,2021-12-30
214270,FSN,KOSDAQ,KOSDAQ,13800,11348667,150804304200,365047494600,26452717,2021-12-30
130500,GH신소재,KOSDAQ,KOSDAQ,7150,599661,4346393400,103997121800,14545052,2021-12-30
114090,GKL,KOSPI,KOSPI,13150,129012,1685358750,813402060500,61855670,2021-12-30
900290,GRT,KOSDAQ,KOSDAQ,1235,245531,302055190,83208125000,67375000,2021-12-30
078930,GS,KOSPI,KOSPI,39100,172403,6756590950,3632991279800,92915378,2021-12-30
083450,GST,KOSDAQ,KOSDAQ,37650,275794,10377076200,350813099250,9317745,2021-12-30
006360,GS건설,KOSPI,KOSPI,39600,510104,20273344750,3389027004000,85581490,2021-12-30
001250,GS글로벌,KOSPI,KOSPI,2370,288315,681148945,195605020680,82533764,2021-12-30
007070,GS리테일,KOSPI,KOSPI,30400,201784,6146160350,3183424828800,104717922,2021-12-30
078935,GS우,KOSPI,KOSPI,35000,2902,101493100,62468910000,1784826,2021-12-30
297890,HB솔루션,KOSDAQ,KOSDAQ,21800,102633,2222204450,363848300200,16690289,2021-12-30
