ticker,name,raw_market,market,close,volume,trading_value,market_cap,shares_outstanding,effective_date
367360,DB금융스팩9호,KOSDAQ,KOSDAQ,5120,193503,1009139030,24780800000,4840000,2023-09-22
016610,DB금융투자,KOSPI,KOSPI,3925,39470,154654185,166602076825,42446389,2023-09-22
005830,DB손해보험,KOSPI,KOSPI,93400,167798,15565707600,6612720000000,70800000,2023-09-22
000990,DB하이텍,KOSPI,KOSPI,49400,176099,8636249800,2193290247200,44398588,2023-09-22
139130,DGB금융지주,KOSPI,KOSPI,8080,373950,2999713840,1366698330640,169145833,2023-09-22
060900,DGP,KOSDAQ,KOSDAQ,2460,116990,290037000,59192660220,24062057,2023-09-22
025440,DH오토웨어,KOSDAQ,KOSDAQ,2305,22819,52961935,65692500000,28500000,2023-09-22
001530,DI동일,KOSPI,KOSPI,29200,251959,7190459050,760387768400,26040677,2023-09-22
000210,DL,KOSPI,KOSPI,42200,56999,2399825650,884338304800,20955884,2023-09-22
001880,DL건설,KOSPI,KOSPI,11860,4542,53943990,261551948240,22053284,2023-09-22
000215,DL우,KOSPI,KOSPI,21250,2407,50167600,35829943750,1686115,2023-09-22
375500,DL이앤씨,KOSPI,KOSPI,30800,104535,3232766450,1191763588400,38693623,2023-09-22
37550L,DL이앤씨2우(전환),KOSPI,KOSPI,21600,2716,58477900,45618141600,2111951,2023-09-22
37550K,DL이앤씨우,KOSPI,KOSPI,17680,2519,44464540,37373486800,2113885,2023-09-22
068790,DMS,KOSDAQ,KOSDAQ,5510,47955,265639670,135397566110,24573061,2023-09-22
007340,DN오토모티브,KOSPI,KOSPI,81100,16812,1374116700,810513805500,9994005,2023-09-22
004840,DRB동일,KOSPI,KOSPI,6060,30127,181342690,120775800000,19930000,2023-09-22
241520,DSC인베스트먼트,KOSDAQ,KOSDAQ,3010,69057,209290300,83712323030,27811403,2023-09-22
065150,DSEN,KOSDAQ,KOSDAQ,294,852706,243717584,36833027070,125282405,2023-09-22
155660,DSR,KOSPI,KOSPI,4505,25775,117240325,72080000000,16000000,2023-09-22
069730,DSR제강,KOSPI,KOSPI,4545,34927,157883910,65448000000,14400000,2023-09-22
180400,DXVX,KOSDAQ,KOSDAQ,6250,69762,436804590,188871450000,30219432,2023-09-22
017940,E1,KOSPI,KOSPI,61700,17229,1071631200,423262000000,6860000,2023-09-22
245620,EDGC,KOSDAQ,KOSDAQ,1068,313847,335563244,96132108984,90011338,2023-09-22
037370,EG,KOSDAQ,KOSDAQ,12910,51744,663317870,111348388520,8624972,2023-09-22
278990,EMB,KONEX,KONEX,12000,229,2897300,43538664000,3628222,2023-09-22
365550,ESR켄달스퀘어리츠,KOSPI,KOSPI,3715,101375,379059520,791625635000,213089000,2023-09-22
050120,ES큐브,KOSDAQ,KOSDAQ,3360,25735,84691900,45575328960,13564086,2023-09-22
383220,F&F,KOSPI,KOSPI,112000,83611,9316209900,4290392400000,38307075,2023-09-22
007700,F&F홀딩스,KOSPI,KOSPI,17110,22782,387386410,669246819370,39114367,2023-09-22
214270,FSN,KOSDAQ,KOSDAQ,2620,157523,410567350,87116213060,33250463,2023-09-22
130500,GH신소재,KOSDAQ,KOSDAQ,2845,27887,79942540,41380672940,14545052,2023-09-22
114090,GKL,KOSPI,KOSPI,16670,155440,2580685910,1031134018900,61855670,2023-09-22
900290,GRT,KOSDAQ,KOSDAQ,3125,313145,989760215,210546875000,67375000,2023-09-22
078930,GS,KOSPI,KOSPI,39900,114253,4530919350,3707323582200,92915378,2023-09-22
083450,GST,KOSDAQ,KOSDAQ,22850,37606,848440050,212910473250,9317745,2023-09-22
006360,GS건설,KOSPI,KOSPI,14210,506075,7216775540,1216112972900,85581490,2023-09-22
001250,GS글로벌,KOSPI,KOSPI,2335,212253,494608975,192716338940,82533764,2023-09-22
007070,GS리테일,KOSPI,KOSPI,23500,261974,6167794850,2460871167000,104717922,2023-09-22
078935,GS우,KOSPI,KOSPI,35100,3423,119823650,62647392600,1784826,2023-09-22
297890,HB솔루션,KOSDAQ,KOSDAQ,5250,1671859,8683806160,363313844250,69202637,2023-09-22
078150,HB테크놀러지,KOSDAQ,KOSDAQ,3025,2997641,9117676960,259705842275,85853171,2023-09-22
012630,HDC,KOSPI,KOSPI,6350,33538,211165560,379359928350,59741721,2023-09-22
039570,HDC랩스,KOSPI,KOSPI,8270,8101,66713900,214669360270,25957601,2023-09-22
089470,HDC현대EP,KOSPI,KOSPI,3995,30754,122416510,127440500000,31900000,2023-09-22
294870,HDC현대산업개발,KOSPI,KOSPI,10270,161010,1648252520,676868279100,65907330,2023-09-22
009540,HD한국조선해양,KOSPI,KOSPI,115800,141232,16339167900,8195526832800,70773116,2023-09-22
267250,HD현대,KOSPI,KOSPI,67200,342166,22697628200,5308335312000,78993085,2023-09-22
267270,HD현대건설기계,KOSPI,KOSPI,79000,184273,14315525000,1556362647000,19700793,2023-09-22
322000,HD현대에너지솔루션,KOSPI,KOSPI,26900,32127,869457850,301280000000,11200000,2023-09-22
042670,HD현대인프라코어,KOSPI,KOSPI,11010,2312738,25582418540,2197634017530,199603453,2023-09-22
267260,HD현대일렉트릭,KOSPI,KOSPI,69800,161308,11180587900,2516090023000,36047135,2023-09-22
329180,HD현대중공업,KOSPI,KOSPI,124500,111997,13855851150,11052252942000,88773116,2023-09-22
097230,HJ중공업,KOSPI,KOSPI,3690,9946,36668680,307282096890,83274281,2023-09-22
195940,HK이노엔,KOSDAQ GLOBAL,KOSDAQ,39800,427859,17018856800,1127529661800,28329891,2023-09-22
014790,HL D&I,KOSPI,KOSPI,2305,16119,36873845,87264075305,37858601,2023-09-22
028300,HLB,KOSDAQ,KOSDAQ,30150,459853,13717338650,3887228977650,128929651,2023-09-22
003580,HLB글로벌,KOSPI,KOSPI,4050,88658,359102650,171612508950,42373459,2023-09-22
278650,HLB바이오스텝,KOSDAQ,KOSDAQ,3020,563950,1712648940,237373026800,78600340,2023-09-22
343090,HLB사이언스,KONEX,KONEX,1837,2590,4331817,23800631250,12956250,2023-09-22
067630,HLB생명과학,KOSDAQ,KOSDAQ,9060,276793,2503572510,922359460800,101805680,2023-09-22
024850,HLB이노베이션,KOSDAQ,KOSDAQ,3040,134457,406641560,202181982240,66507231,2023-09-22
047920,HLB제약,KOSDAQ,KOSDAQ,12810,147187,1884816140,380225561730,29681933,2023-09-22
115450,HLB테라퓨틱스,KOSDAQ,KOSDAQ,3575,120870,433002660,262073225700,73307196,2023-09-22
046210,HLB파나진,KOSDAQ,KOSDAQ,3885,91359,357074265,159302587395,41004527,2023-09-22
204320,HL만도,KOSPI,KOSPI,41350,326872,13314061750,1941676912000,46957120,2023-09-22
060980,HL홀딩스,KOSPI,KOSPI,35550,14729,523377250,361522525500,10169410,2023-09-22
011200,HMM,KOSPI,KOSPI,16580,1259124,20905804870,8108274843680,489039496,2023-09-22
403870,HPSP,KOSDAQ,KOSDAQ,30600,553841,16612339600,2483465400000,81159000,2023-09-22
036640,HRS,KOSDAQ,KOSDAQ,5100,53044,271866710,83409480000,16354800,2023-09-22
082740,HSD엔진,KOSPI,KOSPI,9040,899757,8093207420,646757705760,71543994,2023-09-22
035000,HS애드,KOSPI,KOSPI,6100,20953,127401440,101061194900,16567409,2023-09-22
405350,IBKS제17호스팩,KOSDAQ,KOSDAQ,4065,66882,269928495,11056800000,2720000,2023-09-22
426550,IBKS제19호스팩,KOSDAQ,KOSDAQ,2325,0,0,11811000000,5080000,2023-09-22
439730,IBKS제20호스팩,KOSDAQ,KOSDAQ,2295,7793,17860895,9891450000,4310000,2023-09-22
442770,IBKS제21호스팩,KOSDAQ,KOSDAQ,2160,15715,33897625,9093600000,4210000,2023-09-22
448760,IBKS제22호스팩,KOSDAQ,KOSDAQ,2150,9598,20788605,9524500000,4430000,2023-09-22
003560,IHQ,KOSPI,KOSPI,3585,0,0,57908659155,16153043,2023-09-22
095340,ISC,KOSDAQ,KOSDAQ,74400,237798,17557643900,1294520642400,17399471,2023-09-22
099520,ITX-AI,KOSDAQ,KOSDAQ,1284,0,0,54376472952,42349278,2023-09-22
175330,JB금융지주,KOSPI,KOSPI,10480,553302,5734461760,2064380729120,196982894,2023-09-22
950170,JTC,KOSDAQ,KOSDAQ,3765,151607,567731685,189336665595,50288623,2023-09-22
234080,JW생명과학,KOSPI,KOSPI,13680,20643,283026060,216616698720,15834554,2023-09-22
067290,JW신약,KOSDAQ,KOSDAQ,2730,67817,185128155,132206193210,48427177,2023-09-22
001060,JW중외제약,KOSPI,KOSPI,39300,166730,6572307000,897416914800,22835036,2023-09-22
001067,JW중외제약2우B,KOSPI,KOSPI,63000,1,63000,12972708000,205916,2023-09-22
001065,JW중외제약우,KOSPI,KOSPI,33850,89,2998600,11350751250,335325,2023-09-22
096760,JW홀딩스,KOSPI,KOSPI,3985,63040,250000810,288945013615,72508159,2023-09-22
035900,JYP Ent.,KOSDAQ GLOBAL,KOSDAQ,105500,329301,34155441300,3745512906000,35502492,2023-09-22
318000,KBG,KOSDAQ,KOSDAQ,9180,97699,896988380,80235247140,8740223,2023-09-22
024840,KBI메탈,KOSDAQ,KOSDAQ,1449,116326,166343697,49197220317,33952533,2023-09-22
105560,KB금융,KOSPI,KOSPI,57500,833696,47844491350,23201886640000,403511072,2023-09-22
432320,KB스타리츠,KOSPI,KOSPI,3485,47062,163412345,353428783225,101414285,2023-09-22
024120,KB오토시스,KOSDAQ,KOSDAQ,4120,63312,261255760,47380000000,11500000,2023-09-22
455250,KB제25호스팩,KOSDAQ,KOSDAQ,2090,4248,8822845,8997450000,4305000,2023-09-22
458320,KB제26호스팩,KOSDAQ,KOSDAQ,2005,39529,79056838,11037525000,5505000,2023-09-22
002380,KCC,KOSPI,KOSPI,252500,20593,5206772500,2243833927500,8886471,2023-09-22
021320,KCC건설,KOSDAQ,KOSDAQ,5020,9054,45411390,107428000000,21400000,2023-09-22
344820,KCC글라스,KOSPI,KOSPI,41300,17410,715346900,659582145600,15970512,2023-09-22
036670,KCI,KOSDAQ,KOSDAQ,7300,4482,32769290,82271000000,11270000,2023-09-22
009070,KCTC,KOSPI,KOSPI,3825,36373,139497010,114750000000,30000000,2023-09-22
009440,KC그린홀딩스,KOSPI,KOSPI,3120,21403,66212400,69997137600,22434980,2023-09-22
112190,KC산업,KONEX,KONEX,1978,1196,2272939,14093750434,7125253,2023-09-22
119650,KC코트렐,KOSPI,KOSPI,1577,267292,425996042,80325173110,50935430,2023-09-22
044180,KD,KOSDAQ,KOSDAQ,676,123027,82944698,18061232124,26717799,2023-09-22
092220,KEC,KOSPI,KOSPI,1451,1766492,2580763411,291307317591,200763141,2023-09-22
151860,KG ETS,KOSDAQ,KOSDAQ,13400,1713130,23532090350,482400000000,36000000,2023-09-22
046440,KG모빌리언스,KOSDAQ,KOSDAQ,5360,224700,1208777280,208105044480,38825568,2023-09-22
003620,KG모빌리티,KOSPI,KOSPI,8750,595923,5232811490,1635865210000,186956024,2023-09-22
016380,KG스틸,KOSPI,KOSPI,8160,401462,3283339020,816072599520,100008897,2023-09-22
035600,KG이니시스,KOSDAQ,KOSDAQ,10650,72107,770558700,297182222100,27904434,2023-09-22
001390,KG케미칼,KOSPI,KOSPI,7810,886935,6930766130,534743202400,68469040,2023-09-22
226360,KH 건설,KOSDAQ,KOSDAQ,319,0,0,44379450665,139120535,2023-09-22
111870,KH 전자,KOSDAQ,KOSDAQ,2970,0,0,31672044360,10663988,2023-09-22
033180,KH 필룩스,KOSPI,KOSPI,442,0,0,84294994836,190712658,2023-09-22
060720,KH바텍,KOSDAQ,KOSDAQ,14700,97931,1433093140,348058397400,23677442,2023-09-22
015590,KIB플러그에너지,KOSPI,KOSPI,911,2335605,2112124688,215844636584,236931544,2023-09-22
001940,KISCO홀딩스,KOSPI,KOSPI,19250,20686,402620160,311395315000,16176380,2023-09-22
058400,KNN,KOSDAQ,KOSDAQ,890,65047,57765187,117862450800,132429720,2023-09-22
025000,KPX케미칼,KOSPI,KOSPI,43400,4213,183172300,210056000000,4840000,2023-09-22
092230,KPX홀딩스,KOSPI,KOSPI,49650,1194,58967550,209753673900,4224646,2023-09-22
000040,KR모터스,KOSPI,KOSPI,743,1378498,1008389924,71430879495,96138465,2023-09-22
044450,KSS해운,KOSPI,KOSPI,8430,63549,527429340,194613968400,23085880,2023-09-22
030200,KT,KOSPI,KOSPI,32650,502731,16412551600,8419153814000,257860760,2023-09-22
033780,KT&G,KOSPI,KOSPI,87300,285112,25011040300,11985634988100,137292497,2023-09-22
058850,KTcs,KOSPI,KOSPI,4265,5473210,23311645435,182051525000,42685000,2023-09-22
058860,KTis,KOSPI,KOSPI,3305,795746,2637628700,115020610000,34802000,2023-09-22
122450,KX,KOSDAQ,KOSDAQ,4830,33842,162752075,218972706120,45335964,2023-09-22
052900,KX하이텍,KOSDAQ,KOSDAQ,1237,173941,214608922,68167998529,55107517,2023-09-22
376190,LB루셈,KOSDAQ,KOSDAQ,6460,13049,83199430,158916000000,24600000,2023-09-22
061970,LB세미콘,KOSDAQ,KOSDAQ,6350,226608,1426374220,278032159200,43784592,2023-09-22
309960,LB인베스트먼트,KOSDAQ,KOSDAQ,4230,1042868,4687823980,98208920970,23217239,2023-09-22
093050,LF,KOSPI,KOSPI,14250,11048,157272230,416670000000,29240000,2023-09-22
003550,LG,KOSPI,KOSPI,83900,140355,11797153700,13197553312700,157300993,2023-09-22
034220,LG디스플레이,KOSPI,KOSPI,13660,2037290,27770485530,4887762462000,357815700,2023-09-22
051900,LG생활건강,KOSPI,KOSPI,441500,72903,32044840444,6895433975500,15618197,2023-09-22
051905,LG생활건강우,KOSPI,KOSPI,173300,5944,1030186600,363877490100,2099697,2023-09-22
373220,LG에너지솔루션,KOSPI,KOSPI,491000,249462,121714218500,114894000000000,234000000,2023-09-22
003555,LG우,KOSPI,KOSPI,61400,1228,75368800,185527468000,3021620,2023-09-22
032640,LG유플러스,KOSPI,KOSPI,10420,373744,3890849910,4549490381620,436611361,2023-09-22
011070,LG이노텍,KOSPI,KOSPI,243000,122777,29723584000,5751107001000,23667107,2023-09-22
066570,LG전자,KOSPI,KOSPI,103100,456213,46780768700,16872089623400,163647814,2023-09-22
066575,LG전자우,KOSPI,KOSPI,45950,20863,954660900,789696332400,17185992,2023-09-22
037560,LG헬로비전,KOSPI,KOSPI,3885,64984,252618355,300881070525,77446865,2023-09-22
051910,LG화학,KOSPI,KOSPI,517000,254370,131445039000,36496241331000,70592343,2023-09-22
051915,LG화학우,KOSPI,KOSPI,317000,25430,7910397500,2437349600000,7688800,2023-09-22
079550,LIG넥스원,KOSPI,KOSPI,84600,110408,9353109500,1861200000000,22000000,2023-09-22
006260,LS,KOSPI,KOSPI,103100,218408,22364698400,3319820000000,32200000,2023-09-22
010120,LS ELECTRIC,KOSPI,KOSPI,100800,175601,17537001200,3024000000000,30000000,2023-09-22
000680,LS네트웍스,KOSPI,KOSPI,3920,104370,403373560,308907822720,78803016,2023-09-22
060370,LS마린솔루션,KOSDAQ,KOSDAQ,10420,88420,918446050,270276377440,25938232,2023-09-22
229640,LS전선아시아,KOSPI,KOSPI,8220,708590,5865116730,251736505380,30624879,2023-09-22
108320,LX세미콘,KOSPI,KOSPI,83800,80531,6673456100,1362948340000,16264300,2023-09-22
001120,LX인터내셔널,KOSPI,KOSPI,29600,319934,9415526650,1147296000000,38760000,2023-09-22
108670,LX하우시스,KOSPI,KOSPI,45750,15714,712881900,410270902500,8967670,2023-09-22
108675,LX하우시스우,KOSPI,KOSPI,20000,510,10114210,20646600000,1032330,2023-09-22
383800,LX홀딩스,KOSPI,KOSPI,7640,81637,622265590,582784471600,76280690,2023-09-22
38380K,LX홀딩스1우,KOSPI,KOSPI,9300,1017,9547930,13627150500,1465285,2023-09-22
086960,MDS테크,KOSDAQ,KOSDAQ,1765,2063711,3751431248,154576116040,87578536,2023-09-22
023150,MH에탄올,KOSPI,KOSPI,6610,8861,58482750,48772056860,7378526,2023-09-22
038340,MIT,KOSDAQ,KOSDAQ,1283,0,0,33979354334,26484298,2023-09-22
035420,NAVER,KOSPI,KOSPI,208000,485769,101107097000,34122209680000,164049085,2023-09-22
160550,NEW,KOSDAQ,KOSDAQ,5680,144216,820644030,158506682080,27906106,2023-09-22
053290,NE능률,KOSDAQ,KOSDAQ,5530,1032565,5922592360,91390477710,16526307,2023-09-22
181710,NHN,KOSPI,KOSPI,22950,59665,1375402750,801796851900,34936682,2023-09-22
060250,NHN KCP,KOSDAQ GLOBAL,KOSDAQ,8190,114466,939053800,328915404090,40160611,2023-09-22
104200,NHN벅스,KOSDAQ,KOSDAQ,3935,61181,238268035,58346409250,14827550,2023-09-22
400760,NH올원리츠,KOSPI,KOSPI,3280,55154,179499490,138416000000,42200000,2023-09-22
005940,NH투자증권,KOSPI,KOSPI,10500,228794,2399034220,3482492170500,331665921,2023-09-22
005945,NH투자증권우,KOSPI,KOSPI,9900,21482,211778280,186822583200,18870968,2023-09-22
338100,NH프라임리츠,KOSPI,KOSPI,4060,12170,49430085,75759600000,18660000,2023-09-22
034310,NICE,KOSPI,KOSPI,13100,6336,83159010,496258130000,37882300,2023-09-22
030190,NICE평가정보,KOSPI,KOSPI,10170,43167,441318480,617469719400,60714820,2023-09-22
008260,NI스틸,KOSPI,KOSPI,6120,185113,1150051010,175032716040,28600117,2023-09-22
004250,NPC,KOSPI,KOSPI,5470,61007,330880180,200858400000,36720000,2023-09-22
004255,NPC우,KOSPI,KOSPI,2875,14743,42067555,15180000000,5280000,2023-09-22
456040,OCI,KOSPI,KOSPI,131800,70775,9311347200,980160882200,7436729,2023-09-22
010060,OCI홀딩스,KOSPI,KOSPI,103500,364534,36362385500,1698708447000,16412642,2023-09-22
178920,PI첨단소재,KOSPI,KOSPI,26750,95588,2521008650,785549113500,29366322,2023-09-22
024940,PN풍년,KOSDAQ,KOSDAQ,9170,6329892,55954008360,91700000000,10000000,2023-09-22
005490,POSCO홀딩스,KOSPI,KOSPI,569000,924090,523041065000,48121029870000,84571230,2023-09-22
218410,RFHIC,KOSDAQ,KOSDAQ,16030,247612,3981227350,429386537020,26786434,2023-09-22
327260,RF머트리얼즈,KOSDAQ,KOSDAQ,10150,119462,1237848950,85597294650,8433231,2023-09-22
091340,S&K폴리텍,KOSDAQ,KOSDAQ,2720,18194,49318720,31834121120,11703721,2023-09-22
010950,S-Oil,KOSPI,KOSPI,77400,222984,17148210200,8713908100800,112582792,2023-09-22
010955,S-Oil우,KOSPI,KOSPI,52400,6520,338558800,210748974800,4021927,2023-09-22
419530,SAMG엔터,KOSDAQ,KOSDAQ,24000,203315,5009454750,206182320000,8590930,2023-09-22
019550,SBI인베스트먼트,KOSDAQ,KOSDAQ,765,218526,168007127,123980929875,162066575,2023-09-22
950110,SBI핀테크솔루션즈,KOSDAQ,KOSDAQ,4995,5260,26201415,120142437300,24052540,2023-09-22
034120,SBS,KOSPI,KOSPI,28100,65880,1840447100,512897554200,18252582,2023-09-22
046140,SBS콘텐츠허브,KOSDAQ,KOSDAQ,5660,21038,118189250,121483721300,21463555,2023-09-22
151910,SBW생명과학,KOSDAQ,KOSDAQ,437,88088,38777366,77407609566,177134118,2023-09-22
036120,SCI평가정보,KOSDAQ,KOSDAQ,3890,19026062,85978559990,138095000000,35500000,2023-09-22
099220,SDN,KOSDAQ,KOSDAQ,1350,6145079,9396462201,75831944850,56171811,2023-09-22
036540,SFA반도체,KOSDAQ,KOSDAQ,5140,714362,3667170290,845325957420,164460303,2023-09-22
255220,SG,KOSDAQ,KOSDAQ,1106,100759,112130149,52582288136,47542756,2023-09-22
040610,SG&G,KOSDAQ,KOSDAQ,1686,82561,139826301,57471012456,34087196,2023-09-22
049470,SGA,KOSDAQ,KOSDAQ,607,43844,26427203,35729385143,58862249,2023-09-22
184230,SGA솔루션즈,KOSDAQ,KOSDAQ,726,92286,66525883,39339924624,54187224,2023-09-22
005090,SGC에너지,KOSPI,KOSPI,26300,28117,741266150,386005205200,14677004,2023-09-22
016250,SGC이테크건설,KOSDAQ,KOSDAQ,20850,2064,42594100,69776881050,3346613,2023-09-22
001380,SG글로벌,KOSPI,KOSPI,1688,10450612,17593092475,75899473384,44964143,2023-09-22
004060,SG세계물산,KOSPI,KOSPI,447,479705,215407215,90483957120,202424960,2023-09-22
001770,SHD,KOSPI,KOSPI,22200,2327,51247300,26970291600,1214878,2023-09-22
002360,SH에너지화학,KOSPI,KOSPI,657,266253,174703809,73014860610,111133730,2023-09-22
009160,SIMPAC,KOSPI,KOSPI,3965,171236,679808595,259428030940,65429516,2023-09-22
123700,SJM,KOSPI,KOSPI,3670,99162,366944815,57269975660,15604898,2023-09-22
025530,SJM홀딩스,KOSPI,KOSPI,3470,39014,133252330,51821007760,14934008,2023-09-22
034730,SK,KOSPI,KOSPI,149300,93133,13821608900,10928510519700,73198329,2023-09-22
011790,SKC,KOSPI,KOSPI,78100,108794,8502469500,2957514073800,37868298,2023-09-22
018670,SK가스,KOSPI,KOSPI,153200,44062,6828859900,1414073380800,9230244,2023-09-22
001740,SK네트웍스,KOSPI,KOSPI,6330,349698,2228808330,1492476417450,235778265,2023-09-22
006120,SK디스커버리,KOSPI,KOSPI,42200,31500,1322124500,803397481000,19037855,2023-09-22
006125,SK디스커버리우,KOSPI,KOSPI,31000,7644,235683950,42112105000,1358455,2023-09-22
210980,SK디앤디,KOSPI,KOSPI,30650,2282059,71570660050,680128526600,22190164,2023-09-22
068400,SK렌터카,KOSPI,KOSPI,11910,6601,78166900,563174354400,47285840,2023-09-22
395400,SK리츠,KOSPI,KOSPI,4280,152664,650738965,841251458120,196554079,2023-09-22
302440,SK바이오사이언스,KOSPI,KOSPI,68300,133501,9105871100,5244350341800,76784046,2023-09-22
326030,SK바이오팜,KOSPI,KOSPI,86300,89174,7714498400,6758433475000,78313250,2023-09-22
402340,SK스퀘어,KOSPI,KOSPI,42850,373714,15927618850,6061885417350,141467571,2023-09-22
260870,SK시그넷,KONEX,KONEX,40800,5518,226889800,249068088000,6104610,2023-09-22
361610,SK아이이테크놀로지,KOSPI,KOSPI,75900,171293,13013183800,5411487232800,71297592,2023-09-22
100090,SK오션플랜트,KOSPI,KOSPI,19450,238043,4643642410,1151353797600,59195568,2023-09-22
03473K,SK우,KOSPI,KOSPI,130500,949,123556000,73880617500,566135,2023-09-22
096770,SK이노베이션,KOSPI,KOSPI,158100,371658,58502865500,14618805668400,92465564,2023-09-22
096775,SK이노베이션우,KOSPI,KOSPI,103300,4086,422634200,128962405800,1248426,2023-09-22
001510,SK증권,KOSPI,KOSPI,613,1010936,620057620,289697774823,472590171,2023-09-22
001515,SK증권우,KOSPI,KOSPI,2060,1739,3598205,8059778840,3912514,2023-09-22
285130,SK케미칼,KOSPI,KOSPI,64600,297450,18984267100,1114594381800,17253783,2023-09-22
28513K,SK케미칼우,KOSPI,KOSPI,30800,119010,3724902500,65155213200,2115429,2023-09-22
017670,SK텔레콤,KOSPI,KOSPI,51100,1351955,68783381900,11182373658400,218833144,2023-09-22
000660,SK하이닉스,KOSPI,KOSPI,117300,2938386,341101738500,85394677414500,728002365,2023-09-22
048550,SM C&C,KOSDAQ,KOSDAQ,1908,282315,536193849,184516230960,96706620,2023-09-22
063440,SM Life Design,KOSDAQ,KOSDAQ,1911,259192,495129192,87961713294,46029154,2023-09-22
003570,SNT다이내믹스,KOSPI,KOSPI,11030,52715,582704660,366777247910,33252697,2023-09-22
064960,SNT모티브,KOSPI,KOSPI,44750,21062,938593850,654385336000,14623136,2023-09-22
100840,SNT에너지,KOSPI,KOSPI,21150,19383,414270850,158766937650,7506711,2023-09-22
036530,SNT홀딩스,KOSPI,KOSPI,15000,19845,298061330,244558290000,16303886,2023-09-22
005610,SPC삼립,KOSPI,KOSPI,65500,2979,196511400,565200089500,8629009,2023-09-22
011810,STX,KOSPI,KOSPI,22750,2154156,49305023350,538217839250,23657927,2023-09-22
465770,STX그린로지스,KOSPI,KOSPI,24650,1465525,36181247000,176765938800,7171032,2023-09-22
077970,STX엔진,KOSPI,KOSPI,13440,21826,293153680,309239669760,23008904,2023-09-22
