ticker,name,raw_market,market,close,volume,trading_value,market_cap,shares_outstanding,effective_date
060310,3S,KOSDAQ,KOSDAQ,1821,339421,621599085,96620511840,53059040,2024-12-27
095570,AJ네트웍스,KOSPI,KOSPI,4420,302238,1338710245,200017194780,45252759,2024-12-27
006840,AK홀딩스,KOSPI,KOSPI,10970,1066,11699320,145325744170,13247561,2024-12-27
054620,APS,KOSDAQ,KOSDAQ,5280,12765,67096330,105041486880,19894221,2024-12-27
265520,AP시스템,KOSDAQ,KOSDAQ,15710,83863,1319938220,240071123910,15281421,2024-12-27
211270,AP위성,KOSDAQ,KOSDAQ,12100,118880,1457477170,182495878400,15082304,2024-12-27
109960,AP헬스케어,KOSDAQ,KOSDAQ,502,254493,128090786,100796213038,200789269,2024-12-27
139050,BF랩스,KOSDAQ,KOSDAQ,2805,0,0,24247965555,8644551,2024-12-27
027410,BGF,KOSPI,KOSPI,3465,85300,293685585,331658680815,95716791,2024-12-27
282330,BGF리테일,KOSPI,KOSPI,102600,111950,11715251100,1773328755600,17283906,2024-12-27
126600,BGF에코머티리얼즈,KOSDAQ,KOSDAQ,2740,70146,194476335,171981303260,62766899,2024-12-27
138930,BNK금융지주,KOSPI,KOSPI,10420,2144035,21711417840,3338950695340,320436727,2024-12-27
001460,BYC,KOSPI,KOSPI,29350,136,3991300,183324502500,6246150,2024-12-27
001465,BYC우,KOSPI,KOSPI,12910,472,6058660,27806203500,2153850,2024-12-27
013720,CBI,KOSDAQ,KOSDAQ,810,201634,162816747,36148790160,44628136,2024-12-27
083790,CG인바이츠,KOSDAQ,KOSDAQ,2385,58064,137039370,183392624070,76894182,2024-12-27
001040,CJ,KOSPI,KOSPI,101300,95146,9657985500,2955629897400,29176998,2024-12-27
079160,CJ CGV,KOSPI,KOSPI,5370,190583,1027426600,889164997380,165580074,2024-12-27
035760,CJ ENM,KOSDAQ GLOBAL,KOSDAQ,54500,86753,4681196700,1195138893000,21929154,2024-12-27
311690,CJ 바이오사이언스,KOSDAQ,KOSDAQ,9820,37106,364714600,89484769640,9112502,2024-12-27
00104K,CJ4우(전환),KOSPI,KOSPI,79500,5211,412267800,336007704000,4226512,2024-12-27
000120,CJ대한통운,KOSPI,KOSPI,85700,435740,38164248800,1955017880800,22812344,2024-12-27
011150,CJ씨푸드,KOSPI,KOSPI,2830,2761279,8284146585,101684087590,35930773,2024-12-27
011155,CJ씨푸드1우,KOSPI,KOSPI,19010,6334,120929410,3802000000,200000,2024-12-27
001045,CJ우,KOSPI,KOSPI,57600,955,54951000,130188844800,2260223,2024-12-27
097950,CJ제일제당,KOSPI,KOSPI,255500,28862,7378415000,3846344523000,15054186,2024-12-27
097955,CJ제일제당 우,KOSPI,KOSPI,127200,1677,213466500,168849477600,1327433,2024-12-27
051500,CJ프레시웨이,KOSDAQ,KOSDAQ,17610,18039,316136680,209058629460,11871586,2024-12-27
058820,CMG제약,KOSDAQ,KOSDAQ,1722,392126,675432241,239172444168,138892244,2024-12-27
023460,CNH,KOSDAQ,KOSDAQ,109,0,0,4054800000,37200000,2024-12-27
056730,CNT85,KOSDAQ,KOSDAQ,687,4318,2978147,50914384782,74111186,2024-12-27
000480,CR홀딩스,KOSPI,KOSPI,5710,16435,94720430,267744697900,46890490,2024-12-27
065770,CS,KOSDAQ,KOSDAQ,1678,795505,1357275469,32571876140,19411130,2024-12-27
083660,CSA 코스믹,KOSDAQ,KOSDAQ,1059,37668,39656155,64860764679,61247181,2024-12-27
000590,CS홀딩스,KOSPI,KOSPI,69200,294,20325200,79890154400,1154482,2024-12-27
012030,DB,KOSPI,KOSPI,1315,1528517,1978536238,264543721895,201173933,2024-12-27
456440,DB금융스팩11호,KOSDAQ,KOSDAQ,2275,0,0,12091625000,5315000,2024-12-27
477760,DB금융스팩12호,KOSDAQ,KOSDAQ,1999,8595,17278144,11674160000,5840000,2024-12-27
016610,DB금융투자,KOSPI,KOSPI,5200,128390,669140700,220721222800,42446389,2024-12-27
005830,DB손해보험,KOSPI,KOSPI,104100,38683,4030133500,7370280000000,70800000,2024-12-27
000990,DB하이텍,KOSPI,KOSPI,31700,163691,5262527000,1407435239600,44398588,2024-12-27
139130,DGB금융지주,KOSPI,KOSPI,8320,385607,3219666240,1407293330560,169145833,2024-12-27
099520,DGI,KOSDAQ,KOSDAQ,1284,0,0,58141862016,45281824,2024-12-27
060900,DGP,KOSDAQ,KOSDAQ,1000,22894,22942636,25258229000,25258229,2024-12-27
290120,DH오토리드,KOSDAQ,KOSDAQ,2210,3731,8261325,34288454980,15515138,2024-12-27
025440,DH오토웨어,KOSDAQ,KOSDAQ,806,36712,29809231,24809666544,30781224,2024-12-27
001530,DI동일,KOSPI,KOSPI,48950,255127,12244546600,1049161111900,21433322,2024-12-27
000210,DL,KOSPI,KOSPI,32100,55429,1784304700,672683876400,20955884,2024-12-27
